text_review,clean_text,Rating,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
sen 01 04 2024 menginap 1 malam lokasi agak sedikit masuk ke dalam tidak persis di jalan raya area parkir luas pelayanan baik dan ramah dari reception staff dan petugas keamanan kamar cukup luas dan bersih kondisi sepi pengunjung karena hari kerja area hotel luas ada playground banyak tempat duduk di luar dan kolam renang bersih dengan view yang bagus,sen 01 04 2024 menginap 1 malam lokasi agak sedikit masuk ke dalam tidak persis di jalan raya area parkir luas pelayanan baik dan ramah dari reception staff dan petugas keamanan kamar cukup luas dan bersih kondisi sepi pengunjung karena hari kerja area hotel luas ada playground banyak tempat duduk di luar dan kolam renang bersih dengan view yang bagus,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
sangat direkomendasikan buat kalian yang cari hotel buat liburan didaerah prigen kamar bersih wangi pelayanan bagus banget lokasi strategis dengan view langsung gunung arjuno,sangat direkomendasikan buat kalian yang cari hotel buat liburan didaerah prigen kamar bersih wangi pelayanan bagus banget lokasi strategis dengan view langsung gunung arjuno,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
hotel lama tapi cukup terawat dan bersih pemandangannya juga indah dari balkon kamar sudah bisa langsung melihat view gunung pemandangan dari kolam renang juga cantik air kolamnya jernih minus nya di akses jalan ke kamar yang tipe standar superior karena jalan menurun lewat anak tangga yang curam kalau bawa lansia agak repot harus naik turun tangga yang curam tapi over all bagus hotelnya pelayanannya juga ramah,hotel lama tapi cukup terawat dan bersih pemandangannya juga indah dari balkon kamar sudah bisa langsung melihat view gunung pemandangan dari kolam renang juga cantik air kolamnya jernih minus nya di akses jalan ke kamar yang tipe standar superior karena jalan menurun lewat anak tangga yang curam kalau bawa lansia agak repot harus naik turun tangga yang curam tapi over all bagus hotelnya pelayanannya juga ramah,4,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
kamar tipe deluxe luas dan bersih view gunung sangat recomended,kamar tipe deluxe luas dan bersih view gunung sangat recomended,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
lokasi strategis lingkungan asri dengan view gunung arjuno kamar luas dan bersih ada kulkas kecil jg tapi telfon kamar tidak berfungsi para staf ramah selalu tersenyum dan menyapa saat berpapasan disediakan gula teh kopi sachet dan air panas overall hotelnya nyaman semoga ada kesempatan berkunjung lg,lokasi strategis lingkungan asri dengan view gunung arjuno kamar luas dan bersih ada kulkas kecil jg tapi telfon kamar tidak berfungsi para staf ramah selalu tersenyum dan menyapa saat berpapasan disediakan gula teh kopi sachet dan air panas overall hotelnya nyaman semoga ada kesempatan berkunjung lg,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
pesan yang standard room kamarnya luas meskipun tidak ada ac nya tapi di dalam kamar tetap dingin untuk kebersihannya lumayan karna ada kecoa mati di dalam kamar mandi untuk fasilitas nya lengkap pelanyanannya baik dan ramah untuk jalanan menuju hotel rute jalannya naik turun,pesan yang standard room kamarnya luas meskipun tidak ada ac nya tapi di dalam kamar tetap dingin untuk kebersihannya lumayan karna ada kecoa mati di dalam kamar mandi untuk fasilitas nya lengkap pelanyanannya baik dan ramah untuk jalanan menuju hotel rute jalannya naik turun,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
hotel lama yang masih nyaman untuk ditempati meskipun beberapa spot tampak tidak terawat tapi secara global masih oke karena memang di daerah tretes tidak ada hotel baru dengan fasilitas modern view daerah kolam renang cakep banget kalau saat tidak berkabut hotel ini kurang saya sarankan untuk membawa orang tua karena lahannya naik turun pakai tangga manual dan tidak ada lift atau escalator,hotel lama yang masih nyaman untuk ditempati meskipun beberapa spot tampak tidak terawat tapi secara global masih oke karena memang di daerah tretes tidak ada hotel baru dengan fasilitas modern view daerah kolam renang cakep banget kalau saat tidak berkabut hotel ini kurang saya sarankan untuk membawa orang tua karena lahannya naik turun pakai tangga manual dan tidak ada lift atau escalator,4,BUMN,Bintang 3,InnaTretesHotel,positive,Fasilitas Hotel (Kolam/Gym/Spa)
hunian istirahat sangat nyaman dan service bagus yang luar biasa pihak keamanan menemukan dompet saya yang jatuh di sekitaran penginapan dan di kembalikan tanpa ada yang kurang saya sampaikan segala hormat untuk semua,hunian istirahat sangat nyaman dan service bagus yang luar biasa pihak keamanan menemukan dompet saya yang jatuh di sekitaran penginapan dan di kembalikan tanpa ada yang kurang saya sampaikan segala hormat untuk semua,5,BUMN,Bintang 3,InnaTretesHotel,positive,Pelayanan Staf & Keramahan
sebenarnya ini tempat renang langganan karena dekat dengan rumah tapi hari ini penuh dan tidak mendapat tempat tunggu renang yang teduh mohon lain kali dikasih tau sejak di depan kalau sudah ndak ada tempat tunggu yang teduh karena walaupun tidak renang itu tetap dikenalan tiket masa saya harus kepanasan sambil nunggu orang selesai renang itu sangat tidak nyaman,sebenarnya ini tempat renang langganan karena dekat dengan rumah tapi hari ini penuh dan tidak mendapat tempat tunggu renang yang teduh mohon lain kali dikasih tau sejak di depan kalau sudah ndak ada tempat tunggu yang teduh karena walaupun tidak renang itu tetap dikenalan tiket masa saya harus kepanasan sambil nunggu orang selesai renang itu sangat tidak nyaman,3,BUMN,Bintang 3,InnaTretesHotel,negative,Lokasi & Akses Strategis
lampu toiletnya kurang terang showernya tidak nyala tvnya ngeblur disediakan cangkir di kamar namun tidak ada serbuk teh kopi maupun gula lemari nya macet tidak bisa dibuka,lampu toiletnya kurang terang showernya tidak nyala tvnya ngeblur disediakan cangkir di kamar namun tidak ada serbuk teh kopi maupun gula lemari nya macet tidak bisa dibuka,4,BUMN,Bintang 3,InnaTretesHotel,negative,Kebersihan & Kenyamanan Kamar
kamar bersih fasilitas lengkap receptionist ramah dan memuaskan,kamar bersih fasilitas lengkap receptionist ramah dan memuaskan,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
kesini karena pengen renang saja tidak nginep sih ternyata kalau renang disini bisa banget dan murah puol cuman 15rb not meal ya dpt view cakep air nya dingin dan tidak bau kaporit sama sekali,kesini karena pengen renang saja tidak nginep sih ternyata kalau renang disini bisa banget dan murah puol cuman 15rb not meal ya dpt view cakep air nya dingin dan tidak bau kaporit sama sekali,5,BUMN,Bintang 3,InnaTretesHotel,positive,Harga & Value for Money
hotel lama yang menawarkan pemandangan yang cukup bagus udara sejuk dengat dengan masjid al huda sekitar 150 meter kebetulan mendapat kamar yang tidak ada tempat gantungan ganduk kolam renang anak2 dan dewasa dengab kedalaman sampai 4 meter,hotel lama yang menawarkan pemandangan yang cukup bagus udara sejuk dengat dengan masjid al huda sekitar 150 meter kebetulan mendapat kamar yang tidak ada tempat gantungan ganduk kolam renang anak2 dan dewasa dengab kedalaman sampai 4 meter,5,BUMN,Bintang 3,InnaTretesHotel,positive,Fasilitas Hotel (Kolam/Gym/Spa)
pelayanan ramah semua kamar bersih untuk harga cukup terjangkau ada juga kolamnya tapi airnya duingin jadi cuma kuat renang 30 minta minusnya kalau malem lampu penerangannya minim jadi agak remang2 gituu tapi gpp saja si jadi kerasa feel desanya cocok buat yang mau healing pgn hilangin penat selama di perkotaan,pelayanan ramah semua kamar bersih untuk harga cukup terjangkau ada juga kolamnya tapi airnya duingin jadi cuma kuat renang 30 minta minusnya kalau malem lampu penerangannya minim jadi agak remang2 gituu tapi gpp saja si jadi kerasa feel desanya cocok buat yang mau healing pgn hilangin penat selama di perkotaan,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
penginapan politik tidak jelas harga seperti suka2 pindah kamar pun seperti tarif tambahannya suka2 kolam renang kotor byk lumut,penginapan politik tidak jelas harga seperti suka2 pindah kamar pun seperti tarif tambahannya suka2 kolam renang kotor byk lumut,1,BUMN,Bintang 3,InnaTretesHotel,negative,Harga & Value for Money
hotel ini sangat rekomend sekali karena setiap kamar memiliki view yang sangat indah nyaman banyak spot foto yang menarik pelayanan yang baik pegawai yang ramah dan tentunya harganya yang sangat terjangkau,hotel ini sangat rekomend sekali karena setiap kamar memiliki view yang sangat indah nyaman banyak spot foto yang menarik pelayanan yang baik pegawai yang ramah dan tentunya harganya yang sangat terjangkau,5,BUMN,Bintang 3,InnaTretesHotel,positive,Pelayanan Staf & Keramahan
menginap disini seperti dibawa kembali ke masa lalu kamarnya walaupun tua tapi tetep nyaman luas dan air panasnya oke akses ke kamar yang perlu diperbaiki dari restaurant menuju kamar tangganya curam dan kalau hujan licin jadi harus hati hati tidak rekomended untuk lansia dan ibu hamil ya ada gua peninggalan jepang dari tahun 1943 tidak usah kepo ingin masuk kedalam gua ya karena guanya sudah rapuh serapuh hatiku menghadapi kenyataan viewnya mantap dengan aroma pegunungan yang seger ditambah ada litle kyoto disana jadi semakin mantap,menginap disini seperti dibawa kembali ke masa lalu kamarnya walaupun tua tapi tetep nyaman luas dan air panasnya oke akses ke kamar yang perlu diperbaiki dari restaurant menuju kamar tangganya curam dan kalau hujan licin jadi harus hati hati tidak rekomended untuk lansia dan ibu hamil ya ada gua peninggalan jepang dari tahun 1943 tidak usah kepo ingin masuk kedalam gua ya karena guanya sudah rapuh serapuh hatiku menghadapi kenyataan viewnya mantap dengan aroma pegunungan yang seger ditambah ada litle kyoto disana jadi semakin mantap,4,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
pelayanan hotel mulai dari check masuk hingga check keluar sangat baik hanya fasilitas kamar yang perlu ditingkatkan telpon kamar tidak berfungsi colokan stop kontak yang dimeja dan lemari tidak berfungsi hanya stop kontak yang ditembok yang bisa over all semua memuaskan karna pemandangan alam sekitar hotel dan nuansa hotel ala ala jepang makanan sarapannya enak2 pelayanan petugasnya jg ramah dan baik terima ksh inna hotel sukses slalu semoga next bisa ksni lagi,pelayanan hotel mulai dari check masuk hingga check keluar sangat baik hanya fasilitas kamar yang perlu ditingkatkan telpon kamar tidak berfungsi colokan stop kontak yang dimeja dan lemari tidak berfungsi hanya stop kontak yang ditembok yang bisa over all semua memuaskan karna pemandangan alam sekitar hotel dan nuansa hotel ala ala jepang makanan sarapannya enak2 pelayanan petugasnya jg ramah dan baik terima ksh inna hotel sukses slalu semoga next bisa ksni lagi,4,BUMN,Bintang 3,InnaTretesHotel,positive,Pelayanan Staf & Keramahan
kamar nyaman cukup luas harga tidak terlalu mahal kolam bersih kamar mandi lumayan bersih ada serangga tomcat 1 2 ekor air hangat bukan panas 24 jam shower maupun wastafel staf banyak dan luar biasa responsif thd kebutuhan tamu semua ramah mulai petugas parkir resepsionis s d ob sarapan lumayan oke cuman yang perlu diperbaiki colokan listrik nya di kamar ada 4 tapi cuman 1 yang bisa dipake sama water heater nya udah rusak on off otomatisnya harus dilepas colokannya baru bisa mati jadi harus extra hati2 klo bawa anak kecil overall lumayan puas menginap di sini 3 hari 2 malam terima kasih,kamar nyaman cukup luas harga tidak terlalu mahal kolam bersih kamar mandi lumayan bersih ada serangga tomcat 1 2 ekor air hangat bukan panas 24 jam shower maupun wastafel staf banyak dan luar biasa responsif thd kebutuhan tamu semua ramah mulai petugas parkir resepsionis s d ob sarapan lumayan oke cuman yang perlu diperbaiki colokan listrik nya di kamar ada 4 tapi cuman 1 yang bisa dipake sama water heater nya udah rusak on off otomatisnya harus dilepas colokannya baru bisa mati jadi harus extra hati2 klo bawa anak kecil overall lumayan puas menginap di sini 3 hari 2 malam terima kasih,4,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
food and beverage nyaa enak pelayanannya sangat ramah view restoran sangat bagus langsung menghadap gunung penanggungan terdapat banyak sport foto yang bagus menarik terdapat goa jepang dan little kyoto nya juga,food and beverage nyaa enak pelayanannya sangat ramah view restoran sangat bagus langsung menghadap gunung penanggungan terdapat banyak sport foto yang bagus menarik terdapat goa jepang dan little kyoto nya juga,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kualitas Makanan & Restoran
nginap kesini karena hbs dari taman safari prigen mau ambil tipe deluxe tapi penuh akhirnya ambil yang standart room untuk standart room ruangannya cukup luas dan bersih air panas lancar hanya tempatnya yang memang harus turun beberapa tangga dari loby walaupun tidak ada telepon di kamar kami tapi bisa pesan dari wa adminnya karena kami nginap di high season jadi kami juga maklum kalau pesanan makanan kami datangnya lama view nya cakep dan ada playground yang bikin anak betah main disitu kelincinya bersih2 dan terawat jadi kandang tidak bau untuk sarapan anak kami sebenarnya sudah 5 tahun dan katanya kena tambahan saat kami akan membayar setelah dilihat anaknya kecil akhirnya dikasih free mungkin yang perlu ditingkatkan adalah varian dan rasa masakannya untuk yang hbs dari prigen hotel ini bisa jadi pilihan karena harganya terjangkau dan tempatnya bersih,nginap kesini karena hbs dari taman safari prigen mau ambil tipe deluxe tapi penuh akhirnya ambil yang standart room untuk standart room ruangannya cukup luas dan bersih air panas lancar hanya tempatnya yang memang harus turun beberapa tangga dari loby walaupun tidak ada telepon di kamar kami tapi bisa pesan dari wa adminnya karena kami nginap di high season jadi kami juga maklum kalau pesanan makanan kami datangnya lama view nya cakep dan ada playground yang bikin anak betah main disitu kelincinya bersih2 dan terawat jadi kandang tidak bau untuk sarapan anak kami sebenarnya sudah 5 tahun dan katanya kena tambahan saat kami akan membayar setelah dilihat anaknya kecil akhirnya dikasih free mungkin yang perlu ditingkatkan adalah varian dan rasa masakannya untuk yang hbs dari prigen hotel ini bisa jadi pilihan karena harganya terjangkau dan tempatnya bersih,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
halo mau bagi sedikit cerita tentang pengalaman saya ke inna tretes hotel saya kemari hanya untuk berenang dengan suami dari gerbang masuk area parkir hotel cukup luas dan tertata untuk sepeda motor parkir tidak jauh dari lobby parkir gratis atau tidak dipungut biaya lobby nya rapi nyaman dan bersih padahal inna tretes hotel berdiri sudah lama tetapi mengikuti perkembangan jaman untuk penataan lobbynya harga tiket berenang 25 0 orang hanya berenang saja 40 0 orang berenang makan menu makanan yang disediakan nasi goreng atau bakmi untuk beverages snacks atau makanan lainnya bisa pesan sendiri di bar lounge samping kolam renang harga terjangkau kok ada kolam renang untuk bayi dan balita tidak deketan sama kolam renang dewasa deket kamar kamar kalau kolam renang dewasa deket lounge dengan pemandangan oke banget bisa dibuat spot foto kolam renang dewasa ada dua jenis kedalaman 1 5 meter dan 4 meter kamar ganti ada 2 yang udah di renovasi sisanya masih bangunan lama classic sih kayak kembali ke jaman 80an saya datang waktu libur idul adha sekitar jam 12 hotel masih sepi dan kolam masih sepi hanya 3 5 orang saja yang berenang tetapi makin sore makin rame saya mentas pukul 15 00 itu orang pada berdatangan dan ada yang siap berenang ketika saya hendak pulang parkiran jadi penuh mobil mantap lah bagi yang ingin berenang bareng pasangan temen atau keluarga,halo mau bagi sedikit cerita tentang pengalaman saya ke inna tretes hotel saya kemari hanya untuk berenang dengan suami dari gerbang masuk area parkir hotel cukup luas dan tertata untuk sepeda motor parkir tidak jauh dari lobby parkir gratis atau tidak dipungut biaya lobby nya rapi nyaman dan bersih padahal inna tretes hotel berdiri sudah lama tetapi mengikuti perkembangan jaman untuk penataan lobbynya harga tiket berenang 25 0 orang hanya berenang saja 40 0 orang berenang makan menu makanan yang disediakan nasi goreng atau bakmi untuk beverages snacks atau makanan lainnya bisa pesan sendiri di bar lounge samping kolam renang harga terjangkau kok ada kolam renang untuk bayi dan balita tidak deketan sama kolam renang dewasa deket kamar kamar kalau kolam renang dewasa deket lounge dengan pemandangan oke banget bisa dibuat spot foto kolam renang dewasa ada dua jenis kedalaman 1 5 meter dan 4 meter kamar ganti ada 2 yang udah di renovasi sisanya masih bangunan lama classic sih kayak kembali ke jaman 80an saya datang waktu libur idul adha sekitar jam 12 hotel masih sepi dan kolam masih sepi hanya 3 5 orang saja yang berenang tetapi makin sore makin rame saya mentas pukul 15 00 itu orang pada berdatangan dan ada yang siap berenang ketika saya hendak pulang parkiran jadi penuh mobil mantap lah bagi yang ingin berenang bareng pasangan temen atau keluarga,4,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
fasilitas lumayan kamar gandi ada banyak lokasi cukup luas tpi sayang tempat sampahnya jarang lagunya kurang enak,fasilitas lumayan kamar gandi ada banyak lokasi cukup luas tpi sayang tempat sampahnya jarang lagunya kurang enak,4,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
kalau mau berenang saja tanpa menginap berapa htm per orang,kalau mau berenang saja tanpa menginap berapa htm per orang,5,BUMN,Bintang 3,InnaTretesHotel,neutral,Harga & Value for Money
pelayanan nya sangat bagus dan ramah makanan juga enak dan harganya terjangkau auto nagih jadi pengen ke hotel innatretes lagi dan di hotel innatretes ada banyak event yang menarik seperti arum dalu dan lain lainnya,pelayanan nya sangat bagus dan ramah makanan juga enak dan harganya terjangkau auto nagih jadi pengen ke hotel innatretes lagi dan di hotel innatretes ada banyak event yang menarik seperti arum dalu dan lain lainnya,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kualitas Makanan & Restoran
hotelnya lumayan sepi overall bagus,hotelnya lumayan sepi overall bagus,4,BUMN,Bintang 3,InnaTretesHotel,positive,Harga & Value for Money
salah satu penginapan 3 di area tretes prigen dengan konsep ala2 jepang areanya lumayan luas dan banyak tempat spot foto yang bagus2 untuk kamar emang agak kuno tapi tempat tidurnya nyaman banget untuk review jelasnya bisa cek chanel youtube kami kwok_studios https youtu be ac7bivmr7ta si rz73z4_bn9pyflxf,salah satu penginapan 3 di area tretes prigen dengan konsep ala2 jepang areanya lumayan luas dan banyak tempat spot foto yang bagus2 untuk kamar emang agak kuno tapi tempat tidurnya nyaman banget untuk review jelasnya bisa cek chanel youtube kami kwok_studios youtu be ac7bivmr7ta si rz73z4_bn9pyflxf,5,BUMN,Bintang 3,InnaTretesHotel,positive,Lokasi & Akses Strategis
staf hotel ramah pelayanan juga baik hotel jadul tapi suasananya menenangkan bisa untuk liburan keluarga kamar cukup bersih dan tersedia air hangat restoran dengan lanskap gunung penangungan makanannya lumayan enak beberpa menu makanan khas rumahan ada kolam renang anak dewasa 1 5 meter hingga 4 meter air jernih dan sejuk ada kafe dengan view jurang dan gunung banyak spot foto bagus cocok untuk liburan keluarga,staf hotel ramah pelayanan juga baik hotel jadul tapi suasananya menenangkan bisa untuk liburan keluarga kamar cukup bersih dan tersedia air hangat restoran dengan lanskap gunung penangungan makanannya lumayan enak beberpa menu makanan khas rumahan ada kolam renang anak dewasa 1 5 meter hingga 4 meter air jernih dan sejuk ada kafe dengan view jurang dan gunung banyak spot foto bagus cocok untuk liburan keluarga,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
tempat nya nyaman kamarnya bagus tapi bantal nya agak bau kamar mandi bersih pelayanannya baik yang paling mantap adalah makanannya the best terutama gado2 nya enak mantul over all bagus next bisa nginap di situ lagi sukses,tempat nya nyaman kamarnya bagus tapi bantal nya agak bau kamar mandi bersih pelayanannya baik yang paling mantap adalah makanannya the best terutama gado2 nya enak mantul over all bagus next bisa nginap di situ lagi sukses,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
hotel bersih suasana tenang makanan enak,hotel bersih suasana tenang makanan enak,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
posisi penuh dapat kamar yang bawah sendiri agak turun jauh dari lobby suasananya enak banget pemandangan lepas ke arah utara gunung dan city light kalau malam kalau malam jadi sepi nuansanya apalagi kamar bawah sendiri tidak ada orang lalu lalang kamarnya juga sangat luas fasilitas lengkap air panas air mineral dll ada kolam renang taman bermain anak dan area foto2 sarapannya juga lumayan cuma kalau kesiangan bakal kehabisan bangunannya memang lama tapi masih oke cuman kita kebagian kasur yang agak ambles dan posisi ac yang menghadap langsung ke arah kepala sebaiknya kasur diganti setiap beberapa tahun dan untuk penempatan ac bisa diperhatikan lagi terima kasih,posisi penuh dapat kamar yang bawah sendiri agak turun jauh dari lobby suasananya enak banget pemandangan lepas ke arah utara gunung dan city light kalau malam kalau malam jadi sepi nuansanya apalagi kamar bawah sendiri tidak ada orang lalu lalang kamarnya juga sangat luas fasilitas lengkap air panas air mineral dll ada kolam renang taman bermain anak dan area foto2 sarapannya juga lumayan cuma kalau kesiangan bakal kehabisan bangunannya memang lama tapi masih oke cuman kita kebagian kasur yang agak ambles dan posisi ac yang menghadap langsung ke arah kepala sebaiknya kasur diganti setiap beberapa tahun dan untuk penempatan ac bisa diperhatikan lagi terima kasih,4,BUMN,Bintang 3,InnaTretesHotel,positive,Fasilitas Hotel (Kolam/Gym/Spa)
kamar luas tapi karena kontur bangunan yang berada ditanah lereng jadi cukup lelah untuk naik turun cocok juga untuk keluarga fasilitas ada kolam renang playground ruang santai terbuka pemandangan dari sisi kolam renang menghadap ke alam bebas,kamar luas tapi karena kontur bangunan yang berada ditanah lereng jadi cukup lelah untuk naik turun cocok juga untuk keluarga fasilitas ada kolam renang playground ruang santai terbuka pemandangan dari sisi kolam renang menghadap ke alam bebas,4,BUMN,Bintang 3,InnaTretesHotel,positive,Fasilitas Hotel (Kolam/Gym/Spa)
harga 9 kenyamanan 10 kebersihan 9 5 pemandangan 10 sarapan 9 pelayanan 8 5 parkir 9 lokasi 9 ini hotel yang sangat di rekomendasikan sangat mantap pemandangan nya type kamar superior kolam renang nya bersih air nya segar jika ada yang masih ragu untuk memilih hotel ini maka saya harap review saya bisa meyakinkan anda pemandangan nya super keren jadi jangan ragu untuk menginap disini sangat sangay di rekomendasikan,harga 9 kenyamanan 10 kebersihan 9 5 pemandangan 10 sarapan 9 pelayanan 8 5 parkir 9 lokasi 9 ini hotel yang sangat di rekomendasikan sangat mantap pemandangan nya type kamar superior kolam renang nya bersih air nya segar jika ada yang masih ragu untuk memilih hotel ini maka saya harap review saya bisa meyakinkan anda pemandangan nya super keren jadi jangan ragu untuk menginap disini sangat sangay di rekomendasikan,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
hotel jadul tapi masih terawat dengan baik dan fas yang lumayan lengkap kamar luas dan bersih kamar superior di lengkapi dengan ac dan hot water wifi tv terdapat swiming pool yang bersih dan segar unt dewasa dan anak2 terdapat play ground tempat bermain pasir pantai dan taman kelinci kids friendly layanan staff ramah proses check masuk cepat tidak diminta deposit kekurangannya letak kamar lumayan jauh aksesnya karena perlu naik2 tangga yang cukup tinggi,hotel jadul tapi masih terawat dengan baik dan fas yang lumayan lengkap kamar luas dan bersih kamar superior di lengkapi dengan ac dan hot water wifi tv terdapat swiming pool yang bersih dan segar unt dewasa dan anak2 terdapat play ground tempat bermain pasir pantai dan taman kelinci kids friendly layanan staff ramah proses check masuk cepat tidak diminta deposit kekurangannya letak kamar lumayan jauh aksesnya karena perlu naik2 tangga yang cukup tinggi,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
kamar tv nya kayak semut lampu kamar saya gabisa di nyalain tpi sudah dibenerin dan bisa nyala oleh pihak hotel layanan super baik lokasi nya bagus langsung keliatan gunung dan bukit cuma kalau mau ke kamar harus turun dulu dan itu ngeri banget jatuh dikit pindah alam tuh,kamar tv nya kayak semut lampu kamar saya gabisa di nyalain tpi sudah dibenerin dan bisa nyala oleh pihak hotel layanan super baik lokasi nya bagus langsung keliatan gunung dan bukit cuma kalau mau ke kamar harus turun dulu dan itu ngeri banget jatuh dikit pindah alam tuh,3,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
jangan tertipu dengan foto kmr2nya karena foto type standard bukan seperti yang difoto pesan standard malah terkesan dipaksa untuk pindah ke deluxe dengan membayar tambahan 100 125rb bangunan lama dan kotor dikmr mandi tempat tidur tidak bersih jg byk nyamuk n serangga air panas tidak berfungsi kolam renang yang katanya tiap hari rabu dikuras tapi senin dikuras tidak lagi deh kesini seperti ditipu dengan foto kamar2nya,jangan tertipu dengan foto kmr2nya karena foto type standard bukan seperti yang difoto pesan standard malah terkesan dipaksa untuk pindah ke deluxe dengan membayar tambahan 100 125rb bangunan lama dan kotor dikmr mandi tempat tidur tidak bersih jg byk nyamuk n serangga air panas tidak berfungsi kolam renang yang katanya tiap hari rabu dikuras tapi senin dikuras tidak lagi deh kesini seperti ditipu dengan foto kamar2nya,1,BUMN,Bintang 3,InnaTretesHotel,negative,Fasilitas Hotel (Kolam/Gym/Spa)
sopan banget resepsionis kamar juga bersih sprei wangi airpanas okee saya ambil yang deluxe highweekend kena 850 0 tapi menurut saya sudah sgt worth it alhamdulillah view lgsg arjuno,sopan banget resepsionis kamar juga bersih sprei wangi airpanas okee saya ambil yang deluxe highweekend kena 850 0 tapi menurut saya sudah sgt worth it alhamdulillah view lgsg arjuno,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
𝚃𝚎𝚖𝚙𝚊𝚝 𝚗𝚢𝚊 𝚜𝚎𝚓𝚞𝚔 𝚍𝚊𝚗 𝚗𝚢𝚊𝚖𝚊𝚗 𝚙𝚎𝚕𝚊𝚢𝚊𝚗𝚊𝚗 𝚓𝚞𝚐𝚊 𝚛𝚊𝚖𝚊𝚑 𝚋𝚛𝚎𝚊𝚔𝚏𝚊𝚜𝚝 𝚗𝚢𝚊 𝚓𝚞𝚐𝚊 𝚋𝚎𝚛𝚊𝚗𝚎𝚔𝚊 𝚛𝚊𝚐𝚊𝚗 𝚊𝚍𝚊 𝚖𝚎𝚗𝚞 𝚗𝚊𝚜𝚒 𝚓𝚊𝚐𝚞𝚗𝚐 𝚍𝚊𝚗 𝚞𝚛𝚊𝚙,𝚃𝚎𝚖𝚙𝚊𝚝 𝚗𝚢𝚊 𝚜𝚎𝚓𝚞𝚔 𝚍𝚊𝚗 𝚗𝚢𝚊𝚖𝚊𝚗 𝚙𝚎𝚕𝚊𝚢𝚊𝚗𝚊𝚗 𝚓𝚞𝚐𝚊 𝚛𝚊𝚖𝚊𝚑 𝚋𝚛𝚎𝚊𝚔𝚏𝚊𝚜𝚝 𝚗𝚢𝚊 𝚓𝚞𝚐𝚊 𝚋𝚎𝚛𝚊𝚗𝚎𝚔𝚊 𝚛𝚊𝚐𝚊𝚗 𝚊𝚍𝚊 𝚖𝚎𝚗𝚞 𝚗𝚊𝚜𝚒 𝚓𝚊𝚐𝚞𝚗𝚐 𝚍𝚊𝚗 𝚞𝚛𝚊𝚙,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
staff disini ramah² mulai dari petugas di area parkir dan receptionist yang membantu banget karena dateng kesini dadakan saat weekend jadi agak rame tempatnya kondisi kamarnya bersih ac dan air panasnya berfungsi dengan baik handuk dan peralatan mandi lainnya juga lengkap ada kolam renang untuk anak² yang terpisah dari kolam renang untuk orang dewasa di sekitar kolam banyak spot foto yang unik menu breakfast enak bervariasi bisa makan sambil liat view pegunungan pesan 2 kamar include breakfast dan dinner dapat harga 750 0 kamar sangat worth it dengan semua fasilitas yang didapat next time pasti kesana lagi recommended,staff disini ramah² mulai dari petugas di area parkir dan receptionist yang membantu banget karena dateng kesini dadakan saat weekend jadi agak rame tempatnya kondisi kamarnya bersih ac dan air panasnya berfungsi dengan baik handuk dan peralatan mandi lainnya juga lengkap ada kolam renang untuk anak² yang terpisah dari kolam renang untuk orang dewasa di sekitar kolam banyak spot foto yang unik menu breakfast enak bervariasi bisa makan sambil liat view pegunungan pesan 2 kamar include breakfast dan dinner dapat harga 750 0 kamar sangat worth it dengan semua fasilitas yang didapat next time pasti kesana lagi recommended,5,BUMN,Bintang 3,InnaTretesHotel,positive,Kebersihan & Kenyamanan Kamar
