text_review,clean_text,Rating,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
sangat nyaman sekali menginap di aloft fasilitas juga lengkap bahkan sampai ke bantal guling dan setrikaan lengkap dengan meja setrikanya hal yang belum pernah saya temui sebelumnya di hotel lain adalah jam kemudian juga thank you aloft menyediakan dispenser air isi ulang dispenser sabun dll untuk meminimasi sampah terkeren adalah sabun shampoo dan kondisionernya wangi banget beneran tidak butuh parfum karena habis mandi langsung relaks hal yang kurang kusuka adalah restonya yang sempit dan terpisah pisah jadi agak merepotkan karena harus buka pintu dań amsuk ke smoking room,sangat nyaman sekali menginap di aloft fasilitas juga lengkap bahkan sampai ke bantal guling dan setrikaan lengkap dengan meja setrikanya hal yang belum pernah saya temui sebelumnya di hotel lain adalah jam kemudian juga thank you aloft menyediakan dispenser air isi ulang dispenser sabun dll untuk meminimasi sampah terkeren adalah sabun shampoo dan kondisionernya wangi banget beneran tidak butuh parfum karena habis mandi langsung relaks hal yang kurang kusuka adalah restonya yang sempit dan terpisah pisah jadi agak merepotkan karena harus buka pintu dań amsuk ke smoking room,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
hotelnya baguss makanan di restonya juga beragam dan enak enak juga di bantu dengan kak nurul yang ramah dan cepat kalau mnta sesuatu best pokoknya,hotelnya baguss makanan di restonya juga beragam dan enak enak juga di bantu dengan kak nurul yang ramah dan cepat kalau mnta sesuatu best pokoknya,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
hotel ini worth it sekali lokasinya strategis cukup jalan kaki ke sabang banyak tempat makan walaupun hotel ini tidak besar tetapi kamarnya lumayan luas dengan kebersihan yang layak diacungi jempol,hotel ini worth it sekali lokasinya strategis cukup jalan kaki ke sabang banyak tempat makan walaupun hotel ini tidak besar tetapi kamarnya lumayan luas dengan kebersihan yang layak diacungi jempol,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
semuanya perfect sih lokasi strategis deket kemana mana mau mkn deket kepusat kuliner sabang sarinah juga deket yang mau meghabiskan weekend juga enak bisa cfd kamar tidak terlalu besar tapi tidak keliatan sempit tempat tidur twin besar bisa buat tidur berdua kamar mandi juga luas untuk view saya memilih di lantai atas dan city view jadi terlihat gedung di malam hari pool menurut saya sih kecil yah untung saja sedang tidak ramai jadi si anak msh bebas brrenang di lobby ada live music tunggal sih kd msh bisa denger2 musik dikit hanya saja pada wkt itu ada mati listrik hingga 2 atau 3 kali yang membuat kita agak takut karena berada di lantai 11,semuanya perfect sih lokasi strategis deket kemana mana mau mkn deket kepusat kuliner sabang sarinah juga deket yang mau meghabiskan weekend juga enak bisa cfd kamar tidak terlalu besar tapi tidak keliatan sempit tempat tidur twin besar bisa buat tidur berdua kamar mandi juga luas untuk view saya memilih di lantai atas dan city view jadi terlihat gedung di malam hari pool menurut saya sih kecil yah untung saja sedang tidak ramai jadi si anak msh bebas brrenang di lobby ada live music tunggal sih kd msh bisa denger2 musik dikit hanya saja pada wkt itu ada mati listrik hingga 2 atau 3 kali yang membuat kita agak takut karena berada di lantai 11,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
tempatnya nyaman dan kids friendly sekali karena ada tempat bermain bagi anak anak catatan ketika mau memasuki aloft hotel jangan terlalu cepat jalannya karena pintu masuknya tidak terlalu besar jadi riskan terlewat,tempatnya nyaman dan kids friendly sekali karena ada tempat bermain bagi anak anak catatan ketika mau memasuki aloft hotel jangan terlalu cepat jalannya karena pintu masuknya tidak terlalu besar jadi riskan terlewat,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
rekomendasi untuk hotel 4 star di kawasan jakarta pusat tinggal jalan kaki sampai ke kawasan sarinah area kuliner jalan sabang hotel gaya casual modern dan minimalis baik dari interior dan tone warna kamar standar bintang 4 cukup luas untuk dua orang rapi dan bersih kolam renang dan gymnya satu lantai dengan restoran jadi harus lewat depan restoran untuk menuju kesana,rekomendasi untuk hotel 4 star di kawasan jakarta pusat tinggal jalan kaki sampai ke kawasan sarinah area kuliner jalan sabang hotel gaya casual modern dan minimalis baik dari interior dan tone warna kamar standar bintang 4 cukup luas untuk dua orang rapi dan bersih kolam renang dan gymnya satu lantai dengan restoran jadi harus lewat depan restoran untuk menuju kesana,4,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
hadir ke hotel ini untuk memenuhi undangan dari kementerian keuangan ri untuk ruangan rapat nya saya rasa cukup baik konsumsi nya pun enak mulai dari snack cemilan bahkan makanan utama nya hotel ini memberikan pengalaman terbaik dari beberapa hotel yang pernah saya datangi,hadir ke hotel ini untuk memenuhi undangan dari kementerian keuangan ri untuk ruangan rapat nya saya rasa cukup baik konsumsi nya pun enak mulai dari snack cemilan bahkan makanan utama nya hotel ini memberikan pengalaman terbaik dari beberapa hotel yang pernah saya datangi,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
salah satu hotel favorit untuk menginap di jakarta kelebihannya adalah kamarnya yang luas dan bersih serta menu sarapan yang cukup komplit dibandingkan hotel bintang 4 lainnya di wilayah yang sama kekurangannya hanya amenitiesnya yang agak kurang lengkap belakangan ini,salah satu hotel favorit untuk menginap di jakarta kelebihannya adalah kamarnya yang luas dan bersih serta menu sarapan yang cukup komplit dibandingkan hotel bintang 4 lainnya di wilayah yang sama kekurangannya hanya amenitiesnya yang agak kurang lengkap belakangan ini,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
awalnya saya kira aloft merupakan budget hotel yang sama seperti hotel lainnya ternyata dugaan saya salah aloft merupakan trendy budget hotel yang memiliki banyak nilai tambah keramahan stafnya sangat baik design kamarnya bagus sehingga terasa nyaman dan luas seluruh bagian hotel memiliki konsep warna yang senada bedding nyaman dari king koil dan ukurannya 200x200 saat banget buat saya yang menginap dengan 2 anak kamarnya bersih ada 2 jendela yang lebar amanities lengkap hairdryer setrika handuk lap tangan komplit lokasi hotel strategis dan banyak pilihan restoran dekat hotel bisa juga pesan lewat aplikasi online untuk view ke arah barat saat sunset bisa menikmati pemandangan langit senja yang indah kalau ke arah utara bisa terlihat tugu monas untuk kolam renang saat pandemi dibatasi maksimal hanya untuk 3 orang atau 1 keluarga kolamnya tidak terlalu luas dan airnya dingin sekali karena kolam semi indoor tidak terkena cahaya matahari langsung handuk renang juga tersedia menu sarapan cukup variatif egg corner bubur ayam tom yam nasi ikan sayur sosis kentang cereal dengan susu croissant danish dan bread corner dengan aneka topping kesukaan anak2 lalu juga ada jus kopi dan teh uniknya saat sarapan juga ada teh yan dihidangkan dengan gelas enamel jadoel serta ada juga pop mie yang hanya bisa dinikmati ditempat untuk warna piringnya juga menarik sekali sesuai konsep hotelnya saat menginap kebetulan sedang libur imlek jadi saat check masuk saya berkesempatan mengambil angpau yang setelah dibuka hadiahnya menginap 1 malam dengan sarapan beruntung sekali bisa kembali ke hotel ini dilain waktu terima kasih juga untuk mbak rani dan mas adit yang sudah melayani dengan ramah saat check masuk,awalnya saya kira aloft merupakan budget hotel yang sama seperti hotel lainnya ternyata dugaan saya salah aloft merupakan trendy budget hotel yang memiliki banyak nilai tambah keramahan stafnya sangat baik design kamarnya bagus sehingga terasa nyaman dan luas seluruh bagian hotel memiliki konsep warna yang senada bedding nyaman dari king koil dan ukurannya 200x200 saat banget buat saya yang menginap dengan 2 anak kamarnya bersih ada 2 jendela yang lebar amanities lengkap hairdryer setrika handuk lap tangan komplit lokasi hotel strategis dan banyak pilihan restoran dekat hotel bisa juga pesan lewat aplikasi online untuk view ke arah barat saat sunset bisa menikmati pemandangan langit senja yang indah kalau ke arah utara bisa terlihat tugu monas untuk kolam renang saat pandemi dibatasi maksimal hanya untuk 3 orang atau 1 keluarga kolamnya tidak terlalu luas dan airnya dingin sekali karena kolam semi indoor tidak terkena cahaya matahari langsung handuk renang juga tersedia menu sarapan cukup variatif egg corner bubur ayam tom yam nasi ikan sayur sosis kentang cereal dengan susu croissant danish dan bread corner dengan aneka topping kesukaan anak2 lalu juga ada jus kopi dan teh uniknya saat sarapan juga ada teh yan dihidangkan dengan gelas enamel jadoel serta ada juga pop mie yang hanya bisa dinikmati ditempat untuk warna piringnya juga menarik sekali sesuai konsep hotelnya saat menginap kebetulan sedang libur imlek jadi saat check masuk saya berkesempatan mengambil angpau yang setelah dibuka hadiahnya menginap 1 malam dengan sarapan beruntung sekali bisa kembali ke hotel ini dilain waktu terima kasih juga untuk mbak rani dan mas adit yang sudah melayani dengan ramah saat check masuk,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
hotel aneh repot mau keluar mobil saja mesti turun dulu ke basement dulu sudah jalannya terjal bahaya kalau untuk orang yang baru bisa naik mobil security nya juga belagu2 ganti saja vendornya tidak ramah sama pengunjung,hotel aneh repot mau keluar mobil saja mesti turun dulu ke basement dulu sudah jalannya terjal bahaya kalau untuk orang yang baru bisa naik mobil security nya juga belagu2 ganti saja vendornya tidak ramah sama pengunjung,1,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
kamarnya nyaman ukurannya twin besar bisa bawa anak 2 untuk parkir basement nya sempit dan jika bawa koper dari basement karena tidak ada jalur koper hanya ada tangga trap2 untuk sarapan nya sangat variasi good taste,kamarnya nyaman ukurannya twin besar bisa bawa anak 2 untuk parkir basement nya sempit dan jika bawa koper dari basement karena tidak ada jalur koper hanya ada tangga trap2 untuk sarapan nya sangat variasi good taste,4,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
2022 nginep di aloft di kecewakan sekarang tahun 2024 di kecewakan lg 1 check masuk baru bisa dpt kamar jam 16 30 padahal di apps marriot sudah muncul di kamar brp namun ketika datang ke hotel blg kamar belum ready jika emang belum ready kenapa udah muncul nomor kamar 2 ini lebih parah kebersihan kamar di pertanyakan bisa bisa nya nemu sikat gigi bekas orang lain dan bungkus sabun mandi pdahal bukan punya saya dan sikat gigi mana udah rusak pula bulu nya apa tidak jorok untuk hrg di 1 3 mio sangat malu sih untuk kebersihan saja di pertanykan,2022 nginep di aloft di kecewakan sekarang tahun 2024 di kecewakan lg 1 check masuk baru bisa dpt kamar jam 16 30 padahal di apps marriot sudah muncul di kamar brp namun ketika datang ke hotel blg kamar belum ready jika emang belum ready kenapa udah muncul nomor kamar 2 ini lebih parah kebersihan kamar di pertanyakan bisa bisa nya nemu sikat gigi bekas orang lain dan bungkus sabun mandi pdahal bukan punya saya dan sikat gigi mana udah rusak pula bulu nya apa tidak jorok untuk hrg di 1 3 mio sangat malu sih untuk kebersihan saja di pertanykan,1,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
tempat strategis kamar nyaman makanannya enak2 dan mba hani staf restorannya memberikan service excellent waktu saya sarapan,tempat strategis kamar nyaman makanannya enak2 dan mba hani staf restorannya memberikan service excellent waktu saya sarapan,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
lokasi bagus kebersihan juga bagus kasurnya enak banget internet bagus dan dapat diandalkan amenities cukup walaupun tidak lengkap tersedia hair dryer showernya enak banget air panas mengucur deras ada meja kerja yang cukup nyaman sarapannya cukup oke,lokasi bagus kebersihan juga bagus kasurnya enak banget internet bagus dan dapat diandalkan amenities cukup walaupun tidak lengkap tersedia hair dryer showernya enak banget air panas mengucur deras ada meja kerja yang cukup nyaman sarapannya cukup oke,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
kamarnya lega dan bersih koridor senyap makanannya cukup enak petugasnya ramah semua dan hangat kolam renangnya dingin tapi parkirnya terbatas untungnya ada valet gratis jadi terbantu sekali viewnya juara,kamarnya lega dan bersih koridor senyap makanannya cukup enak petugasnya ramah semua dan hangat kolam renangnya dingin tapi parkirnya terbatas untungnya ada valet gratis jadi terbantu sekali viewnya juara,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
saya baru mencoba meeting di hotel ini ruang meeringnya sangat memadai makannya berlimpah dengan mesin kopi modern ada tambahan popcorn yang bisa membuat anda sangat nyaman ada permainan yang disediakan dan interiornya sangat keren dan bagus menurut saya sangat layan di jadikan tempat bisnis dan menginap lokasinya di jalan wahid hasyim yang sangat strategis makan siangnya punya banyak sekali pilihan dari makanan tradional sampai makanan jepang tersedia jika ada undangan meeting sangat saya nantikan di hotel ini karena kopinya yang sangat enak,saya baru mencoba meeting di hotel ini ruang meeringnya sangat memadai makannya berlimpah dengan mesin kopi modern ada tambahan popcorn yang bisa membuat anda sangat nyaman ada permainan yang disediakan dan interiornya sangat keren dan bagus menurut saya sangat layan di jadikan tempat bisnis dan menginap lokasinya di jalan wahid hasyim yang sangat strategis makan siangnya punya banyak sekali pilihan dari makanan tradional sampai makanan jepang tersedia jika ada undangan meeting sangat saya nantikan di hotel ini karena kopinya yang sangat enak,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
nginep disini tanggal 20 januari 23 semuanya bagus hingga masa sarapan saran saya rasa untuk breakfast nya perlu di perbaiki dan ditingkatkan peringkat pertama terparah pada sarapan tgl 21 terutama untuk lontong sayur nya sudah disajikan dalam keadaan dingin lontongnya keras dan rasa yang membuat mual saya memperhatikan sebelah sebelah saya yang mencicipi lontong sayur semuanya tidak stop pada suapan pertama nasi goreng daging nya dibuat tanggung nasi kebuli bukan nasgor kampung juga bukan dan rasanya mengecewakan maaf kepada manajemen aloft untuk kamar pelayanan fasilitas saya tidak komplain tapi untuk sarapannya dari 1 sd 10 saya kasih nilai 3 overall saya kasih bintang 5 untuk fasilitasnya tapi untuk sarapan saya kasih bintang 1,nginep disini tanggal 20 januari 23 semuanya bagus hingga masa sarapan saran saya rasa untuk breakfast nya perlu di perbaiki dan ditingkatkan peringkat pertama terparah pada sarapan tgl 21 terutama untuk lontong sayur nya sudah disajikan dalam keadaan dingin lontongnya keras dan rasa yang membuat mual saya memperhatikan sebelah sebelah saya yang mencicipi lontong sayur semuanya tidak stop pada suapan pertama nasi goreng daging nya dibuat tanggung nasi kebuli bukan nasgor kampung juga bukan dan rasanya mengecewakan maaf kepada manajemen aloft untuk kamar pelayanan fasilitas saya tidak komplain tapi untuk sarapannya dari 1 sd 10 saya kasih nilai 3 overall saya kasih bintang 5 untuk fasilitasnya tapi untuk sarapan saya kasih bintang 1,3,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
saya staycation dengan keluarga beberapa malam di hotel aloft wahid hasyim saya merasa nyaman selama saya stay di hotel ini pelayanan yang excellent untuk pak heru thanks sudah memberikan yang terbaik,saya staycation dengan keluarga beberapa malam di hotel aloft wahid hasyim saya merasa nyaman selama saya stay di hotel ini pelayanan yang excellent untuk pak heru thanks sudah memberikan yang terbaik,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
aloft hotel jakarta terletak di wahid hasyim jakarta dimana disana banyak sekali terdapat hotel hotel bintang 3 sampai 4 hotel ini tergabung di dalam marriot group check masuk sangat mudah sekali apalagi jika kita mempunyai aplikasi marriot bonvoy bisa online check masuk melalui aplikasi saya datang di weekday dimana resepsionis merangkap menjadi bell boy karena mungkin kekurangan sdm jadi semua serba merangkap di lobby terdapat banyak bangku untuk para tamu bersantai dan juga ada meja billiard tapi karena di masa ppkm seperti ini jadinya masih ditutup kolam renang sudah buka dengan maksimal 3 orang di dalam kolam renang untuk gym masih tutup kamar menurut saya sangat baik full carpet lengkap terdapat kulkas dan juga safe deposit box amenities cukup lengkap kebersihan kamar sudah tidak usah diragukan lagi ranjang sangat empuk design kamar sangat baik membuat sangat nyaman untuk staycation dengan pemandangan kota jakarta dan juga hotel ini breakfastnya sudah buffet terdapat banyak pilihan buffetnya menurut saya sangat oke untuk standard hotel bintang 4 dimana banyak hotel lain masih box diantar ke kamar pelayanan staff juga sangat ramah parkiran luas sekali untuk motor dan juga mobil di daerah sana juga banyak sekali tempat makan yang bisa ditempuh dengan jalan kaki tidak terkena ganjil genap juga di jalan sekitar sana sekian terima kasih,aloft hotel jakarta terletak di wahid hasyim jakarta dimana disana banyak sekali terdapat hotel hotel bintang 3 sampai 4 hotel ini tergabung di dalam marriot group check masuk sangat mudah sekali apalagi jika kita mempunyai aplikasi marriot bonvoy bisa online check masuk melalui aplikasi saya datang di weekday dimana resepsionis merangkap menjadi bell boy karena mungkin kekurangan sdm jadi semua serba merangkap di lobby terdapat banyak bangku untuk para tamu bersantai dan juga ada meja billiard tapi karena di masa ppkm seperti ini jadinya masih ditutup kolam renang sudah buka dengan maksimal 3 orang di dalam kolam renang untuk gym masih tutup kamar menurut saya sangat baik full carpet lengkap terdapat kulkas dan juga safe deposit box amenities cukup lengkap kebersihan kamar sudah tidak usah diragukan lagi ranjang sangat empuk design kamar sangat baik membuat sangat nyaman untuk staycation dengan pemandangan kota jakarta dan juga hotel ini breakfastnya sudah buffet terdapat banyak pilihan buffetnya menurut saya sangat oke untuk standard hotel bintang 4 dimana banyak hotel lain masih box diantar ke kamar pelayanan staff juga sangat ramah parkiran luas sekali untuk motor dan juga mobil di daerah sana juga banyak sekali tempat makan yang bisa ditempuh dengan jalan kaki tidak terkena ganjil genap juga di jalan sekitar sana sekian terima kasih,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
bukber di aloft wahid hasyim memberikan sebuah pengalaman yang menarik bagi saya dan teman teman suguhan berbagai variasi menu makanan dan minuman yang menarik dengan rasa yang enak membuat momen berbuka puasa kami terasa makin lengkap pelayanan terbaik yang diberikan kak rena atas grup kami pun membuat kami makin nyaman menikmati momen berbuka puasa di aloft wahid hasyim terima kasih tim aloft wahid hasyim,bukber di aloft wahid hasyim memberikan sebuah pengalaman yang menarik bagi saya dan teman teman suguhan berbagai variasi menu makanan dan minuman yang menarik dengan rasa yang enak membuat momen berbuka puasa kami terasa makin lengkap pelayanan terbaik yang diberikan kak rena atas grup kami pun membuat kami makin nyaman menikmati momen berbuka puasa di aloft wahid hasyim terima kasih tim aloft wahid hasyim,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
staycay 1 malam disini overall good kamar bersih rapih wangi amenitiesnya lengkap hairdryer tambah ada setrikaan pula happy banget ni para hijabers lokasinya strategis banget yaa cari makanan enak tinggal belok ke jl sabang lari pagi bisa sampe hi poolnya minimalis ya bun selama pandemi terbatas untuk 3 org cuma kurang di breakfastnya saja rasanya kurang nampol he he,staycay 1 malam disini overall good kamar bersih rapih wangi amenitiesnya lengkap hairdryer tambah ada setrikaan pula happy banget ni para hijabers lokasinya strategis banget yaa cari makanan enak tinggal belok ke jl sabang lari pagi bisa sampe hi poolnya minimalis ya bun selama pandemi terbatas untuk 3 org cuma kurang di breakfastnya saja rasanya kurang nampol he he,4,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
salah satu hotel marriott category 1 favorit banget karena kamarnya super duper nyaman stafnya sangat playful dan ramah banget makanan sarapannya juga enak2 tidak sembarangan lengkap juga fasilitas ada gym dan kolam renang jika kamu member platinum elite keatas marriott bonvoy kamu bisa dapet early check masuk dan late check keluar sampai jam 4 sore tambah akan dapat free breakfast kalau booking kamu tidak dapat sarapan,salah satu hotel marriott category 1 favorit banget karena kamarnya super duper nyaman stafnya sangat playful dan ramah banget makanan sarapannya juga enak2 tidak sembarangan lengkap juga fasilitas ada gym dan kolam renang jika kamu member platinum elite keatas marriott bonvoy kamu bisa dapet early check masuk dan late check keluar sampai jam 4 sore tambah akan dapat free breakfast kalau booking kamu tidak dapat sarapan,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
saya meeting di aloft ruangan bagus bersih dan pada middle poin yang menyediakan kopi bilyard mini dan beberapa alat permainan lainnya yang bisa digunakan saat break meeting,saya meeting di aloft ruangan bagus bersih dan pada middle poin yang menyediakan kopi bilyard mini dan beberapa alat permainan lainnya yang bisa digunakan saat break meeting,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
kalau mau ngajuin band untuk live musiknya gmn,kalau mau ngajuin band untuk live musiknya gmn,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Lokasi & Akses Strategis
pelayanan di lobby resto kurang maksimal piring gelas kotor bekas dibiarkan mangkrak di meja dan perlu ditegur di ingatkan untuk di angkat dibersihkan makan minumnya cukup agar tingkatkan saja pelayanannya sukses terus aloft terima kasih,pelayanan di lobby resto kurang maksimal piring gelas kotor bekas dibiarkan mangkrak di meja dan perlu ditegur di ingatkan untuk di angkat dibersihkan makan minumnya cukup agar tingkatkan saja pelayanannya sukses terus aloft terima kasih,4,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
meeting dua hari disini makanan variatif dan enak ada coffe makernya pula nambah mantap di lobby ada dingdong dan bilyar sama spot foto yang instagramable,meeting dua hari disini makanan variatif dan enak ada coffe makernya pula nambah mantap di lobby ada dingdong dan bilyar sama spot foto yang instagramable,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
hotel bintang 4 yang tidak sesuai ekspektasi kesini acara kantor restoran kecil sehingga makan siang harus antri karena penuh akhirnya makan selalu di atas jam 13 00 padahal barengan cuma 3 instansi dan itu pun saya taksir tidak sampai 200 orang ruang pertemuan jg kecil udah 2 ruangan tapi dipakai 30 orang saja dah sempit tempat duduk di lobby ruangan untuk coffee break jg penataannya kurang saat kursi2 yang tidak efektif kamar twin bed sempit bed terlalu besar untuk single sehingga kamar penuh karena bed yang besar untuk masing2 bed sanitary kit jg tidak lengkap biasanya kan ada dua gelas untuk sikat gigi ini cuma ada satu cotton bud jg tidak ada hair dryer rusak ada jam weker tapi jam mati teh tidak di refill handuk sengaja ditaruh bawah untuk diganti tapi tnyta tidak diganti diambil doang shg handuk kecil di kamar cuma tinggal satu kolam renang kecil dan dekat sekali dengan tempat makan sayang tidak ada kamar ganti lift jg biasa saja tidak ada aksesoris apa2 warna perak besi lift doang kamar jg tidak terlalu kedap suara suara ondel2 dari pemukiman sebelah hotel saja kedengeran klo soal makanan sih lumayan bukan yang enak banget tapi jg not bad,hotel bintang 4 yang tidak sesuai ekspektasi kesini acara kantor restoran kecil sehingga makan siang harus antri karena penuh akhirnya makan selalu di atas jam 13 00 padahal barengan cuma 3 instansi dan itu pun saya taksir tidak sampai 200 orang ruang pertemuan jg kecil udah 2 ruangan tapi dipakai 30 orang saja dah sempit tempat duduk di lobby ruangan untuk coffee break jg penataannya kurang saat kursi2 yang tidak efektif kamar twin bed sempit bed terlalu besar untuk single sehingga kamar penuh karena bed yang besar untuk masing2 bed sanitary kit jg tidak lengkap biasanya kan ada dua gelas untuk sikat gigi ini cuma ada satu cotton bud jg tidak ada hair dryer rusak ada jam weker tapi jam mati teh tidak di refill handuk sengaja ditaruh bawah untuk diganti tapi tnyta tidak diganti diambil doang shg handuk kecil di kamar cuma tinggal satu kolam renang kecil dan dekat sekali dengan tempat makan sayang tidak ada kamar ganti lift jg biasa saja tidak ada aksesoris apa2 warna perak besi lift doang kamar jg tidak terlalu kedap suara suara ondel2 dari pemukiman sebelah hotel saja kedengeran klo soal makanan sih lumayan bukan yang enak banget tapi jg not bad,3,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
perlu lebih improve mengenai fasilitas seperti kolam renang dan gym nya dan juga untuk service terutama untuk member saya pemegang silver elite setiap check masuk di aloft selalu berbeda treatment nya terkadang dpt welcome drink terkadang dpt welcome cake pernah malah tak dapat apa apa dan ini semuanya check masuk di aloft wahid hasyim periode thn 2022,perlu lebih improve mengenai fasilitas seperti kolam renang dan gym nya dan juga untuk service terutama untuk member saya pemegang silver elite setiap check masuk di aloft selalu berbeda treatment nya terkadang dpt welcome drink terkadang dpt welcome cake pernah malah tak dapat apa apa dan ini semuanya check masuk di aloft wahid hasyim periode thn 2022,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
hotelnya bersih dan bagus pelayanan front office juga sangat ramah dan membantu sekali saat sarapan saya membawa anak kecil dan semua crew sangat ramah sekali menyapa anak2 dan mengajak bicara menurut saya itu value yang baik untuk hotel ini untuk sarapan memang varian tidak banyak ya untuk pandemi gini mungkin juga tidak bisa berlama lama sarapan di tempat umum untuk mencegah penyebaran virus hanya saja sanitizer di hotel ini minim sekali mungkin bisa diperbanyak apalagi di area lobby atau dekat lift,hotelnya bersih dan bagus pelayanan front office juga sangat ramah dan membantu sekali saat sarapan saya membawa anak kecil dan semua crew sangat ramah sekali menyapa anak2 dan mengajak bicara menurut saya itu value yang baik untuk hotel ini untuk sarapan memang varian tidak banyak ya untuk pandemi gini mungkin juga tidak bisa berlama lama sarapan di tempat umum untuk mencegah penyebaran virus hanya saja sanitizer di hotel ini minim sekali mungkin bisa diperbanyak apalagi di area lobby atau dekat lift,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
pengalaman menginap di aloft hotel sangat bagus kamar bersih staf ramah dan ada snack corner dengan harga bersahabat yang memudahkan tamu untuk mendapatkan kudapan di tengah malam,pengalaman menginap di aloft hotel sangat bagus kamar bersih staf ramah dan ada snack corner dengan harga bersahabat yang memudahkan tamu untuk mendapatkan kudapan di tengah malam,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
hotel bintang 4 yang nyaman posisinya juga masih bisa dibilang strategis karena ada di jalan wahid hasyim tidak jauh dari jalan thamrin sarinah dan jalan sabang daerah sini memang banyak alternatif hotel ada beberapa bus transjakarta yang melewati jalur ini juga hotelnya bersih dan fasilitas kamarnya lengkap ruangan kamar tidurnya cukup besar dengan ukuran twin bed nya yang lebih besar dsripada yang biasa sehingga jadi lebih mirip double bed dengan ukuran mini parkiran mobil dan motor ada di basement cukup luas namun gelap restorannya menyajikan makanan yang rasanya enak juga kolam renangnya tidak terlalu besar namun kedalamannya didesain untuk anak remaja dan dewasa batita dan balita tidak direkomendasikan untuk berenang di sini sendirian kecuali didampingi oleh orang dewasa salah satu hotel yang direkomendasikan,hotel bintang 4 yang nyaman posisinya juga masih bisa dibilang strategis karena ada di jalan wahid hasyim tidak jauh dari jalan thamrin sarinah dan jalan sabang daerah sini memang banyak alternatif hotel ada beberapa bus transjakarta yang melewati jalur ini juga hotelnya bersih dan fasilitas kamarnya lengkap ruangan kamar tidurnya cukup besar dengan ukuran twin bed nya yang lebih besar dsripada yang biasa sehingga jadi lebih mirip double bed dengan ukuran mini parkiran mobil dan motor ada di basement cukup luas namun gelap restorannya menyajikan makanan yang rasanya enak juga kolam renangnya tidak terlalu besar namun kedalamannya didesain untuk anak remaja dan dewasa batita dan balita tidak direkomendasikan untuk berenang di sini sendirian kecuali didampingi oleh orang dewasa salah satu hotel yang direkomendasikan,5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
