text_review,clean_text,Rating,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
nyaman tempatnya luas cuma kemarin ac kamarnya ada yang bocor jadi airnya netes selebihnya nyaman terima kasih,nyaman tempatnya luas cuma kemarin ac kamarnya ada yang bocor jadi airnya netes selebihnya nyaman terima kasih,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
kamarnya tidak kecil banget tidak besar juga saat sarapan enak banyak pilihan pelayanan good,kamarnya tidak kecil banget tidak besar juga saat sarapan enak banyak pilihan pelayanan good,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kualitas Makanan & Restoran
desain hotel unik interior standar hotel bersih namun musholla sempit letaknya tersembunyi terkesan kurang diperhatikan lokasi dekat dengan korem 072 kepolisian gedung agung serta malioboro,desain hotel unik interior standar hotel bersih namun musholla sempit letaknya tersembunyi terkesan kurang diperhatikan lokasi dekat dengan korem 072 kepolisian gedung agung serta malioboro,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
menu makanannya enak walaupun kalau lagi ramai kadang kursinya penuh parkiran terbatas lokasi agak ke dalam tetapi lokasi di kawasan strategis malioboro,menu makanannya enak walaupun kalau lagi ramai kadang kursinya penuh parkiran terbatas lokasi agak ke dalam tetapi lokasi di kawasan strategis malioboro,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kualitas Makanan & Restoran
hotelnya bagus deket malioboro sarapan cukup enak tapi untuk jamu terlalu manis tempatnya juga bersihh,hotelnya bagus deket malioboro sarapan cukup enak tapi untuk jamu terlalu manis tempatnya juga bersihh,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
pernah ada acara di hotel ini lokasi sangat dekat dengan kawasan titik nol dan jalan malioboro tinggal jalan kaki saja karyawan sangat ramah makanan untuk meeting cukup enak,pernah ada acara di hotel ini lokasi sangat dekat dengan kawasan titik nol dan jalan malioboro tinggal jalan kaki saja karyawan sangat ramah makanan untuk meeting cukup enak,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
pelayanan ramah kamar rapih sayang tempatnya agak susah tapi tetep bisa dijangkau untuk bus karna banyak mobil parkir dipinggir jalan,pelayanan ramah kamar rapih sayang tempatnya agak susah tapi tetep bisa dijangkau untuk bus karna banyak mobil parkir dipinggir jalan,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lantai kamar mandi agak licin breakfast menu kurang bervariatif tapi location super the best,lantai kamar mandi agak licin breakfast menu kurang bervariatif tapi location super the best,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
dari depan hingga belakang dapur pelayanannya the best lingkungan bersih kamar bersih dan karyawanya sangat wellcome,dari depan hingga belakang dapur pelayanannya the best lingkungan bersih kamar bersih dan karyawanya sangat wellcome,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
di kamar hotel disediakan peralatan sholat bukan cm sajadah tapi mukena dan al qur an,di kamar hotel disediakan peralatan sholat bukan cm sajadah tapi mukena dan al qur an,5,BUMN,Bintang 3,KHASMalioboroHotel (1),neutral,Harga & Value for Money
hotelnya bersih nyaman untuk beristirahat lokasinya saat dekat kalau mau jalan kaki ke malioboro dan pasar beringharjo tidak jauh juga dri komplek keraton,hotelnya bersih nyaman untuk beristirahat lokasinya saat dekat kalau mau jalan kaki ke malioboro dan pasar beringharjo tidak jauh juga dri komplek keraton,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
di hotel khas malioboro ini tmpat nya dkt dengan malioboro dengan jalan kaki saja ato bisa keliling cari batik dan kaos dengan naik becak bentor pokoknya klo ke yogya slalu booking di khas malioboro tetap sukses slalu,di hotel khas malioboro ini tmpat nya dkt dengan malioboro dengan jalan kaki saja ato bisa keliling cari batik dan kaos dengan naik becak bentor pokoknya klo ke yogya slalu booking di khas malioboro tetap sukses slalu,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
hotel yang enak dekat dengan pasar beringharjo wifi lumayan kencang tempat nya bersih karyawan hotel ramah2 semua pokoknya bagus lah yang mau ke jogja boleh nginap di hotel ini,hotel yang enak dekat dengan pasar beringharjo wifi lumayan kencang tempat nya bersih karyawan hotel ramah2 semua pokoknya bagus lah yang mau ke jogja boleh nginap di hotel ini,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
lokasi strategis deket banget malioboro cukup jalan kaki kamar nyaman dan makanannya enak serta harganya terjangkau,lokasi strategis deket banget malioboro cukup jalan kaki kamar nyaman dan makanannya enak serta harganya terjangkau,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kualitas Makanan & Restoran
bersih lokasi strategis deket dengan pusat perbelanjaan dan tempat rekreasi harga relatif agak mehong yang tanpa sarapan,bersih lokasi strategis deket dengan pusat perbelanjaan dan tempat rekreasi harga relatif agak mehong yang tanpa sarapan,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
sangat recomend deket bangeet kemana dan deket situ ada bakmi godhok yang biasa jadi langganan presiden jokowi harga 15 k enak bangeet sumpah,sangat recomend deket bangeet kemana dan deket situ ada bakmi godhok yang biasa jadi langganan presiden jokowi harga 15 k enak bangeet sumpah,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
kamar bersih lokasi strategis sarapan komplit,kamar bersih lokasi strategis sarapan komplit,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotel bintang tiga yang berada dijantung wisata jogjakarta tempat parkirnya cukup luas semua teamnya ramah dan helpful walaupun dijantung malioboro hotel ini cukup tenang untuk istirahat,hotel bintang tiga yang berada dijantung wisata jogjakarta tempat parkirnya cukup luas semua teamnya ramah dan helpful walaupun dijantung malioboro hotel ini cukup tenang untuk istirahat,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
hotel dengan lokasi strategis di belakang malioboro ruangan dan fasilitas yang disediakan cukup memadai pilihan sarapan sayangnya tidak terlalu beragam,hotel dengan lokasi strategis di belakang malioboro ruangan dan fasilitas yang disediakan cukup memadai pilihan sarapan sayangnya tidak terlalu beragam,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
tempatnya bagus pegawainya ramah hnya kamar tidak kedap suara sehingga aktifitas dikamar lain cukup jelas terdengar,tempatnya bagus pegawainya ramah hnya kamar tidak kedap suara sehingga aktifitas dikamar lain cukup jelas terdengar,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
nyaman aman dan yang plusnya pihak hotel menyediakan beberapa kamar smoking area,nyaman aman dan yang plusnya pihak hotel menyediakan beberapa kamar smoking area,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
tempat yang bagus untuk singgah di jogjakarta 5 menit jalan kaki ke malioboro vredeburg kraton layanan ramah antusias proaktif hanya pada high season area parkir kurang memadai,tempat yang bagus untuk singgah di jogjakarta 5 menit jalan kaki ke malioboro vredeburg kraton layanan ramah antusias proaktif hanya pada high season area parkir kurang memadai,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
suka banget bersih kamarnya dilengkapi dengan alat solat pokoknya oke rekomen asli,suka banget bersih kamarnya dilengkapi dengan alat solat pokoknya oke rekomen asli,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lampu sempat mati tapi tidak tahu akses kunci cm di kasih 1 tidak bisa request tambahan,lampu sempat mati tapi tidak tahu akses kunci cm di kasih 1 tidak bisa request tambahan,2,BUMN,Bintang 3,KHASMalioboroHotel (1),neutral,Harga & Value for Money
dekat malioboro ada tempat solatnya kamar hotel d bersihkan setiap hari menu sarapannya lumayan bervariasi thanks 6 harinya,dekat malioboro ada tempat solatnya kamar hotel d bersihkan setiap hari menu sarapannya lumayan bervariasi thanks 6 harinya,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lokasi sangat strategis dekat pasar beringharjo benteng parkir sangat luas kamar sangat bersih pelayanan sangat ramah,lokasi sangat strategis dekat pasar beringharjo benteng parkir sangat luas kamar sangat bersih pelayanan sangat ramah,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotel nyaman strategis di kawasan malioboro pelayanan ramah masakan enak di kamar ada fasilitas mukena dan alquran tidak ada di hotel lain salutt,hotel nyaman strategis di kawasan malioboro pelayanan ramah masakan enak di kamar ada fasilitas mukena dan alquran tidak ada di hotel lain salutt,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
sangat menyenangkan dan nyaman dan pelayan resto mbak dian yang buaiikk,sangat menyenangkan dan nyaman dan pelayan resto mbak dian yang buaiikk,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
lumayan untuk istirahat transit semalam bersih lokasi dkt malioboro dan bakpia patuk 25 ada becak di sekitar hotel untuk di sewa,lumayan untuk istirahat transit semalam bersih lokasi dkt malioboro dan bakpia patuk 25 ada becak di sekitar hotel untuk di sewa,3,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
wifi agak jelek tapi sejauh ini bagus banget hotel nya,wifi agak jelek tapi sejauh ini bagus banget hotel nya,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Infrastruktur (AC/WiFi/Parkir/Air)
bagus bersih dan org2nya ramah hanya pemesanan makanan room service sedikit lambat,bagus bersih dan org2nya ramah hanya pemesanan makanan room service sedikit lambat,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
bersih kamarnya ramah pegawainya rekomendasi banget untuk liburan bersama keluarga,bersih kamarnya ramah pegawainya rekomendasi banget untuk liburan bersama keluarga,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lokasinya strategis banget kamarnya lumayan enak sesuai kelasnya,lokasinya strategis banget kamarnya lumayan enak sesuai kelasnya,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
kamarnya sederhana cukup untuk berdua bila hanya untuk tidur malam makan siangnya sederhana dan enak,kamarnya sederhana cukup untuk berdua bila hanya untuk tidur malam makan siangnya sederhana dan enak,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
pelayanan hotel sangat ramah letaknya lumayan strategis mudah dijangkau dari malioboro pokoknya recomend lah buat para wisatawan,pelayanan hotel sangat ramah letaknya lumayan strategis mudah dijangkau dari malioboro pokoknya recomend lah buat para wisatawan,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
saya ksni 3mlm corporate kopi sachet hr berikutnya tidak ada minta kresek wkt check keluar jg tidak ada,saya ksni 3mlm corporate kopi sachet hr berikutnya tidak ada minta kresek wkt check keluar jg tidak ada,1,BUMN,Bintang 3,KHASMalioboroHotel (1),neutral,Harga & Value for Money
hotel lumayan besar yang nyempil di pusat kota sangat strategis buat yang skalian jalan2 ke malioboro,hotel lumayan besar yang nyempil di pusat kota sangat strategis buat yang skalian jalan2 ke malioboro,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
kamar luas selimut tebal ada tempat solatnya dan alquran disediakan hotel nyaman bangett lokasi dekat dengan malioboro,kamar luas selimut tebal ada tempat solatnya dan alquran disediakan hotel nyaman bangett lokasi dekat dengan malioboro,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
pelayanannya memuaskan sekali pegawai hotel nya ramah ramah sangat rekomendasi untuk yang mau berlibur ke jogja dan mau jalan ke malioboro,pelayanannya memuaskan sekali pegawai hotel nya ramah ramah sangat rekomendasi untuk yang mau berlibur ke jogja dan mau jalan ke malioboro,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
hotelnya bagus tapi agak berisik pelayanannya juara suka banget sama sotonya,hotelnya bagus tapi agak berisik pelayanannya juara suka banget sama sotonya,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kualitas Makanan & Restoran
semua petugasny ramah2 hotelnya bersih jika mau ke jl malioboro deket tinggal jalan kaki saja jika mau naik becak didepan hotel kg banyak yang sdah stanby,semua petugasny ramah2 hotelnya bersih jika mau ke jl malioboro deket tinggal jalan kaki saja jika mau naik becak didepan hotel kg banyak yang sdah stanby,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
lovely place to stay karyawan ramah tempat yang nyaman ditambah makanan yang enak pasti akan datang lagi,lovely place to stay karyawan ramah tempat yang nyaman ditambah makanan yang enak pasti akan datang lagi,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
tempat istirahat yang nyaman letaknya strategis di tengah kota pegawainya ramah pelayanannya sangat baik,tempat istirahat yang nyaman letaknya strategis di tengah kota pegawainya ramah pelayanannya sangat baik,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
pelayanan yang baik kamar bersih makanan lumayan enak tambah dapat surprise angsa dan bunga bunga dikasur berasa honeymoon,pelayanan yang baik kamar bersih makanan lumayan enak tambah dapat surprise angsa dan bunga bunga dikasur berasa honeymoon,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
bagus tempatnya cukup bersih pelayanan jg cukup baik lokasi cukup strategis suatu saat insyaallah mampir lagi,bagus tempatnya cukup bersih pelayanan jg cukup baik lokasi cukup strategis suatu saat insyaallah mampir lagi,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
tempat menginap nyaman untuk keluarga staff super ramah makanan enak nyaman deh pokoknya,tempat menginap nyaman untuk keluarga staff super ramah makanan enak nyaman deh pokoknya,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
saat mau check keluar kunci mobil valey kebawa scrty atau entah siapa lah nggu ampe 2 jam ampun daah,saat mau check keluar kunci mobil valey kebawa scrty atau entah siapa lah nggu ampe 2 jam ampun daah,4,BUMN,Bintang 3,KHASMalioboroHotel (1),negative,Harga & Value for Money
nyaman menyenangkan staff reception securitynya ramah hanya staff fb yang kurang ramah greeting ke tamu hrs ditingkatkan,nyaman menyenangkan staff reception securitynya ramah hanya staff fb yang kurang ramah greeting ke tamu hrs ditingkatkan,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
dket sama malioboro sarapan nya enak kamar bersih dikamar disedian alat sholat cuma kurang nya 1 gk ada kolam renang,dket sama malioboro sarapan nya enak kamar bersih dikamar disedian alat sholat cuma kurang nya 1 gk ada kolam renang,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotelnya oke bersih ada welcome drinknya tapi air kerannya kecil itu saja sih hehheh,hotelnya oke bersih ada welcome drinknya tapi air kerannya kecil itu saja sih hehheh,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lumayan bersih menu sarapan kurang bervariasi hampir sama tiap harinya,lumayan bersih menu sarapan kurang bervariasi hampir sama tiap harinya,4,BUMN,Bintang 3,KHASMalioboroHotel (1),negative,Kualitas Makanan & Restoran
hotel pesona yang berubah nama tempatnya enak kasur dan kamar luas lokasi strategis,hotel pesona yang berubah nama tempatnya enak kasur dan kamar luas lokasi strategis,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotelnya nyaman bersih tenang lokasi dekt pasar bringharjo kami dapat buka puasa dan sahur makanannya bvariatif dan enak,hotelnya nyaman bersih tenang lokasi dekt pasar bringharjo kami dapat buka puasa dan sahur makanannya bvariatif dan enak,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
ke malioboro tinggal jalan kaki saja kamarnya kecil tapi terobati dengan sarapannya yang cukup menyerupai hotel2 budget di bali,ke malioboro tinggal jalan kaki saja kamarnya kecil tapi terobati dengan sarapannya yang cukup menyerupai hotel2 budget di bali,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotel yang bagus dengan standart prima harga juga tidak terlalu mahal kalau dilihat dari lokasi yang ditengah kota,hotel yang bagus dengan standart prima harga juga tidak terlalu mahal kalau dilihat dari lokasi yang ditengah kota,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Harga & Value for Money
lokasi hotel dekat dengan malioboro hotelnya pun bersih dan nyaman disediakan perlengkapan sholat bagi pengunjung yang menginap dan tidak membawa perlengkapan sholat so far recommended hotel,lokasi hotel dekat dengan malioboro hotelnya pun bersih dan nyaman disediakan perlengkapan sholat bagi pengunjung yang menginap dan tidak membawa perlengkapan sholat so far recommended hotel,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotel yang selalu menyediakan sajadah dan al quran bersih dan nyaman pegawainya ramah ramah pelayanan oke hotelnya enak di areal malioboro dengan harga ekonomis,hotel yang selalu menyediakan sajadah dan al quran bersih dan nyaman pegawainya ramah ramah pelayanan oke hotelnya enak di areal malioboro dengan harga ekonomis,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
sudah 2x nginap di htl ini htlx bersih lynanx sgt bagus dan lokasix sgt stragis sgt cocok buat kita yang baru ke jogja krna hnya dengan jalan kaki menuju kawasan malioboro pesonna htl it s oke thanks pesonna,sudah 2x nginap di htl ini htlx bersih lynanx sgt bagus dan lokasix sgt stragis sgt cocok buat kita yang baru ke jogja krna hnya dengan jalan kaki menuju kawasan malioboro pesonna htl it s oke thanks pesonna,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lokasi hotel yang cukup dekat dengan malioboro salah satu nilai plusnya kamarnya agak sempit dan makanan paginya kurang enak,lokasi hotel yang cukup dekat dengan malioboro salah satu nilai plusnya kamarnya agak sempit dan makanan paginya kurang enak,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
lokasinya oke banget deket malioboro deket hotel jg ada minimarket depan ada pangkalan becak breakfast lengkap dan enak apalagi sotonya enak beneran,lokasinya oke banget deket malioboro deket hotel jg ada minimarket depan ada pangkalan becak breakfast lengkap dan enak apalagi sotonya enak beneran,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
hotel strategis milik pegadaian akses jalan kaki dekat dengan malioboro kraton alun2 tapi akses bagi prngendara mobil dan luar kota pasti membingungkan,hotel strategis milik pegadaian akses jalan kaki dekat dengan malioboro kraton alun2 tapi akses bagi prngendara mobil dan luar kota pasti membingungkan,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
bersih dan boleh d jadikan tujuan saat kita bingung mau pilih hotel yang aman di masa pandemi seperti ini,bersih dan boleh d jadikan tujuan saat kita bingung mau pilih hotel yang aman di masa pandemi seperti ini,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotel bagus untuk wisatawan melayani jasa tour jogja murah terjangkau 450rb untuk 12 jam mobil driver bbm hub 087838728036,hotel bagus untuk wisatawan melayani jasa tour jogja murah terjangkau 450rb untuk 12 jam mobil driver bbm hub 087838728036,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Harga & Value for Money
rekomen banget sih ramah ramah bersih juga,rekomen banget sih ramah ramah bersih juga,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Harga & Value for Money
pelayanan bagus buat dimasa pandemi kebersihan oke kelengkapan kamar dan fasilitas oke deket juga kalau mau ke malioboro harga terjangkau,pelayanan bagus buat dimasa pandemi kebersihan oke kelengkapan kamar dan fasilitas oke deket juga kalau mau ke malioboro harga terjangkau,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
hotel pesonna terletak di tempat yang strategis dekat dengan malioboro kamarnya bagus nyaman dan pelayanannya memuaskan,hotel pesonna terletak di tempat yang strategis dekat dengan malioboro kamarnya bagus nyaman dan pelayanannya memuaskan,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
kamarnya standart saja sesuai hotel bintang 3 baguss ada mukenah sajadah,kamarnya standart saja sesuai hotel bintang 3 baguss ada mukenah sajadah,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
tempatnya nyuaman kaya diaa dan staff atas nama putri anjay ramah bett slebeww,tempatnya nyuaman kaya diaa dan staff atas nama putri anjay ramah bett slebeww,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
ac nya tidak terlalu dingin nuansa lampu nya saya tidak suka karna terlalu gelap menurut saya overall bagus,ac nya tidak terlalu dingin nuansa lampu nya saya tidak suka karna terlalu gelap menurut saya overall bagus,3,BUMN,Bintang 3,KHASMalioboroHotel (1),negative,Infrastruktur (AC/WiFi/Parkir/Air)
only 5 minutes walk to mirota batik malioboro mereka menyediakan sajadah mukena dan al quran disetiap kamarnya,only 5 minutes walk to mirota batik malioboro mereka menyediakan sajadah mukena dan al quran disetiap kamarnya,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
hotwlnya strategis dekat dengan pusat keramaian malioboro 0km gedung agung fasilitas bagus hny belum ada kolam renang saja,hotwlnya strategis dekat dengan pusat keramaian malioboro 0km gedung agung fasilitas bagus hny belum ada kolam renang saja,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
baru kali ini saya menginap di suatu hotel berbintang yang menyediakan mukena sjadah al qur an,baru kali ini saya menginap di suatu hotel berbintang yang menyediakan mukena sjadah al qur an,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lokasi dekat dengan malioboro dan titik nol kamarnya nyaman ada pemanas air ada mukenah dan sajadah disiapkan oleh hotel tanpa harus meminta,lokasi dekat dengan malioboro dan titik nol kamarnya nyaman ada pemanas air ada mukenah dan sajadah disiapkan oleh hotel tanpa harus meminta,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
nyaman dan dekat dengan malioboro,nyaman dan dekat dengan malioboro,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
kamar mandi bersih makanannya lumayan enak deket jln malioboro tapi tidak kena suasana berisiknya tenang,kamar mandi bersih makanannya lumayan enak deket jln malioboro tapi tidak kena suasana berisiknya tenang,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
tempatnya strategis cuma jalan kaki 5 menit masaknya enak untuk pelayanan kamar cukup,tempatnya strategis cuma jalan kaki 5 menit masaknya enak untuk pelayanan kamar cukup,3,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
tempatnya nyaman ckp dekat dengan malioboro fasilitas cukup baik klo bisa kamar d lkp hairdryer,tempatnya nyaman ckp dekat dengan malioboro fasilitas cukup baik klo bisa kamar d lkp hairdryer,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
tempatnya nyaman dekat dengen titik 0 jogja pelayanan ramah masakan bakwannya enak banget,tempatnya nyaman dekat dengen titik 0 jogja pelayanan ramah masakan bakwannya enak banget,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
nyaman bersih pegawainya ramah sudah tersedia alat ibadah di kamar terima kasih,nyaman bersih pegawainya ramah sudah tersedia alat ibadah di kamar terima kasih,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
udah dua kali nginep disini dekat malioboro hotel bersih nyaman sarapanya juga enak ke malioboro tinggal jalan kaki saja atau naik becak juga bisa,udah dua kali nginep disini dekat malioboro hotel bersih nyaman sarapanya juga enak ke malioboro tinggal jalan kaki saja atau naik becak juga bisa,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
lokasi strategis dkt malioboro jalan kaki 5 mntan stafnya ramah²,lokasi strategis dkt malioboro jalan kaki 5 mntan stafnya ramah²,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
cukup tenang walau lokasinya ditengah kota dan sangat dekat dengan pusat malioboro pusat jajanan pusat rekreasi dan sangat strategis,cukup tenang walau lokasinya ditengah kota dan sangat dekat dengan pusat malioboro pusat jajanan pusat rekreasi dan sangat strategis,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
tempatnya nyaman aman bersih personilnya ramah2 menyapa dan selalu siap melayani bantuan,tempatnya nyaman aman bersih personilnya ramah2 menyapa dan selalu siap melayani bantuan,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Pelayanan Staf & Keramahan
pelayanan sangat ramah lokasi strategis bisa berjalan kaki ke malioboro kamar bersih dan kuas,pelayanan sangat ramah lokasi strategis bisa berjalan kaki ke malioboro kamar bersih dan kuas,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
looks vibes hotel oke tapi ac nya bocor jadi basah semua lantai dan lemari breakfast oke,looks vibes hotel oke tapi ac nya bocor jadi basah semua lantai dan lemari breakfast oke,4,BUMN,Bintang 3,KHASMalioboroHotel (1),negative,Infrastruktur (AC/WiFi/Parkir/Air)
semua udah oke masukkannya saja buat breakfast nya lebih variatif lagi ya thanks,semua udah oke masukkannya saja buat breakfast nya lebih variatif lagi ya thanks,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kualitas Makanan & Restoran
lokasi sangat strategis cuma perlu berjalan beberapa menit ke malioboro breakfast cukup banyak variasi kamar juga rapi dan bersih,lokasi sangat strategis cuma perlu berjalan beberapa menit ke malioboro breakfast cukup banyak variasi kamar juga rapi dan bersih,5,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Kebersihan & Kenyamanan Kamar
front office agar lebih berkoordinasi dengan tim marketing seperti kebijakan bagi perusahaan yang sudah kerjasama sehingga tidak membongungkan tamu,front office agar lebih berkoordinasi dengan tim marketing seperti kebijakan bagi perusahaan yang sudah kerjasama sehingga tidak membongungkan tamu,4,BUMN,Bintang 3,KHASMalioboroHotel (1),neutral,Pelayanan Staf & Keramahan
pelayanan ramah dan fasilitas lumayan bagus dekat dengan bringharjo dan teras malioboro 1 semoga bisa kesini lagi,pelayanan ramah dan fasilitas lumayan bagus dekat dengan bringharjo dan teras malioboro 1 semoga bisa kesini lagi,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Lokasi & Akses Strategis
baru sekali saya mengunjungi hotel ini kesan yang saya peroleh dari hotel ini adalah hotel ini cukup baik nyaman ada mushola di dekat ruang meeting,baru sekali saya mengunjungi hotel ini kesan yang saya peroleh dari hotel ini adalah hotel ini cukup baik nyaman ada mushola di dekat ruang meeting,4,BUMN,Bintang 3,KHASMalioboroHotel (1),positive,Fasilitas Hotel (Kolam/Gym/Spa)
