"No","User Name","Review Count","Review Time","Rating","Review Text"
"68.","Gabriella Jahja","13","2025-09-01","5","Ballroom-nya benar-benar luas dan berkelas. Semua fasilitas tersedia dan sangat terawat. Timnya ramah sekali, apalagi Bu Dinny, sales wedding yang sangat membantu hingga acara berjalan lancar."
"69.","neria a","102","2025-12-01","5","Thankyouuu pullman central park 🙌🙌 pelayanannya ramah bangett, hotelnya comfy, keren, untuk promo dinner & tambah breakfast pun cepat banget dilayaninnya Kamarnya juga bersih & bener serasa go back to nature, fasilitasnya juga banyak seperti renang, spa, facial, gym, playground anak, sauna pun ada 💅💅 Selain itu + banget turun langsung Central Park Mall 🥰🥰 Conciergenya Pak Haris paling ramah 🙏🙏⭐⭐⭐⭐⭐"
"70.","Karllen Henlison","6","2025-12-18","5","Hotelnya bagus banget, deket dengan mall, jadi enak buat cari makan, hotelnya juga bersih dan nyaman sekali"
"71.","inere riani","12","2025-09-01","5","Ballroom sangat luas dan megah, fasilitasnya lengkap sekali. Timnya juga sangat ramah dan profesional. Terima kasih khusus untuk Bu Dinny, sales wedding yang selalu sigap membantu dari awal sampai akhir."
"72.","Michele Lum","20","2025-12-01","5","Overall good stay, a little price high but ok. Breakfast was fantastic, to me. Pool looks old and water not warm. For your rates, I would expect more at the pool."
"73.","Anika Sirea","1","2025-09-01","5","Clearly satisfied with my stay here, stayed here with my husband yesterday.. The check in process was smooth, her name is Wulan, she wasn't annoyed when we had a lot of questons. I had issue with my room, with the ac leaking but it was no problem as Irene, the telephone operator I talked to, was helpful and asked if I needed any engineering assistance. I also asked about where the banks are, she gave me a helpful direction. I also had dinner at the restaurant Collage. Lovely staff and atmosphere. If I ever go back to Jakarta I will stay here again, thank you for making my experience in Jakarta even better"
"74.","Johan Tanjung","5","2025-09-01","5","Ballroom-nya lega sekali, nyaman untuk tamu banyak. Fasilitas komplit, timnya ramah dan helpful. Paling berkesan adalah pelayanan dari Bu Dinny yang selalu sabar membantu semua kebutuhan."
"75.","farida farida","6","2025-12-25","5","such a great hotel! i enjoyed my time here with fam. thx mhairi and alice for setting the surprise"
"76.","lee jennifer","3","2025-10-01","5","I had wonderful experience in Bunk bar. The bartenders are professional with great cocktails. Thanks to Eko, Hasan, and Doni, Ganang, and lovely lady Amel! You made my nights joyful with inspirations. I will be back!"
"77.","lala ibella","5","2025-10-01","5","Pelayanan Sangat memuaskan,, apalagi pegawai2nya sangat responsif, trimakasih sekali baju sya yg Ketinggalan di Kamar hotel di paket.kan Sma Mas Deka Rindo ke surabaya, Pengalaman Terbaik menginap di Hotel pullman Central park ini, Pastinya Kalau sy Ke Jakarta Bakalan Nginap Lagi di sini"
"78.","SIAM MYTH","3","2025-09-01","5","I had an absolutely wonderful stay at Pullman Central Park Jakarta. From check-in to check-out, everything was smooth and professional. A special mention goes to Seffo, the supervisor, who truly went above and beyond every morning. His warm welcome, genuine smile, and attentive service made each day start on a positive note. He not only remembered my preferences but also made sure I felt at home throughout my stay. Thank you, Seffo, and the entire Pullman Central Park team, for such a memorable experience. I will definitely come back and highly recommend this hotel to anyone visiting Jakarta."
"79.","Cyrus Dhunjisha","3","2025-08-01","5","The service and hospitality at this hotel are absolutely amazing — the staff goes above and beyond to make you feel comfortable and welcome. One highlight of my stay was the massage with Dina. She is truly fantastic — incredibly skilled, professional, and attentive. If you’re staying here, do yourself a favor and book a session with her. Highly recommended!"
"80.","dina tiara","8","2025-08-01","5","Luar biasa! Kamar spacious & bersih, design hotelnya sukaaa bgt unik & aesthetic, lokasinya dekat dgn fasilitas berbelanja cukup jalan kaki aja, ruang makan cukup luas & nyaman jadi tidak berdesakan saat jam ramai, menu sarapan yg sangat beragam mulai dari lokal sampai internasional & tasty beneran! ga kapok cobain macam2 makanannya, pelayanan staff luar biasa sigap dari isi ulang makanan & jaga area tetap bersih. Overall ok semua & sarapannya rekomend!"
"81.","Silvi Yanti","1","2025-10-01","5","Terimakasih untuk security pak Riyan yg sudah care & murah senyum ,,,cepat membantu untuk dicarikan wellchair disaat kaki ibu saya sakit pada acara di ballroom laRoche posay sampai dilobby pun dibantu sama beliau naik mobil 🙏.. Saya sangat berterimakasih sebanyak banyaknya, semoga pak Riyan sehat selalu pak 😊🤲"
"82.","Abdulla aldosary","1","2025-10-01","5","Special thanks to Miss Emma that helped us so much with recommendation of must visit arabian spots in Jakarta. She even accompanied my family and me to several of these recommended places. We still remember her warm smile and excellent attitude, as well as her impressive Arabic skills. We truly hope she receives recognition from your company, as female Arabic speaking staff are quite rare and she is truly outstanding. Thank you Emma ! See you again when i see you at Qatar!"
"83.","Susanti Susanti","2","2025-12-25","5","Sangatt nyamannn nginap di sini Dekat mall central park Pelayanan ny jg bagussss Top deh"
"84.","Maitsa Adillah","8","2025-11-01","5","highly recommended!⭐️⭐️⭐️⭐️⭐️ desain interiornya unik, mulai dari lobby sampai kamar, semuanya instagrammable! lokasi hotelnya strategis, langsung nyambung ke Central Park Mall juga.. pelayanan stafnya top-notch, very helpful! Overall, untuk perjalanan business atau staycation, hotel ini very recommended sih! I’ll be back for sureee!!"
"85.","Yogie Tandana","5","2025-09-01","5","Ballroom yang luas dan elegan, cocok sekali untuk acara besar. Fasilitas sangat lengkap, tim juga friendly. Pelayanan terbaik terutama dari Bu Dinny, selalu memberikan solusi dengan sabar."
"86.","Jarwanto M","1","2025-08-01","5","Overall bagus. Pelayanannya oke dan staffnya ramah. Kamarnya juga bagus menghadap taman. Disini juga ada kids playground sehingga anak2 dapat bermain. Untuk restonya variasi makanan banyak dan rasanya juga enak. Terutama jus detoxnya. Disini juga bisa request fresh juice saat breakfast. Pelayanan dari staff resto juga baik dan ramah2. Next time mungkin saya akan kembali kesini bersama keluarga"
"87.","Dony Halomoan","2","2025-12-01","5","Stay di pullman untuk event, kamar bagus , nyaman, tempat event bersih, staff respondsif terima kasih dari untuk mas andre fo bantuannya sama team banquet yang siap membantu"
"88.","Putri R","97","2025-10-01","5","We had a couple of nights here, and it was fantastic! We’re big fans of hotels that have direct access to malls. Everything was perfect, except when we first checked in, they tried to upsell us on a Pullman membership to upgrade our room. However, the upgrade itself was much cheaper, which was a bit of a letdown."
"89.","Vanessa Putri","7","2025-12-01","5","Visited collage restaurant for breakfast for the past todays i was serve by ANGGI and her service was excellent, she remember my room number and all the food and drinks i ordered the day before, i really recommend hotel in the western Jakarta"
"90.","David Antonny","50","2025-10-01","5","Ballroom Pullman Jakarta Central Park sangat elegan dengan desain modern dan pencahayaan yang mewah. Akustik ruangan bagus, staff ramah serta sigap membantu kebutuhan acara. Lokasi strategis di Jakarta Barat membuat akses lebih mudah. Cocok untuk event skala besar maupun intimate."
"91.","Hilda Rahmawan","2","2025-10-01","1","Check in tanggal 28 September molor hampir 3 jam sampai jam 5 sore, akhirnya ditukar kamar dengan orang lain karena belum jelas kamarnya ready kapan, padahal sudah dipending 2 jam. Dan jeleknya lagi tidak ada kompensasi dalam bentuk apapun. Shame on you Pullman Central Park !!"
"92.","Deswitha D.K.","1","2025-12-18","5","fasilitasnya sangat baik, ballroom nyaa okee, staff dan pelayanan sangat ramah, helpfull, terutama front office atas nama alicia🫰🏻"
"93.","Ika Fauziah","3","2025-08-01","5","Sumpah ini hotel terbaik yang pernah saya dan keluarga kunjungi. Pelayanannya ramah dan sigap, kamarnya bagus, rapi dan wangi. Kolam renangnya juga bersih, hotel Pullman juga ada restoran nya menu dan pilihannya juga banyak mulai dari makanan Indonesia sampe western juga ada Disni Rasanya juga begghh...juara banget. Yang paling seru itu kadang di hotel ini ada event untuk anak2nya jd cocok banget untuk liburan anak-anak. 👍👍"
"94.","meliameliawati yenfi","1","2025-12-11","5","Sangat berkesan dengan pelayanan hotel pullman central park. Terima kasih atas kejutannya untuk anak saya.🥰🥰 Terima kasih juga untuk kakak kakak Liani, Diana, Michi❤️❤️❤️"
"95.","Risky Septiani","10","2025-08-01","5","Loved my stay! Had a great weekend here. The staff (especially Mas Deko) were friendly. Helping us from the check in until check out also handling our lugagge very well. Breakfast had lots of tasty options, and the pool was really nice. The hotel’s location is super convenient too — close to everything. Would definitely stay here again!"
"96.","jerambah bolong","365","2025-09-01","5","kamar bersih, nyaman, tenang pelayanan ramah, cepat sebelah mall central park akses gampang sarapan enak - harga bukan buat kaum mendang-mending - sebaiknya pesan via aplikasi"
"97.","B_049_Ralita Alma","1","2025-08-01","5","Selalu nyaman dengan pelayanan di Pullman Jakarta Central park . Terutama di restoran Collage. Waiters dan Chef nya ramah dan sangat membantu terutama saat Breakfast yang selalu menyajikan makanan berkualitas dan enak ."
"98.","Erica Wirianata","9","2025-10-01","5","Brunch nya enak banget, ada sashimi, oyster, pasta, makanan indonesia, jepang, indonesia lengkap sampe ke dessert nya… kalau dessert, gelato & nutella chocolate cake nya juara 👍 Highly recommended!"
"99.","Zaini Huda","1","2025-12-01","2","Tempat okey sih tapi pelayanan jelek. Karna ga ada tempat duduk jadi duduk dilantai habis itu langsung diusir karna bukan tempat duduk. Ya kalau ngusir juga sediakan dong tempat duduk. Percuma mahal tapi pelayanannya jelek"
"100.","Chikachika ka Kakiku","1","2025-11-01","5","The buffet selection is incredible, from Indonesian cuisine to international dishes everything tastes great. The staff are quick, polite, and very friendly."
"101.","Agnes Honggo","3","2025-11-01","4","Terpenting adalah handuk bersih, Sprei, serta Selimut di kamar bersih tidak bernoda darah (sering ditemuin seperti ini di hotel) Lantai Kamar bersih."
"102.","Chindy Heryadi","132","2025-07-01","5","Excellent! I had an exceptional stay at Pullman Hotel. From check-in to check-out, every detail was handled with care and professionalism. The staff was warm, attentive, and always ready to assist. The room was spacious, clean, and well-appointed with modern amenities. Breakfast was outstanding, with a wide variety of delicious options. The hotel’s facilities, including the pool and gym, were top-notch. Highly recommend Pullman for both business and leisure stays. I will definitely come back!"
"103.","Chntya Dewi","5","2025-12-18","5","Ballroomnya nyaman, toiletnya sangat bagus, pelayanan sangat ramah. Rokemendasi buat bikin acara lagi di Pullman👍👍👍"
"104.","FA","5","2025-11-01","5","Hari ini tas saya ketinggalan di hotel. Alhamdulillah diamankan oleh team hotel. Terimakasih sudah membantu. Semoga tetep terus amanah yaa pullman hotel 🙏🏻"
"105.","Silvia Kristiani Saeman","10","2025-09-01","5","Salah satu venue terbaik! Ballroom besar, fasilitas lengkap, dan tim yang luar biasa ramah. Special thanks untuk Bu Dinny yang selalu siap membantu dengan penuh perhatian."
"106.","MzBee ASRI22","1","2025-10-01","5","sarapan sangat lengkap..Pilihan menu yang beragam, mulai dari hidangan lokal hingga internasional. Suasana restorannya yang cerah dan modern membuat saya merasa nyaman."
"107.","Reivan Jeconiah","59","2025-11-01","5","Menginap di hotel pullman CP ini udah kesekian kalinya. Dengan staff yang ramah saat check in kamar. Nyaman suasanannya. Thanks Bpk Dolly."
"108.","Ronaldo Aldo","5","2025-12-01","3","The inside of the room was lousy like some kind of machine was working, and I had to pay for parking by the hour because my car had RFID installed, so the parking portal is automatically open for me. This modern problem has no modern solution."
"109.","Denny Handoyo","1","2025-12-01","5","Tim dari Executive Lounge Pullman Jakarta CP service nya sangat memuaskan ; tdk ada pelayanan yg paling memuaskan dari tim executive lounge yg pernah kami tinggal selama ini"
"110.","Vianney Aurelia","101","2025-09-01","5","Terima kasih Pullman Central Park atas bantuan nya terlebih untuk para server dari bagian FB Service Banquet kak Tasya, kak Rasyid, kak Gabriel, dan kak Nanda.. Sudah bantu serve semua hidangan sehingga acara kami berjalan dengan baik hari ini ! Sukses terus untuk Pullman Central Park dan semoga semua karyawan yang berkontribusi menjadi yang terbaik ! ❤️"
"111.","Lucia Roly Prihandini","230","2025-10-01","5","Amazing staycation at Pullman Central Park with warm greeting from Mas Felix and efficient check out process by Mas Andre. Comfortable room, nice sauna and swimming pool, zen energy at the Zen Garden and artsy aesthetic design everywhere in this hotel. Thank you for great hospitality from all Pullman Central Park Team."
"112.","Linggawati William","7","2025-12-01","5","Service bagus dan cukup puas, weddingnya.oke banget tidak kekurangan dan pelayanan di resepsionnya dgn ibu Wulan dan yg lainya cukup ramah ❤️❤️"
"113.","syahrum sapriyadi","1","2025-08-01","5","Warm welcome staff, Lokasi strategis, Kamar nyaman, Pilihan menu sarapan di Buffet nya bervariasi & enak” Sangat recommend untuk next stay a"
"114.","Syfaa Nbl","1","2025-12-04","5","Thankyou for experience hospitality, and welcome executive louge tim Nadia, abizar, ilham, I'm so happy for my first adventure in jakarta , the waiter was very good and friendly to me thank you soo much pullman jakarta central Park and see you again 👏"
"115.","Fianti Ka","2","2025-08-01","5","Breakfast di hotel ini luar biasa , enak nyaman dan tenang , pelayanan nya ramah ramah dan sangat membantu. Chef nya juga menanyakan preferen makanan kesukaan kita lho , the best 👍"
"116.","Kurnia Anwarul Fauzi","4","2025-07-01","5","Stayed here for a few nights and honestly, it was a lovely experience. The room was clean, cozy, and well-designed, with everything I needed. The staff were friendly and helpful throughout my stay, and the location made it easy to get around. I also really enjoyed the breakfast — simple but tasty. Definitely a place I’d come back to!"
"117.","Ani Astuti","7","2025-12-01","5","Overall berkegiatan dsni puas banget.Terima kasih pelayanannya memuaskan ,cepat,komunikatif juga.Makasih kak @vita @rafly@natasha@ghabby bantuannya.Sukses dan sehat selalu"
"118.","Achmad Faizal","1","2025-12-04","5","Hotel nya bagus, pelayanan baik ramah terutama ibu indah saat check in, terimakasih ibu indah sudah banyak membantu"
"119.","ghina cahyagianti","7","2025-08-01","2","Harga terlalu mahal utk kamar seperti ini, kecil dan kamar mandi tidak nyaman dengan shower literally di tengah ruangan. Kolam biasa aja, gada yg special dr hotel ini. Staf memang tidak terlalu helpful atau ada preferensi berdasarkan penampilan"
"120.","Tirta Wiriyan","22","2025-10-01","5","We were upgraded to a suite room and they prepared the welcome amenities as per our requests. The suite room is very spacious with a separate living room. The jajanan pasar we requested were excellent whether in the presentation or taste. We will definitely be coming back to Pullman Central Park on our next visit to Jakarta."
"121.","Andre Immanuel","2","2025-10-01","5","Stay yang sangat menyenangkan, kamarnya bagus bersih, deket dengan mall, pelayanannya juga okay banget, terima kasih Pak Andre dan Elisa yg membantu informasi tempat mernarik 👍🏻"
"122.","Fitria Rivain","9","2025-08-01","3","Went there for a workshop. They have a dedicated parking space so my parking experience was smooth. Artsy yet kinda spooky. I don't understand the meaning of many half body installations. The reception needs to do better hospitality training. Foods aren't exceptional although they serve various meals in big portions."
"123.","Jessica Gani","1","2025-09-01","5","Saya sangat merekomendasikan tempat ini. Ballroom megah, fasilitas lengkap, dan pelayanan tim sangat bagus. Terima kasih untuk Bu Dinny, yang selalu memberikan support luar biasa."
"124.","Choerul Rizal","39","2025-12-18","5","Hotel nya nyaman, fasilitas lengkap tstaff RaMAH [Alice, mhari, michi] Terimakasih"
"125.","Deandra Wijaya","1","2025-10-01","5","Dibantu check in sama Mba Michie sangat cepat dan ramah. Kamar bagus menghadap mal di samping hotel. Makanan breakfast very up to standard! Recommended for family, ada playground buat kids main sambil nunggu kita makan breakfast di restonya."
"126.","pratiwi djati","7","2025-11-01","5","Pengalaman menyenangkan liburan di jakarta. Nice room Strategis , terutama RESTORAN nya Nice & deliciuos food Servicenya oke banget 115 room Oct 2025 Wiwiek"
"127.","Taufik","16","2025-08-01","5","Room is cosy but I don’t prefer the partially frosted glass door open bathroom concept which is next to the bed. Breakfast is very nice. Cosy environment and set up. Wide selection of choices."
"128.","Cecilia Mutiara","13","2025-09-01","1","Saya menginap 4 hari 3 malam. Dari segi kamar bagus, saya nginap di suites, kebersihan juga ok. Tapi harus ditingkatkan dari segi pelayanan ya. Saya mau nebeng blender mpasi bayi di loby banyak alasan. Takut device ga cocok sm listrik dia. Bzz. Emang listrik pullman sepayah itu? Bukannya cek dulu. Trs kasi solusi kek. Saya ga butuh denger dalih2 nya aja. Di kamar aja bisa. Trs org di lobby atas nama DIANA itu malah nanya kenapa ga di kamar aja bu? Lah udah jam 12 tadinya mau check out. Trs kalo alasannya device bla bla harusnya dikamar juga ga bisa dong. Ini jadi bisa. Dia bilang bukan masalah suara blendernya. Ga jelas. Akhirnya saya balik k kamar aja. Lain kali kasi solusi ya mba. Saya butuh solusi bukan penjelasan abc anda yang ga bermutu."
"129.","Benjamin Rose","1","2025-08-01","5","This is my favorite hotel in the city. The location is very strategic. Close to Central Park Mall, so for dinner or shopping you can walk directly. The breakfast buffet is extraordinary with so much variety and taste great."
"130.","Sri Mulyani","3","2025-08-01","5","Staying at the Pullman CP hotel was a very pleasant experience. Besides its convenient location near the toll road and mall, the room was spacious and clean, and the breakfast was delicious. With a varied menu, beautiful decor, tasty food, a cozy and homey restaurant atmosphere, and friendly staff — overall, our whole family was very happy and we’ll definitely come back for breakfast or brunch."
"131.","Valencia Franceis","6","2025-09-01","5","Ballroom luas, nyaman, dan elegan. Semua fasilitas lengkap. Terima kasih kepada tim yang ramah, terutama Bu Dinny yang membuat persiapan jadi lebih tenang."
"132.","Raffaa Zero","1","2025-10-01","5","Makan malam sangat istimewa! Menu yang disajikan sangat lezat dan variatif, mulai dari hidangan lokal hingga internasional. Pelayanan staf yang sangat baik dan suasana restorannya yang romantis"
"133.","Benny Sin","1","2025-11-01","5","Mas Devano sangat baik meskipun saya bukan tamu hotel tamu memberikan service yang bagus.. suatu saat mau check in di pullman cp dan di service Mas Devano"
"134.","The Yohans","967","2025-07-01","5","Buat kalian yang cari pengalaman menginap mewah di Jakarta Barat, Pullman Jakarta Central Park ini recommended banget! Saya staycation di sini akhir pekan lalu, dan langsung terkesan dengan vibesnya yang modern dan elegan. Begitu masuk lobi, atmosfernya chic dan welcoming. Staff-nya ramah dan sigap, proses check-in juga cepet. Kamarnya luas, bersih, dan didesain dengan sentuhan kontemporer. Dari jendela bisa liat panorama kota Jakarta yang keren, terutama saat malam hari. Kasur dan bantalannya empuk, jadi tidurnya nyenyak abis! Fasilitasnya lengkap parah! Kolam renangnya infinity pool, terletak di rooftop dengan view kota yang epic. Ada juga gym yang lengkap, spa buat relaksasi, sampe area lounge buat nongkrong. Buat yang lapar, restoran di hotel ini menyajikan menu Western dan Indonesian yang lezat. Saya cobain breakfast buffenya—beragam dan fresh! Lokasinya juga strategis banget. Dekat dengan Mall Central Park, sehingga buat shopping atau makan malam bisa langsung jalan kaki. Akses ke tol dan pusat bisnis juga mudah, cocok buat yang business trip. Overall, Pullman Jakarta Central Park ini tempat yang worth it buat staycation atau menginap saat ke Jakarta. Kalo kalian mau hotel berbintang dengan layanan prima dan lokasi oke, cus langsung book di sini! 😊"
"135.","Sharon Winardi","17","2025-09-01","2","untuk room bagus tapi kamar mandi nya kenapa nerawang gitu dan gada pintunya + nembus keluar.. gada privasi... kalo mau ganti baju gimana..."
"136.","Jawadzkie","2","2025-08-01","5","One of the Best Hotel Gyms I’ve Ever Experienced This gym truly deserves a full 5 out of 5. From the moment I walked in, I could tell this wasn’t just a typical hotel gym — it was a complete fitness experience. ✅ Fully equipped with everything: cardio machines, weight training, boxing area, battle ropes, functional training space — everything was well-maintained and ready to use. ✅ Spotless cleanliness, well-organized changing rooms, and lockers that actually feel secure. ✅ The sauna and hammam were a great bonus — clean, modern, and relaxing. ✅ A calm, peaceful atmosphere that made the workout even better. ✅ And most importantly — the staff. Special thanks to ❤️ Gareth❤️, who went above and beyond with his professionalism and warm attitude. He even took the time to clean and tidy up equipment right after each use — that level of care is rare. Honestly, this gym alone is enough reason for me to choose this hotel again in the future. Highly recommended to anyone staying here or nearby."
"137.","SikabayanNyiiteung Creative Media","3","2025-07-01","1","baru kali ini kecewa, 6 tahun accor member, nama besar pullmann, ngasih kamar 1. colokan 2 ga jalan(bawah tv, pemanas air) 2. shower bocor 3. ac walau di matikan masih menyala 4. kolam renang ga ada yang jaga, pinjem handuk susah 5. welcome drinks memang tidak ada, 5 star katanya 6. kamar sudah siap di info, nyatanya harus ditanya kembali. tolong cek kamar 1137 secara menyeluruh khawatir terjadi lagi dgn pelanggan lain saya ada foto2 nya"
"138.","Hocky","3","2025-09-01","5","Venue ini benar-benar recommended! Ballroom besar, fasilitas oke, tim ramah sekali. Bu Dinny selalu ada membantu, sangat memudahkan semua proses"
"139.","Nur T","2","2025-11-01","5","pelayanan okay banget , kamar bersih , makanan okay bgt , makasih pak andre dibantu jelasin informasi lokasi yang bagus"
"140.","Ipoenx Pocalapo","272","2025-08-01","5","Dari semuanya bagus, hanya saja konsep kamar mandi dengan kamar tidur tidak ada dinding / skat pemisah, jadi agak susah untuk mandi dan lain sebagainya jika 1 kamar bersama teman / bukan keluarga."
"141.","Mario Kohar","18","2025-09-01","5","Hotel strategically located near 2 malls which is very convenient for shopping & eating. There is an outdoor park located at front of the hotel, this is another plus. I tried their breakfast for 2 days, many options offered from indonesian, japanese, thai, etc but the taste not that great (esp for pullman std). Location 5/5 Hospitality 5/5 Breakfast 3/5 - taste could be improved Cleanliness 5/5 Bed&pillow 3/5 - too soft, cant have good sleep Toiletries 5/5 - CO Bigelow 👍🏻"
"142.","Rya Hasan","2","2025-11-01","5","Terimakasih sudah diberi early cek in sesuai request oleh mas fadel. Kamar sangat bagus dan sangat rekomndasi untuk menginap."
"143.","Asep Subagja","2","2025-11-01","2","Makanannya enak. Pelayanan tidak ramah apalagi tahu kalo kita sudah check out. Banyak misscom."
"144.","Nojihibinu","1","2025-08-01","5","Hotelnya cocok buat anak muda, instagramable. Ada tempat main anak anak juga dekat resto. Sarapan paginya juga okelah rasanya enak, pilihannya banyak biarpun saya engga bisa makan banyak hehe. Puas banget!"
"145.","Mochamad Ichsan Arief Darmawan","5","2025-12-25","5","Sangat bagus dan semua staff cekatan. Untuk mbak devina, mbak vita dan mas robili sangat membantu sekali"
"146.","Feri Setiawan","1","2025-12-01","5","Pengalaman stay di Pullman cp bersama keluarga. Terima kasih Mhairi, liani, michi untuk special birthday decorasi birthday anak kami"
"147.","Dean Arif Pranata","6","2025-08-01","5","Very enjoy the breakfast here. The breakfast selection was impressive, offering a mix of local and international dishes. Everything was fresh, especially the fruits and pastries. The staff were attentive and kept everything well-stocked."
"148.","Opick Galang","1","2025-08-01","5","Pelayanan ramah dan memuaskan, salah satu hotel terbaik di Jakarta yang saya pernah singgahi.. service dan makanannya mantap.. oh ya terima kasih juga Devano telah membantu daftar gratis parkir dengan sangat ramah"
"149.","Jayaibad","19","2025-11-01","5","Totally worth to stay ! Everything is fine even better. Good staffs also, very helpful. I was helped by Mr Fadhel & Ms Wulan at the front desk."
"150.","Ai Yulianti Retno","6","2025-11-01","1","Crowd management payah, acara graduation overload, escalator naik mati, banyak keluarga wisudawan kesusahan, flow keluar masuk ga jelas, parkir makin kacau, sejam baru bisa keluar parkiran."
"151.","Mimi Azmi","2","2025-08-01","5","chef nya ramah, sering escort dan tanyain preferen makanan ke tamu, saya ditawarin coba makanan kesukaan saya. nasi goreng yg di buatkan langsung sama chef nya. thanks to chef gunz, yang sudah buatin nasi goreng pada saat breakfast."
"152.","Sisyani Sunaryo","7","2025-08-01","5","Shout out to the Pullman Central Park staff, from the Front Desk to Guest Experience team, particularly Diana, Liani, and Tiara in succeeding to manage my last minute request to have a surprise stuff for my son's birthday! He loves it. Thank you very much for the pleasant experiences staying there. Appreciated a lot!"
"153.","Jati Wibowo","2","2025-10-01","5","Thankyou pullman for the hospitality, ga pernah mengecewakan euy sama servisnya dari servis kamarnya, kebersihannya sampe staffnya yg ramah Dan kerennya pullman central park memperkerjakan karyawan disabilitas, terimakasih pullman service excellent dan experiencenya"
"154.","gerry","1","2025-11-01","5","keren central park mall banyak area bagus mampir ke Pullman nanyain hotel sangat menarik oleh Mas Devano sangan informatif dan ramah"
"155.","Nugrahayu Widyawardani","1","2025-09-01","5","terima kasih atas pelayanannya yang sangat memuaskan dibantu oleh ibu wulan dan bapak haris atas kebaikannya, kami memdapatkan kamar yg indah dengan pemandangan view terbaik , sehingga liburan keluarga kami jadi lebih bermakna , sukses selalu buat pullman central park, dan bu wulan serta bpk haris jg, aamiin"
"156.","Yusuf Kurniawan","3","2025-12-18","5","Nice ambience of the hotel the room was so clean and the event i attend was going well thank you Pullman Jakarta Central Park.. Especially Mr. Devano who keep making me enjoy Pullman Central Park"
"157.","Joyce Siew","16","2025-08-01","5","Special thanks to Reservation manager , Marcellia & your team’s professionalism and warm hospitality during our recent stay at Pullman Jakarta Central Park. I truly appreciate your thoughtful arrangement of the adorable bear and birthday cake for my best friend — it made the occasion even more special. We had a wonderful experience staying at the hotel. The location is incredibly convenient, with popular restaurants like Remboelan and Osteria GIA at Central Park Mall just a short walk away. We also loved the artistic and stylish decor in the hotel’s common areas — it added a unique charm to our stay. We’re already planning to return and bring our family and friends along next time. Thank you once again for making our stay so memorable!"
"158.","Linda Loe","6","2025-09-01","5","Suka banget sama hotelnya, dekat dengan mall, Ibu Sienny juga banyak ajak saya ngobrol sepanjang check in, thankyou so much dan saya akan check in lagi nanti."
"159.","Supriyanto Slow","21","2025-08-01","5","Really enjoy staying here, nice view to central parkiran, variative menu for breakfast very hospitaliyy. Will coming back soon, thanks u Mr. Devano for giving nice welcome and hospitaliy too. I'm so happy :)"
"160.","Tasya firdaus","9","2025-09-01","5","Stayed at Pullman for one night an amazing hotel with a wide variety of breakfast options. Fadel was very helpful and kindly arranged an early check-in at no extra cost. Thank you for the excellent service! During check-out, I was assisted by Mba Endang, who also helped arrange transportation, which was very convenient. Highly recommended would definitely stay here again!"
"161.","Perdiansah","5","2025-12-25","5","pergi bersama keluarga executive lounge team luar biasa service nya terimakasih mba nadia"
"162.","Manhuri Lin","38","2025-12-18","5","Mall yang ramai, tempat makan /kuliner yang lengkap, cuma akses parkir yang agak susah"
"163.","Hello","1","2025-08-01","5","Recomended sih ini tempatnya, sangat dekat dengan mall, ada tempat bermain untuk anak2 kalo kalian membawa keluarga, makanan breakfastnya juga banyak pilihan dan enak2 semuanya, sampe bingung mau makannya, staff nya juga ramah2 sekali disini, mohon dipertahankan kualitasnya. Good jon pullman central park"
"164.","Anas Fauzi","2","2025-09-01","4","Kamarnya agak spoky dengan gambar orang akan lebih baik diganti pemandangan. Kamar mandi dan WC tanpa centelan celana atau baju. Lay out aneh."
"165.","Dennis Thio","4","2025-09-01","5","The service Manager named Tika who works at the Breakfasts area very professional, always smiled, very concerned and making sure that we have an exceptional experience which makes me feel welcome at all times. I love being here at Pullman Central Park thanks to her and will recommend anyone to visit and stays here to experience the utmost wonderful time in Jakarta."
"166.","عبدالرحمن الرئيسي","2","2025-11-01","5","It is an amazing hotel and excellent service And the Breakfast was great, and i would like to thanks TIKA and LOVA for their wonderful hospitality and service I really appreciate that . Best regards"
"167.","Febry Alkori","1","2025-12-01","5","Had a wonderful stay here, really enjoyed the ambiance. Thank you Mhairi from Guest Experience for delivering the sweet welcoming fruits"
"168.","Rindu 24","6","2025-09-01","5","Pelayan hotel ny bagus semua nya ramah dari recepsionis security n staff lain dan saya di layani resepsionis wulan ,, thank you pull man selalu mengutamakan kualitas yg baik dan bagus 👌🏻tambah lokasinya enak banget"
"169.","Hendra Tjen","3","2025-09-01","5","Ballroom luas dan megah, fasilitasnya sangat menunjang. Tim ramah dan profesional, terutama Bu Dinny yang selalu mendampingi dengan sepenuh hati."
"170.","Ines Suherman","5","2025-09-01","5","Lokasinya sangat strategis. Dekat kemana2 dan tinggal turun sampai central park mall yang lengkap. Service nya juga sangat memuaskan. Recommended bgt!"
"171.","Adam Godwin","241","2025-09-01","5","This hotel was not long it open for business. Their hotel is clean and ac is cold. Location wise is very conviently beside central park mall. Easy 2 find food as alot of F&B tenants is beside the hotel. Good stop over for cabin crew as well bcus the loccation is not far from the airport."
"172.","Dede Firmansyah","48","2025-12-11","5","Berkunjung kesini ada kegiata rapat koordinasi nasional kepegawaian tahun 2025.. overall luar biasa"
