"No","User Name","Review Count","Review Time","Rating","Review Text"
"120.","Jessica T","20","2025-01-01","3","Review ini untuk Marriott Cafe. Sy dinner buffet di tgl 29/12 yg bisa dibilang tergolong dkt dgn hari libur. Harusnya makanan yg disediakan itu bervariasi atau gak setidaknya sesuai standart hotel bintang 5. Dessert lapis surabaya dan bolu gulung termasuk produk gagal. Noodle station toppingnya semua pakai produk siap saji alias sosis dan bakso frozen, sushi juga masa hotel bintang 5 sushi yg disediakan itu roll sushi dlm nya hanya pakai timun. Kecewa berat dgn makanan yg disajikan oleh hotel bintang 5. Harga kalau 3x lipat pun sy senang bayar kalau makanan yg disajikan sesuai dgn standart hotel. Untung lontong medan dan western section nya enak. Section pastry and dessert boleh dievaluasi ulang krn bener2 gak sesuai standart. Breakfast croissant jg termasuk gagal croissant nya🥲 buat malu aja kalo hotel bintang 3 masih maklum ini jw marriott🫣"
"121.","Y. Rust.","74","2025-01-01","5","Grrat location in city center, traffic is bad because they are on development everywhere. Room is great... Service is beyond expectation, especially SHOUT OUT to Aulia from Housekeeping who is very detail and keep me hydrated by providing more watera when looking me consuming some medicine. In room dining also awesome service, accept some of my special request. Gym and fitness center also great."
"122.","n prim","11","2025-01-01","5","Pelayanan mantap, fasilitas lengkap, kamar bagus, kebersihan terjamin, makanan enak dan ber variasi, kolam renang ada untuk anak2, jacuzzi, spa juga ada"
"123.","Philomena Law","4","2025-01-01","1","Very poor service. I have booked the executive room for 3 pax but only 2 pax is allowed to visit the executive lounge. This term was NOT made known during the reservation booking but AFTER I have made the payment. I was also made to wait at the lobby indefinitely for the Manager who was supposedly in a meeting. This is a very disappointing experience."
"124.","Ali Geno","35","2025-08-01","2","Kamar sudah tua, perlu renovasi lagi"
"125.","Hakim Akbar","9","2025-11-01","5","Amazing and wonderfull +Cozy place....👍👍🏆🏆🏆"
"126.","Wismin Budiman","3","2025-01-01","5","Hotel terbaik di Medan. Kami sangat enjoy dengan fasilitas dan kamar di hotel ini. Kami juga sangat berterima kasih kepada Ibu Jerni dan Ibu Jianie yang banyak membantu. Kami akan menginap kembali ke hotel ini. Sukses selalu menyertai JW Marriott Medan."
"127.","Kfir Alkaslasi","6","2025-01-01","2","This is my first time to stay at the hotel, I comes here for work, and I wasn’t expecting this from Marriott hotel. The whole hotel needs good renovation, The wallpaper was cut for bad repair that probably happened after a leak cause you can see the water damage, The carpet is old. The chair at the desk have scratches, The head board of the bed is dirty with I don’t know what boogers or sperm ( I don’t even want to think about it) And the toilet seat is old and broken , I went to the mall next to and I got some cleaning materials. This my first time in life that I’m writing a bad review on a place and I hope this is also will be the last time I’m doing it but Marriott needs to make sure this hotel are stands in the standards of 5 hotel stars I have to mention about the front desk that did above and behind because I got to the hotel really early and they still let check in and get the room ."
"128.","Riyanggi Brata","8","2025-01-01","5","Hotel ini begitu bagus, nyaman untuk staycation , ruangan yang begitu luas pelayanan yang ramah, pokonya klou ke hotel ini pasti ngga mau pulang pengen nya trus-trusan nginep di hotel JW marriott hotel Medan ini."
"129.","Hussein Zack","57","2025-01-01","5","Secara keseluruhan saya cukup puas, terutama menu sarapannya yang sangat beragam. Hanya saja untuk kelas bintang 5 desainnya terlalu out of date. Kolam renangnya juga biasa saja. Semoga ke depannya bisa lebih bagus sesuai dengan harganya ."
"130.","Sastra Fong","149","2025-01-01","4","Acara makan malam sepuasnya menu yg tersedia sederhana ada nasi goreng, lontong sayur, miesop dll, lokasi parkir mau Lobby hotel naik lift, penunjuk arah tidak ada."
"131.","Desmarini Desmarini","45","2024-01-01","5","Amazing experience. Staff members were all professional, friendly, and extremely helpful. We also received complimentary snacks brought to our room every evening. We stayed only 2 nights so didn't get to enjoy all the facilities, but the pool and fitness centre were great! Will stay again if visiting Medan in the future."
"132.","Desy Lee","64","2024-01-01","4","Kalau ke medan cukup sering menginap disini karena salah satu hotel terbaik di Medan menurut saya. Keamanannya bagus, makanannya enak, kamarnya nyaman, pelayanannya super baik. Terima kasih juga ke mba Ade bagian resepsionis yg benar2 helpful pada saat check in. Namun terdapat hal yg kurang menyenangkan, setelah saya masuk kamar ternyata tidak ada air (air sempat mati beberapa jam). Semoga bisa menjadi perhatian kedepannya. So far semua baik. 😊"
"133.","Mayang Wuri","3","2025-01-01","5","Kesini bukan untuk menginap tapi memenuhi undangan dari JW Marriot untuk kegiatan sosial berbagi kepada adik2 yatim. Karyawan nya sangat ramah, baik hati dan luar biasa 👍"
"134.","Sabrina 4D's","24","2025-07-01","5","Appreciate banget sm mba Devita yg super humble Dan super helpfull, ramah bangettt!"
"135.","irwan matondang","1","2025-01-01","3","pelayanan buruk tdk sesuai harga ketika check out resepsionis tdk memberikan voucher parkir seperti cambridge hotel medan, hotel santika medan, dan hotel hotel besar lain di jakarta yg pernah saya datangi proses check out room boy hanya periksa properti hotel yg seharusnya tdk boleh dibawa tapi ketika kemeja dan lunch box saya yg tertinggal di kamar tdk diinformasikan ke saya. jakuzi khusus wanita tdk beroperasi. kolam renang kurang bagus dan poor maintenance."
"136.","AIG","1188","2024-01-01","5","Hotelnya feels a bit dated, tapi seluruh perbotan dll masih pada bagus dan mengikuti perkembangan zaman. Kamar luas, kasur gede, kamar mandi juga luas ada shower dan bath tub, TV gede. Menu sarapannya oke, senang paket breakfastnya include cappucino dan sejenisnya (ada baristanya). Selain itu stafnya pada helpful."
"137.","Vana","54","2025-04-01","5","Pertama x nginap dihotel bintang 5. Utg ud pernah bbrpa x nginap dihotel jdi gak norak2 x lah aku yakan. 🤣 Yg bedakan fasilitasnya lebih lengkap, kamar cukup luas, kita ambil twin bed, kamar bersih. Selayaknya hotel bintang 5, ada kolam renang, sauna, gym, dll. Untuk makanan byk pilihan, mulai dr lokal, ala western, kmren ada indian food juga, utk yg suka mecin, mungkin kurang suka dengan rasanya, standard bintang 5 gitu kali ya, makanan no mecin. Utk service oke aja."
"138.","iva suliani","170","2025-01-01","5","Kemarin datang untuk makan2 acara perayaan natal dengan teman kantor. Ambil paket lunch. Untuk makanannya enak,pelayanannya bagus. Dekor natalnya bagus banget"
"139.","Dede Widia Sari","8","2024-01-01","1","Mau cerita pengalaman menginap di marriot. Pertama pas check in, petugas di FO gada ramah ramahnya sama sekali, semuanya jutek. Claim member bonvoy sangat RIBET yang terakhir kemarin beli makanan pakai aplikasi Grab Food bener bener sampe gadikasi masuk abangnya cuma gara-gara driverjua ga mau lepas atribut. Pdhl saya udh ngomong ke satpam depan minta tolong di terima dulu makanan saya, posisi saya sedang rapat zoom malem2. Drivernya blg petugas satpam ga mau terima makanannya, sampe berbelit belit akhirnya driver pergi lg makanan saya dibawa sama driver. SEPARAH ITUKAH PELAYANAN HOTEL BINTANG 5? Pas saya komplain, mas mas di FO blg jangan salahkan marriot, saya disuru lgsung hubungi pihak grab. Gada permohonan maaf sama sekali, pas check out mba mbanya JUTEK gada senyum2nya, gada complimentary dari marriot buat makanan saya, satpamnya juga diem2 aja. Semoga gakan pernah lg balik ke MARRIOT MEDAN. SAKIT HATI"
"140.","Christine W","6","2024-01-01","5","One of the best JW Marriott Hotels we ever stayed. Our room was super clean and comfortable with upscale amenities. Breakfast was super delicious with a lot of selections of local and international menus. Also, they acknowledged and honored our titanium elite benefits. What made it extra special was hospitality of all the staff who went out of the way to make sure that our needs were taken care of - Shanti at the front desk helped us checking in smoothly, gave us great recommendations for dinner, and when we checked out, she walked us to the door. We will definitely come back. Highest recommendation!!"
"141.","Rayston Leong","208","2025-04-01","5","Right in the heart of Medan. Room was big and spacious. Accommodated to my request for a quiet floor, non-smoking room and city facing."
"142.","Wahyu Agus Yunianto","469","2025-01-01","5","Ini kali ke-3 menginap di JW Marriott Medan, dan Selalu terkesan dengan hospitality khas JW Marriot, sungguh berkelas dan memanjakan konsumen. Untuk kualitas dan kenyamanan kamar tidak perlu diragukan lagi, termasuk bagaimana mereka me manage keluhan dari konsumen. Untuk breakfast nya selalu enak dan menjadi tujuan utama ketika menginap disini. Kami puas dengan pelayanannya."
"143.","shai tahir","181","2024-01-01","5","Good luxury hotel. Great location and really friendly staff. Upgraded to a suite as a platinum elite. Amazingly clean room. Aircon can be a little warm. Pool on the higher floor. You can smoke here as well. Opposite a huge Mall. Easy to get in and out."
"144.","Leisha Jack","41","2025-01-01","5","We really enjoyed our stay at the JW Marriott Hotel. Very comfortable, friendly and helpful staff and the food was great. All of the facilities are lovely. Good coffee!"
"145.","Juliana Sanjaya","532","2025-01-01","5","Tidak menginap. Hanya menghadiri nikahan teman. Makanan enak dan mewah. Tempatnya sangat lux dan pengamanan terjamin. Kebersihan juga cukup baik."
"146.","Ria Tumimomor","561","2025-01-01","4","Totally loves staying here, their service is good. The room is spacious and clean, all the amenities are there, and we have a good sleep. We skip breakfast, but we did ordered LONTONG MEDAN and totally recommended. The rice cake and everything in there is delicious. As for the location, is across Deli Park Mall. And within walking distance you can go to Posbloc Medan or even Kesawan area."
"147.","Henry Suripto","227","2022-01-01","4","Hotel bintang 5 yang terletak di pusat kota Medan. Dekat dengan Stasiun Medan dan DeliPark Mall. Kamar yang dilengkapi Bathtub & Shower dan nyaman. Apalagi dapat lokasi di lantai 28, jadi bisa lihat pemandangan kota Medan lebih bagus. Kebersihan kamar bagus, tapi memang kamarnya terkesan sedikit seperti hotel lama. Ada Infinity Pool di lantai 17, tapi harus booking dahulu karena dibatasi selama Pandemi Covid-19 ini. Cuma dapat berenang 30 menit saja, tapi menurut saya sudah cukup deh. Suasanya Infinity Pool bagus, air kolam renang juga tidak terlalu dingin, jadi nyaman untuk berenang sambil lihat pemandangan kota Medan. Untuk Breakfast, variasi makanan/minuman/dessert cukup banyak. Rasa cukup enak, tapi rata-rata rasa spicy. Yang saya puji di sini adalah layanannya yang TOP deh. Waktu masuk ke resto, waktu duduk, waktu makan, waktu sudah mau keluar, disapa dengan sopan sekali. Sayang saya tidak ingat nama yang melayani saya, tapi mereka bekerja profesional deh. Saya sangat menikmati breakfast di resto ini. Sebenarnya saya ingin memberikan bintang 5, tetapi mungkin dikarenakan pandemi covid-19 ini pihak hotel menggunakan banyak staf baru, sehingga banyak yang masih kaku dan kurang senyum. Tapi yang staf lamanya ramah semua. Semoga di kunjungan berikutnya bisa saya berikan bintang 5."
"148.","Welly Mulyadi","25","2023-01-01","2","I have been stayed here 4 years a go and it was fabulous hotel and love to return to this hotel again for our next family holiday. Unfortunately, the quality and cleaniness of the room were poor. It was not like staying in 5 stars class hotel and it was more like 2-3 stars. The bathroom was dirty and smells. It took for hours to drain the bathtub. Some pillow covers and bed sheets were dirty, and lucky we got the covers & sheets replaced. Some wallpaper peeled off. Bathroom wooden skirting was damaged. Fridge was smelly. Some power points came off loose. Sauna room was not properly maintained as most wooden floor and seat came off loose or missing. The only outstanding from this experience was the breakfast. An excellent customer service provided by all staffs from the restaurant even the food was just OK. Location is good, there is a mall nearby."
"149.","Harry Lesmana","299","2024-01-01","5","Salah satu hotel yang fasilitasnya lengkap banget. Gymnya terbuka jadi gak terkesan sempit. Ada sauna, steam room, jacuzzi juga. Habis gym bisa lgsg pakai dan setelah itu tidur dengan nyenyak. Makanan saat breakfast beragam dan enak-enak. Sayangnya ada kamar yang smoking room. Pesan yg non smoking ternyata saat check in hanya tersedia sisa yang smoking room. Jadinya udara di bbrp kamar masih kurang segar"
"150.","Putri Yensi","290","2025-01-01","5","Salah 1 hotel berkelas di kota medan. Dan skala internasional juga. Ada kolam renang. Dan kamarnya juga bagus. Buat yg cari hotel berbintang dgn fasilitas lengkap bisa kesini. Tp klo nyari yg hemat tidak direkomendasikan. Hehehe. Tp kdg2 mau jg promo lg murah. Trgantung kamar na"
"151.","ICA ICA","9","2025-01-01","4","cuma satu sih kekurangannya di makanan breakfast dan bukber kenapa yaa udah 3 tahun belakangan ini kurang enak gituuuu.. menu indonya juga ga enak kayak lontong atau buat lauk nasi putih. tolong dong ditingkatkan lagi soalnya aku suka banget nginep di jw bahkan bisa di bilang sering..."
"152.","Eyiq","543","2024-01-01","4","Kekurangan hotel ini cuma 1: kenapa kartu kamarnya harus di tap ulang di reception tiap hari. Dan kalau memang harus demikian kenapa saat naik lift bisa digunakan? Kan jadi udah naik ke lantai 29 paling atas tau2 harus turun lagi karena kartunya error pas buka pintu"
"153.","Crz 13 chanel","553","2025-01-01","5","The bast rekomended hotel di medan, dgn harga yg cukup fantastis tp di imbangi dgn layanan dan fasilitas super premium, viuw kota medan dgn ketinggian, sarapan nya sangat beragam dan enak, cocok untuk bisnis dan keluarga, free aqua dkamar refil sepuasnya, dpt tempat tidur bayi jg free, tv android, keamanan maksimum dan layanan super cepat.. catatan kamar mandinya air lambat kering jd ada genangan..."
"154.","nova izzi","136","2025-01-01","5","20240403 Pertama kali menginap di JW Marriott Medan Sayangnya kondisi sedang puasa dan kegiatan padat diluar, jadi makanan dan fasilitas tidak sempat pakai dengan maksimal Baru sempat masuk Hotel jam 2.30 pagi, mau sahur ga bangun, bablas, ga sarapan karena puasa, jam 8 sudah kembali ke bandara, cukup singkat dan sangat disayangkan 😅, cuma pake 6 jam aja"
"155.","Jayandi Prasetyo","3","2025-01-01","1","Barang Tertinggal dan disuruh menunggu 20 menit untuk mengambil diruang lost and found (kayanya harus pake gojek dulu ambilnya) akhirnya setelah 45 menit menunggu dan akhirnya disuruh kembali lg jam 3 pagi karena bilang barang membutuhkan waktu lama untuk lama untuk mengambilnya di ruang hosekeeping (management Hotel bintang 5 yang memalukan)"
"156.","Prajnaditya Manggala","121","2023-01-01","4","Letak hotel JW Marriott Medan sangat strategis. Berada di tengah kota, bersebrangan dengan Deli Park Mall. Tinggal menyebrang di sisi lainnya, terdapat sebuah restoran padang, jika tidak mau makan di mall. Hotel bintang 5 ini memiliki lobby yang luar, entah kenapa, dengan sedikitnya tempat duduk yang ada membuat saya tidak menyukai lobby disini. Sangat sulit jika sedang menunggu orang lain. Untuk restoran saat sarapan, menu yang disediakan sangat menarik dan enak. Tapi tidak untuk makan siang. Menu yang disediakan tidak banyak, dan rasanya tergolong biasa saja, tidak terlalu enak untuk hotel berbintang 5. 4 hari 3 malam menginap dan 4 hari juga menggunakan ruang untuk event. Terdapat 2 tempat untuk event di Marriot, satu tempat di sisi kiri , satu lagi di sisi kanan satu lantai diatasnya. Ruang Boston yang dipakai memiliki kekurangan dari kaca tanpa tirai di sekeliling ruangan, yang menyebabkan presentasi yang ditampilkan tidak jelas karena cahaya. Dan membuat ruangan lebih panas. Berbeda dengan ruang di sayap kiri lantai bawahnya, mereka tidak menggunakan kaca. Untuk kamar, interiornya sangat mewah, hanya saja karpetnya sudah tidak dalam kondisi cukup baik lagi. Tapi kelengkapan dari kamar sudah sangat baik ditambah sebuah masker, sanitizer dan tisu basah yang diberikan setiap harinya pada masa pandemi ini."
"157.","Kiki Andriani","1","2025-01-01","5","Pengalaman yg menyenangkan bersama keluarga selama menginap dihotel jw Marriot, servis layanan ,sarapan sangat menyenangkan stafnya juga ramah2☺️☺️☺️"
"158.","Caroline Tan","15","2025-01-01","4","Check in & out is done at the front desk. It was prompt & fast. We had a corner room with lounge access. Room is spacious enough for a roll away bed & bathroom is well stocked with amenities. Breakfast is served at the coffee house & no afternoon tea at all, much to our dismay. Only evening cocktails are served at the lounge. Hor d'oeuvres is limited but sufficient as there's hardly any crowd. There is no beer, wine or spirits in sight. We were asked if we wanted any on an evening, the next evening my husband had to ask for it. Location wise, it was roughly about 45mins drive from Kualanamu airport. A huge mall just across the street and a decent nasi padang restaurant just steps away. Quan spa is on level 17. Room is clean & neat. 20% off body massages for in-house guests. Masseuse is friendly & on point with their pressure."
"159.","Daddy “de_Daddy”","4","2025-05-01","1","The security at the motorcycle parking area is very uncooperative and lacks proper attitude when speaking to visitors. Hotel management should address this issue."
"160.","wedha laksana","16","2023-01-01","1","Saya cukup kecewa menginap 2 hari di hotel ini beberapa hal negatif yg membuat saya kesal: 1. Kami check in di hotel seharus pukul 13.00 tp diberikan kunci pukul 15.00 2. Makanan yang kami makan ada serangganya boleh liat foto/videonya. 3. Staf dan FOnya sangat tidak ramah kepada tamu jika terjadi kendala. Mohon dipertimbangkan lg kalau menginap dihotel ini, katanya bintang 5 tp rasa losmen. Semoga jadi masukan untuk manajemen untuk evaluasi semua lini."
"161.","Kang Dikdik","157","2023-01-01","3","Long stay 2 Minggu Juli 2022, room 2316 toiletnya gk ada sirkulasi ke luar/plafon, selain ke kamar, terutama kalo malam pintu ditutup pas subuh sangat terasa bau. Sudah report, masih sama. Ya sudahlah.. Perlu hati2 saat di toilet terutama kalo pegangan jangan sampai pegang ujung pintu kaca shower Krn salah satu sisinya posisi potong 60deg jadi cukup berisiko kalo pegang ujung pintu n tanpa sengaja kedorong, saat tangan kejepit, tekanannya jauh lebih menyakitkan. Lokasi cukup dekat dgn shopping mall. Staff resto, cleaning, laundry, n doorboy ramah2 n baik..."
"162.","Nor Atan","198","2025-01-01","5","I recently had the pleasure of staying at this hotel in middle of Medan for 2 weeks. And I was thoroughly impressed. The standout feature was undoubtedly the outstanding staff, particularly Aulia. Their exceptional service and attention to detail made my stay truly memorable. The overall service was top-notch, and the food exceeded my expectations. I highly recommend this hotel for a delightful experience. I must commend the exceptional breakfast experience, largely thanks to the dedicated staff—Mr. Johannas, Andika, Ilham, and Henry. Their attentive service, friendly demeanor, and the delicious array of breakfast options made my mornings truly memorable. Kudos to the team for creating a warm and welcoming start to each day!"
"163.","Herianto Sumali","52","2025-01-01","5","I have to give a 5-star due to the free room upgrade offered, compliment to my Marriott Bonvoy Status. Overall, this time is a better experience for me vs my two previous stays here. Well done for the service improvement."
"164.","Vincent Wang Jaya","225","2025-05-01","5","Services, foods, room are excellent. So satisfying staying here. Will come back soon!"
"165.","Jennifer Agustina","33","2024-01-01","4","Kami kemarin makan all you can eat disini, nuansanya oke, untuk makanannya seperti makanan all you can eat pada umumnya, tetapi disini mereka cepat banget untuk stock lagi, kadang ad resto yang ud habis trus ga stock lagi kan? Disini di stock terus tapi, untuk minuman kaleng lebih sering habis wkwk maybe karena banyak peminat ya wkkwkwk Untuk makanannya overall masi oke, ad pizza juga, ada sapi, ad kambing, es krim, ada daging slice juga, keju slice pun ada"
"166.","Sichie CH","3","2022-01-01","2","Saya ingin sharing pengalaman menginap di hotel jw marriott yang kurang menyenangkan. Karpet kamar tidak aman karena ada seperti paku payung menancap keluar, meja banyak semut, didalam kamar ada lalat, kasur melengkung/cengkung buat pinggang sakit saat tidur, kursi sofa yang per nya sudah keluar shg tidak nyaman utk duduk, didalam kulkas masih tersisa sampah dari pelanggan sebelumnya sedotan bekas dan AC nya kurang dingin, anak saya tidur di suhu 18° mode high tanpa selimut sama sekali. 1⭐ utk lokasi strategis, 1⭐ lagi utk pelayanan dan keramah tamahan para pekerja hotel. Mohon pihak manajer hotel lebih memperhatikan hal yang saya ucapkan agar tidak ada pelanggan hotel lainnya yang mengalami hal serupa terutama yang berbahaya. Terima kasih 🙏"
"167.","Fitri Ani","30","2025-01-01","5","Sangat nyaman,pelayanan ramah,fasilitas dan breakfast sangat memuaskan.rekomen bintang 5 semua"
"168.","Laila","202","2024-01-01","5","Impressive !! Lokasinya pas berseberangan sama delipark mall. Service nya keren, staffnya ramah-ramah banget. Helpful banget. Kamarnya nyaman banget. Deluxe room udh pake bathtub. Breakfast nya enak-enak dan banyak macam makanannya. Kalo ke medan pengen nginep disini lagi.."
"169.","Johnny Tand","6","2024-01-01","1","bener” kecewa ya sama jw marriott meedan . saya beli voucher vip club itu , dan ingin pakai buat stay .. terutama buat staff yg bernama ica di bgian voucher , di cari dr H-1 tp ga ad kabar , whatsapp centang 1 . alasannya br dpt kabar skrg jd ga bs pk voucher nya , terus sy cr reservation ktny ud ok bs pkai voucherny, eh tb” d kabarin icha ga bs lg, gatau yg mana yg bener . dan 1 kata maaf pun tdk ad dari mereka . jadi males saya tdr di sini . mending cr hotel lain aja . dan saya pakai voucher buat lunch . hostesnya ga jelasin kalau ga ad buffet , dan di gnti set menu, tp g d jelasin menu ny apaa” aja . haduh kok gni kali hospitality jw marriott medan. kecewa🥲😭"
"170.","Sandy Nisyam Fadly","120","2024-01-01","5","Salah satu hotel termewah yang ada di Medan. Yah, dari brand nya saja, JW Mariott, sudah tidak diragukan lagi kemewahannya. Kamarnya luas dan bersih, saya pesar yang 2 bed, sepertinya bisa untuk 2 orang dewasa dan 2 anak. Kamar mandi bagus dan luas, ada bath tub nya. Sarapannya juga sangat enak dan beragam, bisa2 ga selesai2 haha. Lokasinya juga cukup strategis, ada di tengah Kota Medan, dekat dengan mall2 juga. Overall sangat berkesan!"
"171.","Aaron Ayu","108","2024-01-01","3","Got this room using senior discount, breakfast not included. Staff are friendly and professional. Old and aging hotel->2/4 faucet does not work in the washroom, only 2/3 lifts are working ... gyms are modern. But Swimming pool is poorly maintained, there are lots of sandy bits when walking in the children pool. The lightbulbs sockets inside the adult pool are exposed with wire dangling out... Smoking corner is placed next to the pool, not really family friendly. For the price and branding, you will have higher expectations."
"172.","Hazrey","15","2025-01-01","5","Fantastic stay. Thank you to the GM for having Ms Yuni (Loyalty Manager) as part your team. She was so welcoming and warmth throughout our stay. We are glad to have chosen this hotel for our wedding anniversary. Also thank you to Devita at the lounge for taking extra effort to serve us better. A minor setback is your coffee machine at the lounge. Overall, this is the right hotel for your stay in Medan. Great location too. Date of stay: 9th May - 12th May 2024. Room: 2816"
"173.","Tony Chan","855","2025-01-01","5","Hotel located in the city centre right across from a trendy shopping mall. There are also plenty of restaurants nearby. Nicely managed, clean and efficient staff. Their friendliness and hospitality made our stay truly enjoyable. Big mention to Mr Heri who was very helpful."
"174.","Kak Ocan SIAHAAN","174","2025-04-01","5","Istrahat nyaman sehingga kualitas jam tidur dapat di rasakan pada saat bangun pagi"
"175.","Yuke Lychoris","65","2025-01-01","5","Now I know why this hotel it's 5-stars hotel. Yes, the service is superb . But unfortunately I can't try the spa or sauna service since is closed due to pandemic reason. I hope when i came back again, I could try the spa or sauna service. For food, like breakfast one, it's not my cup of tea, but I do like the services from the waiter / waitress. So, yeah overall its great!"
"176.","Deri Radhika","2","2025-01-01","5","Hotel yang sangat nyaman dan pelayanan super ramah dari mbak catherine sebagai team marketing dan servis dari bang herry dan mbak elvira yang sangat bagus dan super ramah untuk keluarga"
"177.","Anggraeni Wignjopranoto","10","2025-01-01","5","On behalf of the UCSI Group, I would like to extend my heartfelt gratitude to Ms. Ruth Zai and your exceptional team for the remarkable professionalism demonstrated during our Open House at Medan. Your meticulous attention to detail and prompt support were in making the event a resounding success. Your dedication and willingness to go above and beyond the call of duty were evident. Every aspect of the event was handled with utmost efficiency and care, ensuring a seamless experience for all attendees. Thank you once again for your outstanding efforts. It was a pleasure working with you, and I look forward to future collaborations."
"178.","Ramlan Supato","1","2024-01-01","5","Merasa senang menginap di hotel ini dan pelayanan nya cukup baik,pengalaman nya kemaren anak saya kehilangan emas dan Alhamdulillah di jumpai dan dikembalikan dari pihak hotel dan saya sangat berterima kasih.semoga tetap menjadi hotel yang amanah."
"179.","Gio","7","2023-01-01","1","Kita datang check-in sekitar jam 14.30an, dari booking kamarnya sih tulis mau checkin jam 14.00 tapi tetap aja disuruh nunggu, oke itu masih sabar lah ya nunggu sekitar hampir sejam. Sesampenya di kamar di telepon bilang minta maaf bakal dikasih komplimen kue tp ga diantarin juga, yaudah. Besoknya mau berenang ke swimming pool mikirnya pagi banget kan yaudah langsung aja dong ke swimming pool itu jam 8 pagi, katanya mau nunggu smpe jam 10 soalnya skrg lagi full, waktu masuk kedalam padahal ga ada orang sama sekali yauda kita bilangin kak kita cuma bentar doang lagi pula skrg lagi ga ada orang masa g boleh masuk, terus dikasih masuk. Next ortu saya mau masuk kedalam cuma liat2 katanya cuma boleh yg swimming masuk, sisanya ga bisa masuk harus bayar, bad experience ever."
"180.","indah nuria Savitri","980","2025-01-01","5","Another great chain of JW Marriott hotel, and this one does not disappoint. I came here for a business meeting and stay for a night, but I do enjoy an impeccable service from the staff, starting from the check-in counter, as well as breakfast / restaurant staff. The room is exquisite, spacious enough to give you a good sense of comfort. Bed is nice, perfect firmness for the mattress and pillows, and complete amenities in the room. Toiletries are from Aromatherapy Associates London (I love the smell!). Safety box is available, so are free bottled water, tea and coffee. Bath tub and shower are both available in the room I came during Ramadhan so the hotel lobby is beautifully adorned with Ramadhan - themed decorations. I also enjoyed the Shaum or early morning breakfast before fasting. The menu is quite complete and tasty. You have a variety of bread, cereals, congee or porridge as well as Indonesian food corner. The egg station is also available. The location of the hotel is also strategic. The meeting room as well as the auditorium is available. It looks posh and comfortable, with complete audio visual equipment. The hotel is also ♿️ disability friendly. Pool is available, at the same floor as the gym as well as sauna. Happy to be back here"
"181.","hendra trafor","1","2024-01-01","1","gwa nginap kamar 2131 tanggal30 juni 2023. Saya beberapa x sudah pernah nginap disni tapi baru x ini saya merasa value jw telah hilang. Saya ulas disini sebagai masukan 1. Kloset tidak keluar air 2.Kursi di kamar kayak duduk di per ga ada busa. 3. Ini paling krusial. Kulkas yang tak dingin. Saya membawa es dalam bungkusan untuk bayi. Ini yang rawan sampe jam 5 saya checkout ga sanggup dengar omelan"
"182.","Winda Silitonga","27","2024-01-01","5","Hotel ini ga perlu diragukan lagi lah yaaaa.. kualitasnya bener bener bagus! Fasilitas hotelnya lengkap! Ada kolam renang, tempat gym, sauna, ruang steam, jacuzzi. Pokoknya hotel ini nyaman untuk berlibur bersama keluarga. Lokasi hotel ini bener bener di tengah kota Medan. Sangat strategis dan dekat dengan mall"
"183.","Muhammad Fauzi","238","2024-01-01","5","The JW Marriott Medan is a fantastic 5-star hotel that offers an exceptional breakfast experience. The breakfast spread is simply exquisite, boasting a diverse range of delicious dishes to satisfy every palate. From fresh fruits and pastries to a variety of hot and cold selections, the hotel leaves no stone unturned in providing a sumptuous and satisfying breakfast. The attentive staff ensures a seamless dining experience, always ready to cater to your needs with a warm smile. Whether you prefer a hearty American breakfast or a delightful Asian delicacy, the JW Marriott Medan's breakfast selection will undoubtedly leave you impressed and energized for a day full of adventures."
"184.","Chun Lhc","39","2023-01-01","2","maaf,menurut saya repsionis harus byk di training..sgt lelet ketika proses chek in,dan malah saya yg tny ke resepsionis apa gk prlu deposit? baru resepsionisnya tersadar. dan saya udh blg saya sekalian pesan sarapan utk 2 hari. dia open kartu kredit saya,tp tidak di potong.pdhl saya sudah bolak balik ksh tau. sampe bsknya mau sarapan terpaksa bayar di tmpt sarapan dgn hrg lbh mahal. terus juga,saya agak kasian ke ojol..ketika pagi go food sblm jam 8,tidak bisa di titip ke lobi. terpaksa kita yg di lantai atas mesti turun,kasian bg ojolnya nunggu lama. kl memang di lobi tdk ada resepsionis ,alangkah baiknya satpam itu di ksh meja buat nerima makanan dr ojek online,drpd satpamnya berdiri2 kagak jelas. intinya si scra pelayanan hrs di tingkatkan. msh bnyk yg buat saya kecewa,tp it's okay maybe kali ini krg hoki. semoga di kesempatan yg akan datang,managemen sudah berbenah."
"185.","S Chen","79","2025-01-01","5","Everything was excellent, except the traffic during work or school hours. The gym facilities are quite big and complete. The breakfast and sahur menu has so many varieties. Beef Tongseng is my favorite. Sahur starts from 03:00 AM - 05:00 AM Breakfast starts from 06:00 AM - 10:00 AM"
"186.","Reizky Idil Fitri","388","2024-01-01","4","One of the best 5 ⭐ hotel in medan, pelayanannya terbaik, fasilitas yg cukup lengkap terdapat area fitness center dgn alat yg cukup bagus, terdpt area sauna, steam dan pool untuk relaksasi setelah berolahraga. Breakfast nya lengkap mulai dr Western, Chinese and national dishes"
"187.","Agung “tongkito” Hadiyanto","938","2023-01-01","5","Staying here for a business trip on 18-20 March just before pandemic attack, hotel was great, very nice and helpful employee. Room is spacious, well maintained and looks new. Bathroom also very clean and they give me full amenities. The great one is the breakfast, lots of food either western or local, tastes great. I really love and recommend this Hotel."
