"No","User Name","Review Count","Review Time","Rating","Review Text"
"90.","tasha anindya","4","2024-01-12","5","Roomnya luas dan sesuai bintangnya. Stafnya pada ramah, fast response, breakfastnya juga enak, ada signature dishnya pula masakan timur tengah (menurutku ini udah pas sama lidah orang indo, not strong with spices). Hotel baru di tasik nih, worth it !!!"
"91.","Yayat Priatna","3","2025-12-12","5","Hotel Ternyaman di Kabupaten Tasikmalaya, dan punya nuansa yang unik"
"92.","Adam Zulkarnaen","11","2025-01-12","5","Saya mencoba type kamar deluxe, kamarnya bagus nyaman luas, buat 1 keluarga oke banget, lounge nya bagus buat nongkrong sama teman atau keluarga, kolamnya terawat nyaman, pelayanan dari datang sampai pulang bagus, worth it👍🏻"
"93.","Juliana Karni Astuti","5","2024-01-12","5","Hotelnya recomended untuk penginapan, karna nyaman, interiornya juga nuansa arab, lokasi hotelnya juga dekat dengan alun alun singaparna dan dekat akses rumah sakit. Pelayanan dari pegawainya (kak Thia) juga sangat ramah dan baik, murah senyum"
"94.","anto kurniadi","48","2024-01-12","3","Ac kamar suhu nya ga dingin. walaupun sudah pencet suhu 18 derajat tetapi tetap saja suhu nya 25 - 26 derajat, Pindah kamar sampai 3 kali dan akhir nya setelah 3x pindah kamar, akhirnya kamar yg terakhir suhu nya bisa nyentuh 21 - 22 derajat..... Apakah kualitas ac nya jelek? Padahal hotel baru 1 bulan...... Dari segi makanan cukup enak dan kumplit, dari segi pelayanan ramah2, kamar bersih....... Cuma 1 yang kurang.... . AC NYA GAK DINGIN, MALAM2 WAKTU NYA TIDUR, MALAH CARI KAMAR YANG KONDISI AC NYA BERFUNGSI DENGAN BAIK."
"95.","Asep Yudi26","774","2025-09-12","4","Suplayer daging sapi & ayam Pak Asep Daging"
"96.","aryo Aryo","3","2025-02-12","2","Peraturan yang telah di bikin jangan saja hanya berlaku utk tamu biasa seperti saya TAPI BERLAKU JUGA UNTUK TAMU PEJABAT."
"97.","Nisa Chaerunnisa","1","2024-01-12","5","Alhamdulillah semuanya hampir sempurna, kalaulah perlu perbaikan masalah listrik, kami melakukan perjalanan dinas 5 hari 4 malam listrik sering padam beberapa kali. Terima kasih Pak Hobir GM, Mas Yayat Marketing, Mba Thia Resto dkk, smuanya ramah & gercep. InsyaaAlloh klo ada kesempatan lagi dinas atau liburan mengajak keluarga staycation di Alhambra 💖"
"98.","G. Eko Sunarto","2","2024-01-12","5","Pelayanan di restorasi sangat memuaskan dgn keramahan dan kepedulian crew seperti Teh Thia. Semoga hotel Alhambra bisa menjadi contoh bagi hotel yg lain. Selain itu makanan yg disajikan sangat enak."
"99.","Rizal Zaidan","2","2024-01-12","5","Thia& nadia pelayanan nya baik ramah, murah senyum personalnya bagus atitude nya bagus. Kamarnya nyaman rapih tata letak nya bagus. Makanan di resto nya sesuai dengan lidah orang sunda. Terbaikkk alhambra"
"100.","Daffa Ash","3","2024-01-12","5","Pelayanan sangat baik, untuk fasilitas juga sudah memadai. Tinggal masalah pelayanan saat breakfast, para pelayan masih terlihat terburu-buru untuk membantu para guest. Mungkin karena memang masih awal jadi para pelayan sangat melayani para guest. Tapi tidak apa, semuanya sudah sangat baik menurut saya Pelayan atas nama Septian"
"101.","Sherly Mona Friscilia","3","2024-01-12","5","Hotel dengan nuansa timur tengah, semua dekor, hiasan, dan motifnya sangat unik, beda dari yg lain. Makanan jg enakk.. Receptionistnya teh nadiaa ramah sekali.. Sukses terus buat hotel Alhambra, barakallah 🤲"
"102.","Prayogo Wibowo","52","2025-04-12","5","Hotel bagus dari arah Garut sebelum kota Tasikmalaya tempat strategis nyaman dan tenang. 👍🏻"
"103.","Arfin Rahman","3","2024-01-12","5","Kamar hotel yang nyaman dan bersih , service serta pelayanan yang baik dari semua crew hotel ... Pilihan dan cita rasa masakan hotel yang variatif dan memuaskan ... Recomended ..."
"104.","henhen hendriyana","1","2024-01-12","5","Buat ibu Thia oke banget ramah dan kalem. Layanan kamar ada sedikit kurang air mineral, dan alat sholat (sejarah). Untuk makanan ok sip pisan."
"105.","Dadi AL","33","2025-01-12","5","Alhamdulillah pas liburan lebaran dapat rejeki nginep di hotel Alhambra dan ternyata masih satu perusahaan sama BW Jakarta, senang mengajar anak-anak main dan berenang"
"106.","shinta waryanti","1","2025-01-12","5","Kami dari Fande Studio iftar di Alhambra, susasanya mewah, makanannya enaq enaq, minumannya juga, pelayanannya baik apalagi neng vanny baik bangett udah cantik bantuin foto makasih banyak spot foto, berasa di timur tengah 🌹🌹🌹"
"107.","Rizka Latifhatu Zhara","2","2024-01-12","5","Tempat bagus 👏✅ Mewah👏✅ Nyaman👏✅ Perlengkapan sangat memadai ✅ Ada hair dryer😻✅ Pelayanan nya sangat ramah ☺ Tidak ada kendala selama penginapan 👍👌✅ Menu sarapan nya banyak pilihan ✅ Ada kolam renang🏊 ✅✅"
"108.","Nur Cholis","2","2024-01-12","5","Pelayanan team sudah cepat dan oke. makanan dan coffee break sudah sesuai lidah kami khususnya yang dari Jawa. Teh thia Melayani kami khususnya makan siang dengan ramah dan cepat sesuai selera serta porsi. Kopinya mantaffff"
"109.","Mad Breuw 69","9","2024-01-12","5","Kamar bagus rapih bersih banget, fasilitas lengkap dan breakfastnya enak2 dan sarapan kami dilayani staf dengan baik terutama sama mas lazuardi..."
"110.","Eva Shofwatul Uyun","3","2024-01-12","5","Sudah dua kali menginap disini dan pelayanannya bener-bener oke.. Helpful staffs, pelayanan sangat ramah, kamar dan fasilitas juga bagus. Keep up the good work 😄"
"111.","gun subari","8","2025-10-12","5","Baguss dan nyaman, ditambah gaya middle east"
"112.","bunbun monik","8","2024-01-12","5","Terima kasih alhambra, utk seluruh stf al hambra pada saat ultah mama saya sangat pelayanan nya sangat mlayani skali gercep, makanannya semua enak2 , pada saat breakfst juga enak2 , terutama mba tia yg sllu stay..di rsto sd plg msh ngantar ke Lbby"
"113.","Resita Fz","84","2025-01-12","5","Waktu itu kesini pas udh malem, dan pas dijalan sempet keujanan, tp disambut dengan staff yg ramah hotel baru dengan konsep yg keren, semuany oke banget kamar, sarapan, fasilitas, serta staff nya pun ramah semua sukses untuk Alhambra hotel"
"114.","Salsabila Isalati","1","2025-01-12","5","Iftar di al-hambra makanan nya enak, apalagi soto Makassar, puding, minumannya jus sirsak seger bangett, tempat resto nya instagramable bgt bagus bgt untuk foto, dan pelayanan nya dari teh vanny baikk bangett humble dan ramah, pokoknya next bakal stay cation disini lagii❤️❤️"
"115.","Aang Zein","5","2024-01-12","5","Kamar dan makanan nya enak-enak, pelayanan staff nya ramah2 dr mulai security jg ramah, pelayanan resto nya ramah dan helpfull sama mba Tia . . Insyaallah akan kesini lg"
"116.","Ihsan Fathurrahman","1","2024-01-12","5","Alhambra the best!! Hotel dengan nuansa timur tengah yang khas banget sampai diperhatiin setiap detail dan ornamen2 nya. Pelayanannya ramah-ramah dan profesional. Dari awal reservasi, checkin sampai checkout sangat dibantu sekali oleh front office nya teh Nadia."
"117.","wena intan turangan","3","2024-01-12","5","Alhamdulillah hotelnya bagus sekali ,, mba Nadia bagus front off sangat membantu saat check in dan mba Thia sangat ramah menjamu saat sarapan pagi"
"118.","Ine Annisa","1","2025-01-12","5","Hallo alhambra terima kasih sudah melayani kami dengan baik,pelayanan semuanya memuaskan,makanan dan minuman nya enak sekali, Insa alloh di lain hari kami akan berkunjung kembali"
"119.","Laela Noor","3","2024-01-12","5","Hotelnya bagus, kamar bersih, sarapan ok, pemandangan bagus, pelayanan semuanya baik dan ramah, buat Teh Tia 👍, best buat semua, cuman pas keluar parkir belok tajam …"
"120.","Ricky Aditya","194","2025-01-12","5","Pilihan menginap yg tepat pas kalo ke arah jakarta bandung via jalur singaparna.. hotelnya nyaman, sarapan enak, kolam renang anak anak ada.."
"121.","Rita Patriasih","2","2024-01-12","5","Tempatnya bagus, makanannya enak, pelayannaya oke, berasa di timur tengah. Makasih teh Thia yang sudah melayani dg baik pada sata breakfast."
"122.","Desy Laelatul Komariah","6","2025-01-12","4","Nyaman, bersih, mewah, dan murah yaaa dengan fasilitas dan service yang baik. Waktu itu dapat harga Rp. 590.000 include sarapan."
"123.","Aceng Surahmat","14","2025-01-12","5","Suasananya yg nyaman tambah pemandangan nya bagus banget kl udah lihat bikin lupa pulang'"
"124.","widy lafionette","66","2024-01-12","5","Recomended, hotel baru buka 1 bulan. jadi semua masih baru dan bersih. Hotel dengan nuansa timur tengah. Masakan lumayan lah buat pembuka pagi."
"125.","Ema Amalia","2","2024-01-12","5","Alhamdulillah,,,,bagus sekali pelayanan dari Thia sebagai waiters dan tempat sangat rekomendasi, untuk orang-:orang yg mau pada ke hotel Alhamra,,,,pokoknya bintang yg berbicara"
"126.","yunita wina","3","2024-01-12","5","Fasilitas kamar bersih, nyaman, untuk breakfast enak pelayanannya juga ramah dilayani baik sama mas sebtian, good sukses slalu to Alhambra Hotel🥰"
"127.","lela rach","2","2025-01-12","5","terima kasih untuk hotel alhambra pelayanannya sangat sangat baik dan memuaskan sekali tempat makan yang luas cocok untuk segala acara sukes selalu Alhambra 🫶"
"128.","Muhammad Hakim Asy'ari","39","2025-07-12","4","Bagus untuk staycation, terutama kalau sedang ada acara ke Tasikmalaya"
"129.","Sinora Kristie","1","2024-01-12","5","Sangat nyaman untuk beristirahat dan bekerja di daerah Tasikmalaya selatan, kalau ada kesempatan mendatang Insya Allah berkunjung kembali di Alhambra ini.. Terima kasih atas pelayanan primanya❤️❤️"
"130.","Irpan tristianto","1","2024-01-12","5","Saya sedang ada event di hotel akhambra bawaslu ternyata hotelnya bagus, mewah bahkan sangat mewah untuk di kabupaten sangat mewah, makannnya juga enak, pelayanan nya juga sangat baik, teknisi nyajuga cekatan terimakasih kang Hendra sudah membantu acara kami, next event pasti kesini lagi, dan saya mau nginap disini juga, tetimakasih alhanbtmra sukse.."
"131.","Cintya W","57","2024-01-12","5","Cocok untuk keluarga dgn anak balita, makanannya enak dgn variasi yg lumayan banyak, untuk harga hotel nya pun cukup terjangkau dgn fasilitas kamar yg lengkap, superbb"
"132.","hyung park","8","2025-02-12","5","Enak air nya deras , sama di kasih free cemilan sore hari, beda ni sama hotel lain hhe"
"133.","Al Winda Winda","2","2024-01-12","5","Pelayanan hotel nya memuaskan, sevice mbk thia ramah baik menyenangkan. Fasilitas hotel baik, sayang sandalnya hanya ada satu pasang"
"134.","Fitria Badrujalil","3","2024-01-12","5","Menginap disini sangat nyaman, aman, dan menyenangkan dengan nuansa yang kental dengan timur tengah Pelayanan yang ramah dan cepat. Rekomendasi. Dan terimakasih kepada pak krisna sudah sangat membantu saya"
"135.","Riva Adriano","24","2024-01-12","4","Hotel ini untuk yang bukan perokok hampir di seluruh ruangan tidak boleh merokok selain itu juga minim fasilitas umum seperti Minimart, ATM dan lain lain"
"136.","Ardi Ramdan","2","2024-01-12","4","Pelayan atas nama thia dkk pelayanan baik, hanya saja sempat padam listrik 4x sebentar2, dibagian pool blm beres semua di area toilet dan kamr bilas, sisa nya baik"
"137.","puthut azis subrata","1","2024-01-12","5","First time ke hotel ini, tempatnya nyaman terus nuansa Arab gitu. Pelayanan semua staf sangat ramah dan fast respon sekali."
"138.","Myra Kusuma","3","2025-01-12","5","Trimksh utk bapak Ardi, teh Ririn dan teh Fany untuk pelayanan di resto nya, worthed with the price,, keep up the good service.Thanks for all hospitality."
"139.","pandu zeus","5","2025-01-12","5","Bagus hotelnya dan pelayanan ramah2 terutama teh Ririn, banyak pemandangan hijau menyejukkan mata"
"140.","Muhammad Ghani Ijlal Abdilah","5","2025-01-12","5","Kamar nya enak banget, pelayanannya pun 👍 Makanannya enak, terutama nasi brianinya sipp dah pokonya. Mantap 👍👍👍👍"
"141.","Kimi Mili","1","2024-01-12","5","Untuk hotelnya bagus, lokasinya pas, pelayanannya sangat memuaskan, makanannya pun enak👍🏻Dan untuk teh tia sangat ramah"
"142.","andang Risda","1","2024-01-12","5","Fasilitas hotel sangat bagus. Pelayanan teh thia ramah, responsif, fleksibel, tanjible, sesuai dengan SOP. Salam terimakasih. Alhambra tetap jaya"
"143.","Uzlipah Uzlipah","2","2024-01-12","5","Untuk pelayanan sudah sesuai standar hotel bintang 4, dan ketika kita sedang sarapan sudah di berikan pelayanan yang terbaik dan di bantu oleh mas Septian"
"144.","Lizda StenSiL","1","2025-01-12","5","Buka puasa dsni sgt memuaskan Tempat ny bagus Plynn ny ramah Mknn enak Mnuman ny wort it bgt Hamda Thnk's Ats pelynn nya.....Top Markotop"
"145.","Eva Audina utami","3","2024-01-12","5","Nyaman hotel nya,salah satu hotel terbaik klo mau nginep d tasik dan sekitar nya...mksh mba thia pelayanan nya good🥰🥰"
"146.","mimi hamidah_090","1","2024-01-12","5","Rekomen nih buat yang nyari hotel dekat singaparna , fasilitasnya komplit apalagi pelayanan staf nya baik dan juga ramah👍👍sukses terus buat alhambra❤"
"147.","Aghnia Fila","10","2024-01-12","5","Makanan nya variatif. Tapi bagian nasi kebuli nya dingin. Daging yg ada lemak nya ikut dingin. Tapi overall ini hotel bagus bgtttt 👍👍"
"148.","Rifki MIkbal","3","2024-01-12","5","Sebagai org asli singaparna saya merasa bangga mempunyai hotel semegah ini, apalagi mengusung tema timur tengah yg kental akan nuansa islaminya, serta pemandangannya yg indah. Berkah selalu Al-Hambra. Mantap."
"149.","Gisha Amalia","15","2025-01-12","5","Pelayanan nya bener baik, bagus dan ramah-ramah^^, kamar dan setiap tempat yang disediakan nyaman"
"150.","Eka Novia Bauty","9","2024-01-12","4","Alhamdulillah, akhirnya ada hotel juga di Kab Tasikmalaya, Hotel yang bernuansa arabian,, Lokasi strategis,kamar yang sangat nyaman dengan furniture klasik,, recomended buat staycation bareng kelurga jg,, sukses trs Alhambra hotel&Convention 👍👍"
"151.","H Dian Kurnia","10","2024-01-12","5","Hotel Baru dengan Kesan Arabic... Kamar Deluxe Memuaskan, Pelayana Cepat Full service.... Breakfast nya Nilai 9😊 Recomended 🥰"
"152.","Amanda Fitria Paramitha","1","2024-01-12","5","Kamar nyaman, kita di sambut di l lobby dengan sangat ramah.. terimkasih pak Hendra sudah menyambut kita dengan ramah dibantu di kamar juga dengan tv nya pokonya nyaman banget"
"153.","MJ cell","61","2025-01-12","5","luas nyaman belum nyoba makanannya karena baru pertama nginep semalam bapak security-nya baik (Josua)"
"154.","rumahminimalis official","2","2025-12-29","5","Mantap kyk lg umroh"
"155.","satriaman deni","24","2025-01-12","5","secara kamar ini hotel terbaik di Kab Tasikmalaya. harga sesuai... lokasi dekat tempat makanan"
"156.","Hanie Love","1","2024-01-12","5","Pertama ke Hotel Alhambra, bayangin makanan khas Arab, eh ternyata ada, dan rasanya enak banget....... Makanan yang tersedia sungguh enak enak sekali, makasih kak Thia pelayanannya, baik sekali...."
"157.","jordan yuzarsip","11","2024-01-12","4","Pada dasarnya secara umum ok, hanya TV dan Wifi saya di kamar 318 dan 320 mati. Tambahan pelayanan di resto an. Thia ramah"
"158.","aallan karami","6","2024-01-12","5","Kamar nyaman, cuman masih kecium baru ruangan nya, overall baik. Segi pelayanan, yg kurang di basement nya. Jalur untuk keluar nya agak susah . Terimakasih"
"159.","Hifzan Alisfahani","2","2025-06-12","5","Rekomendasi banget sih semua fasilitas bagus dan nyaman"
"160.","Dika _VR","4","2024-01-12","5","Tempat paling rekomen di kabupaten tasikmalaya. Kamarnya bagus pelayanannya mba thia nya sangat baik dan ramah . Semoga menjadi hotel yg terbaik di kabupaten tasikmalaya"
"161.","Desi Sugiarti","9","2024-01-12","5","Pertama kali nginep di hotel berbintang 4 Alhambra sangat nyaman... ramah pelayanannya.. fasilitas sangat memuaskan.. Rekomendeed bgtt..."
"162.","apif zs","1","2024-01-12","5","Trmkash mba Tia... layanan & menu² restonya mantap, enak² & lengkap.. Hotel berbintang satu²nya di Kab. Tasik. Semoga terus maju Alhambra.."
"163.","Octavia NF","1","2024-01-12","5","Over all sudah bagus, hanya di meeting room lantai 2 tidak ada toilet jd agak lumayan repot harus bolak balik naik tangga untuk ke toilet di lantai 1"
"164.","Dedeh Kurniasih (Ms. Dee)","6","2024-01-12","5","Hotel Alhambra super mewah, super keren dan nyaman banget,..ga sangka ada hotel sekeren ini di Tasikmalaya...makanannya juga enak bumbunya pas dan ga asin... pilihan makanannya juga banyak...pengen balik lagi kalau ke Tasikmalaya"
"165.","arif buchori","2","2025-01-12","5","Sampe sore di hotel langsung berenang, view dan kolam renang cukup memuaskan."
"166.","Wien Alodia","14","2024-01-12","5","Pelayanan sangant baik dari mulai receptionis juga security..Tks u juga Pak ardi bagian resto sangat humble👍👍"
"167.","Hedi Barkah","1","2024-01-12","5","Selama nginep 2 malam nyaman kamar dan fasiltas nya enak apalagi pelayannya ramah2 apalagi mba thia 😀"
"168.","Ajis Ahmad","3","2024-01-12","5","Alhamdulillah pelayanan dan sarana cukup baik, Terima kasih juga untuk Mba Tia yg sudah melayani dengan baik juga pada semua pengunjung Ramah sekali. Sukses selalu untuk semuanya.."
"169.","Novianti 78","1","2025-01-12","5","Sangat bagus pelayanan ramah untuk nasi biryani waiter atas nama Ardi dan Rizal juga bagus banyak terima kasih"
"170.","Sela Agustin2","1","2024-01-12","5","Untuk bu nadia sama pak taupik keren profesional sama staff yang lainnya juga baik keren pada ramah pertahankan dan sukses selalu Hotelnya juga bagussssss pokonyaa"
"171.","Iyos Permana","2","2024-01-12","5","Berpengalaman nginep di hotel alhambra sanfat memuaskan,kamar yang nyaman, ballrom yang kuas dan staf yang cantik dan baik hati teh nadia"
"172.","Hendri Ciptadi","48","2025-01-12","5","juara.... mulai dr sekarang kalau ada kerjaan di kabupaten, nginepnya disini aja... recomended sekali, terutama service di area restoran grecep dan ramah..."
"173.","Reni Sanurisa","2","2025-01-12","5","Bukber di Alhambra Hotel, pelayanannya ok, makanannya ok, anak2 suka dengan max cheese nya, tempatnya nyaman, over all mantapp,, tq pak Hamda"
"174.","Desyie Mariani","11","2024-01-12","5","good vibes, room very clean, staff nya sangat ramah dan helpfull smua terutama Mba Thia good service banget, fasilitas oke banget, oke utk staycation"
"175.","najmader lim","1","2024-01-12","5","Pemandangnya bagus dan makan nya enak enak sekali. Over all pelayanan. Terimakasih bu ratih servisnya sangat memuaskan"
"176.","aam syihab","98","2024-01-12","5","The best Western Hotel and Convention Center In Singaparna Tasikmalaya West of Java. Hotel berkonsep Thematik Timur Tengah satu2nya di Kokab Tasikmalaya, dengan cita rasa khas Timur Tengah dan Skyloungenya."
"177.","Thia Nuralia","1","2024-01-12","5","Hotel nya sangat bagus. Pelayanan sangat excellent, makanan enak enak. Bintang 4 tapi rasa bintang 5. Alhambra the best."
"178.","Ray","38","2025-01-12","5","Sucess buat Alhambra Hotel..terbaik pelayanan dan food productnya....next pasti balik lagi...😊"
"179.","Imunisasi kabupaten tasikmalaya","342","2025-07-12","5","Hotel masih fresh... Ada menu nasi briyani + kari kambing.. Mantap pisan.."
"180.","Ai Dini Andriani 072","11","2024-01-12","5","Kesan pertama di Alhambra Hotel Kabupaten Tasikmalaya, Alhamdulillah sangat baik, pelayanannya, fasilitasnya, makanannya, ada Arabic food juga, semoga semakin sukses."
"181.","Meli Marlina","1","2024-01-12","5","Tempatnya bagus nyaman. Pelayanan restaurant sangat excellent. Terimakasih mba thiaa sudah service dengan sangat baik🥰"
"182.","Omay Komarudin","3","2025-11-12","5","berjali kali kesini, sangat menarik"
"183.","ADE IRAWAN","2","2024-01-12","5","Hotel pertama di kabupaten tasikmalaya Service marketing oke... Service resto jg oke Tempatnya nyaman Pokonya semua pelayanan al hambra is the best"
"184.","Edwin Darmawan","3","2024-01-12","4","Untuk keseluruhan sih bagus, tinggal perlu perbaikan perbaikan, misalnya di peredam kamar, suara dari luar masih kedengaran lumayan keras"
"185.","Totok Suryono","398","2025-01-12","5","Kamarnya bagus dan bersih. Di rooftop bisa mendapatkan pemandangan gunung"
"186.","Bapa Egi","8","2024-01-12","5","Suasana hotel yang nyaman, pemandangan gn galunggung yang indah, karyawan hotel yang ramah, alhamra sukses selalu"
"187.","habib muzny","15","2024-01-12","5","Hotel dengan fasilitas terbaik di lokasi ini. Pemandangan yang indah pelayanan yg prima. Dekat dengan SPBU. Fasilitas ibadah."
"188.","Cepi cekkw","1","2024-01-12","5","Pelayanan bagus masakan nya enak hotel nya bagus bersih enak untuk di pake liburan acara acara pokonya siip"
"189.","Ai Teti","3","2025-08-12","5","Tempat bagus, nyaman, strategis"
"190.","Abdhi Hendriyatna","16","2024-01-12","5","Secara keseluruhan untuk pelayanan,fasilitas,kamar dan makanannya enak banget,sukses terus untuk Al Hambra Hotel Tasikmalaya"
"191.","Lukman ulhakim (Lukman)","7","2024-01-12","5","Cukup hebat pelayanan teh Tia yang sangat ramah ,apalagi hotel nya sangat menyenangkan"
"192.","nawaf yusuf","4","2024-01-12","5","Pelayanan luar biasa, Makanan nya pun sangat enak Recomended untuk mengunjungi hotel Alhambra Singaparna"
"193.","alwi sihab alwi","1","2024-01-12","2","Aman nyaman , harganya pas d kantong, tinggal air mineral d tambah lagi yaa d tempat tidurnya"
"194.","Firli Farhatunnisa","10","2024-01-12","5","Kamarnya bagus ala ala kota di Alhambra of Granada.. detail fasilitas di kamar lengkap.. makanan untuk breakfast nya lengkap"
"195.","Reggy Yudhi","17","2025-01-12","5","Hotel bintang 4 terbaik di Kabupaten Tasikmalaya, dekat dengan RS SMC, Pusat Kota Singaparna dan Perkantoran (Gebu)"
"196.","suci anggraini","3","2024-01-12","5","Pokoknya pelayanan nya super duper enak nyaman bersih semuanya.. mba tia nya ramah banget suka deh🥰🥰🥰"
"197.","Maman Firmansyah","36","2025-01-12","5","Pelayanan, kamar, makanan dan pemandangannya ok. Cocok utk berlibur"
"198.","Hendra Prawira","3","2025-12-12","5","Tempat nyaman dan bersih"
"199.","mucholladun","164","2024-01-12","3","kamar kotor, akses masuk horor menanjak, pelayanan B aja, lokasi strategis padahal,,"
"200.","Jovita Chayra","1","2024-01-12","5","Terima kasih utk Alhambra pelayanannya sangat baik,semua makanannya enak, nyaman Terima kasih mba Tia yg sangat ramah."
"201.","Syifa Emily","4","2025-01-12","5","Pelayanannya bagus. Makanannya enak terutama nasi briyani 👍🏻"
"202.","arif rahman","1","2024-01-12","5","Kamar nyaman, makanannya enak, pelayanan mantaf.. Sukses Alhamra.."
"203.","Nasita Mutiara R","3","2024-01-12","5","Ballrom yang luas, makanan yang masuk dilidah, kolam renang yang indah, serta sfat nadia yang ramah dan baik hati"
"204.","DINI Handayani","1","2024-01-12","5","Hotel nya bersih, pelayanan excellence. Service thia baik. Terimakasih alhambra"
"205.","nina herlina","1","2025-01-12","3","Semua ok hanya masakanya kurang ya thks to mas rizal n mas teguh atas keramahanya :)"
"206.","Atik Setiasih","22","2025-01-12","5","Hotel yang unik, kamar nyaman, lengkap dgn fasilitas nya."
"207.","Gilang Fajar","2","2024-01-12","5","Hotel bagus kamar nyaman makanan enak, naikan gaji mba tia"
"208.","Nandi Suwandi","3","2024-01-12","5","Nyaman, kualitas pelayanan bagus, terutama pelayanan d resto a. n tya poll"
"209.","Faizal","131","2025-01-12","5","harga terbaik untuk hotel terbaik di wilayah Singaparna. all staff really helpful"
"210.","Andri Yanto","1","2024-01-12","5","Nyaman sangat memuaskan, teh Thia pelayanan nya ramah banget, the best lah,"
"211.","ahmad nuzul","3","2024-01-12","5","Lokasi strategis, kondisi hotel bersih dan nyaman. Makanan juga enak"
"212.","Dedi Juanda","3","2024-01-12","5","Servis Alhambra oke banget Tia juga oke dalam pelayanan keperluan hotel. Semoga sukses selalu"
"213.","Muhammad Amas Aljauhary (Mas kulin)","52","2025-09-12","5","nyaman dan ramah"
"214.","Dahlia Dahlan","4","2024-01-12","5","Bersih no 1 dan wanginya ,nuansa Arab bikin kangen ke Madinah,merasa seakan akan di Madinah,pknya keren dah"
"215.","Katiah Katiah","1","2024-01-12","5","Bagus sekali layanannya dan suasana nyaman. neng nadia, ramah dan memberikan pelayanan yang baik sekali."
"216.","Iskandar Ishaq","162","2025-01-12","5","Kamar & toilet nya nyaman, menu makanannya beragam dan enak..."
"217.","Netta Gultom","5","2025-01-12","5","Menyenangkan menginap disini.. Petugasnya juga ramah2"
"218.","Maulana Eddy","12","2025-01-12","5","Luar biar aulanya luas bisa tampung 1001 pengunjung, dengan tema 1001 malam"
"219.","Jacky Rakasiwi S","1","2024-01-12","5","Saya di assist dengan sangat baik oleh Front Office nya mba Nadia , terimakasih untuk pelayanan hotel nya"
"220.","Anggi Agustina","4","2024-01-12","5","Makanan nya enak banget. Keep up the good work .. (kami di service oleh Mas Ardi)"
"221.","tresi tiara","222","2025-01-12","5","Hotel baru dengan nuansa Timur Tengah, sangat bersih dan nyaman"
"222.","ubuy lanky","1","2024-01-12","5","Untuk pelayanan 1 x terlayani berkesan. 2 , 3 nya saya raaa sedikit menurun"
"223.","Mumu Mukarom","492","2024-01-12","5","htl baru, Alhamdulillah bisa nginep d sini, cat msh terasa harum,tempat mantap"
"224.","The Sultan","5","2025-04-12","5","Internetnya kencang buangetzzz. Mantap, live tiktok juga lancar"
"225.","ami imron tamami","2","2025-01-12","5","Pelayanan nadia sangat bagus. Hotel nya nyaman"
"226.","Ratna Nuraeni","2","2024-01-12","5","Alhamdulillah Makanan nya enak²pelayanan mbak Thia bagus dan ramah"
"227.","Agus Widiantoro","42","2024-01-12","5","Hotel dgn nuansa Istanbul dgn segala keramahtamahan nya. Dengan latar belakang gunung Galunggung yg megah"
"228.","Budi Wurtiningsih","2","2024-01-12","5","Utk pelayanan oke memuaskan, ramah2, kamar bersih"
"229.","Niken Kiranaputri","4","2025-01-12","5","Enak bgt tempatnya, pelayanan nya juga bagus. Makasi a rizal atas pelayanan nya 🙏"
"230.","Asep Setya Purnama","9","2024-01-12","4","Hotel bagus disign timur tengah sayang lokasi nyatu dgn pom bensin"
"231.","Tatang Somantri","1","2024-01-12","5","Hotel nya sangat bagus. Service bu thia sangat excellent"
"232.","Fauzan najib","4","2025-01-12","5","Sangat dibantu oleh pelayanan GRO nya mba Nadia, bener bener satisfaction"
"233.","Gigin Dzulghina","1","2025-01-12","5","Mantaapp luar biasa Servis bu nadia luar biasa mantaapppp, pelayanan nya terbaikkkk"
"234.","barrie HMZ","117","2025-01-12","5","Bagus Banget, Rekomen Deh kalau ada yang mau staycation di Tasikmalaya"
"235.","Nurul Fahimah","287","2025-01-12","5","Hotel yg nyaman dan rekomendasi untuk berkunjung ke kota Singaparna tasik"
"236.","Ishak Faridz","6","2024-01-12","5","Pelayanannya memuaskan.. rekomendasi buat liburan keluarga.."
"237.","Raisya Salsyainur Fath","7","2025-01-12","5","Teh Nadia Pratama mantap service nya selalu ramah 💖"
"238.","Yanti Fujiyanti","1","2026-01-05","5","Banyak sampah"
"239.","Burhanuddin Muhammad","30","2025-01-12","5","View bagus, udara sejuk, dan tentunya; menyenangkan ~"
"240.","Yanti Christina","9","2024-01-12","5","Pemandangannya bagus, tempatnya nyaman dan dingin. Kamarnya nyaman, dingin."
"241.","FYZ Ukasya","3","2024-01-12","5","Hotel buages buagessss bangetttt , resto nya sangat nyaman dan keressss"
"242.","Eka Prastiya","9","2025-01-12","5","Pemandangan yang sangat bagus, Tempatnya nyaman"
"243.","fita Aira","2","2024-01-12","5","Menyenangkan... Resepsionist nya atas nama nadia dg taopik sangat ramah"
"244.","Odjak Sudiadinata","1","2024-01-12","5","Service ok buat Neng Thia ok banget makanan baik enak"
"245.","Firman Hakim","4","2025-06-12","5","Sangat memuaskan.."
"246.","Anak Rantaw","1","2025-01-12","5","Enak banget layanan nya juga ramah tapi harganya mahal"
"247.","Kurnia Wijaya","319","2024-01-12","5","Great hotel in this area Recomended hotel if you stay both in tasikmalaya or garut"
"248.","Nugraha Adi","5","2024-01-12","5","thia, service memuaskan untuk pelayanan hotel"
