"No","User Name","Review Count","Review Time","Rating","Review Text"
"135.","Adeliya Oktasari","3","2025-12-12","5","bagus kamarnya bersih, sarapannya juga enak, akses jalannya juga gampang, kolam renangnya juga bersih ga kotor, staff atas nama mas albab ramah banget ☺️"
"136.","Sri Mulyani","1","2025-12-29","5","Pelayanan bagus bgt, ramah apalagi mb anin bagian receptionis hari ini... Sangat baik dan ramah"
"137.","Siti Hasanah","2","2025-10-12","5","Nyaman banget.. Dan ramah ramah,pelayanan nya sangat good job.. Perihal sarapan apalgi.. Banyak menu pilihan dan yang jelas enak enak🥰🥰 . Kids friendly bangett ada kids clubnya 😇😍"
"138.","Triana Kurnisari","9","2025-11-12","5","Staycation disini bener2 sangat di manjakan, Dari kolam renang, view dari kamar 2808, staffnya ramah-ramah.. Dan punya pengalaman yg baik banget, saya tertinggal boneka anak saya sampai mereka bantu kirim ke rumah.. Terimakasih aston bogor sukses terus"
"139.","Asty Aldirama","13","2025-12-12","5","Menginap di aston bogor ,benar2 pengalaman yg menyenangkan,pelayananya sangat helpfull dan ramah,,meskipun sempet miskom saat minta extrabed,selain itu menginap di aston benar2 pengalaman yg menyenangkan,,breakfashnya enak,dan saat mau selesai bf dapet free smoothies..terimakasih aston bogor.."
"140.","wirda ningsih","1","2025-11-12","5","sesuai dengan ekspetasi menginap disini sangat happy dan menyenangkan makanannha enak dan pelayanannya juga sangat baik oleh team frontoffice terimakasih mba eva"
"141.","Bhella Zhoraefa","4","2025-12-12","5","Pelayanan selalu bagus dan ramah. Kamar nya juga nyaman untuk istirahat. Sangat recommended untuk kedatangan yang lainnya yg mau staycation atau meeting. Front office nya selalu greeting bagus"
"142.","ririn pradana","2","2026-01-05","5","sarapan pagi yang enak dan view kamar yang bagus, suasana asri nyaman pelayanan oke dari mbak hali"
"143.","Agus Dwiatmoko","2","2025-12-12","5","Makanan dan pelayanan cukup baik, namun tempat duduk terlalu sempit. Menu sayuran dapat di tambah.. Makasih mbak Claudia"
"144.","ika dewi lestari","3","2026-01-05","5","Tempat pavorite keluarga Makanan nya bervariasi dan enak Pelayanannya bagus Terimakasih mb Hali...."
"145.","Santi Noni","1","2025-11-12","5","aku sekeluarga nginep disini, bagus gedee bgt ini mah bintang 7!!!! pool nya juga luas, pemandangan ok banget, pelayan juga ok!! big thanks buat kak adinda (kalo ga salah) super duper ramahhh!! aku org nya takutan bgt buat ngobrol atau nanya2 ke org, tapi ka adinda ini humble bgtttt dan sngt welcomeeeee🫰🏻🫰🏻🫰🏻"
"146.","MrBolung","1","2025-11-12","5","Kamar nya nyaman, fasilitas cukup lengkap, pemandangan indah. Serta restoran Batutulis menyediakan banyak makan yang enak, tempat yang nyaman dan pelayanan dari mba @adinda yang baik dan ramah banget"
"147.","Harris","147","2025-10-12","5","Makan di batu tulis restaurant di malam hari, makanan enak dan masuk selera: tom yum steam boat, grilled beef satay, salad wrap. Terima kasih untuk mbak Ara atas layanannya."
"148.","A Lisa T","3","2025-12-12","5","Untuk makanannya enak, enak banget. Fasilitas oke, cocok buat liburan keluarga dan acara kantor. Ada klinik kesehatan yg ngebantu banget klo sakit."
"149.","Agustinus","5","2025-12-15","5","Suasana restonya sangat nyaman, makanan enak-enak, pelayanan oke dan ramah-ramah banget. Thanks kak desi dari team resto"
"150.","keyko arthaully","2","2025-12-12","5","dari mulai main course sampai dessert enak enak semua, senang breakfast di aston bogor, pelayanan memuaskan dari mba dinda dari team restoran"
"151.","M.W Sinatra","4","2025-08-12","5","Utk makanan, overall oke bgt. Bbrp menu western dan main course nya enak2. Pilihan menu dinner sm bfast nya bervariasi. Utk pelayanan dr mba Laudya bagian Resto jg fast response, Kamarnya luas, cocok buat bawa keluarga. Kolam renang nya jg kids friendly."
"152.","Agies Pratiwi","1","2025-12-12","5","Overall good mulai dari pelayanan nya ramah ramah, makanan nya enak enak, room nya nyaman skli thank you mba dwi dan tim"
"153.","Zulfani Aditya Putri","7","2026-01-05","5","Pelayanan baik, kamar oke, makanan enak dan pastinya kids friendly."
"154.","Lisa Florentina","1","2025-11-12","5","Seru sekali sarapan tepi sungai hari sabtu ini.. banyak hadiahnya dan banyak activity anaknya juga Sudah include pool akses cocok banget bawa keluarga Sudah bisa akses gym juga.. harganya murah bisa seharian disini hahaha Pokonya rekomen banget apalagi reservasinya ke mba rica batutulis Thanks yaaaa mba rica"
"155.","Nurul Abidah","4","2025-11-12","5","Seru bangett banyak kids activitiesnyaaa (E tapi kalo bisa minumnya gausa aqua bole ga hehehhe saran ajasiii) Pelayannya ramah ramah banget, aalah satunya mba eva di front desk sukses aston bogoorr Pelayan"
"156.","Anissa Anariar","4","2025-12-12","5","Resepsionisnya ramah. Kemarin perlu ngeprint BW dan dibantu dengan cepat. Kamarnya nyaman walau vibe nya agak jadul. Kamar mandi bersih. Makanannya beragam"
"157.","Ari Nurahman","1","2025-11-12","5","Pengalaman menginap di Aston Bogor sangat menyenangkan. Hotelnya nyaman, bersih, suasana asri dengan pemandangan indah, cocok untuk liburan bersama keluarga. Terima kasih khusus untuk Mba Varissa dan mba alisa yang sangat ramah dan sigap membantu, membuat pengalaman saya di Aston Bogor jadi lebih berkesan. Sangat direkomendasikan!"
"158.","Mutiara Azana","5","2025-12-12","5","Best experience nginep disini! Semua staff ramah, terutama Teh Dinda baikk bgttt, plus disini makanannya enak2 dan ragam✨✨"
"159.","Dobing Parjam","1","2025-09-12","5","Tempat yang nyaman dan asri untuk staycation maupun acara kantor, dan membawa keluarga serta makanannya lengkap dan nikmat. Area Kolam renang nya bersih dan nyaman terutama area toiletnya bersih, gym pun lumayan lengkap dan bersih. Dan untuk pelayanan kamarnya bagus rapih bersih bagian toilet kamar juga bersih banget wangi Terimakasih Aston sudah memberikan pelayanan yg baik"
"160.","Dede Sri Rahayu","1","2025-09-12","5","Puas sekali menginap di Aston Bogor Kamar nyaman dan fasilitas lengkap Pool nya juga luas bgt kids friendly Makanannya variasi banyak pilihan dengan rasa yang enak Layanannya top dengan mba rica n team batutulis di resto, jaya Aston bogor…"
"161.","Rachmad Iqbal","1","2025-09-12","5","Selama kami nginap di hotel aston, utk sarapan nya sangat memuaskan, kami berharap pihak hotel utk mempertahankan. Mbak ara salah satu pegawai yg sempat berkomunikasi dgn kami,semoga mbak ara sukses dan tim sukses selalu"
"162.","Zulfikar Zulfikar","2","2025-12-12","5","so far so good sih, semua nya bikin nyaman. apalagi kalau pagi tempat nya enak bgt, bisa menghirup udara segar. good job rica & team batutulis"
"163.","emon aja","1","2025-10-12","5","Memuaskan anak anak happy ada kids club, ada kolam renang untuk anak, dikamar juga fasilitas lengkap, semua bisa digunakan, Palayanan sangat ramah dibantu dengan mba Dinda terimakasih Aston bogor"
"164.","Dian Anggraini","4","2025-09-12","5","Makanannya enak2 dan variatif, kmrnya bagus, fasilitas byk.. saran klo bisa setiap tower ada lobby jd ga jln jauh kebetulan sy dpt di tower 3... Terima kasih atas pelayannnya yg baik kak Laudya"
"165.","Clement Rumondor","3","2025-12-29","5","Pelayanan dari awal datang sudah sangat baik tidak ada kendala. Check in lancar dan cepat juga dibantu dengan baik tim reception"
"166.","Pipit Indah Mentari","10","2025-10-12","5","Untuk makanan bervariasi dan enak, fasilitas bersih dan nyaman, tempat cozy, kids friendly, pelayanan diresto dibantu mba @varissa dan team, terimakasih aston bogor"
"167.","Darsha Yolanda","5","2025-10-12","5","Pelayanan ramah dan kamarnya super nyaman. Makanan untuk sarapan dan makan siang serta makan malam yang sangat variatif sekali. Terima kasih atas bantuannya mas Radit dan pelayanan yang sangat ramah. Good ✨️✨️✨️✨️✨️"
"168.","Devi Maedina","1","2025-09-12","5","Pengalaman menginap yang menyenangkan. Kamarnya besar, bersih, fasilitas hotel juga cukup lengkap dan kids friendly. Viewnya juga bagus. Service + breakfastnya cukup bervariasi. Toiletnya juga sangat bersih. So far sangat menyenangkan staycation disini"
"169.","Gazaly Angga Ohorella","20","2025-09-12","5","Overall good. Pelayanan sangat istimewa. Sangat ramah dan hotelnya sangat bersih serta fasilitas lengkap buat family. Terima kasih atas keramahannya Aston Bogor terutama mbak Dwi di Resto... Thanx ya..."
"170.","r4dinkaariadililmi","1","2025-10-12","5","Pelayanan di hotel ini bener-bener memuaskan. Dari awal check-in sampai check-out semuanya lancar dan nyaman. Staff ramah, helpful, dan bikin betah. Terutama Arin, dia sangat perhatian sama kebutuhan tamu, komunikatif, dan bikin suasana jadi lebih hangat. Rasanya jarang banget nemu staff yang care kayak gini. Kamar bersih, fasilitas lengkap, makanan juga enak. Pokoknya recommended banget buat yang mau cari pengalaman menginap yang berkesan."
"171.","andina devita","4","2025-11-12","5","Pelayananya baik dengan mba rica n team resto Makanannya enak Kamar super nyaman Rekomendasi bangeeettt makasi aston bogor"
"172.","Yan Yanie","12","2025-12-12","5","Pengalaman menginap di aston bogor bersama keluarga yang menyenangkan, anak2 suka karena kolam renangnya besar untuk anak dan dewasa, play ground , sarapannya jg enak"
"173.","Obet Obettea","3","2025-11-12","5","Hotelnya luas, petugasnya ramah ramah terutama staff front officenya sangat membantu sekali makanan sudah enak terimakaaih mba eva"
"174.","Amira Nashita Hasri","2","2025-12-12","5","Kamarnya sudah oke banget, pas datang sangat bersih. Suasana restonya juga sejuk banget. Thanks kak desiii dari team resto"
"175.","Imasnita Rezilinia","75","2025-12-12","5","Pelayanannya oke dan menunya bervariasi. Terima kasih jg utk mba Desi tim restonya ☺️"
"176.","rahmatika lagi","4","2025-11-12","5","Kamar nyaman untuk istirahat dan makanan juga enak-enak. Pelayanan juga oke dan staf nya ramah terutama ka socha, mantap!"
"177.","Dimas Wahyu Wibisono","1006","2025-09-12","5","Aston Bogor berada di area BNR, Kota Bogor. Lokasi sangat tenang dan bikin nyaman, area parkir luas, loby dan resto juga nyaman, toilet bersih, musholla luas, area terbuka dan parkir juga luas, berbagai fasilitas tersedia dari fitness, hiburan, kolam renang dll. Ballroom yang luas, sehingga leluasa dalam melakukan kegiatan/event, untuk acara sendiri bisa berjalan dengan lancar. Untuk kamar sangat nyaman, bersih dan tenang. amenities lengkap, kamar mandi luas, terdpat balkon untuk kamar yang saya tempati. Internet kenceng dan tanpa kendala, mantap buat sambil kerja. Pelayanan baik dan para crew ramah dan murah senyum, sangat membantu untuk tanta tanya dan mengarahkan tamu. service excellence 👍"
"178.","Knowvee I","8","2025-12-29","5","Kamar nyaman, banyak aktifitas juga,semua staff ramah dan helpful banget. Thank to mbak Rora"
"179.","Fajriy","53","2025-12-22","5","Bagus dan nyaman banget hotelnya, viewnya bagus, kamar nyaman, ruang meetingnya juga enak. Overall recommended banget buat yang sekedar staycation atau liburan bareng keluarga"
"180.","Bella cintya dewi","5","2025-12-15","5","Staycations sangat okei sii dan recomend bgt untuk nginapp kamar luar dan stafnya sangatt baik² pertahankan yaa semoga ada perubahan untuk smart tv nya aja"
"181.","Duta Angkasa","9","2025-10-12","5","Secara garis besar hotel ini memiliki fasilitas yang cukup baik, saya sangat nyaman bermalam di tempat ini saya akan rekomendasikan tempat ini kepada teman-teman saya dan rekan kerja saya, terimakasih kepada Kak Anin/Mba Anin telah menyarankan saya untuk mengisi form feedback/review"
"182.","Lovinda Anandini","34","2025-12-29","5","Kamarnya bersih luas pelayanannya sangat ramah. Will consider to come back"
"183.","Aliyah Hakim","10","2025-11-12","5","Fasilitas dan suasananya bagus banget, cocok buat staycation bahkan meeting kantor, so far seneng banget, terima kasih yaaa. Thank you juga Kak Eva yang ramah bangeeet 🤗💖✨"
"184.","Each0119","1","2025-11-12","5","fasilitas hotel dan kamarnya bagus juga sangat nyaman dan untuk pelayanan baik dan ramah, terutama mbak varissa pelayanan sangat memuaska, Terimakasih aston untuk pelayanan dan pengalaman yang sangat menenangkan."
"185.","tanisa firyal","1","2025-10-12","5","sukaaa bangett sama hotelnya inii, semua stafnya juga okee.. tapii, aku lebih tertuju sama yang namanya adinda. dia selalu sigap bantu, apalagi soal ngasih tau ini itu. informasinya jelas dan diajak ngobrol tuh seru gitu... soal hotelnya, kamarnya good, fasilitasnya oke, nan suasana hotel tenang, asri banget.. jadi bisa istirahat maksimal. worth it banget dan pastinya pengen balik lagi kalau ada kesempatan berikutnya.."
"186.","Redika West","9","2025-12-12","5","Makanannya enak, juice dan buahnya benar segar Pelayanan juga memuaskan Kamar sangat oke ~ Laudya"
"187.","husnul hotimah","45","2025-08-12","5","Tempatnya nyaman banget buat orang introvert, sejuk dan tenang, model tiap kamar nya kayak apartemen ada kulkas dan ada microwavenya,. Cuman mungkin karena hotelnya bangunan lama, jadi perabotnya udah kelihatan jadul banget, apalagi pas pinjam setrika dan tempatnya, itu kotor banget Mungkin perlu pembenahan buat hal kecilnya Tapi overall oke banget buat yg mau relaks dari kehidupan kota"
"188.","silaiftidayahi 03","1","2025-12-12","5","untuk pelayanan nya sangat ramah dan baik, terutama pada kak hali, dan kamarnya sangat nyaman, hidangan makanannya juga sangat memuaskan"
"189.","alby azzam","4","2025-11-12","5","Tempat nya ok Saat masuk Loby keren banget Sp nya Ramah Ramah Kamar nya Ok Untuk sarapan nya makanan enak enak Trimakasih untuk Sp ka Anin yang sudah baik dan ramah..."
"190.","Rina Komaria S","9","2025-10-12","5","Terimakasih mbak Calista dan tim resto. Hotelnya bagus, pelayanan juga baik, ramah dan cepat. Sayang lokasinya memang jauh banget dari kota bogor. Tapi sepadan dengan pemandangan yg diperoleh."
"191.","Ira Faridasari","3","2025-10-12","5","Makanannya enak enak dan variasi dan buat anak anak juga banyak pilihan Fasilitas nya lengkap dan pool nya luas bangeet kids friendly Pelayanannya juga baik dan sangat membantu dengan rica n team"
"192.","haifa izzatur rahmah","2","2025-09-12","5","selama menginap disini. saya dan keluarga sangat senang sekali. fasilitasnya lengkap. hanya saja saat mandi airnya tidak panas. untuk breakfastnya menu nya lengkap, mba callista meng assist saya saat breakfast. terimakasih aston bogor."
"193.","Ahmad rizky fasril hayat","1","2025-11-12","5","Pertama kali nginep di aston bogor sangat sangat memuaskan, sebanding dengan harga yang saya keluarkan. Dapat tipe kamar yang bagus dengan pemandangan kolam renang. Semua staf ramah ramah dan sangat membantu ketika mencari kamar."
"194.","Muhammad Adlin","4","2025-09-12","5","Hotel nya luas banget, gedung ny pun ada 3 dengan tipe kamar yg berbeda. Pelayanannya baik sekali, di siang hari waktu lunch didatangi mba anin yg make sure kenyamanan stay saya, nilai plus"
"195.","Caroline Gunawan","11","2025-12-29","5","Saat check in, receptionistnya ramah sekali. Stay di kamarnya pun sangat nyaman, thank you aston bogor"
"196.","brian dista","2","2025-10-12","5","Kamarnya nyaman hanya kurang keset saja di 1 ruangan besar hanya disediakan 1 Suasana nyaman, kids friendly Sarapan bervariasi dan enak cocok untuk muda hingga tua Laudya"
"197.","ryska seftiana","2","2025-11-12","5","Dari segi pelayanan sudah sangat baik. Makananannya sudah sangat sangat excellent. Thanks kak dessy atas informasinya selama menginap"
"198.","illow","2","2025-08-12","5","Pelayanan terbaik! ❤️ Terima kasih banyak untuk pelayanan luar biasa dari staf hotel, terutama Mba Erin yang sangat ramah dan membantu selama saya menginap. 🌸 Kamar bersih, nyaman, dan view dari balkon sangat menyegarkan. Sarapan juga variatif dan enak banget! Pokoknya pengalaman menginap yang sangat menyenangkan, pasti bakal balik lagi!"
"199.","Yudianing","1","2025-12-29","5","Proses check-in cepat staff ramah pas sampe kamar wangi fresh bersih selalu suka nginep diaston bogor"
"200.","Yuni Sholeha","34","2025-12-29","5","Bersih, terawat, nyaman...view kamar kebetulan dpt bagus juga, breakfast beragam, pelayanan stafnya jg bagus"
"201.","Annisa Firdaus","8","2025-12-12","5","Hotelnya nyaman, banyak aktivitas anak-anak. Kolam renangnya luas, staff nya juga ramah, sarapannya enak. Keseluruhan puas sekali liburan disini."
"202.","Erna Mawati","1","2025-11-12","5","hotel yang menyajikan fasilitas dari segi restoran, terutama kamar yang sudah pernah saya tempati fasilitas okeh banget.view nya bagus dan kamar juga bersih wangi, kamar mandi juga sangat bersih saya suka sekali staff socha juga sangat sangat ramah terimakasih hotel aston."
"203.","Shafira Ainurrafa","4","2025-12-12","5","Makanan, service, dan kamarnya sangat memuaskan dan Desi dari restoran juga menyapa dengan ramah juga terbuka oleh saran, pengalaman yang menyenangkan"
"204.","Trimei Indriani","7","2025-10-12","5","Ruangan service memuaskan, cuma lokasinya krn didalam BNR jadi cari mkanan susah Pelayanan chek in check out sangat mudah, FO sangat ramah, tengkyu Ka anin"
"205.","eeh Julaeha","1","2025-11-12","4","tadi pagi saya breakfast di Aston Bogor sangat bervariasi untuk makanan nya ,pelayanan nya juga gercep² ,saya duduk di teras Batutulis dengan view kolam renang sangat bagus terima kasih untuk mba laudya karna sudah membantu"
"206.","Suhadi Bogor","1","2026-01-07","5","hotel nya bagus cocok buat liburan . Kariyan nya baik goodjob. Kolamnya kuga besar nice"
"207.","Rani Etika","1","2025-12-15","5","Menginap di Aston Bogor sangat menyenangkan, pelayanan serta stafnya ramah , Kids friendly, setiap sabtu dan minggu ada kegiatan cooking class dan kolam busa, makanannya juga enak pokoknya recomended bgt"
"208.","Anna","1","2025-09-12","4","Makanan untuk dinner dan breakfast bervariasi dan enak, meskipun beberapa kurang ada rasanya. Kamar rapi dan bersih, terlihat juga sangat terawat untuk semua fasilitas, terutama fasilitas olahraga. Banyak kegiatan yang seru seperti billiard, pingpong, gym, kolam renang, jogging track, dsb. Service juga baik dan cepat. Terima kasih khususnya untuk Mba Zahira saat breakfast!"
"209.","Sahrul Ramadan","1","2025-11-12","5","Fasilitas cukup lengkap ada gym, kids club dan kolam renang. kamar nyaman dan bersih, dan untuk ruang meeting sangat nyaman, makanan yang disediakan enak, serta pelayanan yang terbaik dari mba dinda."
"210.","Alin Ulfana","3","2025-12-12","5","Pelayanan memuaskan dan makanan bervariasi. Enak enaaaaaakkk 👍 Mbak Desi ramah kepada pengunjung 😍 …"
"211.","Safera Umacina","3","2025-10-12","5","Parkiran luas, banyak permainan untuk anak rekomendasi bgt untuk kids friendly, family roomnya best, makanannya enak dan bervariasi.. wajib nginep disini lagi klo main ke bogor.."
"212.","Dici Yuliansyah","2","2025-10-12","5","Room bagus, bersih dan luas, ada bathub anak anak suka, shower and bathub terpisah Service memuaskan semua.... Location baik... Akan kembali lagi kesini... ;) @dwidantimresto"
"213.","edwin doringin","1","2025-12-29","5","Teruma kasih mba Adinda dan Aston untuk excellent selama kami menginap di tempat, semoga bisa kembali lagi ke sini di lain waktu"
"214.","Zahratul Fadlilah","3","2025-09-12","5","Semua sudah sesuai, makanannya enak enak dan variasinya super banyak Pelayanannya super keren dan ramah, tengs bgt buat kak rica n team batutulis ... Sukses jayaa"
"215.","Lailatul Zakiyah","5","2025-11-12","5","Pelayanan ramah khususnya resto dibantu oleh Kak Desi, hotel bagus, makanan cukup bervariasi dan enak, insyaAllah balik lg"
"216.","Desy Haryani","9","2025-11-12","5","Semuanya sudah sangat baik, pelayananya dan makananya sesuai Thankyou mba rica n team sangat rekomendasi menginap disini"
"217.","N M","2","2025-09-12","5","Hotelnya enak, pelayanan ramah dan baik. Kamarnya bersih dan luas, untuk menginap bareng keluarga sangat cocok. Makanan bervariasi dan enak2 @dwidantimresto"
"218.","Mida Hamidah","1","2025-12-12","5","Untuk Resto dan kamar sudah oke tetapi masukan buat aston - mbak desi untuk penyediaan air minum aqua botol dikamar."
"219.","Sule Jokmotor","1","2025-12-12","5","Menu enak enak, bervariasi, banyak pilihan, service oke, terimakasih atas pelayanan nya mba dinda👍👍👍"
"220.","Fajar Muhamad Ramdan","272","2025-09-12","5","Hotel nya lega banget. Ada banyak tower untuk akomodasi kamar kamar. Di area nya ada aliran sungai. Bisa ada aktivitas juga disungai. Banyak area Playground dan olahraga. Buat main catur pun ada. Banyak meeting room proposional bisa disesuaikan kebutuhan anggota meeting atau acara. Sarapan melimpah enak enak. Makan siang juga sama. Siap siap jalan kaki kalau dapat tower kamar yang agak jauh dari lobby tp tidak ada masalah. Pelayanan raman tamah. Mushola ada, jumatan pun di Mushola. Indomaret Alfamart sekitar 5 menit jalan kaki dari lobby hotel. Di hotel ada atm segala. Kamar bervariasi sesuai kebutuhan. Kalau dapat kamar yang dekat jalan raya agak berisik karena kenalpot motor resing modifikasi gak jelas. Laundry di proses hari itu juga dan diantar ke kamar pada Maghrib dihari yang sama. Ada Soang di sungai. Shopeefood mudah, banyak resto dekat dekat 30 menit siap makan. Ac dingin. Dekat ke tempat pool travel travel. Ada juga yang hanya pickup penumpang."
"221.","Ana Rasmayanti","2","2025-10-12","5","View kamarnya bagus bgt..buat healing n sambil kerja nyaman.. Makanannya pun enak.. Thanks aston N thanks mba Laudia SDH ramah dalam pelayanan🙂☺️"
"222.","Rahma Rubbie","1","2025-11-12","5","Untuk fasilitas nya sangat bagus, kamar nya bersih kamar mandi nya juga bersih wangi nyaman pokonya, makananya super enak service nice dari mba socha"
"223.","alif akbar","2","2025-08-12","5","Utk makanan oke bgt bbrp menu western dan main course nya enak2. Pilihan menu dinner sm bfast nya bervariasi. Utk pelayanan dr mba ERIN juga fast respon bgt melayani dengan sepenuh hati ga mengecewakan, Kamarnya luas."
"224.","Mellia Agustina","2","2025-10-12","5","Pengalaman penginapan yang berkesan, fasilitas kamar baik dan lengkap, makanan nya jugaa enak2 dan variatif, staff hotel jg ramah, terutama ka varissa yg membantu sekali"
"225.","Ekarisna Kusumajati","6","2025-12-29","5","Pengalaman menginap yang menarik, hotel ramah anak, makan enak, pelayanan ramah dan cepat. ( Desi dari tim resto)"
"226.","SUJITO","1","2026-01-05","5","Thx a lot to fo team and concierge. Mas Sansan. Ramah ramah dan menyenangkan hotel nya"
"227.","didik sk","5","2025-09-12","5","Makanannya sangat okeeee banget, pagi ini sarapan di bantu mba Dessy dari team resto. Sangat ramah dan membantu sekaliiii."
"228.","Umi Difa","3","2025-12-12","5","Makanan di restoran batutulis enak2 semua staf nya ramah2 banget untuk mba socha terimakasih sudah membantu keluarga saya sukses ASTON BOGOR"
"229.","Muhammad Nur Fikri","1","2025-12-12","5","pelayanannya boleh, untuk makannanya juga okee boleehh, dan view nya juga menarik ga boring semuanya oke sih aps lah ka"
"230.","Fatma Nuriah","4","2025-11-12","5","Hotelnya nyamaan bgt, dpt view gunung.. sarapan lengkap dan enakk , pelayanannya sangat baik, terutama dengan mba dinda."
"231.","Iyan","9","2025-12-22","5","Servis dan pelayanan memuaskan terutama waitress atas nama Hali, suasana di resto nyaman untuk menikmati hidangan yang disediakan"
"232.","mahendraandra","1","2026-01-05","5","staycation at aston bogor, ada pool carnival untuk hiburan anak, happyy bareng anak dan keluarga, service oleh mbak @varissa dan team resto"
"233.","Reni Kurniatun","1","2025-12-29","5","Have a gratis anda nice view from my room. Makanan enak2 dan bervariasi terimakasih mb adinda"
"234.","Dannys Soesanto","1","2026-01-07","5","Good service, makanan, dan keindahan hotel di astoj bogir good job staff nya baik baik👍👍👍"
"235.","Dian Savita Putri","6","2025-12-22","5","semua fasiliatas exellent, dibantu Mba Laudia yg ngehuide kami utk breakfest dg baik"
"236.","Elyon Manurung","2","2025-11-12","2","First experience masuk room tipe condotel lantai kotor msh berdebu, sabun di kamar mandi habis. Apa memang ga ada pengecekan dulu sblm tamu cek in?"
"237.","zahrina chairunnisa","18","2025-10-12","5","all the experiences, they provide us so great!! oke banget utk makanan2nya. ada italian, indonesian, western, etc. untuk hotelnya gede bgttt, ada tempat outbond. cocok urk acara kantor"
"238.","Nurul Ika","7","2025-09-12","5","Pelayanan ramah dengan mas asrill, fasilitas lengkap, dan lokasi strategis. Sangat puas menginap di sini! Kamar bersih, nyaman, dan rapi. Staff sangat membantu dan responsif. Pemandangan dari kamar luar biasa indah, cocok untuk liburan santai. Sarapan enak dan bervariasi, suasananya tenang dan menyenangkan."
"239.","Imam jason Santosa","44","2025-10-12","5","pengalaman yg menarik hotel ini selalu jadi pilihan untuk acara besar seperti yudisium kampus makanan bervariatif banyak pilihan kamar oke luas ada servis restonya oke banget tks buat mba ara baik dalam pelayanan,security ramah juga dlm menyambut dan menyapa tamu."
"240.","nadya praditha","3","2025-11-12","5","pengalaman nginep di aston bener-bener berkesan. dari awal check-in sampai pulang, semuanya rapi, bersih, dan super nyaman. kamarnya luas, interiornya modern tapi tetap hangat, dan fasilitasnya lengkap banget, sampai sarapan yang variatif dan enak. yang paling bikin betah tuh pelayanannya, terutama mbak varissa yang ramah banget, sigap bantuin, dan selalu senyum. vibes hotelnya elegan tapi tetap homey, cocok buat staycation atau urusan kerja. definitely bakal balik lagi!"
"241.","Resti Aprina","8","2025-09-12","5","Sudah beberapa kali menginap ke sini. View nya wajib milih yg swimming pool 🤩 kalo milih view gunung mah udah biasa kayak hotel lain yaa... Menu resto nya the best. Banyak variasi nya dan rasanya enak semua. Terimakasih mba desi untuk pelayanannya 🤗"
"242.","Ikbhal Medi","9","2025-10-12","5","Pelayanan Bagus Rasa makanan enak Variasi makanan cukup banyak Kamar nyaman, ga berisik Bu dessy sangat membantu.. Thx.."
"243.","selina","1","2025-12-12","5","makanan bervariasi,enak enak juga makananya kamarnya bersih fasilitas banyak banget pelayanan bagus ramah2 laudya"
"244.","Ciel Anugerah","3","2025-10-12","5","Batu tulis coffee shop pelayanan terbaik, makanan nya enak, lengkap, ada makanan lokal dan internasional. (Desi dari tim Resto) terima kasih hot chocolate nya, sukses selalu"
"245.","Genny Reviansyah","4","2025-12-12","5","Lunchnya enak, menunya banyak pilihan. Untuk hotel dan pelayanan baik. Servicenya juga baik. Untuk dipertahankan. Terimakasih"
"246.","Alika","4","2025-08-12","5","Restoran hotel ini menyajikan hidangan dengan cita rasa yang luar biasa. Variasi menu lengkap, mulai dari lokal hingga internasional, dan semuanya disajikan dengan presentasi yang menarik. Pelayanan cepat dan staf sangat ramah. Suasana juga tenang dan nyaman. Sangat direkomendasikan. Terimaksih yah mba Rika and Tim ❤️✨🫶🏻"
"247.","Hannan Fatoni","13","2025-08-12","5","Kami group mengadakan workshop selama 4-8 Agustus, Lokasi kamar bagus, View river side, Makanan Okey, baksonya enak. Ruanh meeting okey, kedap dan sound terdengar cukup baik. Restaurant utk breakfast dan lunch cukup baik, pelayanan ramah terutamanmas. asril dan musholla bersih terpisah antara laki2 dan perempuan."
"248.","Ganjar Surya","25","2025-12-22","5","Kedepan mungkin dilengkapi dengan food court atau sejenisnya karena ketika malam hari terkendala dalam mencari tmpt makan..."
"249.","Olivia Fidora","3","2025-12-22","5","Room bersih, staff ramah, menu breakfast bervariasi dan banyak aktivitas anak-anak. Happy sekali weekend di aston.."
"250.","Nurlela Sari","9","2025-12-12","5","Liburan menyenangkan di aston bogor, ada zumba free, kolam renang luas, makanan lengkap. Ada fitness juga. Rencana menginap disini lagi"
"251.","Nurul Badriah","8","2025-11-12","5","Hotel yg ramah anak..bikin anak2 happy karena mainannya banyak, areanya jg cukup luas..pelayanan staf semua ramah bagus dan murah senyum..utk kamarnya superrrrr bersih nyaman wangi..apalagi aku yg tadinya booking superior tapi full dan akhirnya diupgrade ke condotel gratiiisss..enak banget..makanannya jg banyakkk menu nya dan enak2.. insyaa allah jadi langganan ke aston bogor utk liburan anak2..terima kasih aston🥳"
"252.","Ade Mastoni","1","2025-11-12","5","good service, makanannya enak, kamarnya juga sangat rapi dan wangi, saya dan keluarga very happy staycation in aston bogor"
"253.","Diana Awdinz","19","2025-11-12","5","Mau healing or liburan nginep ke Aston Bogor aja, paket lengkap dari kenyamanan staycation, suasana hotel dan fasilitasnya, serta lingkungan disekitarnya sangat mendukung. Terutama cocok utk keluarga muda dengan anak2 yg masih kecil."
"254.","Annika Resdyanti","13","2025-10-12","5","Pelayanannya baik. Breakfast enak semua.. Dapat early check in dan ada suster in room juga kalau merasa sakit dan obatnya gratis.. terimakasih 🙏 - anin -"
