"No","User Name","Review Count","Review Time","Rating","Review Text"
"799.","Chris Chen","95","2024-01-20","1","Empat kecoak muncul di kamar saya. Saya injak-injak sampai mati. Keesokan harinya, ketika layanan kamar datang, bangkai-bangkai kecoak itu masih ada di sana, menandakan staf tidak membersihkan kamar secara menyeluruh. Saya mencoba menghubungi resepsionis untuk meminta bantuan pembersihan, tetapi bahasa Inggris stafnya kurang lancar, jadi ada kendala komunikasi. Sebaiknya kebersihan ditingkatkan... ada 4 kecoak di kamar saya. Keesokan harinya setelah layanan kamar, bangkai-bangkai kecoak itu masih ada di sana. Ini membuktikan bahwa staf tidak membersihkan kamar secara menyeluruh."
"800.","IUNEKE PUTRI TANAWIDJAJA","9","2023-01-20","1","Belum menginap di hotel ini, saya baru saja mulai bertanya kepada tim pemasaran/penjualan tentang harga untuk pemesanan grup, tetapi tim penjualan bernama YOGI benar-benar lebih buruk, dia tidak melakukan tugasnya untuk menjelaskan tentang layanan dan harga, tetapi malah menghina klien. Semoga manajemen dapat menyelesaikan masalah ini dan memastikan perilaku seperti ini tidak pernah terjadi pada klien lain."
"801.","S Win","119","2021-01-20","1","Hanya ingin berbagi pengalaman menginap terakhir kami di hotel ini. Pertama, parkir agak bermasalah di sini. Hanya ada sedikit tempat parkir, terutama jika Anda membawa mobil besar. Ketika tempat parkir penuh, Anda bisa parkir di luar hotel. (tidak hemat sama sekali). Kedua, kamarnya agak kecil dibandingkan Holiday Inn lainnya. Jika Anda membawa keluarga ke sini, pasti akan ramai. Ketiga, furnitur di kamar saya sudah tua dan berkarat. Anda bisa melihat karat kuning di kamar mandi. Keempat, harganya cukup terjangkau, sekitar 650 ribu per malam. Kelima, lokasinya bagus, dekat dengan Alun-alun Simpang Lima. Saya akan menginap 5 malam di hotel ini. Saya sangat khawatir dengan tempat parkirnya. Semoga pemiliknya membaca postingan saya dan menemukan solusi yang baik di masa mendatang."
"802.","hello apryll","1","2020-01-20","1","Kalau bisa, saya beri nilai 0 bintang! Jangan pernah menginap di hotel ini lagi. Hati-hati kalau menginap di hotel ini! Saya tanya resepsionis apakah ada layanan pijat di kamar (sama seperti layanan hotel lainnya). Resepsionis bilang ada, tapi cuma 2 terapis dan minta konfirmasi secepatnya karena cuma tersisa 1 terapis. Harga: 200.000/jam. Saya pesan untuk 1 jam, tapi pijatnya cuma 30 menit, terus saya tanya saya pikir saya pesan untuk 1 jam. Dia bilang saya cuma manusia, kadang saya bisa lebih, kadang kurang. Saya sudah komplain ke resepsionis setelah layanan selesai. Dan resepsionis yang mengaku bukan dia yang menjawab telepon saya sebelumnya, malah bilang: TIDAK ADA LAYANAN PIJAT DI HOTEL INI. PENIPUAN!!"
"803.","Edwin Pramono","12","2024-01-20","1","Memesan kamar bebas asap rokok, setibanya di sana hanya diberikan kamar merokok, kamarnya sangat bau."
"804.","Gema Arsisto","15","2019-01-20","1","Memesan kamar bebas rokok, tetapi malah mendapatkan kamar merokok. Pemesanan diprioritaskan untuk pemesanan non-online, meskipun biaya pemesanannya sama."
"805.","Danusarf W","15","2023-01-20","1","- tidak cukup tempat parkir di gedung - memesan kamar bebas asap rokok, masuk ke kamar dengan bau asap rokok yang menyengat - suara dari kamar sebelah bocor"
"806.","Yuichiro Hyakuya","1","2023-01-20","1","Hotel ini tidak bisa memasak dengan baik, kualitasnya sangat buruk, dan pelayanannya buruk. Jangan pergi ke hotel ini!!"
"807.","rizwan Ir","3","2018-01-20","1","Kurangnya rasa membantu dari staf, layanan yang buruk"
"808.","conan edogawa","1","2025-12-20","1","N/A"
"809.","Vallinayagam Muthusamy","132","2021-01-20","1","Tidak ada makanan!"
"810.","Hiroyuki Nagano","2","2020-01-20","1","tempat yang buruk untuk tinggal di sini"
"811.","Venny Maya sari","21","2025-01-20","1","N/A"
"812.","Fajar Emas Sejati","3","2022-01-20","1","N/A"
"813.","Kiswadi horiba","5","2022-01-20","1","N/A"
"814.","Kesha Booyah","1","2022-01-20","1","N/A"
"815.","Miftah ArRahman","7","2021-01-20","1","N/A"
"816.","Asen Kumar","5","2021-01-20","1","N/A"
"817.","Aditya Aditya","6","2021-01-20","1","N/A"
"818.","KERE Aktif Channel","9","2020-01-20","1","N/A"
"819.","Sulis Tiyono","11","2020-01-20","1","N/A"
"820.","Mas Dolop","68","2020-01-20","1","N/A"
"821.","Bor Leo","2","2020-01-20","1","N/A"
"822.","Gamer Unik","8","2020-01-20","1","N/A"
"823.","Himawan Angga Wijaya","6","2020-01-20","1","N/A"
"824.","yonathan suryawijaya","24","2020-01-20","1","N/A"
"825.","Subaah Subaah","6","2020-01-20","1","N/A"
"826.","Devan Stevandy","4","2020-01-20","1","N/A"
"827.","Yudi Dwi","10","2020-01-20","1","N/A"
"828.","Adrianus Andradi","1","2020-01-20","1","N/A"
"829.","Parag Khare","44","2019-01-20","1","N/A"
"830.","Abdul Azis","3","2019-01-20","1","N/A"
"831.","Aldi Sudrajat","4","2019-01-20","1","N/A"
"832.","Mi sa","23","2019-01-20","1","N/A"
"833.","Revi Mbul_Mbul","30","2019-01-20","1","N/A"
"834.","budhy harianto","189","2019-01-20","1","N/A"
"835.","Asep Kuningan","1","2019-01-20","1","N/A"
"836.","Didi Dharma","1","2019-01-20","1","N/A"
"837.","Bang jarwo","1","2019-01-20","1","N/A"
"838.","Abdul Syukur","1","2019-01-20","1","N/A"
"839.","Bagas Wibowo","1","2019-01-20","1","N/A"
"840.","Yuni Farin","39","2018-01-20","1","N/A"
"841.","enget toto suwaronto","7","2018-01-20","1","N/A"
"842.","Jian zeng呂建增（Eka）","165","2018-01-20","1","N/A"
"843.","Bobby Prindra","61","2018-01-20","1","N/A"
"844.","fransiskus xaverius","32","2018-01-20","1","N/A"
"845.","AN TIQUE","136","2018-01-20","1","N/A"
"846.","Abdulo Dazis","18","2018-01-20","1","N/A"
"847.","sagita ketawa","2","2017-01-20","1","N/A"
"848.","Major Benjamin Lee","1","2017-01-20","1","N/A"
"849.","Yunita Jesstech","40","2025-09-20","2","Telpon yg tertera di Google sama sekali tidak berfungsi , terpaksa kami hrs datang walk in utk suatu urusan yg seharusnya bisa beres via telp, lorong lantai 14 spooky , merinding dan berasa aura nya beda, utk sarapan menu nya biasa aja , salad jagung rebus nya TDK segar sama sekali, nasi goreng hambar , kopi yg di hasilkan dr mesin pakai bean yg murah , waitress yg jaga stand omelette kasian banget..antriannya ngga berenti2 , kerja sendirian dgn antrian panjang sampai keringetan. Antrian stand omelette terjadi , karena menu nya ngga ada pilihan Dan utk receptionis nya ngga helpfull sama sekali , pesan 4 kamar smoking yg sdh kami byr lewat Traveloka mau di anjurkan ke hotel lain, dgn alasan kamar yg available yg smoking, lah kan emang kita pesan nya yg smoking"
"850.","strawchezee","9","2025-04-20","2","not worth the price 1. Closet kamar mandi airnya kecil gabisa buat cebok. 2. Kiblat di taruh di laci, siapa yg ngeh?. 3.PARKIRAN SUSAH trs Valet nunggu lama bgt kasian security nya harus handle banyak mobil. Harusnya ada staff Khusus handle antrian mobil dan yang ngambil mobil ((wasting time)). even the other customer marah2 ke security karena hal ini, harusnya bisa di perbaiki sistem nya 3. Gada bel kamar ((untuk hotel seharga ini harusnya adaa)) 4. untuk seharga hotel ini harusnya dapet service (ini self service, bawa2 troli) 5. SPREI KOTOR. 6. LT 5 katanya city view, apaan genteng? 7. Lift lama bgt ya ampunnnn susah"
"851.","Aditya Eka Tama","25","2025-02-20","2","Pertama Kalinya setelah ribuan reservasi hotel, Saya emosi di receptionist hotel. Dimulai dari Saya Check in pukul 11.30 WIB. Check in sudah selesai dilakukan tetapi kamar belum siap dan itu wajar karena biasa siap nya setelah jam 1 siang. It's no problem. Saya titip 3 koper dan Saya pun keluar hotel dan kembali pukul 13.47, yang saya pikir semua sudah siap. Sampai receptionist lantai 2. Terdapat crowded sampai antrian saya pun direbut 1 customer lain, saya meliat dia bukan mau check in tapi ada hal yang mau dia tanyakan atau komplain. OK saya biarkan.. mungkin urgent juga. Karena saya urgent juga untuk mengambil koper karena di dalamnya ada peralatan dan obat anak umur 3 tahun, saya ke receptionist sebelahnya karena hanya handling check in. Saya tunggu berdiri di bagian kosong antrian.. sofa juga penuh. Harapan saya, saya ditanya ada yang bisa dibantu pak?.. Karena saya hanya mau serahin kertas untuk mengambil koper saya yang berisi perlengkapan anak dan saya pikir tidak sampai 10 detik. Yang terjadi Saya tidak diperhatikan sama sekali alih - alih menanyakan keperluan Saya apa. Padahal ada lumayan jeda waktu customer saat mengisi form. Se saklek itu kah di Holiday Inn? Kalau dikoper obat penting, apa menyuruh Saya meninggal di tempat atau pingsan dulu? Atau ternyata orang cuman mau tanya toilet apa kudu antrian juga? Yang ada saya juga dikira customer lain juga mau check inn gegara berdiri lama. C'mon.. jangan lah KAKU seperti itu, apalagi Saya bukan Check in tapi hanya ingin ambil koper. Takutnya kalau saya ambil kopernya langsung dikira pencuri.. hanya 3 detik loh menanyakan keperluan customer. Kalau saya ternyata mau check in, silahkan usir saya kembali ke antrian Ini kan Gak.. 2. Saat customer sudah pergi lalu saya bilang.. (Itupun saya yakin banyak yang mengira dan pasti mengira saya mau serobot antrian check in yang padahal jika di handling receptionist gk sampai 10 detik kok dan saya juga bisa ambil koper sendiri. Hanya semacam IZIN) Saya mau serahin kertas buat ambil koper Dijawab Sebentar dulu ya pak Duh mba.. Mba nya tinggal ambil kertas itu dan Saya ambil koper selesai dalam waktu 7 detik. Saya urgent karena ada peralatan anak dan obat obatan disana. 3. Sudah kesal, makanya saya pancing oh ini kunci kamar nya belum ada juga ya padahal saya sudah check in dari jam 11.30. Sengaja biar customer lain dengar bahwa sudah check in duluan dari mereka semua.. dan jika handling nya bagus.. gk sampai 20 detik kok untuk kasih koper dan kasih kunci kamar Saya nya. Receptionist banyak wanita itu karena wanita lebih bagus multitasking kan? Saya pun sadar diri, jika keperluan saya check in yang memakan waktu. Saya gk akan juga berdiri disamping customer lain biar dapat notice dari receptionist nya. 4. Lalu si receptionist mba A nyolek receptionist mba B. Dan mba B bilang nanti dulu. OK.. saya mundur nunggu lagi daripada lebih rame dan emosi. Saya tunggu sampai si mba B selesai dengan handling customer lain (receptionist ini yang layanin saya check in). Lalu selesai, saya sengaja diam. Apa saya dipanggil atau tidak.. eh ternyata tidak dan orang yg baru keluar dari lift malah dia layanin. Saya emosi dan datang ke dia dan enteng bilang saya layanin bapak ini dulu.. ya saya bilang saya daritadi duluan antri datang tapi gk dilayanin? Apalagi status saya sudah check in dan hanya perlu kunci kamar. Gk sampai 20 detik handling saya. Ampun dah."
"852.","Ester Agustina Simanjuntak","62","2025-04-20","2","Jujur kurang puas menginap disini. Alasannya: 1. Parkirannya sempit banget 2. Lokas lobby berada di lantai 2 sehingga sulit proses check in dan out 3. Lift nya lamaaaaa bangetttttt 4. Saya sdh request dr jauh2 hari utk kamar saling berdekatan, sudah diiyakan via wa. Tapiiii tidak dilakukan saat hari H 5. Kamar bau rokok. Pdhl saya minta kamar yg ga merokok. 6. Kartu akses masuk kamar cuma diberikan 1 utk 1 kamar. Padahal buat naik ke lantai kamar, hrs pake kartu akses."
"853.","Andreas As","14","2025-04-20","2","Pelayanan Resepsionis yang tidak membantu dan kamar yang sangat buruk, kamar mandi tidak ada kunci di pintu dan seakan seperti kamar rumah sakit.. ada kursi baso didalam kamar mandi.. Lobby dilantai 2 yang sangat membuat kesulitan dalam check in dan check out"
"854.","David","21","2025-01-20","2","Terimakasih untuk jawaban yang sopan tapi samgat tidak bermanfaat! Perihal Free valet parking, apa gunanya dijelaskan di forum ini, bukan ketika saya disana? Ternyata memang parah management nya. Parkiran mobil sangat sempit. Akses keluar masuk area parkir basement hanya satu jalur, dikarenakan satu sisi ditutup, pengemudi harus hati2, karena tikungan yang sangat tajam (terlihat banyak bekas baretan cat mobil di tembok) ditambah tidak ada petugas yang membantu mengarahkan mobil maupun memberitahu ada kendaraan di sisi berlawanan, meskipun mobil dan motor menggunakan jalur yang sama. Kemampuan komunikasi staff receptionist maupun layanan kamar meskipun sopan, tetapi tidak terlalu bisa menjawab pertanyaan yang agak rumit. Mohon maaf atas komentar jujur kami, semoga kalian dapat meningkatkan kualitas pelayanan di kemudian hari dan tidak mengecewakan nama Holiday Inn."
"855.","Gelar Subekti","20","2025-01-20","2","Saya menginap selama 5 malam dalam rangka perjalanan bisnis. Awalnya saya kira nama holiday inn akan menawarkan pengalaman yg baik. Karena instansi saya sering melakukan kegiatan di hotel holiday inn dan sangat memuaskan. Namun holiday inn yg ini berbeda. Memang dari segi jenis hotel berbeda, namun untuk service umumnya harusnya sama. Yg saya keluhkan adalah tentang: 1. Menu sarapan, sangat terbatas, di hari pertama saya mendapati sosisnya basi. Di hari kedua saya mendapati lalat. 2. Koki live cooking, lambat dan tidak bisa mengakomodir pesanan dengan baik, sehingga pesanan pengunjung sering terlewat."
"856.","Dian Mardiana","3","2025-03-20","2","Sangat disayangkan banyak kamar yg mungkin layak dihuni tamu tapi kenapa kami dikasih kamar yg menurut kami kurang layak dihuni, saat kami masuk, dikamar sdh ada kartu yg memang diinsert agar AC terus nyala, padahal tiap check in di hotel2 lain tdk ada seperti itu, agak aneh aja knp AC sdh hidup dgn kondisi ada kartu yg sdh di insert ditempat kartunya"
"857.","PKBM CEMERLANG","60","2024-01-20","2","1. Kamar bersih dengan perabotan modern. 2. Layanan kurang ramah. 3. Lokasi strategis namun parkir sulit sangat sempit. 4. Agak aneh Receptionist ada di lantai 2, tidak memiliki lobby yg layak 5.Restoran sempit ,menu kurang variasi rasa makanan kurang enak"
"858.","Hilmy Nasution","11","2024-01-20","2","Sesuai dengan bintang nya bagus di kasih bintang 2, alasan utama hotel tgh kota yg serba mandiri, customer banyak barang itu angkut sendiri, layanan service room DIY, dll. Besok sekalian hanya menyediakan kamar aja kasur bawa masing2. Hotel terkenal hebat pasti ga cuma ambient environment nya tapi service nya juga, price yang terkenal mid class rasa nya low class. Thanks for ur hospitality Good job keep it up guys Sayonara, that means never comeback again."
"859.","mahabarata yudha","8","2025-01-20","2","Sangat mengecewakan menginap di hotel Holiday Inn Semarang tidak seperti Holiday inn Express kota lain, parkiran sangat sempit dan penuh sesak, mau keluarin mobil saja harus menunggu dan kasih tau security baru menggeser mobil lain baru bisa keluar, tidak ada petugas yang stand by di basement sehingga harus naik lagi ke lantai 1 untuk kasih tau ke securitynya, Sempat terjebak di Lift karena mati lampu, bantal juga lembab, plafon kamar mandi sudah mulai jamuran, kain gorden sudah robek juga dibiarkan saja, lift sangat kotor, sarapan juga kurang variasi dan harus bergiliran pilih mau sarapan jam 6 sd 8 atau jam 8 keatas, Minta tolong ganti kamar ke ranjang yg single bed alasannya hotel sudah penuh, Hotelnya sudah harus di maintenance oleh pihak management, karena hotel itu nilainya di kenyamanan tamu yg menginap."
"860.","Prio Sapto Utomo","20","2023-01-20","2","Negative: Lift cuma 2, waktu sy mau pakai di hari ke2 lift hanya fungsi 1. Sy nunggu 30 menit untuk turun 5 lantai. Mau ke lobby harus naik lift dulu, ngantrinya lama banget cuma 1 lantai. Kamar bau gas dari septictank (bau comberan) kemungkinan bocor dari saluran pembuangan air di kamar mandi. AC sangat berisik kalau speed angin maksimal. Speed rendah juga masih terdengar. Banyak bercak2 di kursi dan sarung bantal. Tempat parkir sedikit tapi disediakan valet gratis. Positive: Kamar mandi terawat dan bersih, disediakan handuk bersih dan toiletries (sikat gigi, pisau cukur, dll) Breakfast nasi gorengnya enak, buburnya lumayan. Waktunya longgar dari jam 6.30 sd 11.00 Petugas lumayan ramah Tempat tidur dan bantal lumayan empuk."
"861.","Lutviana Nur Nisa","10","2025-08-20","2","Kamar mandinya hemat listrik bgt …"
"862.","Agung Cahyadi","7","2023-01-20","2","Hotel jorok. Banyak kecoa. sudah di bersihkan tetap aja keluar kecoa nya. Sprei jg kotor banyak rambut kecil2 jadi bikin gatal2. Makan kurang enak. Nasi goreng nggak fresh. Mbak nya di komplain diam aja cmn bilang nasi baru. Jujur nggak worth it."
"863.","Ramadhan Andhika Putra","45","2022-01-20","2","Cukup Kecewa Saya berkunjung di holiday inn menginap di tanggal 1-3 oktober 2021 Staff ramah, lokasi hotel strategis, proses chrk in cepat. Namun saat saya masuk kamar hotel saya mendapati kloset yg bau. Walaupun sempat di berishkan di hari berikutnya kloset tetap bau. Sarapan di hari pertama cukup baik walaupun jumlah tamu cukup banyak, menu variatif dan makanan di ambilkan oleh staff Betapa kecewanya di hari terakhir minggu 3 oktober 2021. Memang hotel rame harusnya sdh menyediakan staff tambahan ataupun sdh menghitung kira kira makanan yg di sediakan mengingat makanan tdk ambil sediri namun di ambilkan staff. Saya ke ruang makan pkl 8.00 dan msh banyak orang dengan sisa makanan seperti foto yg saya bagikan. Cukup kecewa dengan mansjerial hotel ini dimana sampai kehabisan makanan padahal tamu tdk ambil sendiri melainkan di ambilkan. Makanan juga tdk terasa enak untuk yg hari minggu semua tdk berasa hambar dan kering tempenya gosong Dari staff jg tidak ada menyampaikan apakah mau menunggu menu yg lain atau tidak, tidak cukup komunikatif saya mencoba bertanya apa hanya ini sajaa. Dengan tegas staff tersebut menjawab iya. Mohon untuk sangat2 di perbaiki mengingat sbg tamu juga merasa di rugikan dengan hal tsb."
"864.","Guruh Herman","8","2020-01-20","2","Kebijakan self service yg cukup aneh buat saya, laundry ambil sendiri, sahur untuk puasa pun ambil sendiri, tp untung aja kamar dan tempat tidur nya oke Kurang cocok menginap disini untuk long stay, karena akan merepotkan setiap harinya turun naik untuk ambil laundry, cocok untuk yg menginap hanya 1 atau 2 malam"
"865.","Johanes Sinambela","51","2022-01-20","2","Harga kompetitif, namun pelayanan diberikan buruk. Kamar kotor berdebu, Seprei bercak noda, Saluran tv tidak menarik, Signal Wifi kurang baik, kualitas makanan kurang, variasi sarapan sedikit, pelayanan front office (satpam-customer service) buruk, kurang empati, kurang sigap, kurang perhatian terhadap pelanggan."
"866.","Anna Aprianiii","1","2025-01-20","2","Tempat yang steril buat jalan² ke kota dan akses nyari makan tinggal jalan sudah banyak kuliner disekitar Simpang Lima🤗 …"
"867.","Avri Sinyo","34","2022-01-20","2","Saya menginap 3 hari 2 malam di kamar lantai 11,hari pertama cukup nyaman terus besok paginya berangkat kerja,balik jam 4 sore kaget banget tulisan tolong d bersihkan masih menempel d pintu, saya buka kamar dan ternyata tidak dibersihkan, pulang kerja langsung mood jelek, tolong donk manajemen holiday inn d tambah pelayanan untuk kebersihan kamarnya donk,masak kita balik sore hari belum d bersihkan,harus lapor ke front office baru d bersihkan? Padahal d pintu sudah saya tempel juga tolong dibersihkan dari jam stg 9 pagi"
"868.","Sigit Pramono","279","2020-01-20","2","Kamar bersih,nyaman sayang pilihan menu breakfast nya terbatas.....cepat habis tdk segera diisi...single rate, harga bintang 4,kwalitas bintang 3"
"869.","Rhea / Ciela wibowo","7","2023-01-20","2","Utk ke 2x nya nginep di sini Tp sayang yg ke2 mengecewakan 1. Di tempat minum ketel dan minuman banyak semut 2. Kamar mandi lantai sangat kotor,sayang gak sempat foto"
"870.","M Satria Mahendra","6","2022-01-20","2","Kurang menyenangkan,terutama fasilitas kamar kurang bersih byk kecoa kecil dlm kamar dan kamar mandi juga ada didlm kulkas Krn kulkas mati dan bau,gorden dlm byk sobek,peralatan kamar mandi kurang kumplit tdk ada handuk lap tangan,makan kurang enak tdk kue2,basement parkir sangat sempit membuat mobil celaka,sekuriti kurang tanggap dan dgn tamu utk bantu dibantu.sangat kurang utk sandar hotel."
"871.","Fauziah Kusrini","6","2020-01-20","2","Masuk kamar bau rokok, ternyata di kasih kamar yg smoking room karena ada asbak, komplain ke front desk katanya nanti mau ditreatment, besoknya masih bau rokok dan tdk dpt refill minum, ternyata lantai tdk dibersihkan, kamar anak saya pun sama, ada plastik dan handuk di lantai, pd saat kami plg malam tdk dirapihkan dan tdk dibersihkan, very2 poor service 👎tdk direkomend juga utk yg bawa mobil karena area parkir sangat2 terbatas"
"872.","Tony Setiawan","710","2019-01-20","2","Breakfast need improvement, kurang ragam makanannya, taste juga perlu ditingkatkan, agar sesuai dg biaya hotel yg dibayar oleh tamu"
"873.","Fajar Maulana","1","2022-01-20","2","Ketika cek in dan isi data tidak langsung di berikan kunci kamar ,tetapi di suruh menunggu 30 menit lebih untuk dapat kunci kamar ,kita yg sudah cape bekerja ingin segera istirahat tapi di suruh menunggu ,tolong di tinggkatkan kinerja nya"
"874.","Jackie Matondang","439","2024-01-20","2","Kalau tamu menyapaikan suatu keluhan, Dijawab saja Baik Pak...baik pak dan baik Pak...BUKAN dijawab dengan tambahan bahasa itu resiko Bapak saat booking.. Baiklah...Anda perlu ditraining service excellence (lagi)"
"875.","Zunaidi Chandra","97","2024-01-20","2","Kualitas buruk. Tidak ada senyum. Security kasar. Di janjikan kamar tp di ganti padahal udah di tunggu."
"876.","pustaka loka","13","2023-01-20","2","Parkir susah, parkir basemen sempit, lobby sempit juga, tidak ada musholla ( ada hanya sekedar nya / tidak terawat dan kotor ). Terimakasih"
"877.","Donny Setiawan","1","2020-01-20","2","Hotel international chain tp pelayanan sangat gak sesuai, awal masuk parkir kecil dan area lift menuju lobby gak bersih dan banyak sarang laba2 diatas plafonnya, makanan gak sesuai harga, pelayanan makanan sangat kurang mulai dr penyediaan makanan smp penyediaan alat untuk makan seperti gelas dll sangat lambat... sangat perlu diperbaiki kualitas nya... trimakasih Holiday inn express semarang... semoga masih tetap semangat menjaga kualitas pelayanannya..."
"878.","Rendra Mahendra","70","2018-01-20","2","Pengalaman pelayanan yg mengecewakan, atau mungkin ekspekstasi saya terlalu besar dengan hotel sekelas holiday inn express?, saya sampai harus kembali ke hotel dari daerah Boja (1 jam perjalanan) dan membatalkan acara keluarga hanya untuk cek out karena tidak diinformasikan sebelumnya kalau tidak bisa extend kamar, dan saya tau info tidak bisa extend pun karena saya yg menghubungi pihak hotel, mohon diperbaiki lagi pelayanannya, karena tamu hotel tidak selalu standby di kamar menunggu ditelp pihak hotel ya..!"
"879.","Rofik Witana","151","2019-01-20","2","Kamar bersih dan nyaman...lima menit jalan kaki ke simpang lima, hanya saja parkiran mobil super sempit dan antri bahkan nunggu untuk lewat, pintu keluar juga gak muat untuk mobil kecil langsung harus atur posisi supaya tidak nabrak tembok, dan di pintu keluar lobi pun harus nunggu lagi untuk keluar, so mungkin harus sedikit di tata ulang untuk kenyamanan berlibur ataupun yang lainnya 🙏🙏"
"880.","Eva Dwi","1","2019-01-20","2","Saya dan teman saya 10 hari menginap di holiday inn. Pelayanannya kurang baik. Makanannya tidak enak. Dan mobil jemputan selalu telat. Saat kami komplain malah di sepelekan"
"881.","Hidayah Besse","108","2021-01-20","2","Kurang dijaga kebersihannya...kettelnya kotor..tp memang diganti kalo kita call..tp kebersihan ttp hra dijaga yaa"
"882.","Oka","299","2021-01-20","2","Baru pertama bermalam di sini. Suasana breakfastnya perlu dibenahi lagilah Oom... masih Covid neh.."
"883.","munandar Wae","1","2025-11-20","2","Baik pelayanannya"
"884.","Andria Liestiawan","7","2024-01-20","2","Parkiran basement sangat sempit. Mobil baret karena valet parking"
"885.","Vebianto Faladi","5","2020-01-20","2","Sarapannya kurang enak, nasi goreng kebanyakan minyaknya .. kwetiaw keras .."
"886.","mario Alexander","1","2019-01-20","2","Loundry saya berupa kaos kaki hilang...kenapa bisa bigitu ya..."
"887.","Prasetio Riski Ananda","116","2017-01-20","2","Parkir Basemennya parah. sempit. keluar masuk di 1 jalur yang sama."
"888.","Muhammad Rifky Ronanda Suryatama","6","2019-01-20","2","Tempatnya kecil dan profesionalismenya sedikit kurang"
"889.","azid fitri","73","2018-01-20","2","Makanannya sih biasa ja..."
"890.","Djunaedi Handojo","9","2019-01-20","2","Parkir underground tp mepet bgt"
"891.","Ronald Silaen","370","2020-01-20","2","Biasa aja"
"892.","Talita Zee","2","2019-01-20","2","Okeeee"
"893.","Zulfikri Sumadi","160","2025-01-20","2","Angkat koper sendiri"
"894.","Hi Sense","28","2017-01-20","2","Pelayanan kurang baik"
"895.","Sumarno Ningsih","24","2021-01-20","2","Kurang nyaman"
"896.","pcspai sidoarjo","9","2020-01-20","2","Lumayan"
"897.","Sahabat Sejati","6","2019-01-20","2","Lumayan"
"898.","Dwi Yudi","18","2019-01-20","2","Lumayan"
"899.","Manroe EJ","54","2023-01-20","2","Kelebihan: Petugas keamanan di pintu masuk sangat baik. Respons cepat dan ramah. Proses check-in cepat meskipun saat jam sibuk. Kamarnya lumayan. Kekurangan: kepala pancuran perlu dibersihkan, warnanya hitam. Sabun mandi berbau, mungkin tidak pernah diganti (1111). Pilihan sarapannya buruk dan rasanya tidak enak. Saya yakin kita bisa mendapatkan bonus salmonella di stasiun telur. Juru masaknya terus-menerus menyeka tangannya ke seragamnya. Kotak telur diambilnya dengan tangan kosong dan langsung kembali memasak telur tanpa mensterilkan tangannya. Bukan kesalahannya, tetapi lebih pada standar kebersihan yang sangat buruk."
"900.","Cal Kau","4","2022-01-20","2","Kamar bersih, toilet bersih dengan protokol keamanan COVID yang baik, tetapi tempat parkirnya sangat sempit. Sisi negatifnya adalah resepsionisnya kurang profesional. Misalnya, ketika saya datang dan menanyakan harga kamar, terlihat beberapa tamu yang tidak sabar (mungkin bisnis terlalu ramai), menara kamar mandinya agak bau, dan yang paling baru bagi saya adalah hotelnya tidak menyediakan layanan kamar!? Untuk apa pun yang Anda butuhkan, Anda harus pergi ke lobi atau dapur untuk mengambilnya sendiri (yah, sepertinya ini bukan hotel, melainkan hostel bagi saya). Jika hostel, saya yakin saya bisa mendapatkannya dengan Rp200.000 per malam, bukan Rp500.000. Saya beri bintang 2 karena lebih banyak negatif daripada positif."
"901.","Leon Li","109","2023-01-20","2","AC berdengung dan berderak, kinerja pendinginan tidak normal seperti termostat rusak, pengaturan suhu ke 30 (suhu maksimum) masih terasa di bawah 24C."
"902.","JN","2","2022-01-20","2","Lokasi dan suasananya bagus dengan caranya masing-masing, tetapi kurang menyenangkan karena banyak sekali kecoa di dalam kamar."
"903.","fahmi rizal","13","2019-01-20","2","Airnya agak bau. Tidak ada penunjuk arah kiblat."
"904.","Anthony Liang","173","2023-01-20","2","tempat parkirnya sangat kecil."
"905.","Adinda Susilowati (Hugiee)","27","2023-01-20","2","Saya terlambat."
"906.","Gagah Tantoso","1","2018-01-20","2","Hmmmm"
"907.","Sm tagor","53","2017-01-20","2","Cukup"
"908.","Wahyu Hardiyantoro","15","2025-01-20","2","N/A"
"909.","francesco mantini","4","2024-01-20","2","N/A"
"910.","Ahmad Afandi","1","2024-01-20","2","N/A"
"911.","sarip Sarip","21","2023-01-20","2","N/A"
"912.","Vicky Chendrawaty","4","2023-01-20","2","N/A"
"913.","Esti Yoeswoadi","54","2022-01-20","2","N/A"
"914.","rismatya 11","7","2022-01-20","2","N/A"
"915.","Alippp3_알잎 Alippp3","1","2021-01-20","2","N/A"
"916.","katie","5","2021-01-20","2","N/A"
"917.","Christine","11","2021-01-20","2","N/A"
"918.","Delon","16","2020-01-20","2","N/A"
"919.","asiong lay","3","2020-01-20","2","N/A"
"920.","Naila Hendriana","5","2020-01-20","2","N/A"
"921.","Luthfi Aziz","3","2020-01-20","2","N/A"
"922.","Eko Purwanto","280","2020-01-20","2","N/A"
"923.","Anastasios Tavlaridis","8","2020-01-20","2","N/A"
"924.","christina chandra","7","2020-01-20","2","N/A"
"925.","Erwan Agung","45","2020-01-20","2","N/A"
"926.","Farabian Rafa","1","2020-01-20","2","N/A"
"927.","yoke ming hew","23","2020-01-20","2","N/A"
"928.","Irsa Pratama","20","2020-01-20","2","N/A"
"929.","Nurul Fatimah","144","2019-01-20","2","N/A"
"930.","Kang Rovie (Rovie)","16","2019-01-20","2","N/A"
"931.","zuli yanti","58","2019-01-20","2","N/A"
"932.","Yus Wibowo","89","2019-01-20","2","N/A"
