User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Afiyahlisa Lamusul,2022,5,tempatnya bersih nyaman pelayanan ramah dan memuaskan pemandangannya sangat bagus lingkungan asri sarapannya enak selain penginapan banyak objek wisata yang bisa digunakan untuk rekreasi keluarga,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994125366210938,Facilities & Amenities,"Facilities & Amenities (0.99); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
sifaha alhakim,2023,4,suasana pagi dingin jauh dari asap knalpot klo malam rada horor sepi saat nginep lampu2 jalannya kurang terang,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9785324931144714,Sustainability & Environmental Quality,"Sustainability & Environmental Quality (0.62); Facilities & Amenities (0.59); Location, Accessibility & Parking (0.58)"
Almer Ali Javier,2019,5,hotel yang berkonsep resort terletak di tengah tengah kebun kopi yang sangat luas hotel nyaman dan tenang jauh dari hiruk pikuk kota besar dengan pemandangan yang sangat indah ada jajaran gunung dan rawa pening juga terdapat spa jika badan lelah bisa dicoba spa kopinya banyak terdapat spot foto yang ciamik,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9995150566101074,Facilities & Amenities,Facilities & Amenities (0.98); Family & Group Friendly (0.85); Ambience & Design (0.85)
Desy Devita,2020,5,Tempat nyaman bersih pelayanan nya sangat baik dan ramah cocok untuk berwisata bersama keluarga bisa menikmati pemandangan yang indah dan bisa menikmati kopi secangkir dengan keluarga tercinta,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9989320635795593,Family & Group Friendly,Family & Group Friendly (1.00); Facilities & Amenities (1.00); Service Quality (1.00)
Felix Iwan,2020,5,saat mengikuti bimtek sipuhh nginep di resor ini tempatnya adem di tengah perkebunan kopi di menu banaran makanan yang disediakan enak ada ruang rapat yang bisa menampung sekitar 75 sd 100 orang suasana dingin bisa melihat gunung merapi merbabu perbukitan telomoyo,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.999565064907074,Facilities & Amenities,Facilities & Amenities (0.95); Guest Experience (0.82); Family & Group Friendly (0.81)
Aji Mahasiswa UNIVERSITAS STEKOM,2020,5,tempat wisata yang cocok untuk keluarga karena disini ada uangnya juga tempatnya bersih pelayannya ramah selain itu kita bisa keliling naik kereta bersama melihat pemandangan di sekitar kebun dengan udara yang dingin restonyapun harganya terjangkau masakanya enak dan banyak juga menu menuunya recomendet banget untuk yang ingin berwisata bersama keluarga,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9995586276054382,Facilities & Amenities,Facilities & Amenities (0.99); Family & Group Friendly (0.99); Pricing & Value for Money (0.99)
Maria Khirani,2021,4,Tempatnya bagus dan nyaman untuk berkumpul bersama teman dan keluarga ada musik livenya juga tempat duduk menurut saya agak terbatas karena sangat banyak kalau malam di luar udara dingin tapi memiliki pemandangan yang bagus untuk kecepatan penyajian makan agak lama karena sangat banyak dan makanannya lumayan dan porsi tidak terlalu banyak tapi bisa bikin kenyang bagi saya,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9992583394050598,Facilities & Amenities,Facilities & Amenities (1.00); Family & Group Friendly (1.00); Room Quality & Comfort (0.97)
ulvasela setyaningrum,2020,4,menyenangkan nyaman bisa tidur nyenyak hanya saja tv susah sinyal kadang ada kdg tidak ada anak juga senang nyaman buat balita yang belum dicoba fasilitas spa baru coba deh nanti,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9973143935203552,Facilities & Amenities,Facilities & Amenities (0.86); Family & Group Friendly (0.71); Service Quality (0.71)
Kuncoro,2019,4,lokasinya di perbukitan ditengah kebun kopi cocok untuk beristirahat berlibur luar maupun rekreasi keluarga hotelnya nyaman jauh dari keramaian ada pemandangan gunung merapi dan merbabu juga danau ambarawa untuk mamar hotelnya cukup nyaman dengan halaman belakang menghadap kebun kopi untuk enu makanannya standar,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9993670582771301,Facilities & Amenities,Facilities & Amenities (0.99); Family & Group Friendly (0.99); Cultural & Heritage Experience (0.93)
Irfan Prastomo,2023,4,hotel di tengah kompleks wisata kebun kopi hijau asri udara segar dan mirip villa dan pondok ada perkemahan juga pemandangan area resto latar belakang danau rawa pening dan gunung merbabu mantap,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.99944669008255,Ambience & Design,Ambience & Design (0.99); Facilities & Amenities (0.99); Food & Beverage (0.98)
banuaji 999,2019,5,penginapan dengan konsep resort dengan pemandangan luar biasa indah dan udara dingin di tengah tengah perkebunan kopi robusta sebuah atmosfer yang luar biasa dengan perpaduan hamparan luas tanaman kopi dan tanaman lainnya dengan latar belakang rawapening serta jajaran pegunungan dengan langit biru didukung udara dingin membuat sensasi tersendiri menginap di sini jauh dari kebisingan kota tempat yang benar-benar luar biasa untuk menenangkan diri,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9993908405303955,Ambience & Design,Ambience & Design (0.99); Guest Experience (0.99); Facilities & Amenities (0.97)
Mei,2020,2,kotor apalagi kamar mandinya mandi sudah rusak toilet flush juga rusak bisa dilihat cerminnya saja berdebu tidak sesuai banget ya sama harga yang diberikan,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.9994587302207947,Facilities & Amenities,Facilities & Amenities (0.87); Pricing & Value for Money (0.81); Management & Policy Issues (0.53)
Liansta Mahameru,2024,3,kamar seperti tidak terawat selang mandi bocor tutup kloset lepas bautnya wallpaper pada nglupas,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.9969316720962524,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.71); Religious & Halal Features (0.70)
Bima Yudhi,2018,5,tempat yang seru dan nyaman berada di tengah perkebunan banaran bawen banyak sekali pohon besar yang memberikan kesejukan pemandangan yang indah khas perbukitan bawen banyak macam wahana permainan anak dan dewasa kolam renang atv dan terbang rubah yang dulunya pernah dinobatkan sebagai yang terpanjang disini memiliki menu makanan yang enak dan minuman kopi segar dari perkebunan memiliki gedung serbaguna yang besar dan luas yang biasa dipakai acara pesta dan nikahan fasilitas lengkap dan bersih,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9995474219322205,Facilities & Amenities,"Facilities & Amenities (0.99); Family & Group Friendly (0.98); Cleanliness, Hygiene & Maintenance (0.98)"
lili ekariyanti,2020,5,tempatnya bagus kamarnya bersih dan nyamam ada fasilitas kereta juga buat keliling kebun kopi makanannya juga rasanya enak melihat buat melihat rawa pening oks,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994482398033142,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99); Room Quality & Comfort (0.97)"
Chandra Wijaya,2019,5,kebun kopi banaran bisa lihat pemandangan rawa pening dari atas gan sis makanan di restorannya enak juga gan apalagi kopinya kalau ke semarang boleh mampir ke banaran ya bisa wisata lihat kebun kopi dan permainan lainnya menyediakan penginapan villa juga gan sis,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9992671608924866,Food & Beverage,Food & Beverage (0.96); Facilities & Amenities (0.88); Cultural & Heritage Experience (0.75)
ajo west,2022,4,tempatnya yang sangat asri kopinya mantap hanya untuk kamarnya klo bisa di refresh ada pemanas air dan ac nya juga rekomen untuk traveler yang ingin ketenangan,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994631409645081,Facilities & Amenities,"Facilities & Amenities (0.98); Service Quality (0.91); Cleanliness, Hygiene & Maintenance (0.87)"
Arif B,2019,4,hotel kafe dan kebun kopi dijadikan satu paket komplit akses sgt mudah keluar tol langsung ketemu kafenya nyaman dan menyuguhkan minuman kopi dari fon yang ditanam di kebun,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9990133047103882,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.97); Service Efficiency & Responsiveness (0.94)"
AR Sugeng Riadi (Pak AR),2023,5,hotel yang asri nyaman layanan ramah fasilitas lengkap musholla dengan arah kiblat yang akurat juga dilengkapi dua toilet tambah tempat wudlu kamis 07 07 2022,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9991326928138733,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.98); Room Quality & Comfort (0.95)
Obed M,2023,5,Glamping Center punya tarif banaran 350 belum termasuk acara sarapan sore di cafe skyview paginya jalan2 di taman sarapan di banaran resto mantapplah,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9987851977348328,Pricing & Value for Money,Pricing & Value for Money (0.78); Facilities & Amenities (0.58); Sustainability & Environmental Quality (0.46)
Boni Saputra,2021,5,tempatnya nagus banyak wahana wisata untuk berkeliling dan mengetahui tentang perkebunan kopi di daerah tersebut sayang banyak infrastruktur yang kurang terawat dan kurang tertata rapi,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.991780698299408,Facilities & Amenities,Facilities & Amenities (0.97); Cultural & Heritage Experience (0.60); Sustainability & Environmental Quality (0.53)
Fufah Agfa,2018,4,bagus untuk keluarga ada tempat utama dan berenang buat anak2 bisa naik kereta api dan pergi ke berkeliling kebun kopi ada resor yang lumayan bagus,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9992437362670898,Facilities & Amenities,Facilities & Amenities (0.99); Family & Group Friendly (0.98); Guest Experience (0.90)
indrawati Irawan,2023,5,wisata cafe resort yang nyaman dengan udara yang dingin dapat fasilitas mengelilingi kebun kopi view cafe gunung merbabu rawa pening,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994256496429443,Facilities & Amenities,Facilities & Amenities (0.97); Family & Group Friendly (0.69); Food & Beverage (0.67)
Vonny Diananto Iphonx HK,2020,5,keren masih dingin dan enak buat liburan bersama keluarga kunjungan ke kebun kopi menambah wawasan tentang kekayaan alam indonesia jangan lupa nikmatin kopi lokal nusantara,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9988157749176025,Cultural & Heritage Experience,Cultural & Heritage Experience (0.99); Family & Group Friendly (0.98); Sustainability & Environmental Quality (0.95)
Freddy Raisan,2025,5,Villa sudah agak tua khususnya bagian kamar mandi tapi suasana tenang buat istirahat dapet banget,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.995695948600769,Ambience & Design,Ambience & Design (0.76); Facilities & Amenities (0.73); Cultural & Heritage Experience (0.69)
Ardiyan Yuliandry,2020,4,tempat baru adem banget dan dingin cuma perlu sedikit sentuhan modernisasi karena memang bangunan lama secara keseluruhan oke untuk liburan dan istirahat keluarga,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9968786239624023,Family & Group Friendly,Family & Group Friendly (0.95); Room Quality & Comfort (0.87); Facilities & Amenities (0.79)
muhammad nurul hukma dzikriyya,2019,5,Saat sekali buat menyegarkan keluarga atau sekedar mampir untuk menghilangkan lelah setelah perjalanan jauh lokasi di perbukitan antara bawen dan salatiga suasana dingin banyak lokasi bermain dari atv camp area downhillbike dll,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9986684322357178,Guest Experience,Guest Experience (0.98); Facilities & Amenities (0.98); Family & Group Friendly (0.96)
PT Jasa Marga Persero Tbk,2023,4,lokasi dan view bagus tapi kamar biasa banget dan pelayanan seperti bukan karyawan yang pernah menditren perhotelan,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.9913000464439392,Guest Experience,Guest Experience (0.97); Facilities & Amenities (0.97); Service Quality (0.92)
Barra Farras,2025,1,Villa baru kurang bagus untuk ditempati tidak terawat,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.9989678859710693,Facilities & Amenities,Facilities & Amenities (0.74); Management & Policy Issues (0.60); Sustainability & Environmental Quality (0.59)
Devinta Widya,2022,5,Seronok sangat bbq bersama teman teman dan udara pagi disini seger sangat cocok buat buat penyembuhan dari kejenuhan pikiran banyak pohon buah berbagai jenis terus juga bisa nongki nongki kaleng di langit view,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9992945194244385,Family & Group Friendly,Family & Group Friendly (0.99); Facilities & Amenities (0.96); Cultural & Heritage Experience (0.86)
Haryasutha Gunawan,2023,4,cocok untuk kegiatan berkumpul rapat liburan keluarga dan juga waktu saya ada pemandangan langit penginapan tenda atau villa makanan enak bisa parkir di depan kamar,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.999369204044342,Family & Group Friendly,"Family & Group Friendly (1.00); Location, Accessibility & Parking (0.97); Facilities & Amenities (0.97)"
Rusmanto,2021,3,tempatnya bagus udara nya enak parkir luas menu makan nya lumayan cocok untuk acara keluarga selamat menikmati,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9990440011024475,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.99); Family & Group Friendly (0.95)"
eko yulianto,2020,5,joss menyenangkan karyawan ramah tempat sejuk view rawapening fasilitas agro utnuk rekreasi keluarga lengkap untuk pertemuan outbound atau pelatihan perusahaan cocok,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9993147850036621,Family & Group Friendly,Family & Group Friendly (1.00); Facilities & Amenities (0.99); Service Quality (0.99)
mimo emha,2018,4,suasana sejuknya alam perkebunan yang terawat pemandanga asri tenang nyaman bwt istirahat ada fasilitas spa antar jmput di area resort,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9993316531181335,Facilities & Amenities,Facilities & Amenities (0.96); Service Quality (0.80); Sustainability & Environmental Quality (0.77)
Ida Wulansari,2020,3,tersedia fasilitas spa spot foto dengan latar rawa pening yang alami sangat indah kamar mulai 550 rb per malam,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9959784746170044,Facilities & Amenities,Facilities & Amenities (0.96); Pricing & Value for Money (0.83); Cultural & Heritage Experience (0.81)
Edo Ndowi,2023,5,tempatnya bersih dingin berlibur sambil belajar tentang perkopian pelayanannya ramah ramah lokasinya luas dan mudah di jangkau,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994687438011169,Service Quality,Service Quality (1.00); Facilities & Amenities (1.00); Guest Experience (0.99)
Puput Yuniarti,2019,5,Tempatnya bagus lengkap termasuk sarapan ada kolam renang ada tempat offroad ada di sana ada tempat panahan juga dan aa tempat luar biasa banyak buah2an disana pokoknya dianjurkan bangeet deh,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994857311248779,Facilities & Amenities,Facilities & Amenities (1.00); Food & Beverage (0.91); Family & Group Friendly (0.80)
Maryam,2019,4,tempatnya sejuk nyaman banyak spot spot bagus buat foto sayangnya kamar kecilnya kurang dan tidak ada wi fi untuk umum,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9969107508659363,Facilities & Amenities,Facilities & Amenities (0.97); Room Quality & Comfort (0.70); Service Quality (0.61)
Henna Sunoko,2019,4,Tempat bagusnya bisa ngopi dan makan2 di kafeenya lanjut jalan2 keliling kebun kopi dengan menyewa kendaraan yang tersedia disana,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.997326135635376,Food & Beverage,"Food & Beverage (0.95); Facilities & Amenities (0.91); Location, Accessibility & Parking (0.69)"
Agung Surya Erlangga,2024,5,nyaman dan banyak tempat hiburan nya untuk anak anak dan orang tua juga terjangkau dan dingin,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9992794394493103,Facilities & Amenities,Facilities & Amenities (1.00); Family & Group Friendly (0.96); Room Quality & Comfort (0.87)
Subrantas Banarwendo,2025,4,lokasi layanan oke banget kamar kurang bagus karena berkesan bangunan lama,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.9944901466369629,Guest Experience,Guest Experience (0.93); Service Quality (0.92); Facilities & Amenities (0.88)
Wonder UMMI,2023,4,Tapi lampu agak berkurang sehingga mereka akan klo mau jalan kaki malam hari lantai kamar mandi licin bangett,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.9576595425605774,Facilities & Amenities,"Facilities & Amenities (0.82); Cleanliness, Hygiene & Maintenance (0.75); Safety & Security (0.73)"
Dinar Dwi Noviyanti,2021,4,resto sky view pemandangan bagus masakan enak harga standar tmpat wisata tempat bersih tiket masuk 5rb,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994472861289978,Food & Beverage,Food & Beverage (0.95); Service Quality (0.95); Pricing & Value for Money (0.92)
Remedy Gallantino,2023,4,lokasi nya asik sayang kebersihannya agak kurang trus view ke rawapening dari kamp nya jg terhalang tapi overall keren lah,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9992062449455261,Facilities & Amenities,Facilities & Amenities (0.90); Service Quality (0.73); Sustainability & Environmental Quality (0.72)
wahyou,2020,3,Tempat ngopi asik bersama keluarga banyak permainan untuk anak anak cocok untuk wisata keluarga ada area keluar terikat terbang Fox kuda dan kolam renang,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9989456534385681,Family & Group Friendly,Family & Group Friendly (0.99); Facilities & Amenities (0.99); Guest Experience (0.96)
afif sulhan,2021,5,tempatnya syahdu dan menyenangkan sajian hidangannya juga enak tidak salah buat santai bersama keluarga dan teman teman,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9992108345031738,Family & Group Friendly,Family & Group Friendly (1.00); Facilities & Amenities (0.99); Room Quality & Comfort (0.99)
Endang Wulandari (Wln),2018,4,hotel yang cukup bagus luas nyaman sarapan enak taman yang luas dan hijau ada restoran area hotel hanya saja kamar mandi kurang bagus dan kurang bersih,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9990105628967285,Facilities & Amenities,Facilities & Amenities (0.95); Service Quality (0.66); Food & Beverage (0.55)
sumi minasari,2020,3,tempatnya oke banget pelayanan baik smua ramah2 yang perlu diperbaiki itu perlu peremajaan perabot nya saja keseluruhan harga nya murah dan okelahh,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9984166622161865,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.97); Pricing & Value for Money (0.96)
Eko Yuniantoro,2018,5,Viewnya menarik tempatnya juga nyaman dan teduh banyak wahana permainan dengan harga terjangkau tapi tempatnya kurang banyak,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9988916516304016,Facilities & Amenities,Facilities & Amenities (0.98); Pricing & Value for Money (0.93); Room Quality & Comfort (0.84)
Gindra Avisena,2023,5,pandangan nya gga bisa di ungkapkan dengan kata kata indah banget udara nya segar banget pokoknya saya rekomendasi tuk kalian semua,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9993008375167847,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.70); Cultural & Heritage Experience (0.58); Family & Group Friendly (0.54)
natalia ekawati,2022,5,enak banget tempatnya dan anak-anak ramah bisa main di tv naik kuda ada bbq camp juga,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9990118741989136,Facilities & Amenities,Facilities & Amenities (0.99); Family & Group Friendly (0.99); Room Quality & Comfort (0.96)
Ikbal Azis,2025,5,tempatnya luas yang resto skyviewnya mantap sekali,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994795918464661,Facilities & Amenities,Facilities & Amenities (0.99); Food & Beverage (0.97); Room Quality & Comfort (0.91)
Agus Sugiyanto,2021,5,Tempat ini sangat indah pemandangan baru dengan kondisi udara yang segar membuat Anda betah di tempat ini,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.999213695526123,Guest Experience,Guest Experience (0.96); Facilities & Amenities (0.94); Ambience & Design (0.86)
Henry Darmawan,2019,4,berada di lokasi kebun kopi sepi dari suara suara bising suasana menjadi sangat tenang sebagai tempat beristirahat,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9967736601829529,Guest Experience,Guest Experience (0.95); Cultural & Heritage Experience (0.86); Facilities & Amenities (0.82)
Antonius Hary Sutanto,2021,5,cocok untuk melepaskan penat dan segala sesuatu hiruk pikuk dunia kerja tempat baru dingin dan tenang,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9919449687004089,Room Quality & Comfort,Room Quality & Comfort (0.85); Check in/out Experience (0.73); Facilities & Amenities (0.66)
Super Moto Owner Group,2022,5,referensi buat menginap liburan menyatu dengan alam ada resort camping ground ala modern cafe live music view danau rawapening,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9991927742958069,Facilities & Amenities,Facilities & Amenities (0.98); Sustainability & Environmental Quality (0.94); Ambience & Design (0.86)
Rama Adventure,2024,4,Glamping di salatiga dekat dengan saloka taman hiburan harga lumayan terjangkau sayang toilet lumayan jauh,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994494318962097,Pricing & Value for Money,Pricing & Value for Money (0.90); Facilities & Amenities (0.88); Sustainability & Environmental Quality (0.73)
Novi Widaningsih,2019,5,tempat yang dingin nyaman dan cocok untuk menghabiskan waktu liburan bersama teman2 dan keluarga,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9982851147651672,Family & Group Friendly,Family & Group Friendly (1.00); Room Quality & Comfort (0.99); Facilities & Amenities (0.98)
Risky Chandra,2021,5,Tempat nyaman ada beberapa pilihan bungalow lokasi dekat berada di jalan keluar tol bawen masakan enak,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9993681311607361,Facilities & Amenities,Facilities & Amenities (0.97); Food & Beverage (0.93); Room Quality & Comfort (0.87)
Muhamad Mudhopar Zamzami,2023,5,Tempat yang menyenangkan sayang kolam renang jauh tapi ada mobil golf gratis untuk menuju ke sana,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9987428784370422,Facilities & Amenities,"Facilities & Amenities (0.98); Guest Experience (0.89); Location, Accessibility & Parking (0.64)"
Achmad Zaenudin,2022,3,Lokasinya bagus sekali dekat dengan pintu keluar tol bawen arah salatiga kanan jalan,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9991124272346497,Facilities & Amenities,Facilities & Amenities (0.97); Service Efficiency & Responsiveness (0.86); Sustainability & Environmental Quality (0.84)
gatot caesario,2019,5,tempat spa nyaman dan alami tempatnya yang tinggi bisa menikmati pemandangan rawa pening dan jajaran pegunungan,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9994277358055115,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.91); Sustainability & Environmental Quality (0.87)
Saiful Hadi,2022,4,Resort yang cukup eksotis tapi sayang pelayanan untuk rombongan kurang das des,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.8655225038528442,Guest Experience,Guest Experience (0.97); Service Quality (0.91); Facilities & Amenities (0.88)
PPTI 119 Zen B. Windhiarto,2020,3,Suasananya bagus tapi hotelnya kurang perawatan dan kolamnya kolam anak anak sehingga tidak bisa untuk renang dan kurang terawat,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.8870172500610352,Facilities & Amenities,Facilities & Amenities (0.99); Ambience & Design (0.92); Service Quality (0.90)
Amir Purwodadi Channel,2019,4,suasana nyaman dengan pemandangan kebun kopi dan buah2 tarif hotel 500 dan tarif villa 1jt tahun,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9991169571876526,Food & Beverage,Food & Beverage (0.97); Ambience & Design (0.97); Family & Group Friendly (0.96)
dodi p,2020,4,tempatnya nyaman tapi sayang sarapan engak enak karna cuma nasi goreng saja dianter,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.5174063444137573,Facilities & Amenities,Facilities & Amenities (0.96); Ambience & Design (0.76); Guest Experience (0.70)
Heni WN,2019,5,tempat yang sangat dianjurkan dingin dan cocok untuk merefreshkan pikiran apalagi dengan orang tersayang,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9987671375274658,Room Quality & Comfort,Room Quality & Comfort (0.98); Facilities & Amenities (0.88); Family & Group Friendly (0.84)
Matcha Cofee,2019,3,Suasananya sangat dingin namun alangkah baiknya kamar mandi jam di beri pembasmi kecoa,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9736294150352478,Facilities & Amenities,Facilities & Amenities (0.96); Service Quality (0.89); Guest Experience (0.81)
Kadiyo Kadiyo,2020,4,tempatnya enak dingin buat nginep sekeluarga dan banyak permainanya buat anak dan dewasa,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9993645548820496,Family & Group Friendly,Family & Group Friendly (0.99); Facilities & Amenities (0.98); Room Quality & Comfort (0.97)
gus beka,2019,4,hotel banaran adalah hotel yang berada di kawasan banaran coffee resort yang terdiri dari beberapa homestay dan kamar yang cukup perwakilan di daerah tengah kebun kopi banaran kabupaten semarang,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.5734618306159973,Facilities & Amenities,Facilities & Amenities (0.88); Family & Group Friendly (0.68); Cultural & Heritage Experience (0.67)
autohakim tv,2022,4,bagus cuma tidak bisa ngopi pagi karena bukanya jam 10,BUMN,Bintang 3,Banaran9ResortHotel,negative,0.9756451845169067,Service Quality,Service Quality (0.65); Sustainability & Environmental Quality (0.64); Religious & Halal Features (0.63)
Teguh Fajar Kurniawan,2022,5,keren viewnya asikk udaranya dingin saat buat nongkrong cafe restonya,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9991598129272461,Food & Beverage,Food & Beverage (0.90); Sustainability & Environmental Quality (0.83); Cultural & Heritage Experience (0.75)
BiBoy Baihaqi,2019,4,pelayanannya kamarnyam terbaik bertemu kamarnya makanannya pemandngan n fasilitas lainnya txu,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9981777667999268,Service Quality,Service Quality (0.99); Facilities & Amenities (0.98); Guest Experience (0.97)
rendra Kuntadi,2022,3,hotel nya bagus sebetulnya sayang sanitasi kamar mandi dan kebersihan minim banget apalagi kamar mandi nya,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.850341796875,Facilities & Amenities,Facilities & Amenities (0.82); Service Quality (0.64); Guest Experience (0.53)
Christina Elizabeth,2021,5,bukan ke hotel ya tapi ke langit pemandangan banaran kopi beneran dingin dalgona kopi ny jg enak,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9974197149276733,Ambience & Design,Ambience & Design (0.86); Cultural & Heritage Experience (0.84); Guest Experience (0.84)
GunGGung Adventure,2018,4,Kopi tempat rekreasi dan menjadi area istirahat saya saat berjalan dari Semarang menuju Yogyakarta,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.5836955308914185,Food & Beverage,Food & Beverage (0.95); Facilities & Amenities (0.90); Cultural & Heritage Experience (0.81)
r.b.s,2019,5,menginap sekaligus wisata di kebun kopi cocok untuk rekreasi keluarga suasana tenang dan asri,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9990363121032715,Family & Group Friendly,Family & Group Friendly (0.99); Facilities & Amenities (0.97); Check in/out Experience (0.97)
aan Silver,2020,5,Semua mantab cuman di kran campur udara panas nya yang minta diperbaiki sedikit,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9662607312202454,Facilities & Amenities,Facilities & Amenities (0.85); Sustainability & Environmental Quality (0.61); Food & Beverage (0.58)
Toufan _Ldt,2025,5,Dari ketidak sengaja tidak ada rencana bawa anak anak malah senang alhamdulillah,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9936860203742981,Religious & Halal Features,Religious & Halal Features (0.62); Sustainability & Environmental Quality (0.54); Cultural & Heritage Experience (0.50)
Tye Sadha,2019,5,Tempantny bagus mudah d jangkau tapi harus hati karena tmpatny saat ditikungan kiri jalan,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9969236254692078,Facilities & Amenities,"Facilities & Amenities (0.87); Location, Accessibility & Parking (0.79); Service Quality (0.70)"
Bunda Haniya,2019,5,tempat yang cucok untuk bersantai n ngopi2 cantik dengan harga yang terjangkau,BUMN,Bintang 3,Banaran9ResortHotel,positive,0.9987671375274658,Pricing & Value for Money,Pricing & Value for Money (0.94); Facilities & Amenities (0.92); Food & Beverage (0.85)
