User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Lestari Rizki,2025,5,layanan yang baik kamar luas petugas ramah2 kita bisa cek awal masuk dan lewat cek keluar looh selama persediaan kamar ada makanan resto jg terjangkau harga enak makananya ada aw dan alfamart di dekat lobi bagus laah pokoknya sukses papilioo,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9993799924850464,Check in/out Experience,Check in/out Experience (0.99); Facilities & Amenities (0.99); Service Quality (0.99)
Aditya IP ST,2025,5,hotel dekat dengan tempat makan cafe perkantoran dianjurkan untuk yang lagi dinas atau jalan jalan ke surabaya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9973020553588867,Food & Beverage,Food & Beverage (0.91); Facilities & Amenities (0.78); Sustainability & Environmental Quality (0.71)
febriadi putra,2025,1,TV jadul siaran terbatas ac sentral panas,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,neutral,0.8089700937271118,Pricing & Value for Money,Pricing & Value for Money (0.36); Cultural & Heritage Experience (0.27); Management & Policy Issues (0.21)
MOH SHOLEH,2025,5,Lokasinya strategis meskipun tidak di pusat kota tapi nilai plusnya lebih banyak ngga kena macet ngga terlalu jauh dari bandara terminal bis antar kota sekitar hotel juga banyak perkantoran dan gedung pemerintahan bermacam instansi untuk sajian dan menu makanan oke juga sesuai dengan tingkat hotelnya ada food court dan alfamart di lantai satu sebelah hotel juga ada resto ayam goreng legenda di surabaya bagi yang sedang membutuhkan tempat menginap wilayah surabaya selatan hotel ini disarankan bos,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9991857409477234,Facilities & Amenities,Facilities & Amenities (0.99); Food & Beverage (0.94); Service Quality (0.89)
Siswanto,2025,5,Tempat bagus nyaman pelayanan oke dan semua makanan enak rekomendasi jika mau nginap di surabaya dan sekitarnya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9991440773010254,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (0.99); Room Quality & Comfort (0.99)
edi setiawan,2025,5,Saya menginap dengan rekan karena saja pekerjaan di Surabaya menginap di papilio baru ini saat malam minggu ternyata ada hidup musiknya makanan di kafe nya murah meriah dan bisa santai tengah malam dan menikmati pemandangan tengah malam pagi sarapan di resto menuunya banyak sekali dan enk2 dan juga pelayanannya cepat kamarnya bersih udara panasnya mantap nyanyian dianjurkan,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9995160102844238,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.97); Service Quality (0.96); Facilities & Amenities (0.94)
indrie ratnasari,2025,1,1 cek masuk jam 16:30 tapi kamar belum tersedia harus menunggu setelah menunggu beberapa lama resepsi jika tidak di tanya tidak info jika kamarnya sudah siap jadilah menunggu tanpa kejelasan 2 telepon dikamar ternyata cuma pajangan nelponin resepsi operator housekeeping 30 menit tidak ada yang jawab 3 mau sarapan penuh tapi tidak diarahkan tidak ada inisiatif dari tim hotelnya layanan terburuk pernah,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9989686012268066,Check in/out Experience,Check in/out Experience (0.92); Guest Experience (0.75); Booking & Reservation Experience (0.70)
Zavier Nala,2025,4,Apartemen hotel terletak di pusat kota staf semua ramah dilantai dasar terdapat stand a w dan kopi memudahkan untuk yang bawa anak dan suka fastfood area parkir luas terkoneksi dengan lift kamar cukup luas amenitas lengkap ac dingin udara panas lancar dapat kamar dengan pemandangan lahan kosong permintaan view jalan tidak tersedia terasa suwung ada kolam anak dan dewasa proses cek masuk dan cek keluar cepat tidak mengambil sarapan karena mau kuliner jawa timuran sehingga tidak tahu rasanya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9994530081748962,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.92); Check in/out Experience (0.91)"
toko gitar surabaya,2025,5,langganan berenang di sini karena kenalan punya unit apartemen di sini lokasi jadi satu sama hotel lantai bawah jadi hotel lantai atas jadi apartemen lokasi di tengah kita surabaya deket kalau mau ke royal dan mall kecil lainnya gedung tinggi menjulang jadi pemandangan kolamnya keren banget kalau dilihat dari atas suka kedengeran suara kereta lewat lucu sih cuma sayang banget agak sepi padahal hotel dan apartemen oke loh fasilitasnya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9992753863334656,Facilities & Amenities,"Facilities & Amenities (0.92); Service Quality (0.74); Loyalty, Recommendation & Appreciation (0.66)"
berry genevo,2025,5,selama tinggal sangat menyenangkan staf ramah banget dari tim fo ada bro alpinn yang tanggap dalam proses cek masuk dan membantu membawa barang ke kamar mba friska dan bu diana yang bantu mengatur kamar untuk keluarga saya dan mendapatkan gratis terlambat cek keluar sampai jam 18 00 terima kasih juga untuk tim pesta terutama mas rifaqi yang slalu stanby dari mempersiapkan sampai selesai acara pernikahan saya semua staf sangat ramah dan membantu tim hk dekor kamar nya mantap semangat,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9990156888961792,Guest Experience,Guest Experience (1.00); Check in/out Experience (0.99); Staff Conduct & Hospitality (0.99)
Lia Fani Nugraheni,2025,5,Hotel terbaik lagi lagi kek banget ditontonnyaa bfast enak enak akan kembali jika ada acara di sub lagi kamarnya oke yaa syg lupa tidak didokumentasikan,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9990127086639404,Service Quality,Service Quality (0.87); Food & Beverage (0.80); Guest Experience (0.71)
Rizka Rachma Tegar Wijayanti,2025,5,Pelayanan di hotel sangat bagus mulai dari pelayanan kantor depan nya semua staf nya ramah dan membantu pemandangan hotel bagus apalagi kalau malam bisa lihat suasana kota hotel nyaman menu sarapan nya juga beragam dan enak staf nya peka sekali semua baik saya menikmati beberapa hari menginap di sini dengan pelayanannya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9994142055511475,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (1.00); Staff Conduct & Hospitality (1.00)
Edo Prasetyo,2025,1,untuk makanan dengan harga segini menurutku masih kurang untuk angkat dengan tingakatan lantai sampai 36 juga hanya 2 saat beban tinggi seringkali naik turun akhirnya lewat tangga karena angkat hanya ada 2 sedangkan untuk parkir mobilku waktu keluar sampai antri 30 menit lebih,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.5138508677482605,Pricing & Value for Money,"Pricing & Value for Money (0.91); Location, Accessibility & Parking (0.79); Food & Beverage (0.76)"
anton sulistiawan,2025,5,staf sangat membantu sarapan oke terimakasih,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.995826005935669,Food & Beverage,Food & Beverage (0.96); Service Quality (0.94); Service Efficiency & Responsiveness (0.89)
Dinda Sandra,2025,5,hotelnya sangat nyaman bersih lokasi strategis stafnya nya ramah cantik2 ganteng2 wel wajib banget nginap disini fix sih ada poll nya yang view nya lngsung ke kota view ada live music setiap sabtu acara tertentu harga nya sangat terjangkau makannya enak2 banget tidak akan nyesel si menginap disini luvv banget hotel papilio barat terbaik,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9996243715286255,Service Quality,Service Quality (0.96); Pricing & Value for Money (0.95); Staff Conduct & Hospitality (0.94)
Ainul Mafud,2025,4,Saya buka puasa bersma di bu diyah lt 7 konsepnya perasmanan sayang keluar parkir cuma 1 gerbang untuk mobil motor jadi saat keluar antri,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.8837481141090393,Facilities & Amenities,"Facilities & Amenities (0.97); Guest Experience (0.93); Location, Accessibility & Parking (0.93)"
Ivori Lintang,2025,4,baru nginep kemarin tanggal 27 28 Juli 2024 terkejut sih sama pelayanan saat sudah masuk kamar ditlpn katanya mau kasih teh sama kek dan ditanyain ada kendala apa dikamarnya meskipun kulkasnya sudah dibenerin dan masih belum dingin tapi pelayanannya bagus sampai menyakan detil itu dan dikasih selamat minum dan cakenya kekurangnnya cuma diparkir kmrin habis 38 rb tidak ditanyain sama resepsi ini ada karcisnya apa ngk karena waktu checkout aku terlihat tidak bawa apa2 tapi tamu yang lain ditanyain ok gpp,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9769569039344788,Service Quality,Service Quality (0.95); Food & Beverage (0.83); Guest Experience (0.81)
Salman Aparisi,2025,1,Saya merasa kurang puas pengalaman menginap di hotel ini pertama kalinya saya menginap di sini 2 orang dengan voucher sarapan 2 orang juga via aplikasi dengan kasur 2 twinbed tapi divcher baru tidak berlaku informasi tamu dan hanya berlaku informasi kamar jika kamar tamu tidak berlaku ngapain diampilin itu tidak tahu dah ini salah aplikasi atau hotel akhirnya untuk jiwa korsa kita berdua tidak sarapan di hotel ini tidak dianjurkan hotel lagi mana ada menginap 2 orang tapi yang sarapan satu doang aduh aduh aduh aduh,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9985465407371521,Booking & Reservation Experience,Booking & Reservation Experience (0.65); Guest Experience (0.55); Check in/out Experience (0.52)
Mrs.Farrah Nastassia,2025,4,untuk pelayanan frontliner doormain saat tamu turun mobil saran saya petugas pintu main hrs ditambah dan tolong bukakan pintu mobilnya seringnya yang bukain pintu keamanan ya its oke tanyakan mau cek masuk sudah reservasi dibantu bawakan koper2 jangan malah cuek ngobrol sendiri jangan kita yang minta baru gerak ya untuk resepsionis sudah oke sangat ramah dan informatif untuk teknisi ganti yang lebih mahir dalam tugasnya ganti sdm yang tidak mumpuni untuk kolam harus berdiri oleh penjaganya koq seringnya terus sepi ditinggal giti lho,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.8885496258735657,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.97); Booking & Reservation Experience (0.96); Guest Experience (0.94)
MIFTAHUL JANA,2025,5,petugasnya sangat ramah fasilitasnya sangat lengkap dan kamar yang sangat nyaman serta bersih,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9992737174034119,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Staff Conduct & Hospitality (0.98)
Raden Makaryo Nugrahadi (Ned2),2025,4,Pernah menyelenggarakan pelatihan di lokasi terbaik Western Papilio hotel tempat nyaman dan kondusif fasilitas juga terawat dengan baik makanan yang disediakan juga enak terima kasih 12 13 November 2024,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.999066174030304,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Facilities & Amenities (0.99); Service Quality (0.99)"
dhanang wap,2025,5,semuanya sangat nyaman mulai dari pelayanan tempatnya dan makanannya lokasi juga cukup mudah dan strategis juga terdapat kolam renang bisa untuk anak anak dan dewasa,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9993727803230286,Facilities & Amenities,Facilities & Amenities (1.00); Food & Beverage (0.98); Family & Group Friendly (0.98)
Trimo Aja,2025,5,Setiap saya ke Surabaya saya selalu menginap di sini hal ini dikarenakan saya pernah tertinggal botol minum di sini dan disimpan oleh staf dengan sangat baik sehingga waktu saya berkunjung lagi tumblr milik saya yang tertinggal masih ada jadi sejak saat itu saya memutuskan untuk selalu menginap di sini jika sedang berkunjung di Surabaya selain itu kamarnya juga nyaman kebersihannya sangat baik stafnya pun semua ramah n sarapannya juga enak sekali sukses selalu bwnya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9990347623825073,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (1.00); Room Quality & Comfort (1.00)"
Ricky Yuniar Wildan,2025,1,sangat tidak direkomendasikan disuru tidur sama duve yang ada bekas darah geli minta ganti duve baru tidak bisa karena tidak ada housekeeping ya kerja trus ditanya jadi saya harus tidur sama bekas darah orang dengan santai fo bilang ya serius nih hotel bintang 4 gw minta ketemu tingkat lebih tinggi dibilang tidak ada cm ada keamanan dan teknis giliran gue ngamuk lagi manager di tugas baru keluar kembali solusi kagak gw minta uang gw dibalikin cm dibilang butuh proses arah gw iya masuk dan pergi ke trus manajer baru di tugas nya bilang bapak kami tawarkan untuk pindah ke kamar suite ya pak biar nyaman gaperlu gue telat,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9991672039031982,Check in/out Experience,Check in/out Experience (0.89); Guest Experience (0.86); Complaint Handling & Service Recovery (0.86)
Bebi Gp,2024,4,Pelayanan kurang terutama di bagian lobi satpam petugas parkir tidak komunikatif tidak membantu kamar lumayan buat kelas bintang 4 kasur perlu diperhatikan pengering rambut sudah tua belum ada 1 menit sudah mati menunggu lama bru bisa lagi huff selang jet mandi perlu di ganti susah banget pakenya terlalu kaku mungkin cuma kamar 1011 ya bagian ini untung makananya enak petugas resto juga okee semoga bisa lebih baik lagi yaa,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.5737598538398743,Facilities & Amenities,Facilities & Amenities (0.51); Staff Conduct & Hospitality (0.50); Food & Beverage (0.48)
Hendra Afiyanto,2025,5,hotel bintang 4 dengan lokasi super strategis di jalan utama surabaya selatan dekat dengan fasilitas umum pelayanan sangat baik kamar luas dan tempat parkir juga luas ballroom untuk kegiatan juga perwakilan resto luas dan menariknya ada resto dengan suasana skypool untuk makanan saya kira sangat beragam tetapi kualitas rasa biasa saja untuk staf ramah dan rapi dekat dengan masjid al akbar surabaya transmart mie gacoan kampus uin surabaya sehingga memudahkan keperluan pengunjung rekomen untuk tempat menginap dengan fasilitas mewah harga terjangkau,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.999527096748352,Staff Conduct & Hospitality,"Staff Conduct & Hospitality (1.00); Location, Accessibility & Parking (0.99); Facilities & Amenities (0.99)"
u Official,2025,5,hotel ini benar benar memberikan pengalaman menginap yang menyenangkan kamar bersih nyaman dan lokasinya sangat strategis,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9986656904220581,Room Quality & Comfort,Room Quality & Comfort (1.00); Service Quality (1.00); Guest Experience (1.00)
Mbak Ustadzah,2025,5,kesini untuk menginap semalam puas dengan kamar makanan kolam renang dan juga pelayanannya hanya saja angkat nya sangat lama nunggunya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.969741940498352,Facilities & Amenities,Facilities & Amenities (1.00); Food & Beverage (0.98); Guest Experience (0.98)
Fatonah Nur Hidayah,2025,5,kamar oke layanan juga oke memuaskan sekedar cerita menginap di hotel ini saat bulan puasa jadi ada jamuan sahur kebetulan bayi tidak bisa ditinggal buat makan ke resto dan tidak mau diajak juga jadi makanan boleh dibawa ke kamar staf nya sangat menyambut dan pengertian lokasi strategis,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9975549578666687,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Guest Experience (0.99)
pipiem rositha,2025,5,Setiap tahun sekali kami merayakan ulang tahun dan ulang tahun bersama keluarga besar di sini dengan segala ruang layanan yang baik serta lokasi startegis karena dekat juga dengan pedagang2 ternama spr mie gacoan dll,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9981167316436768,Facilities & Amenities,Facilities & Amenities (1.00); Family & Group Friendly (1.00); Service Quality (1.00)
Alpi Erlitasari,2025,5,hotel yang nyaman bersih pelayanan yang oke makanan sarapan lengkap mantaap bakal balik lagi kesini klo staycation tankyu papilio hotel,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9994327425956726,Service Quality,"Service Quality (1.00); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Tomy Peter,2025,5,fasilitas sangat baik hanya mungkin perawatan kurang intens merokok kamar lebih bersih daripada kebanyakan hotel lainnya hanya saja fasilitas sabun sampo diberikan masing masing 1 pcs dan tidak disediakan udara minum di lorong kamar,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.7903627157211304,Service Quality,"Service Quality (0.99); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.93)"
Footnotetraveler Aldi SP,2025,5,Tempat bagus akses kemana2 tidak jauh,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9992741942405701,Facilities & Amenities,Facilities & Amenities (0.97); Room Quality & Comfort (0.91); Sustainability & Environmental Quality (0.83)
Andiennr,2025,5,pelayanan bagus kamar sangat nyaman toilet bersih memiliki fasilitas yang sangat memadai terdapat gym kolam renang cafe dan restoran dijamin tidak nyesel deh,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.999377429485321,Service Quality,"Service Quality (1.00); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Pandu Aji Saputro,2025,5,fasilitas dan pelayanannya sebanding dengan harga hanya saja untuk parkir mobil sempit sekali ngeri rawan serempet tembok untuk yang kesini pakai mobil besar inovasi terlahir kembali beruntunger pajero hilux dcab harus hati2 dan itu adalah,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9299831390380859,Facilities & Amenities,"Facilities & Amenities (0.99); Pricing & Value for Money (0.98); Location, Accessibility & Parking (0.98)"
Diki Rain,2025,1,beberapa kali nginap di papilio baru kali ini harus menunggu lebih dari setengah jam dengan alasan kamar penuh padahal sudah memesan jauh2 hari sudah tidak bisa lebih awal cek masuk jam datang normal tapi masih ngaret saat masuk kamar disambut kecoa,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9983137845993042,Booking & Reservation Experience,Booking & Reservation Experience (0.85); Guest Experience (0.71); Pricing & Value for Money (0.69)
Novia Mawadah,2025,5,staycation untuk yang ke 3x nya di bestwestern papilio surabaya karena senyaman itu pelayanannya juga oke kamarnya bersih dan rapi hotel bintang 4 tapi rasa bintang 5,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9991532564163208,Service Quality,"Service Quality (1.00); Cleanliness, Hygiene & Maintenance (0.99); Room Quality & Comfort (0.99)"
Alvin D,2025,5,hotel dengan lokasi di daerah jalan utama a yani dekat dengan mall mie dan resto legenda dari bandung di lobi hetel juga ada resto makanan cepat saji jadi mudah mencari makan,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9994088411331177,Facilities & Amenities,Facilities & Amenities (0.93); Food & Beverage (0.92); Service Efficiency & Responsiveness (0.87)
FAJAR HANDRIYANTO,2025,5,pelayanan sangat ramah yang diberikan olah pihak oleh membuat pengalaman menginap di hotel papilio barat terbaik surabaya sangat mengesankan dengan fasilitas yang baik dan bersih pada kamar sehingga menambah kenyamanan yang diberikan,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9988518953323364,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Guest Experience (1.00); Service Quality (0.99)
fajar juli nursanti,2025,5,stafnya ramah ruangan bersih,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9989957213401794,Room Quality & Comfort,"Room Quality & Comfort (0.98); Service Quality (0.98); Cleanliness, Hygiene & Maintenance (0.97)"
Noriza Musalamah,2025,1,pengalaman buruk menginap di sini 1 cek masuk terlambat 1 jam lebih 2 saya datang jam 14 00 lebih sedikit kira2 kamar baru siap 2 kamar pdhl saya cek masuk untuk 4 kamar dan alasannya baru di bersihkan 3 tidak ada kompensasi saya terima atas kesalahan ini tolong di perbaiki ini saya juga tahu tamu hotel sedang banyak tapi untuk keterlamabatan kesediaan kamar bagi hotel yang berbintang sangat lah buruk karena saya ingin beristirahat karena sudah lelah kamar belum siap semua,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.999087929725647,Check in/out Experience,Check in/out Experience (0.99); Guest Experience (0.97); Booking & Reservation Experience (0.74)
Natalis Fransisca,2025,5,Selalu bersenang-senang masuk sini semua fasilitas dengan harga yang terjangkau lokasi yang memudahkan untuk mengakses transum kuliner dan tempat layanan umum lainnya sarapan disini memang tidak pernah gagal,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9995538592338562,Facilities & Amenities,Facilities & Amenities (1.00); Pricing & Value for Money (0.99); Guest Experience (0.93)
Erna YULIANA,2025,5,minus angkat nya doang lama krna cuman 2 saja pdhl ada lebih dari 30 lantai disini saat libur panjang nataru des 2023,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9510660767555237,Facilities & Amenities,Facilities & Amenities (0.63); Service Quality (0.60); Pricing & Value for Money (0.53)
Sakura Jaya Bearing,2025,5,hotel terbaik barat papilio hotel surabaya adalah hotel bintang empat yang terletak strategis di daerah citraland surabaya indonesia hotel ini menawarkan akomodasi yang nyaman dan fasilitas modern bagi tamu baik untuk wisatawan maupun pelancong bisnis dengan desain interior yang elegan dan kamar yang dilengkapi dengan berbagai fasilitas seperti kabel internet ac tv wifi cabang dan fasilitas mandi dalam kamar hotel terbaik barat papilio menyediakan kenyamanan dan kemudahan bagi para tamu selain itu hotel ini juga memiliki fasilitas tambahan seperti kolam renang pusat kebugaran spa restoran dan ruang rapat yang membuatnya menjadi pilihan yang ideal untuk pelancong yang mencari pengalaman menginap yang,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9989283680915833,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.96); Ambience & Design (0.91)
Indra Gemintang,2025,1,menginap pertengahan Januari 2023 ada sekrup besi yang tidak terlihat dan membuat baju renang baru saya robek dan berlubang tidak ada ganti rugi dan penanganan lebih lanjut udara kolam juga kotor kehijauan beda sama kolam apartemen yang terlihat bersih ini sudah sering terjadi bagian operator memberikan harga tambahan saat mau menambah gel mandi dan sampo mana cukup mandi dengan gel mandi imut protes saya karena sebelumnya jika mau menambah ya gratis sarapan enak dan banyak pilihannya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9844328165054321,Facilities & Amenities,"Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.89); Pricing & Value for Money (0.84)"
Taufik.m,2024,5,lokasi strategis kamar ademm pelayanan bagus dan ramah buat yang kepingin santai dan buat acara kantor disini cocok karena tersedia banyak kamar dan harus sabar menanti giliran naik lift karena terdiri dari 36 lantai yang dilayani oleh 2 lift namun dengan kapasitas lift yang cukup besar sehingga bisa menampung banyak orang tingkatkan terus pelayananannya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9991635084152222,Family & Group Friendly,Family & Group Friendly (0.98); Facilities & Amenities (0.98); Room Quality & Comfort (0.96)
isty krisdityapraja,2025,5,Pokoke terbaik makan nya enak dan ramah semua dari resepsionis sampai yang bersih kan kamar terimakasih,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9992251396179199,Service Quality,Service Quality (1.00); Service Efficiency & Responsiveness (1.00); Staff Conduct & Hospitality (0.99)
Ario BN,2025,1,Area bau lobi aneh layanan tidak banget lokasi jauh,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9986131191253662,Guest Experience,Guest Experience (0.93); Check in/out Experience (0.70); Ambience & Design (0.66)
Yuyud Utomo,2024,5,Hotel berlantai 36 ini terletak di jalan ahmad yani sangat dekat dengan berbagai makanan seperti mie gacoan dan ayam bakar primaasa kamar juga sangat luas ada beberapa colokan keren bar brankas pengering rambut dan 2 kursi semuanya berfungsi dengan baik dan normal begitu pula mandi udara hangatnya juga sangat bagus untuk menu sarapan sangat bervariasi ya ada ikan nasi putih nasi goreng mie krupuk untuk menu sayuran juga banyak ada juga buah seperti ayam pepaya melon dan nanas untuk jus jus jus jus semangka dan melon ada pembuat kopi juga dengan uap sehingga bisa membuat sendiri nikmat deh lalu ada juga minuman jamu sinom,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9994974136352539,Facilities & Amenities,Facilities & Amenities (0.99); Food & Beverage (0.95); Family & Group Friendly (0.93)
Suci Kartikasari Eka,2025,5,Saya pergi ke kamar sewa dulexe kemudian saya upgrade menjadi superior oleh mas rayhan resepsionisnya terima kasih kemudian saat dikamar dapat kejutan lg dikasih kue terima kasih papilio,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,neutral,0.9919909834861755,Service Quality,Service Quality (0.98); Guest Experience (0.96); Check in/out Experience (0.96)
Mia Gutomo,2025,4,meskipun lokasi di tepi jalan besar namun suasana tenang dan nyaman nice room ranjang kamar mandi semua nyaman pegawai ramah2 dan cekatan cuma masakannya saja sih bervariasi tapi kurang mantap buat saya,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9930013418197632,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.97); Staff Conduct & Hospitality (0.95)
Nina Ekawati,2025,5,punya acara di papilio puas banget makanan enak pelayanan ramah jangan lupa mampir ke kolam renang pemandangan kota bagus bangeet,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9994598031044006,Service Quality,Service Quality (0.99); Staff Conduct & Hospitality (0.98); Facilities & Amenities (0.98)
Vitrie Damayanti,2024,5,kamar bersih dan cukup luas sehingga ruang untuk sholat tidak terganggu menu sarapannya juga banyak didepan lobi juga ada aw kalau bawa anak anak yang suka fastfood bisa jadi pilihan,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9992384910583496,Facilities & Amenities,"Facilities & Amenities (0.99); Room Quality & Comfort (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Indah Evita,2025,2,Sangat tidak dianjurkan buat bertemu karyawan,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,negative,0.9980881810188293,Religious & Halal Features,Religious & Halal Features (0.57); Safety & Security (0.49); Sustainability & Environmental Quality (0.40)
ade permana,2025,5,Setiap mudik surabaya nginap disini staf resto bantu full slice cake untuk ulang tahun anak diantar ke kamar proses ci cepat request kamar kolam renang kota view lantai atas dilayani dengan baik terima kasih bw papilio sampai jumpa lagi di kesempatan lain,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9993543028831482,Service Quality,Service Quality (0.99); Guest Experience (0.97); Facilities & Amenities (0.97)
Ismi Iswari,2025,5,lagi hamil ngidam ingin sarapan di hotel jadi pilih memesan papilio karena terkenal makanannya enaak seluruh staf dari keamanan rumah tangga resepsionis semuanya ramah banget dan ternyata dpt teh gratis rejeki ibu hamil yang lg ngidam,KOMPETITOR,Bintang 4,BestWesternPapilioHotel-Surabaya,positive,0.9969086050987244,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.99); Service Quality (0.97); Guest Experience (0.97)
