User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Surya A,2024,5,perubahan yang sangat positif dari 3 tahun yang lalu staf fo nya sekarang ramah dan cekatan dalam melayani tamu staf keamanan juga ramah dan sangat membantu kondisi hotelnya sekarang tambah nyaman kamarnya bersih dan nyaman menu sarapannya cukup dan rasanya juga enak,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9985548853874207,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Service Efficiency & Responsiveness (1.00); Facilities & Amenities (1.00)
Sugianto Ahmad,2024,5,sangat puas dengan pelayanan di hotel ini selama beberapa hari tinggal dsni saya merasa nyaman dan betah untuk tnggal beberapa hari lagi untuk makanan baru lumayan enak kebersihikan kamar juga oke banget salam buat mas rudi terima kasih sudah memberikan pelayanan terbaik dan membersihkan kamar saya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9990811347961426,Service Quality,"Service Quality (0.99); Guest Experience (0.97); Cleanliness, Hygiene & Maintenance (0.96)"
Jos Bus Likumahwa,2025,5,layanan sangat memuaskan staf cekatan dan ramah,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9992037415504456,Service Quality,Service Quality (1.00); Service Efficiency & Responsiveness (1.00); Staff Conduct & Hospitality (1.00)
immanuella rizky,2025,4,bagus harga terjangkau cuman sarapan paginya saja kurang variatif dan rasanya kurang enak,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.8006884455680847,Pricing & Value for Money,Pricing & Value for Money (0.91); Food & Beverage (0.73); Religious & Halal Features (0.30)
Rbg. Agung Soeprayitno Soegiharto,2023,5,kamarnya keren dan bagus bersih makanan enak hanya saja yang kurang tempat untuk sarapnnya kurang luas ya sempit sekali dan kursi mejanya kurang banyak jika lg ada bahkan seperti dwp kmrn jadi kurang kursinya untuk makan dan sarapan secara keseluruhan yang terbaik,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.988822340965271,Facilities & Amenities,"Facilities & Amenities (0.99); Ambience & Design (0.91); Cleanliness, Hygiene & Maintenance (0.88)"
Agus Winarno,2025,5,akses paling dekat melalui pintu 2 Jiexpo Kemayoran,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,neutral,0.9970075488090515,Facilities & Amenities,Facilities & Amenities (0.90); Service Efficiency & Responsiveness (0.76); Sustainability & Environmental Quality (0.65)
Mimi Ziella,2025,5,Pelayan baik Mba Janish dan Risty Deket dengan prj pintu gerbang g,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9959278702735901,Guest Experience,Guest Experience (0.94); Service Quality (0.91); Staff Conduct & Hospitality (0.87)
Rozan Irfan,2025,5,Sangat bagus pelayanan nya dan enak makanan nya bersih kamarnya kakak desriani sangat ramah dan baik pelayanannya semoga cepat diangkat jadi staf tetap tidak dw lagi,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9990597367286682,Facilities & Amenities,"Facilities & Amenities (0.99); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Khukuh A. Yuda,2022,5,Salah satunya yang tidak menyenangkan dari hotel ini adalah tidak ada kamar yang boleh merokok sisanya adalah layanan standar hotel dengan fasilitas yang cukup untuk keperluan perjalanan bisnis tinggal di sini cukup lama 5 hari 4 malam kamar nyaman dan akses bersih ke tol sangat dekat cuma 5 menit sudah bisa langsung masuk ke pintu tol kemayoran sarapannya diantar ke kamar tidak ada buffet karena masih situasi pandemi sehingga setiap pagi menu sarapannya bergantian hari pertama bisa amerika bergantian berikutnya menjadi menu sarapan nasional liburan baik dilakukan inn,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9932789206504822,Service Quality,"Service Quality (0.99); Facilities & Amenities (0.99); Location, Accessibility & Parking (0.87)"
Siska Anggraeni,2024,1,nginep 1 malam dapat kamar setiap mandi banjir ke dekat tempat tidur jadi jalanan kamar banjir sudah info resepsionis di kasih lap saja 2 sedangkan banjir baru parah itu setiap habis mandi sudah di cek takut ada saluran yang lupa di buka tapi semuanya sudah oke,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.963803231716156,Service Quality,Service Quality (0.77); Guest Experience (0.72); Service Efficiency & Responsiveness (0.70)
Heru Aditya,2025,5,persis didepan hotel liburan hotel express jiexpo liat pohon batangnya tiang,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9306519031524658,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.83); Cultural & Heritage Experience (0.82); Ambience & Design (0.70)
Kresna AW,2023,4,kamar cukup bagus dan lengkap tv 32 sarapan lumayan enak tapi cepat habis dan agak lambat mengisi ulang piring dan mengirim sering kehabisan lokasi strategis buat yang mau ke prj tinggal jalan kaki ke belakang parkir campur dengan prj jadi agak ribet,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9969225525856018,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.91); Food & Beverage (0.90)
Ong Sammi,2023,1,Untuk mencoba menikmati makan siang di hotel ini namun pelayanannya sangat lama banget mungkin petugas nya tidak siap atau memang pelayanannya demikian dibutuhkan waktu lebih dari 1 jam untuk hidangan nasi goreng spesial sepertinya perlu sangat penyegaran sistem dan personil di hotel ini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.6969777941703796,Food & Beverage,Food & Beverage (0.90); Facilities & Amenities (0.89); Guest Experience (0.84)
perth tanapon,2024,5,Suka bngt sama hotel ini bagus bersih pelayanan nya juga ramah merasa di hotel berbintang 10 juta tempat tidur nya enak bngt aplgi bantal nya hadehh mantap keren tidak ada lawan kalau ke jkt lagi akan nginap disini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994402527809143,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.99); Facilities & Amenities (0.99)"
Rusmina Syari,2025,5,kamarnya bersih tempatnya oke apalagi pelayanannya ramah dan sangat membantu sekali mba siska di resto juga baik dan ramah,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9989520311355591,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (1.00); Service Efficiency & Responsiveness (0.99)"
Rizki Ananda Tiarga,2024,2,Saya mengungkapkan dari sisi kamar yang saya pesan 517 kecewa kebersihannya kurang terjaga karena baru saya sadari di pagi hari ternyata banyak sekali bulu burung yang entah darimana asalnya mulai dari sofa lantai saya merasa seperti tidur di kandang hewan mohon untuk lebih banyak diutamakan kembali kebersihan kamarnya terima kasih,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.998512327671051,Booking & Reservation Experience,Booking & Reservation Experience (0.82); Guest Experience (0.58); Service Quality (0.52)
Bunda Vivi,2025,5,Hotel terbaik sangat sangat sangat rekomendasi pada saat sarapan makanannya sangat variasi dan enak pelayanan ramah dan baik terimakasih tim restoran,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9991140961647034,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.99); Food & Beverage (0.98); Service Quality (0.98)
Tiwul 88,2023,4,hotel yang bagus rapih bersih dan nyaman pelayanan nya juga memuaskan sebenarnya harganya terjangkau tapi saya beratannya mingguan dan jadi agak lebih dari harga si untuk makanann enak rasanya berbeda tidak seperti makanan dengan bumbu jadi parkirannya pun memadai apalagi dekat sekali dengan pekan raya jakarta tinggal jalan kaki dari hotel,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9988617897033691,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Pandan Sari Pastry & Bakery,2025,4,kalau mau ke prj atau event di jiexpo hotel ini dianjurkan karena tinggal jalan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.997735857963562,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.75); Service Efficiency & Responsiveness (0.55); Pricing & Value for Money (0.53)"
Me Viuing,2022,2,tengah malam knalpot fan kamar tiba2 bunyi berisik penanganan lama besoknya sabun dan sampo hilang entah dibuang entah dikemanain sarapan pesan jam 7 sekarang sampai 8 30 belum datang mau membuat teh gelasnya kotor seperti tidak dicuci kita sebagai tamu tidak minta hal2 layanan diluar yang disediakan tapi yang dasar ini seharusnya diperhatikan lagi terutama untuk hotel apalagi bawa nama liburan inn yang terkenal,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9985038042068481,Facilities & Amenities,Facilities & Amenities (0.95); Food & Beverage (0.75); Service Quality (0.73)
Rakesh Polingana,2024,5,menginap di sini karena ada acara prj tanggal 17 19 februari sangat dekat dengan lokasi acara bisa berjalan kaki dari tempat menginap paling suka sama bf nya variatif sekali makanan dan minumannya bonusnya artis yang akan mengisi konser biasanya pada menginap di sini juga jadi jika beruntung akan bertemu hanya satu tambangnya saat itu saya naik motor ketika hendak masuk kedalam satpam yang jaga di pintu palang kendaraan sangat jutek selebihnya oke,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9638385772705078,Food & Beverage,Food & Beverage (0.99); Facilities & Amenities (0.97); Service Efficiency & Responsiveness (0.87)
Zainal Aqli,2025,5,kamar sangat nyaman tapi kurang mengirim untuk mengadu kopi dia tapi semuanya luar biasa,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9960595369338989,Facilities & Amenities,Facilities & Amenities (0.99); Guest Experience (0.99); Room Quality & Comfort (0.98)
Helen Sapitri,2025,5,setiap ada konser ji expo selalu kesini soalnya deket banget dari tempat konsernya lokasi nya juga strategis tidak perlu pusing nyari tempat parkir hotelnya juga nyaman bahagia deh pokoknya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994679093360901,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.96); Service Efficiency & Responsiveness (0.92); Facilities & Amenities (0.91)"
yunia fys,2024,2,kalau lagi ada acara prj dan mau menginap di hotel ini memperbaiki cari hotel lain ini pertama dan terakhir gw ke hotel ini reservasi sudah jauh2 hari saat datang katanya daftar tunggu apa kita datang jam 2 suruh tunggu dan katanya gatau kamar siap jam berapa kok bisa gitu mba nya cuma jawab ya karena kita daftar tunggu saya sudah reservasi terus tidak guna dong tidak menjawab padahal co bisa maksimal jam 12 tapi bisa ya kamar tidak siap banyak banyak yang terlantar di lobi dan berkali2 protes tetap saja suruh tunggu pengalaman kesana,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9978306889533997,Booking & Reservation Experience,Booking & Reservation Experience (0.79); Pricing & Value for Money (0.51); Guest Experience (0.43)
Muhammad Ridho Akbar,2025,5,Pelayanan nya bagus apa lagi di layani mbak anatasya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9985270500183105,Service Quality,Service Quality (0.99); Guest Experience (0.92); Facilities & Amenities (0.76)
sabrina vania,2019,5,hotelnya bersih rapi nyaman staf yang melayani pun baik ramah dan koperatif baik dari resepsionis concierge sampai yang melayani sarapan fasilitas kolam renangnya pun enak bersih tersedia gratis tutup bus untuk ke jiexpo dan mall sekitar pokoknya adalah hotel terbaik deh ni,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994545578956604,Staff Conduct & Hospitality,"Staff Conduct & Hospitality (1.00); Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (0.99)"
Fadel Manteman,2025,5,pengalaman penginapan di hotel liburan masuk sangat nyaman dan bersih sarapan nya nikmat dan lezat mba desriani terimakasih atas pelayanan nya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995094537734985,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Guest Experience (0.99); Service Quality (0.98)"
Rida Qofa,2023,5,seneng banget bisa menginap di sini kamar bersih pelayanan ramah sarapannya enak sengaja memilih menginap di sini krna mau waktu kualitas berdua saja sama suami sabtu malam di prj ke prj cm jalan kaki dikit doank nginep sarapan tiket prj 2 org bayar 750rb itu bgtt ini sih aq pemesanan tgl 22 juni 2022 untuk menginap tgl 2 3 juli 2022 keamanan jg ramah2 banget ada juga area self service laundry dan setrika mushola jg bersih,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.999099612236023,Facilities & Amenities,Facilities & Amenities (0.97); Family & Group Friendly (0.97); Service Quality (0.91)
Rafena Adisti,2024,5,Tempat yang bagus deket kalau mau ke jiexpo apalagi bentar lagi bakal ada jakarta fair sangat layak buat nginep disana karena sudah termasuk tiket masuk prj pelayanan staf nya baik dan ramah bfast nya juga makanan yang baik terima kasih buat mbak Agnes dan tim sudah membantu saya dengan ramah selama bfast,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994686245918274,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Service Quality (0.99); Service Efficiency & Responsiveness (0.99)
Irzeatul Naziaa,2025,5,Yang aku suka dari hotel ini yaitu fasilitasnya salah satunya kamar gym bener bener nyaman untuk semua alatnya juga bersih terbaik sih pokonya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9993000030517578,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (1.00); Service Quality (0.99)"
yitno 30,2025,5,sarapan pagi nya pelayanan nya lama dan tempat sangat sempit,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.996154248714447,Guest Experience,Guest Experience (0.98); Food & Beverage (0.97); Facilities & Amenities (0.94)
DEBORIMON,2025,5,bagus nyaman dan makanan enak pelayaanan dari pak faisal menawarkan kopi untuk saya dan rekan saya terimakasih,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9989126920700073,Facilities & Amenities,Facilities & Amenities (0.99); Family & Group Friendly (0.99); Food & Beverage (0.99)
yayah rosadi,2024,5,Tempat nya yang sangat nyaman untuk menginap pelayan nya ramah semuanya dari mulai cek masuk sampai cek keluar saya di bantu terimakasih buat bapak kemal lain kali kita kembali lagi,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9987536668777466,Facilities & Amenities,Facilities & Amenities (0.99); Check in/out Experience (0.99); Staff Conduct & Hospitality (0.99)
Irena Relani,2025,5,pelayanan nya bagus kak siska bagian fnb layanan juga pelayanan nya bgus ramah kamar hotel nyaman bersih hotel nyaman staf nya juga ramah,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995001554489136,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.99); Room Quality & Comfort (0.98)
Dhita Ayu,2024,5,kamarnya bersih nyaman fasilitas nya juga lengkap dan tempatnya juga starategis deket banget sama big bag fest tinggal jalan kaki saja pokonya layak banget deh,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995397329330444,Facilities & Amenities,"Facilities & Amenities (0.99); Room Quality & Comfort (0.99); Cleanliness, Hygiene & Maintenance (0.96)"
Andi Muh Dimas,2025,5,kamar bagus pelayanan cepat sangat sangat terbantu sekali dengan pelayanan ini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9975927472114563,Guest Experience,Guest Experience (1.00); Service Quality (1.00); Room Quality & Comfort (0.99)
Saut Purba,2024,5,pengalaman bersama teman sangat menyenangkan resepsionis ramah dan juga staf lainnya seperti di restoran juga ramah kamar bersih rapi nyaman buat istirahat di semua tempat bagus yang sangat dianjurkan akan kembali lagi nanti bersama keluarga dan rekan lainnya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9991763234138489,Family & Group Friendly,Family & Group Friendly (1.00); Staff Conduct & Hospitality (1.00); Facilities & Amenities (1.00)
Oggy Permadi,2025,4,kalau menginap disini tinggal jalan ke jiexpo tidak perlu pusing parkir bener2 cuma buat istirahat saja dan tidak ada kolam renang pelayanan bagus,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9888210296630859,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.97); Service Quality (0.89); Guest Experience (0.87)"
Almira Nasaru,2024,5,sangat puas dengan pelayanan di hotel ini terutama pelayanan saat membersihkan kamar petugas nya sangat baik dan ramah serta kelengkapan untuk di kamar pun semua di lengkapin seperti pada saat cek masuk terima kasih buat mas rudy housekeeping,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9986914992332458,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Staff Conduct & Hospitality (1.00); Facilities & Amenities (1.00)"
Arie Indiarto,2023,5,lokasi sangat saat ini jika ada kegiatan di Jiexpo hanya perlu jalan sedikit saja sudah sampai untuk staf sangat membantu sekali bahkan untuk kami yang memiliki jadwal penerbangan pagi sekali kami masih bisa membantu mendapatkan sarapan atas permintaan tentu saja tapi sangat berarti sekali atas bantuannya pekerjaan bagus ihg,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.997913658618927,Service Quality,Service Quality (0.99); Service Efficiency & Responsiveness (0.95); Facilities & Amenities (0.95)
Dina Puspita,2025,5,sarapanx banyak macamx mba janish sangat membantu dan ramah,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9986978769302368,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.97); Service Efficiency & Responsiveness (0.92); Food & Beverage (0.91)
Deyani Yanni,2025,5,nyaman kamar bagus hotel bersih dan wangi staf ramah2 baik,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.999032735824585,Room Quality & Comfort,Room Quality & Comfort (1.00); Service Quality (0.99); Facilities & Amenities (0.99)
Wanda Dwisetia,2023,2,pemesanan online melalui email sudah membayar penuh untuk 3 kamar h 1nya waktu hari h cek masuk resepsionisnya bilang kamar penuh tidak ada konfirmasi sama sekali dari pihak hotel komplain tidak hanya dari saya tapi beberapa tamu juga mengalami hal yang serupa resepsionis cuma bisa kebingungan menangani lonjakan reservasi kali lain jangan menjanjikan terlambat cek keluar dan tidak mengikuti lagi kapan tamu sebelumnya akan memeriksa keluar karena bisa berakibat tamu berikutnya yang akan reservasi tidak bisa cek masuk dan menunggu lama di lobi untuk kepastian dapat kamar kapan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9988872408866882,Booking & Reservation Experience,Booking & Reservation Experience (0.96); Check in/out Experience (0.93); Guest Experience (0.89)
lee eunbi,2025,5,nyaman banget hotel ini pelayanan nya gercep staf nya juga ramah bikin liburan aku makin asikk terus juga fasilitas nya lengkapp,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9992658495903015,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.96); Facilities & Amenities (0.96); Service Quality (0.93)
Sholeh Hungkul,2025,5,Hotelnya bagus banget bersih makanannya enak stafnya ramah dekat banget ke acara acara pameran di jiexpo dua jempol ke atas pokoknya buat hotel ini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.999568521976471,Service Quality,"Service Quality (0.98); Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.98)"
Latif Hafid,2024,2,Karena ingin ke prj ahirnya nginap di sini lokasinya deket dengan prj cukup dengan jalan kaki kamar bersih cukup luas tapi sayang wastafel mampet suara udara dari kamar sebelah masuk,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9692409634590149,Facilities & Amenities,"Facilities & Amenities (0.92); Service Quality (0.90); Cleanliness, Hygiene & Maintenance (0.88)"
Ardi Prasetyo,2025,5,kalau sedang ke prj dan tidak mau capek bisa menginap disini saat ini dapet kamar yang view nya lngsung backstage prj sarapan nya enak hanya resto nya nya tidak luas jdi saat sarapan penuh susah cri kursi kosong terakhir kesana sedang ada pmbngunan kolam renang nya moga segera selesai biar tambah banyak pilihan hiburan klo nginep lgi,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9983354210853577,Facilities & Amenities,Facilities & Amenities (0.93); Service Quality (0.83); Room Quality & Comfort (0.71)
Erna indra,2025,5,oke banget makanan nnya super enak kamar jg bersih nyaman sih pelayanan bf jg oke ramahbpalagi dibantu sama dek desriani terima kasih,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9993513226509094,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.98); Service Quality (0.97)"
Kanzha Nabilla Nur Humaira,2023,1,Baru kemarin saya meninjau karna pelayanan yang buruk di malam terakhir saya menginap double check masuk jam 1 malam ada orang masuk kamar di telpon sih sama resepsi tapi malah bertanya sejak kapan ada di kamar ini dan tidak ada satu kata maaf sekali bahkan sampai check keluar pun tidak ada satupun pihak hotel yang minta maaf sekelas ihg ko bisa pelayanan seperti ini apa yang diutamakan hanya kebersihan tidak dengan layananenya hotel ihg terburuk saya pernah tinggal,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9993544220924377,Check in/out Experience,"Check in/out Experience (0.80); Guest Experience (0.59); Cleanliness, Hygiene & Maintenance (0.58)"
SiNyoman AWww,2025,4,cukup baik namun susah parkir sekitaran hotel kolam terasa marah suasana berjalan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.5273401141166687,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.94); Service Quality (0.90); Facilities & Amenities (0.84)"
Oktafia Adinata,2024,5,tempatnya strategis deket banget ke jakarta fair bisa jln kaki pelayanan nya oke banget stafnya ramah kamar nya bersih sesuai permintaan saya makanan sarapannya jg lumayan enak dan komplit terluf,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995566010475159,Service Quality,Service Quality (0.98); Facilities & Amenities (0.98); Staff Conduct & Hospitality (0.95)
Mr Big,2025,4,semuanya oke cuma harap manajemen memperhatikan batasan biaya parkir seharusnya taksi online yang hanya mengambil atau mengantar kurang dari 5 menit tidak dikenakan biaya parkir,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.7237145304679871,Pricing & Value for Money,Pricing & Value for Money (0.60); Management & Policy Issues (0.58); Service Quality (0.56)
kusuma wardani,2025,5,pengalaman buku di sini pelayanannya ramah makanannya enak tempatnya nyaman kak ayu sangat membantu dalam pelayanan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9993786811828613,Facilities & Amenities,Facilities & Amenities (0.99); Guest Experience (0.99); Service Quality (0.99)
Elly Agustina,2025,5,Pelayanan mba ayu sangat responsif dan membantu rasa makanan juga oke dan hotelnya bersih,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9990490078926086,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Guest Experience (1.00); Service Quality (1.00)"
Andy Darmawan,2025,5,Pelayanan resepsiis bpk henri bpk trias dan mba febri rendah hati membuat saya nyaman sebagai pelanggan wlpn ada keluhan ac kamar kurang dingin dibawa jakarta yang sangat panas,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9953190684318542,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Guest Experience (1.00); Service Quality (0.99)
Azka Hizrafi Saputra,2025,5,Saya pernah menginap di hotel ini dan juga lama tinggal ada salah satu pelayan rumah tangga nael yang pelayanan nya bagus saya nyaman tinggal di hotel ini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9988003969192505,Service Quality,Service Quality (1.00); Guest Experience (0.94); Staff Conduct & Hospitality (0.91)
Badi'atun Nihayah,2024,5,kamarnya bagus dan yang terpenting buat kalian yang suka pakai baju rapi dan harus disetrika disini ada self service buat laundry dan setrika makanannya enak juga,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.998872697353363,Facilities & Amenities,"Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.98); Service Quality (0.94)"
I Made Ardiyasa,2023,5,Beberapa kali pernah berkunjung ke hotel Holiday Inn Express Jiexpo sejak pertama berkunjung hampir semua karyawan sambutannya hangat secara umum tempatnya bersih pelayanannya baik dan ramah setelah beberapa lama menikmati pelayanan di hotel Holiday Inn Express Jiexpo ini akhirnya saya bertemu dengan pak boyke salah satu karyawan atau mungkin salah satu pimpinan di hotel ini pak boyke sangat rendah hati dan sering membantu melayani pelanggan yang datang dan menginap di sini terima kasih atas pelayanan yang sangat baik dari pak warm boyke dan seluruh karyawan Holiday Inn Express Jiexpo semoga makin sukses dimasa yang akan datang salam dibuat ardiyasa,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.997880220413208,Service Quality,"Service Quality (0.98); Staff Conduct & Hospitality (0.98); Cleanliness, Hygiene & Maintenance (0.97)"
indah pertiwi,2025,5,kamar nya bersih pelayanan nya sangat baik terutama ka janish dan ka helmi,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9979602098464966,Service Quality,"Service Quality (1.00); Cleanliness, Hygiene & Maintenance (1.00); Guest Experience (1.00)"
Muhammad Ikhwan,2025,5,petugas kebersihan nya ramah cepat tanggap lokasi hotelnya juga deket banget ke jiexpo jalan kaki bisa kamar nya luas puas banget pokoknya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995866417884827,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Staff Conduct & Hospitality (0.99); Service Quality (0.99)
Eu de Forest,2025,4,dekat dengan pintu gerbang h masuk tidak memakai macet macetan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9987426400184631,Service Quality,"Service Quality (0.95); Cleanliness, Hygiene & Maintenance (0.93); Service Efficiency & Responsiveness (0.90)"
cahya mutia,2025,5,Yang aku suka dari hotel satu ini tuh lokasinya bener bener strategis karenaa dekat banget sama bandara soekarno hatta ditambah juga disini parkirnya gratis,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995123147964478,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.98); Facilities & Amenities (0.96); Service Quality (0.92)"
Hendrik Simanjuntak,2024,5,hotelnya bagus fasilitasnya juga bagus bikin nyaman untuk pelayanannya juga memuaskan menu sarapannya juga enak dan bervariasi sangat direkomendasikan untuk menginap di sini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9993419051170349,Facilities & Amenities,Facilities & Amenities (1.00); Food & Beverage (0.98); Service Quality (0.97)
