"No","User Name","Review Count","Review Time","Rating","Review Text"
"127.","Adi Ardiansyah","6","2025-12-01","5","Saya beberapa kali ikut acara meeting di hotel Aston ini. Layanan fast respon..menu makanannya variatif dari menu lokal hingga luar negeri...mantab"
"128.","Ilham permana Adji","2","2025-08-31","5","Terimakasih Aston Priority Simatupang, menginap satu hari disini serasa puas dan nyaman. Mulai dari kamar, pelayanan, makanan dan minuman semua memuaskan. Special thankyou untuk mba Asri, mas Putra dengan mba Safa yang telah melayani dengan sepenuh hati."
"129.","Punyadewek","62","2025-10-01","5","Selamat pagi Lokasinya sangat setratagis , dekat dengan tol , jadi bisa lebih efektif . Kamarnya oke , bersih , nyaman Makanannya pun enak dan banyak pilihan . Staff nya ramah , sangat membantu Terima kasih mbak Flavia"
"130.","Shiera Ananda radisty","1","2025-12-01","5","sangat nyaman sekaliii kamarnya wangii, view nya the besttt city view kota jakarta. pelayanan very very nice, thank you kakak flavia👌🤩"
"131.","Muhammad Iqbal","2","2025-10-31","5","Aston TB Simatupang sudah lama baru kesini lagi banyak perubahnnya makin bagus makannya oke bgt petugasnya sigap, dan terimakasih mas Ilham dan Tim sudah membantu berjalannya acara kami"
"132.","Nurul Ramadhani","1","2025-10-31","5","Kamarnya nyaman, bersih dan sesuai request saya diberikan yang arahnya ke jalan tol supaya dapat guew bagus hihi. Memang aston ini pelayanan staff nya the bestttt"
"133.","Venesya Regi","1","2025-07-31","5","The food was really good and the environment had a really nice green. The room(s) were clean. The bed was as neat as ever. The bathroom was spotless. The view was magnificent. The service was awesome. Overall, I enjoyed my stay here."
"134.","Alvin Kingo","20","2025-07-01","2","Kayaknya most of the good reviews di hotel ini tuh fake ya?? Kita dateng pas long weekend, info checkin time jam 2pm, kita datang jam 3pm. Huge line, dan setelah 30 menit ngantri, masih ga bs checkin, disuruh nunggu kamar… jam 3pm lewat pun masih nunggu kamar. Ibu2 di sebelah juga katanya sudah nunggu dari jam 2pm… Gimana SOP nyaaaaaaaaaaaaaaaa…. Masa sih bisa2 nya jam 4pm pun kamar2 belum ready… rooms aja belom di assign. Amburadul system nya….. Pas d kamar juga sabun n shampoo bottle nya locked, ga bs di buka karena butuh kunci. Kita ad acara, pergi keluar hotel jam 5pm, sudah info ke resepsion utk benerin sampo n sabun, sudah chat juga ke nomor CS nya. Balik2 hotel jam 9pm masih aja itu sabun n shampoo blm d benerin… Kecewa nya… ampunnnnn bener. Breakfast nya not as good as i’d hoped. Most food under-seasoned. Itu dpt kamar jam 4pm lewat pun cuma karena kita maksain dan gpp jadinya kamar smoking walaupun kita tidak ad yg merokok…"
"135.","Mira Agus Nurmelati","2","2025-10-31","5","Makanan nya enak, tempat makan nyaman. Anak-anak happy 😊 terimakasih kak Shafa sudah melayani kami dengan baik🤗 See next time🤗"
"136.","hobi elextro","1","2025-12-10","5","Overall bagus, makanan enak enal, pelayanan front office nyabramah banget mantap lah"
"137.","Diah Rofika","4","2025-12-10","5","Makanannya banyak variasinya, n enak2. Ada makansn untuk anak2 juga. Pelayannya ramah dan gercep jika dimintai tolong terutama mbak siska dan mbak aii"
"138.","Ratri Mei","6","2025-08-31","5","Makanannya beragamm, cuma karena dtg lagi banyak kegiatan jadi lumayan rame resto nyaa dan susah cari tempat duduk. But overall makanannya enakk dan beragam bgt, pelayanannya juga oke 🫡🤍"
"139.","agung putra","280","2025-08-31","3","Ruang meeting nyaman, makan siang di resto canary sangat beragam dan enak. Mungkin yang bisa ditingkatkan adalah kebersihan WC di lantai 23, agar lantai tidak lengket dan toilet dibersihkan bagian dalam dibawa toilet seat."
"140.","Irvahn","101","2025-10-31","5","secara umum bagus dan sdh beberapa kali kesini. sarapannya oke banget. enak dan beragam. kamarnya nyaman. namun shower kamar mandinya kemana mana airnya. jadi kurang deras kebawah."
"141.","Angelique F.S","1","2025-12-01","5","Overall bagus, nyaman bersih fasilitas lengkap makanan enak enak sangat bervariasi dan pelayanan ramah sekali. Good job Aston"
"142.","Dian Rahayu Ekowati","2","2025-10-01","2","Minta handuk dan minta kopi sampai telfon 3x menunggu 30 menit belum diantar juga Indikator lampu minta dibersihkan tapi tidak dibersihkan sampai kami kembali Hotel reddoorz aja pelayanannya bisa lebih cepat Minta maaf tapi masih lama"
"143.","assyifa nur ardyanti","1","2025-12-01","5","Entah sudah berapa kali saya menginap disini, pelayanannya selalu menjadi yang terbaik dan kebersihan kamarnya juga selalu dijaga dengan baik dan sangat terawat. Menginap kali ini untuk satu malam saja karena transit saja saya dan keluarga, tp menyenangkan sekali. Thanks to Mba Flavia yang sudah membantu saya selama disini..."
"144.","MUHAMMAD DANIEL KERTAWINATA","1","2025-12-01","5","every single part of this hotels was very cool and amazing, kebersihan sangat terawat, receptionist ramah ramah banget kamar saya selalu dikasi sesuai dengan yg saya request setiap kali saya menginap disini"
"145.","Chika Wakabayashi","1","2025-12-01","4","Thank you for the wonderful service. Every staff is so friendly and serve with a warm hospitality. Besides there are not many things around the hotel and heavy traffic area, we had a great stay."
"146.","Akun Samsung","4","2025-10-31","5","Selama menginap disini segalanya sgt nyaman dan baik,, sepertinya kami akan menginap di wktu yg panjang di hotel ini karena kami harus ke rs dan rs kami dekat dengan hotel ini, pelayanan karyawan disini jg baik sangat ramah san membantu dari awal proses check in, saya check in sempat dibantu mba flavia sgt cepat dan ramah,,terimakasih aston"
"147.","Shaza","1","2025-12-01","5","Terimakasih untuk semuanya Aston simatupang. Kamar terbaik, restoran bersih dan nyaman dengan view swimming pool, staff ramah ramah. Thanks mbak lira 🙏🏻"
"148.","candra sayekti","43","2025-12-01","5","Pelayanan staff nya top, ramah sekali terutama mba flavia. Lokasi juga stratgeis sekali jadi mudah diakses. Kamarnya bagus"
"149.","Akhmad Arie","212","2025-10-31","1","KAMAR Hotel yang buat Kami Sakit. - Karpet Kotor dan Berdebu - Kaca Jendela Kotor, tidak dibersihkan - Horden Sudah Kotor tapi tidak dibersihkan. Kami Alergi Debu, Ci jam 18:00 dalam Kondisi Sehat, dari CI sampai CO jam 06:00 Bersin2 karena Debu."
"150.","Dalius Dls","1","2025-12-10","5","Pengalaman baik kamar nyaman sekali, pelayanan checkout cepat dan resepsionis baik sekali mbak widi"
"151.","Sitinur Fadilah","1","2025-12-01","5","Makanan dan minuman di resto sangat enak dan banyak pilihannya, pelayanannya sangat ramah dan membantu, terutama mbak Siska yg sigap membantu saat di resto, aston terbaikkkkkk❤❤❤❤❤"
"152.","Tita Nurajeng Miyasari","5","2025-10-01","5","Kamarnya nyaman bersih. Fasilitasnya cukup lengkap yang disediakan di kamar Pelayanan receptionist nya ramah sekali saya dengan Mba Flavia. Sepertinya akan kembali lagi menginap disini lain waktu"
"153.","Winda Larasati","17","2025-07-31","5","Pokoknya aku nobatin hotel keluarga keren di jakarta. Bener2 oke mulai dari roomnya yang nyaman, makanan enak2, ditambah ada kids menu di breakfastnya yg enak, ada foam party juga! Bisa request kids tent di kamar. TOP BANGET! btw kemarin tu aku stay pake promo yang stay n play, teruuus dapet tiket gratis dong ke playground twist n turns itu. Gils hemat dan seru bangetttt. Gausah ragu, buruan booking ajaaaaa ni hotel 😍"
"154.","Ditta Apriansyah","1","2025-12-01","5","Meeting di aston simatupang pelayanan baik, gercep. Makanan saat lunch enak enak, berbagai menu, untuk dessert nya enak dan unik. Terimakasih mba Lyra"
"155.","Atik Sugiyanti","7","2025-10-31","5","Pelayanan bagus, makanan minuman enak, kamar nyaman. Semoga ke depan lebih bagus lagi pelayanan dan semuanya. Terima kasih Kak Flavia. Sukses selalu Hotel Aston Simatupang."
"156.","Nanieng Aam Rahayuningsiech","1","2025-10-31","5","Menginap disini karena ada sekalian meeting juga dari kantor. Pelayanan memuaskan sangat hangat dan makanan sesuai selera dari sarapan pagi dan makan siangnya"
"157.","agus cahyono","4","2025-12-01","5","Kamarnya bagus, luas, bersih tidak bau rokok Makanannya menunya complete dan cocok untuk lidah saya yang jawa timur"
"158.","Gusti Hutagalung","6","2025-12-10","5","Kamarnya nyaman , pelayanan sangat ramah mba widi di resepsionis hotel nya. Good pokonya"
"159.","Zetya Noviana","7","2025-08-31","5","Hotelnya enak , gymnya lengkap, makanannya beragam, banyak pastry yg enak , pas lg sarapan ditawari avoocado crumble , super luv .. Good job buat seluruh staf ... Compliment utk intan"
"160.","andreas limantara","2","2025-10-01","5","jatah makan untuk 2 orang. Sementara jika tambah di restoran anak kecil kena cas 125 ribu . Sy fikir terlalu mahal karena anak kecil makannya sedikit. Dan saran juga masakannya di perbaiki . Rasanya biasa saja. Kurang enak."
"161.","Heru W","1","2025-10-31","5","Aston priority simatupang terbaikkk, mulai dari makanan dan minuman di resto sangattt enak, hotel dekat dengan lokasi perusahaan, pelayanannya sangat memuaskan dan membantu, terimakasih mbak siska"
"162.","Hikmal Satrio","1","2025-08-31","5","makanan dan minuman sangat enak dan banyak pilihannya, kamar dan area hotel sangat bersih, rekomendasi sekali menginap disini, terimakasih staff yg sudah membantu terutama staff resto mbak siska yg ramah"
"163.","Annisa Rafashafly","6","2025-12-01","5","makanannya sangat variatif dan enak! kamarnya nyaman. pelayanan pun sangat baik. salah satu petugas yaitu Ibnu sangat membantu dan ramah"
"164.","Elisabeth Sirait","27","2025-08-31","5","Hotel mewah dan nyaman, lokasi strategis mudah dijangkau, pas dipinggir jalan jd nggak ribet nyari2. Di lobi tersedia welcome drink dan snack yg bisa dikonsumsi tamu pd saat menunggu. Petugas FO yang ramah dan siap membantu, terutama pak Akbar yg membantu menyelesaikan solusi kamar dgn cepat. Makasih y pak akbar Resto luas dgn menu makan minum yg bervariasi. Pokonya top markotop dah. Sukses aston simatupang, semoga semakin berjaya yah."
"165.","hani setia hati","3","2025-07-31","5","Penginapan selama disini enak banget prosesnya juga cepet staffbya baik baik semua pertama kali ditangani dengan mas samsusmdin dan dicekout dibantu dengan mba widi. Pokoknya terbaik nyaman banget padahal book hotelnya mendadak tetapi mendapat kamarnya bersih."
"166.","jaham jaham","1","2025-12-01","5","Saya merasa puas dengan makanan dan pelayanan yg di berikan oleh aston simatupang dan di bantu oleh salah satu staff mas Ibnu dalam hal service yg ramah. Terima kasih aston"
"167.","Khairunnisa Muthiah Wibowo","2","2025-08-31","5","Menginap 2 malam untuk acara kantor, pengalaman sangat memuaskan. Check-in cepat, staf ramah, kamar bersih dan nyaman. Sarapan variatif dan enak, lokasi strategis dekat tol dan pusat bisnis."
"168.","Indra Wahana","35","2025-07-01","5","“Pelayanan sangat ramah dan profesional. Kamar bersih dan nyaman, cocok untuk liburan keluarga.” “Lokasi strategis, dekat dengan pusat kota dan tempat wisata. Fasilitas lengkap dan sarapan enak!” “Suasana hotel tenang dan menyenangkan. Sangat direkomendasikan untuk staycation.” “Staff sangat membantu, proses check-in cepat, dan pemandangan dari kamar luar biasa!”"
"169.","feppi Tropikani","48","2025-12-24","5","Good taste thankyuuu chef City view Kid friendly, weekend ada mandi busa diswimming pool"
"170.","fariza nadia","1","2025-10-31","5","menu alacarte nasi goreng merah dan kopi aren rasanya sangat enak, pelayanan nya juga sangat ramah especially bu anisa terimakasih"
"171.","rahel gitaj","1","2025-10-01","5","Kali kedua menginap disini hihi karena happy banget kamarnya nyaman, makanan enak enak dan pelayanan staff nya very nice"
"172.","Barisqi Januar Romaldo","10","2025-10-01","1","Pelayanannya lama, pekerja nyante2 udah diminta on time masuk loh, malah nunggu dan gatau bisa ready kamar jam berapa, udaj nunggu 1jam lebih buat checkin jam 14.00 tapi lama banget, yg bener aja komit ontime dong"
"173.","Muslim Satrio","13","2025-08-31","1","Harap resepsionis atas nama akbar di bina lagi, agar lebih sopan, kami dari paket meeting fullboard, kamarnya sudah ditempati orang lain, pihak resepsionis lambat dalam mengatasi masalah"
"174.","rufaidathul akmaliah","5","2025-10-31","5","Kamar nyaman...ac dingin...bfastnya mantul..enak..bervariasi n staff ramah2 terutama ka siska..terima kasih..."
"175.","caca icha","4","2025-07-01","5","Hotel rekomendasi untuk menginap dengan keluarga . Makanan enak , staffnya ramah dan fast respon . Saya minta tolong dengan pihak resto untuk minta tolong kasih kejutan ke anak saya yang ulang tahun . Mereka bersedia membantu saya , padahal kalau dilihat keadaan resto sedang ramai banget . Terimakasih untuk mas ghofur , mba asri , mas ibnu dan mba safa sudah membantu kami untuk kasih kejutan ke anak saya ."
"176.","Anggie Anggraeni","1","2025-12-01","5","Menu untuk sarapan cukup bervariasi dan rasanya enak. Service dari frontliner resto memuaskan (dengan mba Siska)."
"177.","Raka Pratama","1","2025-10-31","5","selalu ke aston kalau ada meeting, pelayanan sangat baik, makanan dan minuman oke, so far saya sangat nyaman stay disini, mbak siska ramah"
"178.","Dewi Malik","19","2025-12-10","5","Pelayanan dari staff sini ramah ramah bangett, pilihan makanan pagi enak enak dan fasilitas lengkap. Memuaskan dan rekomen sekali"
"179.","Vina Nathasha","6","2025-07-31","4","Kmrn sempet benerin sendiri kaki tempat tidur yg patah jd klo ditidurin miring, ada anak kecoa lwt di meja telphone, parkiran sempit bngt dan dikit, room service pesen makanan yg sama (minggu lalu & skrng) dagingnya berbeda 🤣 gk tau kno bisa beda. Untuk 1,3 too much"
"180.","andi qhaziem","29","2025-12-01","5","Pengalaman yang sangat menyenangkan menginap disini, kamarnya nyaman, pelayanannya terbaik. Saya dengan mba flavia sangat ramah"
"181.","Kholida Akrawi","1","2025-10-31","5","Menurut saya makanan disini enak, cocok sekali dengan selera kami. Pelayanan staf nya terbaik, terimakasih mba Flavia"
"182.","Amrizal","7","2025-12-17","5","Kamar bersih, sangat nyaman dengan pelayanan yang prima dan untuk menu sarapan sangat lengkap, enak dan tentunya bersih"
"183.","Amira Nur Hasanah","4","2025-12-01","5","Hotel yang nyaman dan restorannya pelayanan sangat ramah dan makanannya enak, staf mba anisa dan mba siska sangat ramah dan membantu, servis oke"
"184.","Zyilla Zeniananta Putri","6","2025-10-31","5","Pelayanan sangatttt ramah, kamarnya juga bagus, respon staff nya cepat sekali kalau ada request apapun good"
"185.","Diman Diman","1","2025-10-31","5","Aston Simatupang is the best pokoknya ya,,... Pelayanan terbaik, sarapan, makan siang, makan malam the best. Orangnya ramah ramah / Laki laki ganteng ganteng dan yang Wanita cantik cantik..,,, Terimakasih mba Flavia atas pelayanannya juga,,..."
"186.","Mas Broo","1","2025-08-31","5","Mantappp, Deket kemana mana, terus kamarnya luas dan ternyata view-nya bagus. Wifi kenceng, mineral water saya requests mineral water dikasih terus, terima kasih Aston priority Simatupang good job to all staff"
"187.","shinta hastarina","5","2025-12-01","5","Sudah sering menginap di Aston. Kali ini di tipe family suite. Kamarnya luas bgt nyaman bersih dan fasilitas lengkap. Aston tidak pernah mengecewakan"
"188.","Purnama Wati","3","2025-10-01","5","Makanan enak enak, tiap hari menu ganti dan bervariasi. Pelayanannya juga mantap, kita tamu selalu dipastikan nyaman dan puas selama disini. Good job. Semoga terus dipertahankan"
"189.","Yarr Yarra","15","2025-08-31","5","Setelah 5 tahun berlalu, nginep lagi disini... ● Kamarnya bagus , cozy, simple, dan nyaman... Tapi.... Handuknya kalau bisa ada handuk kecil tidak hanya handuk besar Kamar mandinya lebih dibersihkan lagi karna di sudut sudut pintu banyak kerak, area jendela dan karpetnya sepertinya agak kurang bersih ● gymnya banyak alat angkat beban bukan cuma untuk treadmill aja, tapi mungkin lebih di maintenance lagi karna beberapa alat agak keset Saran aja coba gymnya dipindah ke area yang bisa lihat pemandangan deh, pasti lebih terlihat luas. ● 5 tahun lalu ke hotel ini jujur classy sekali dari layout restonya , kursi mejanya sampai rasa makanannya sangat sangat otentik Tapi.... hari ini kebetulan dapat ayam di area makanan western yang sepertinya sudah agak bau, ditambah ada lalat di area salad mungkin karna ada salad yg menggunakan udang ●Area poolnya jadi terkesan sempit karna adanya kanopi yang sangat besar, mungkin bisa diganti dengan payung buka tutus supaya terkesan lebih luas dan ga terkesan seperti sedang berenang di area garasi rumah gitu hihi.. Sukses terus yaa Aston, Semoga makin cakep dan makin nyaman hotelnya❤️☺️"
"190.","Muhammad Fairuzzaman","4","2025-10-31","5","b fastny enak dan pilihan menunya banyak, tadi pagi dibantu sama mba anna, terima kasih semuanya nnti kalo saya udh sembuh akan kembali bersama keluarga"
"191.","Serotonin Art","1","2025-12-01","5","Senang sekali bisa nginep di Aston TB Simatupang. Pelayanannya sangat baik. Apalagi kak Ibnu. 👍👍 Sigap banget orangnya. Makanan enak. Tinggal 2 hari nyaman."
"192.","Nadia Arga R S","2","2025-10-31","5","saya menginap di hotel ini sgt terkesan dan saya sangat suka dari Breakfast nya sgt enak, saya meeting dihotel ini juga sangat nyaman, mendapatkan coffe break yg rasa nya sangat enak, utk lunch&dinner nya juga makanan nya sangat beragam jenis nya, pelayanan nya juga sangat bagus saya senang mendapatkan pelayanan yang sangat baik di hotel ini, trimakasih utk smuanya🫰🏻🫰🏻"
"193.","Muhaku","104","2025-10-31","5","Great services, kapasitas ballroom cukup untuk 240 orang lebih.. Makanan yang disajikan enak semua, PIC komunikatif dan solutif"
"194.","Andriani Norman","11","2025-07-31","4","Sudah ke2 x bermalam disini dgn urusan bisnis ,, dpt kamar lantai 6 paling ujung , nyaman tapi kamar agak krg menurut aku dari segi dinding , bantal nya kusam. Aku agak kecewa sama penjaga coffe nya,, jutek satpam depan juga .. tolong di tingkatkan lagi , krn kami warga lokal juga butuh dihargai !!!"
"195.","Sri Juliasi","2","2025-12-01","5","Aston memang terbaik, makan dan minuman dan minuman enakk, variasi makanan dan minumannya banyak, pelayanannya sangat baik terutama mbak Siska yg selalu membantu"
"196.","Zaki Ramadan","1","2025-12-01","5","Wahhhhh aston memang terbaik, mulai dari segi pelayanan dan makanannya sangat lezatt dan bervariasi, mbak siswa di resto sangat ramah dan membantu"
"197.","airyyn wawa","1","2025-10-01","5","Sangat rekomendasi untuk yang mau staycation dengan keluarga. Kamar nyaman. Staff nya juga sangat ramah dan membantu. Team receptionist pelayanan terbaik. Saya juga sempat dibantu sama Mba Flavia good👍🏼"
"198.","Eni Benu","1","2025-10-31","5","Sarapan pagi benar benar sangat lengkap, lunch dan dinner kemarin pun juga oke staff juga ramah ramah, Bu Anisa dan Bu Siska juga sangat membantu terimakasih🤍"
"199.","Salwa Olilvia","1","2025-12-01","5","breakfast Oke, temenin anak berenang. pelayanan mba Lyra ramah, makanan enak enak. terimakasih banyak cocok untuk liburan🙏🏻 …"
"200.","Alya Haura","1","2025-10-31","5","wahh hotel terbaik di aston, makannya enak, pilihannya banyakk, minumannya bervariasi, ada yg fresh ada yt chilled juice, mbak siska membantu bangettt,,"
"201.","Marcellus G","3","2025-10-31","5","Check in was smooth and efficient. Great support from the Front Office team, especially Flavia. She ensures the check in process smooth and efficient. Looking forward for my next visit. Tq"
"202.","Latif Unity","3","2025-10-31","5","Hotel yang bersih terutama toilet yg bersih dan wangi, pegawai ramah, makanan yg tersedia banyak variasi dan memiliki rasa yang enak"
"203.","Aurel Gadizah","1","2025-10-31","5","Makanan enak enak sekalii sesuai selera. Pelayanan terbaik ramah sekali hihi makasi mba flavia sudah membantu kamii"
"204.","Wulandari Mismana Putri","4","2025-08-31","5","Rapat di Aston menurut saya sangat memuaskan, makanan yg beragam di resto sampe ruang meeting yg bersih. Mungkin sedikit kendala yg saya alami, wifinya beberapa kali gangguan, semoga segera diperbaiki"
"205.","Indri yati","1","2025-12-01","5","Sangat memuaskan dan nyaman sekali, direkomendasikan untuk yg mau menginap dengan keluarga. Banyak aktivitas untuk anak di weekend"
"206.","jara jarnus","1","2025-10-01","5","Nyaman menginap disini, kamarnya mewah sudah smart tv juga. Fasilitas lengkap ada gym, pool dan spa. Pelayanan juga ramah,,"
"207.","Julkifli Lenamah18","1","2025-10-31","5","Untuk makanan pagi nya enak, semua menunya juga lengkap thankyou untuk ibu anisaa, dan Siska pelayanannya sangat humble"
"208.","jonstan tamba","5","2025-12-10","5","Makanan nya enak,pelayanan di resto nya excelent.Terimakasih mas ilham,dikri &farid atas pelayanan nya."
"209.","Billy Beri","5","2025-12-01","5","makanan dan minuman lengkap , dan pelayanan nya sangat baik dan ramah , terima kasih juga untuk mas palestino for serve us as well 😊"
"210.","Yulianti Rahmadani","1","2025-10-31","5","mulai dari kamar dan menu makanan yang variatif membuat saya dan keluar ingin balik stay lg ke aston, bfast dibantu sm mba anna"
"211.","Seraphina bianca","2","2025-12-01","5","Makanannya enak kamar nya enak dan minuman nya juga very comfortable in my opinion ,thanks ka siska,my experience in the hotel is very good"
"212.","Dede Prasetyo","7","2025-12-01","5","terima kasih aston atas pelayanan nya yg baik. terutama mbak mia yg sudah memberikan pelayanan yg amat sangat baik, ramah dan sopan. thank u yaaa.."
"213.","Abbi Ledesma","6","2025-12-01","5","I had a great stay here at Aston. This hotel is a perfect venue for meetings and conferences. The rooms are comfortable and I enjoyed the full-board meals."
"214.","Milan Ghaisani","1","2025-10-31","5","terbaikkk, makanan pelayanan sangaattt enak, mbak siska sangat ramah dan membantu mengambilkan yg saya butuhkan"
"215.","Fauzan Ahmad","3","2025-10-31","5","dari makanan dan pelayanan aston the best tidak ada yang mengecewakan. akan balik kesini lagi nnti ajak keluarga, terima kasih mba anna yang selalu senyum"
"216.","Sukardia Abdulah","2","2025-08-31","5","Makanannya sangat enakk,tempatnya nyaman, worth it sekali, yuk yang masih ragu menginap disini langsung saja tidak usah ragu, saya pertama kali dan ingin kesini lagi"
"217.","Wahyu Ferdiyansyah","27","2025-07-31","1","Paling males kalau meeting disini sebenernya, parkir bayarnya mahal krn kan kota meeting dari pagi sampe siang atau bahkan sore dan kadang ga dikasih kamar. Dgn sombong dan tidak rafu seolah saya seperti DRIVER seolah ga percaya dari suatu kantor yang saya sebutkan padahal sedang meeting disini. Begitulah sombongnya frontdesk disini. Sengak."
"218.","Lolis Sofia Oktaviani","46","2025-07-31","3","Sewaktu sampai hotel tidak dibantu petugas buat turun barang (apakah memang harus pilih2 ya) masuk kamar bau, sudut kamar penuh debu seprei kurang bersih handuk sudah lama. Padahal berapa kali menginap sebelumnya tidak mengecewakan🫠😌"
"219.","Syifa Haya","2","2025-07-01","5","hari ini saya dengan adik saya berulang tahun. lalu ketika sarapan saya diberikan surprise semacam kue coklat serta ucapan nyanyian ulang tahun yang meriah dari team restaurant yaitu mas gofur, kak safa dan kak asri serta kak ibnu. terimakasih atas pelayanan yang terbaik. amazing aston priority 🩷"
"220.","Ratih Dwiputri","15","2025-10-01","5","Secara keseluruhan sangat baik karena anak saya juga mengadakan wedding disini sangat memuaskan. Pelayanan staff nya sangat ramah dan fast respon"
"221.","Maulana Rasyid Mukti","2","2025-12-01","5","Pelayanannya cepat, makanannya juga banyak pilihan dan enak rasanya, serta pelayanan yg cepat dri mas Ibnu juga sangat memambtu"
"222.","matius parjono","1","2025-10-31","5","Sangat bagus ramah pelayanannya makanan enak dan layanan dr mbak Safa dan Mbak Siska sangat ramah layanan kamar bersih"
"223.","Fahmi Nando","1","2025-08-31","5","Setiap kali menginap disini selalu memuaskan, fasilitas lengkap, kids friendly, makanan enak, lokasi dekat toll dan tidak ada ganjil genap. Terbaik,,🙏😇"
"224.","Indri Yani","3","2025-12-01","5","Cukup menyenangkan dan makanan sangat banyak,,terima kasih mas Syam atas pelayanan untuk makanan dan ruangan rapat sangat memuaskan"
"225.","Firman Mulia","4","2025-10-31","5","Sudah satu malam menginap disini sangat nyaman, pelayaannan resepsionis sangat ramaahh, saya dengan mba flavia dibantu. Terimakasih Aston"
"226.","Dwi Febrianti","1","2025-12-26","5","kamar : sangat nyaman dan bersih dan pelayanan resepsionis sangat ramah mba widi"
"227.","kuartini deti putri","2","2025-12-01","5","Saya dari kementerian untuk makanannya enak cobain pas around yang dikasi bu anisa enak banget dragon punch dengan makannnya salmon spicy, good"
"228.","F3124","4","2025-10-31","5","Kamarnya bagus, overall very nice hotel dan sangat nyaman untuk staycation dengan pelayanan staff yang sangat baik dan ramah"
"229.","Muhammad Alip","3","2025-12-01","5","Alhamdulillah Makanannya sangat enak, pelayanan ramah dan begitu peduli dengan kenyamanan tamu teruma mas Ibnu"
"230.","Bekha Mona","12","2025-10-31","5","The best, breakfast nya enak bangeeetttt!!! Toppp lengkappp!! Mba Anisa nya super helpfull!! Akan kembali lagi, pasti! ❤️🥰❤️"
"231.","Fatih Saputra","1","2025-12-01","5","Terbaik, makanan dan pelayanan sangat mantaapppp, mbak anisa dan mbak Siska sangat membantu, pertahankan dan semakin berkembang, terimakasih aston"
"232.","Amira Safaras","1","2025-10-01","5","Overall sudah sangat bagus. Makana enak dan banyak sekali varian. Pelayanan ramah dan mebantu dengan cepat terutama mba Flavia. Thanks ya"
"233.","Salwa Havilah","1","2025-10-31","5","untuk kamar selalu rapi, bersih, dan lengkap, makanan pagi dan malam sangat memuaskan, dan pelayanan staf sangat membantu"
"234.","dewi anggraini","2","2025-10-31","5","Makanan sangat bervariasi, pelayanan sangaattt baikk, terimakasih mbak siska dan mbak anisa untuk pelayanannyaa yg ramah dan baik"
"235.","Adila Resca Harda","3","2025-10-01","5","Oke bgt, makanan oke. Pelayanan ok by mas Ilham jg ok dikasi air dingin 👍🏻 krn air putihnya gak ada es batu jd diprovide"
"236.","rosie rosie","6","2025-10-01","5","Dari kedatangan yg early, reception sangat ramah & helpfull... kamar bersih, rapi & dingin... Menu breakfast enak & variatif, suka bangets ada menu healtty"
"237.","Nur Astriani Sofiana","2","2025-10-31","5","Pelayanan sangat baik ramah, kamar dan meeting nyaman. Memuaskan bebrrpa hari menginap disini"
"238.","M. Ibrahim Khalil","1","2025-10-31","5","Nyaman selama menginap, staff nya juga tepat tanggap kalau ada request langsung diantarkan. Service nya terbaik"
"239.","Tedi Gampu","209","2025-08-31","5","Kamar bagus layanannya bagus, lokasinya saja yang kurang nyaman mau cara mini market saja yang terdekat bisa 1 km lebih, tapi overall bagus, sarapannya enak bervariasi"
"240.","Rozaza","1","2025-10-31","5","Pelayanan sangat bagus, terimakasih Mba Flavia. Kamar saya juga bagus dan tidak ada kendala apapun selama menginap disini, mantap."
"241.","Lenny Arebo","1","2025-10-31","5","Bagus. Aston ini memang bagus, bersih sekali dari ruangan dan makanan pagi nya. Rasanya juga enak dan pelayanannya ramah, cepat. Mantap👍"
"242.","RUKMANA","5","2025-07-01","5","Alhamdulillah pengalaman luarbiasa menginap di Hotel Aston Simatupang Jakarta, dapat tidur yang nyaman, variasi makanan yang enak-enak. Ada juga kopi Flores yang pedo banget, dan sambutan serta layanan ramah dari Pa Gofur sebagai Restorant Supervisor 👍👍👍♥️"
"243.","Callme Nka","3","2025-12-10","5","Kamarnya nyaman, staff ramah mba widi front office , cepat dalam proses checkout thanks"
"244.","iis ismawati","3","2025-10-31","5","Pelayanan sangat baik, makananya enak, fasilitasnya bagus banget. Terima kasih mas deris dan mas vales"
"245.","Anik Sunariami","1","2025-08-31","5","Alhamdulillah puas mengunap disini, kamarnya nyaman bersih. Cucu saya juga senang menginap disini karena sangat kids friendly dan pelayanannya juga ramah sekali"
"246.","Kotabaru 1212","1","2025-10-31","5","Pelayanan yaaa sangat bagus, nyaman sekali, kami 6 malam menginap disini sangat nyamaannnnn"
"247.","Wluc18 W","4","2025-10-31","5","Thanks for the service with siska and other staff. The food are amazing. Jamu kunir asam mantap. Kopi susu penambah selera mantap. Terima kasih."
"248.","Melina Lurwabti","2","2025-10-01","5","spacious space for meeting and gathering, the food and cleanliness is amazing, also the staff is very friendly… meet one staff friendly mas ilham on back stage, again great experience here!"
"249.","Nurul Ramadhani","2","2025-10-31","5","Kembali lagi disini meeting dn juga menginap. tetap terbaik, kebersihan kamar sangat terjaga dengan baik, makanan enak, pelayanan good"
