No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
261.0,Jerry Yap,261,2023-01-08,4,"Staftnya ramah, kamar bagus, toilet bersih, kolam renang kecil sepertinya dipaksakan keberadaannya, sarapannya biasa aja. Cuma wkt saya nginep disana tiba2 pagi jam 7 ada suara bising pengerjaan tembok. Kenapa harus pagi pengerjaannya, kondisi banyak tamu yg msh tidur","Staftnya ramah, kamar bagus, toilet bersih, kolam renang kecil sepertinya dipaksakan keberadaannya, sarapannya biasa aja. Cuma wkt saya nginep disana tiba2 pagi jam 7 ada suara bising pengerjaan tembok. Kenapa harus pagi pengerjaannya, kondisi banyak tamu yg msh tidur",staftnya ramah kamar bagus toilet bersih kolam renang kecil sepertinya dipaksakan keberadaannya sarapannya biasa aja cuma wkt saya nginep disana tiba pagi jam ada suara bising pengerjaan tembok kenapa harus pagi pengerjaannya kondisi banyak tamu yg msh tidur
262.0,Anita Shella Shufa,370,2021-01-08,4,"Hotelnya bagus, cuman sempit di beberapa hal: 1. Kamar 2. Hall 3. Resto Untuk acara dgn banyak orang kerasa banget ruang geraknya terbatas, cuman lagi renovasi dan resto, lobby, ruang pertemuan mau diperluas. Yang paling oke, di setiap kamar disediain mukena + sajadah + qur'an. Lampu di kamar redup banget mungkin memang di desain untuk istirahat, cuman kalau boleh saran mending lampu meja dibuat agak terang, kaya lampu belajar, jadi u/ yg mau lembur di meja nggak sakit mata atau harus lari ke hall lagi 😂. Overall bagus sih, pelayanan jg baik, menunya sarapan kurang beragam, dan kurang terpusat mungkin kalau renovny selesai penataanny akan lebih baik.","Hotelnya bagus, cuman sempit di beberapa hal: 1. Kamar 2. Hall 3. Resto untuk acara dgn banyak orang kerasa banget ruang geraknya terbatas, cuman lagi renovasi dan resto, lobby, ruang pertemuan mau diperluas. Yang paling oke, di setiap kamar disediain mukena + sajadah + qur'an. Lampu di kamar redup banget mungkin memang di desain untuk istirahat, cuman kalau boleh saran mending lampu meja dibuat agak terang, kaya lampu belajar, jadi u/ yg mau lembur di meja nggak sakit mata atau harus lari ke hall lagi. Overall bagus sih, pelayanan jg baik, menunya sarapan kurang beragam, dan kurang terpusat mungkin kalau renovny selesai penataanny akan lebih baik.",hotelnya bagus cuman sempit di beberapa hal kamar hall resto untuk acara dgn banyak orang kerasa banget ruang geraknya terbatas cuman lagi renovasi dan resto lobby ruang pertemuan mau diperluas yang paling oke di setiap kamar disediain mukena sajadah quran lampu di kamar redup banget mungkin memang di desain untuk istirahat cuman kalau boleh saran mending lampu meja dibuat agak terang kaya lampu belajar jadi u yg mau lembur di meja nggak sakit mata atau harus lari ke hall lagi overall bagus sih pelayanan jg baik menunya sarapan kurang beragam dan kurang terpusat mungkin kalau renovny selesai penataanny akan lebih baik
263.0,Aulia Rahma,7,2025-01-08,5,"Lokasi strategis dekat dengan malioboro, pelayanan sangat ramah. Terimakasih kak Friska atas layanannya 🥰 …","Lokasi strategis dekat dengan malioboro, pelayanan sangat ramah. Terimakasih kak friska atas layanannya",lokasi strategis dekat dengan malioboro pelayanan sangat ramah terimakasih kak friska atas layanannya
264.0,A. Apandi,2,2025-02-08,5,"Tempat terbaik untuk Traveling bersama keluarga, pelayanan ok pokonya the best buat mbak Noviana","Tempat terbaik untuk traveling bersama keluarga, pelayanan ok pokonya the best buat mbak noviana",tempat terbaik untuk traveling bersama keluarga pelayanan ok pokonya the best buat mbak noviana
265.0,OmJhody,121,2023-01-08,5,"hotel yang dulunya bernama hotel pessona kelolaan pegadaian ini sekarang berganti nama menjadi Khas Tugu, lokasinya cukup strategis untuk berjalan kaki santai sekitar 1 km ke area Malioboro. Hotelnya sendiri berkesan homy dengan elemen-elemen arsitektur Jogja pada beberapa bagian hotel. Ada kolam renang yang bisa digunakan untuk pengunjung disini, restonya tidak terlalu besar namun cukup memadai untuk menjamu para tamu. Kamar standar dengan AC yang sangat dingin.","Hotel yang dulunya bernama hotel pessona kelolaan pegadaian ini sekarang berganti nama menjadi khas tugu, lokasinya cukup strategis untuk berjalan kaki santai sekitar 1 km ke area malioboro. Hotelnya sendiri berkesan homy dengan elemen-elemen arsitektur jogja pada beberapa bagian hotel. Ada kolam renang yang bisa digunakan untuk pengunjung disini, restonya tidak terlalu besar namun cukup memadai untuk menjamu para tamu. Kamar standar dengan ac yang sangat dingin.",hotel yang dulunya bernama hotel pessona kelolaan pegadaian ini sekarang berganti nama menjadi khas tugu lokasinya cukup strategis untuk berjalan kaki santai sekitar km ke area malioboro hotelnya sendiri berkesan homy dengan elemenelemen arsitektur jogja pada beberapa bagian hotel ada kolam renang yang bisa digunakan untuk pengunjung disini restonya tidak terlalu besar namun cukup memadai untuk menjamu para tamu kamar standar dengan ac yang sangat dingin
266.0,Gofur Abdul,2,2025-10-08,5,Nyaman dan mantap pokok nya,Nyaman dan mantap pokok nya,nyaman dan mantap pokok nya
267.0,Meta Tsel,2,2025-02-08,4,"Bisa early check in, ada connecting room... Pelayanan dibantu oleh mb friska yg baik dan ramah🥰🥰","Bisa early check in, ada connecting room.. Pelayanan dibantu oleh mb friska yg baik dan ramah",bisa early check in ada connecting room pelayanan dibantu oleh mb friska yg baik dan ramah
268.0,zahira nina,12,2025-02-08,5,Beras kencurnya enak. Manisnya pas. Thanks mbak Friska udah support saya pas sarapan di resto,Beras kencurnya enak. Manisnya pas. Thanks mbak friska udah support saya pas sarapan di resto,beras kencurnya enak manisnya pas thanks mbak friska udah support saya pas sarapan di resto
269.0,Maha Rafa Nareswari,14,2020-01-08,4,"Kualitas dan kebersihan baik. Ukuran kamar standar. Waktu ayah sy check out, dia disuruh bayar bbrp makanan yg ada di minibar, padahal tidak ada yg makan dan dari awal memang isi kulkas nya sdh tdk lengkap. Ayah sy tdk mempermasalahkan harga nya, tetapi mohon ditingkatkan kejujuran para pegawai2 nya agar kejadian ini tdk terulang lagi. Terima kasih.","Kualitas dan kebersihan baik. Ukuran kamar standar. Waktu ayah sy check out, dia disuruh bayar bbrp makanan yg ada di minibar, padahal tidak ada yg makan dan dari awal memang isi kulkas nya sdh tdk lengkap. Ayah sy tdk mempermasalahkan harga nya, tetapi mohon ditingkatkan kejujuran para pegawai2 nya agar kejadian ini tdk terulang lagi. Terima kasih.",kualitas dan kebersihan baik ukuran kamar standar waktu ayah sy check out dia disuruh bayar bbrp makanan yg ada di minibar padahal tidak ada yg makan dan dari awal memang isi kulkas nya sdh tdk lengkap ayah sy tdk mempermasalahkan harga nya tetapi mohon ditingkatkan kejujuran para pegawai nya agar kejadian ini tdk terulang lagi terima kasih
270.0,Rere Victorantyo,183,2023-01-08,4,"New year disini. Book lewat web KHAS Tugu. Dikonfirmasi lewat WA. Informatif dan komuniatif adminnya okelah. Ada paket dinner termasuk murah untuk akhir tahun. Sarapan pagi karna tamu banyak jadinya antri, makanan beberapa jenis habis, sendok gelas ga tau kemana. Minta petugas di resto langsung disediakan. Makanan rasa standard, varian cukup. Kebersihan kamar baik, ac dingin, air panas melimpah. Hair dryer by request.","New year disini. Book lewat web khas tugu. Dikonfirmasi lewat wa. Informatif dan komuniatif adminnya okelah. Ada paket dinner termasuk murah untuk akhir tahun. Sarapan pagi karna tamu banyak jadinya antri, makanan beberapa jenis habis, sendok gelas ga tau kemana. Minta petugas di resto langsung disediakan. Makanan rasa standard, varian cukup. Kebersihan kamar baik, ac dingin, air panas melimpah. Hair dryer by request.",new year disini book lewat web khas tugu dikonfirmasi lewat wa informatif dan komuniatif adminnya okelah ada paket dinner termasuk murah untuk akhir tahun sarapan pagi karna tamu banyak jadinya antri makanan beberapa jenis habis sendok gelas ga tau kemana minta petugas di resto langsung disediakan makanan rasa standard varian cukup kebersihan kamar baik ac dingin air panas melimpah hair dryer by request
271.0,ida rosidah,3,2025-01-08,5,"Pelayanan sangat ramah, makanan istimewa dan kebersihan nya sangat pool, mantap deh ngangenin 💟💟💟","Pelayanan sangat ramah, makanan istimewa dan kebersihan nya sangat pool, mantap deh ngangenin",pelayanan sangat ramah makanan istimewa dan kebersihan nya sangat pool mantap deh ngangenin
272.0,Lilik Nugroho,8,2022-01-08,4,"Pelayanan ramah, kamar nyaman & bersih, kamar tetap di rapikan tanpa kita gantung tagnya, protokol kesehatan juga diterapkan maksimal. Terutama laundry juga cepet pagi ambil sore udah jadi lebih bagus dari hotel bintang 4. Untuk pelayanan top markotop. Cuma lebih ditingkatkan pengecekan kamar karena kemaren sempat baterai kunci kamar habis jadi susah masuk kamar.","Pelayanan ramah, kamar nyaman & bersih, kamar tetap di rapikan tanpa kita gantung tagnya, protokol kesehatan juga diterapkan maksimal. Terutama laundry juga cepet pagi ambil sore udah jadi lebih bagus dari hotel bintang 4. Untuk pelayanan top markotop. Cuma lebih ditingkatkan pengecekan kamar karena kemaren sempat baterai kunci kamar habis jadi susah masuk kamar.",pelayanan ramah kamar nyaman bersih kamar tetap di rapikan tanpa kita gantung tagnya protokol kesehatan juga diterapkan maksimal terutama laundry juga cepet pagi ambil sore udah jadi lebih bagus dari hotel bintang untuk pelayanan top markotop cuma lebih ditingkatkan pengecekan kamar karena kemaren sempat baterai kunci kamar habis jadi susah masuk kamar
273.0,Iman Suhadha,885,2024-01-08,4,"Breakfast nya kurang variasi dan kurang enak Harga juga relatif mahal untuk hotel bintang ⭐⭐⭐ Parkir luas, service good 👍 Kamar ok 👍 Cleaner room nya top banget.. 👍 cepat dan bersih semua di ganti dan di rapihkan Kolam renangnya kecil sekali 😭😅 Kamar mandi yg harus segera di perbaiki, menggenang air nya karena tdk ada pembatas atau lebih tinggi sehingga menggenang ke lantai lain 🤦‍♂️ Untuk akses sekitar nya.. Dekat dgn burger king 24jam, dekat dgn warmindo 🤤 Tdk jauh dgn tugu jogya lumayan jauh ke malioboro tapi cukup tenang suasananya 👍","Breakfast nya kurang variasi dan kurang enak harga juga relatif mahal untuk hotel bintang parkir luas, service good kamar ok cleaner room nya top banget.. Cepat dan bersih semua di ganti dan di rapihkan kolam renangnya kecil sekali kamar mandi yg harus segera di perbaiki, menggenang air nya karena tdk ada pembatas atau lebih tinggi sehingga menggenang ke lantai lain untuk akses sekitar nya.. Dekat dgn burger king 24jam, dekat dgn warmindo tdk jauh dgn tugu jogya lumayan jauh ke malioboro tapi cukup tenang suasananya",breakfast nya kurang variasi dan kurang enak harga juga relatif mahal untuk hotel bintang parkir luas service good kamar ok cleaner room nya top banget cepat dan bersih semua di ganti dan di rapihkan kolam renangnya kecil sekali kamar mandi yg harus segera di perbaiki menggenang air nya karena tdk ada pembatas atau lebih tinggi sehingga menggenang ke lantai lain untuk akses sekitar nya dekat dgn burger king jam dekat dgn warmindo tdk jauh dgn tugu jogya lumayan jauh ke malioboro tapi cukup tenang suasananya
274.0,Fithri e.nugroho,43,2022-01-08,3,"Reservasi check in dan check out... menurutku cukup lama. Pengecekan kamar pas check out waduh lebih dr 10 menit kami menunggu tanpa konfirmasi . Menu masa Pandemi biasa saja, kamar juga standar, view crowded, resto sempit. Kalau lokasi oke sih krn di area strategis Monumen Tugu, Malioboro dan sekitarnya","Reservasi check in dan check out.. Menurutku cukup lama. Pengecekan kamar pas check out waduh lebih dr 10 menit kami menunggu tanpa konfirmasi. Menu masa pandemi biasa saja, kamar juga standar, view crowded, resto sempit. Kalau lokasi oke sih krn di area strategis monumen tugu, malioboro dan sekitarnya",reservasi check in dan check out menurutku cukup lama pengecekan kamar pas check out waduh lebih dr menit kami menunggu tanpa konfirmasi menu masa pandemi biasa saja kamar juga standar view crowded resto sempit kalau lokasi oke sih krn di area strategis monumen tugu malioboro dan sekitarnya
275.0,bambang setyawan,145,2023-01-08,4,"Hotel Khas Tugu Yogja. Ini hotel strategis, ada di Jln Diponegoro Yogja, dekat dengan pasar Kranggan. 300 m dari ikon Yogja yaitu Tugu Yogja. Kamar bersih,air cukup ada panas dan dingin, Ac dingin. Tarif hotel sesusi kelasnya relatif normal. Pelayanan ramah, tersedia sarapan pagi dengan menu cukup komplit. Ada tempat parkir mobil yang cukup. Saya kira ini hotel layak dipertimbangka untuk nginap disini","Hotel khas tugu yogja. Ini hotel strategis, ada di jln diponegoro yogja, dekat dengan pasar kranggan. 300 m dari ikon yogja yaitu tugu yogja. Kamar bersih,air cukup ada panas dan dingin, ac dingin. Tarif hotel sesusi kelasnya relatif normal. Pelayanan ramah, tersedia sarapan pagi dengan menu cukup komplit. Ada tempat parkir mobil yang cukup. Saya kira ini hotel layak dipertimbangka untuk nginap disini",hotel khas tugu yogja ini hotel strategis ada di jln diponegoro yogja dekat dengan pasar kranggan m dari ikon yogja yaitu tugu yogja kamar bersihair cukup ada panas dan dingin ac dingin tarif hotel sesusi kelasnya relatif normal pelayanan ramah tersedia sarapan pagi dengan menu cukup komplit ada tempat parkir mobil yang cukup saya kira ini hotel layak dipertimbangka untuk nginap disini
276.0,Dany Setiawan,225,2024-01-08,3,"Kondisi kamar yang saya tempati seperti kurang terawat, cat di jendela banyak yang mengelupas. Gorden gak ada pitrasnya. Lantai kamar gak pake karpet, langsung keramik, dan itupun keramiknya agak kurang rapi kesannya. Acnya gak pake AC sentral, untuk sampe ke kondisi dingin lama banget (saat siang atau sore hari).","Kondisi kamar yang saya tempati seperti kurang terawat, cat di jendela banyak yang mengelupas. Gorden gak ada pitrasnya. Lantai kamar gak pake karpet, langsung keramik, dan itupun keramiknya agak kurang rapi kesannya. Acnya gak pake ac sentral, untuk sampe ke kondisi dingin lama banget (saat siang atau sore hari).",kondisi kamar yang saya tempati seperti kurang terawat cat di jendela banyak yang mengelupas gorden gak ada pitrasnya lantai kamar gak pake karpet langsung keramik dan itupun keramiknya agak kurang rapi kesannya acnya gak pake ac sentral untuk sampe ke kondisi dingin lama banget saat siang atau sore hari
277.0,Laurensia Okky,17,2024-01-08,5,"Saya dari Kaltim, jauh2 hari pesan kamar di hotel ini, minta view gunung merapi, ternyata beneran saya dikasih kamar yg view nya pas lurus gunung merapi. Indah banget, pas pagi hari, duduk didepan jendela sambil minum teh panas, sarapan gudeg beli bungkus didepan hotel (ada jualan gudeg rameee dan enak) daaan sambil memandang gunung merapi dooong. Kereeen. Mba2 di Front ofice juga sopaaan. Hotel pas di kota, mudah jangkauan kemana2. Harga terjangkau. Pokoknya puas deh. Nggak nyesel jauh2 dari Kaltim nginap disini.","Saya dari kaltim, jauh2 hari pesan kamar di hotel ini, minta view gunung merapi, ternyata beneran saya dikasih kamar yg view nya pas lurus gunung merapi. Indah banget, pas pagi hari, duduk didepan jendela sambil minum teh panas, sarapan gudeg beli bungkus didepan hotel (ada jualan gudeg ramee dan enak) daan sambil memandang gunung merapi doong. Kereen. Mba2 di front ofice juga sopaan. Hotel pas di kota, mudah jangkauan kemana2. Harga terjangkau. Pokoknya puas deh. Nggak nyesel jauh2 dari kaltim nginap disini.",saya dari kaltim jauh hari pesan kamar di hotel ini minta view gunung merapi ternyata beneran saya dikasih kamar yg view nya pas lurus gunung merapi indah banget pas pagi hari duduk didepan jendela sambil minum teh panas sarapan gudeg beli bungkus didepan hotel ada jualan gudeg ramee dan enak daan sambil memandang gunung merapi doong kereen mba di front ofice juga sopaan hotel pas di kota mudah jangkauan kemana harga terjangkau pokoknya puas deh nggak nyesel jauh dari kaltim nginap disini
278.0,Naili Tri,268,2025-01-08,4,"Lokasi strategis dekat tugu jogja, tp untung room design nya agak old. Waktu masuk room, ac nya belum nyala dan dinginnya sedikit lama","Lokasi strategis dekat tugu jogja, tp untung room design nya agak old. Waktu masuk room, ac nya belum nyala dan dinginnya sedikit lama",lokasi strategis dekat tugu jogja tp untung room design nya agak old waktu masuk room ac nya belum nyala dan dinginnya sedikit lama
279.0,DHANI'erS World,35,2022-01-08,5,"Recommended hotel, really love it. Thx so much for service. Awal dateng late check in jam 1 mlm, wastafel mampet dan shower atas ga kluar airnya tapi setelah hubungi room service 5menit kemudian langsung dikerjakan, beres deh mas mas teknisinya gerak cepat. Yang paling berkesan ketika diminta tolong untuk memastikan ibuku baik2 aja di kamar sendirian dan langsung didatangi ke kamar ibu. Jadi gak khawatir saat aku tinggal keluar ada kerjaan. Makanan sarapannya juga sangat enak dan banyak varian menunya. Terima kasih banyak Pesonna Tugu ❤️","Recommended hotel, really love it. Thx so much for service. Awal dateng late check in jam 1 mlm, wastafel mampet dan shower atas ga kluar airnya tapi setelah hubungi room service 5menit kemudian langsung dikerjakan, beres deh mas mas teknisinya gerak cepat. Yang paling berkesan ketika diminta tolong untuk memastikan ibuku baik2 aja di kamar sendirian dan langsung didatangi ke kamar ibu. Jadi gak khawatir saat aku tinggal keluar ada kerjaan. Makanan sarapannya juga sangat enak dan banyak varian menunya. Terima kasih banyak pesonna tugu",recommended hotel really love it thx so much for service awal dateng late check in jam mlm wastafel mampet dan shower atas ga kluar airnya tapi setelah hubungi room service menit kemudian langsung dikerjakan beres deh mas mas teknisinya gerak cepat yang paling berkesan ketika diminta tolong untuk memastikan ibuku baik aja di kamar sendirian dan langsung didatangi ke kamar ibu jadi gak khawatir saat aku tinggal keluar ada kerjaan makanan sarapannya juga sangat enak dan banyak varian menunya terima kasih banyak pesonna tugu
280.0,Altara Kaindra,14,2022-01-08,5,"Excellent semuanya 👌🏻 Kamar bersih dan nyaman. Staf ramah banget. Parkiran luas. Tempat strategis. Kids friendly, terakhir buku anak ketinggalan dan dibantu kirim via ekspedisi ke Jkt. Menginap empat malam memuaskan, next ke Jogja menginap lg di sini. Recommended 👌🏻","Excellent semuanya kamar bersih dan nyaman. Staf ramah banget. Parkiran luas. Tempat strategis. Kids friendly, terakhir buku anak ketinggalan dan dibantu kirim via ekspedisi ke jkt. Menginap empat malam memuaskan, next ke jogja menginap lg di sini. Recommended",excellent semuanya kamar bersih dan nyaman staf ramah banget parkiran luas tempat strategis kids friendly terakhir buku anak ketinggalan dan dibantu kirim via ekspedisi ke jkt menginap empat malam memuaskan next ke jogja menginap lg di sini recommended
281.0,Wilson Sembiring,13,2023-01-08,4,"Hotelnya bagus, bersih, masuk di resepsionis ada aroma rempah2, staff selain resepsionis nya kurang ramah.. Kamarnya di dekat pintu ada semut,, Untuk kamarnya tdk besar.. Yg paling saya sukai disini adalah makanan nya enak2 semuaa + ada jamu tradisional yg rasanya enakk jg.. Pilihan makanan bnyak..","Hotelnya bagus, bersih, masuk di resepsionis ada aroma rempah2, staff selain resepsionis nya kurang ramah.. Kamarnya di dekat pintu ada semut,, untuk kamarnya tdk besar.. Yg paling saya sukai disini adalah makanan nya enak2 semuaa + ada jamu tradisional yg rasanya enakk jg.. Pilihan makanan bnyak..",hotelnya bagus bersih masuk di resepsionis ada aroma rempah staff selain resepsionis nya kurang ramah kamarnya di dekat pintu ada semut untuk kamarnya tdk besar yg paling saya sukai disini adalah makanan nya enak semuaa ada jamu tradisional yg rasanya enakk jg pilihan makanan bnyak
282.0,Neisyila Mahdafira,4,2025-01-08,5,"Hotel ini pelayanannya the best bgt, ada ketinggalan barang di hotel, lgsung gercep buat cariin brg yg ketinggalan","Hotel ini pelayanannya the best bgt, ada ketinggalan barang di hotel, lgsung gercep buat cariin brg yg ketinggalan",hotel ini pelayanannya the best bgt ada ketinggalan barang di hotel lgsung gercep buat cariin brg yg ketinggalan
283.0,Chandra Adi,147,2025-01-08,5,"Hotelnya bagus, tapi belum pernah nyoba kamarnya jadi ngga bisa kasih komentar","Hotelnya bagus, tapi belum pernah nyoba kamarnya jadi ngga bisa kasih komentar",hotelnya bagus tapi belum pernah nyoba kamarnya jadi ngga bisa kasih komentar
284.0,Kenta Y,132,2023-01-08,5,"Menurut istri saya, nasi gorengnya enak. Pelayanannya memuaskan dan kita juga dapat service special dari kak Dini, yaitu kita diantar dengan mobil hotel ke tempat tujuan kita meskipun sudah check out, karena pada saat itu susah mendapatkan taksi online","Menurut istri saya, nasi gorengnya enak. Pelayanannya memuaskan dan kita juga dapat service special dari kak dini, yaitu kita diantar dengan mobil hotel ke tempat tujuan kita meskipun sudah check out, karena pada saat itu susah mendapatkan taksi online",menurut istri saya nasi gorengnya enak pelayanannya memuaskan dan kita juga dapat service special dari kak dini yaitu kita diantar dengan mobil hotel ke tempat tujuan kita meskipun sudah check out karena pada saat itu susah mendapatkan taksi online
285.0,andy risdianto,257,2022-01-08,5,parkiran kadang penuh. ada kolam renang. sarapan lumayan kalau anggota lebih suruh bayar. hotel bersih pelayanan ramah. susah merokok harus ke bawah lantai 1 kalau ketahuan kena denda 1 juta. kamar saya kurang pencahayaan.,Parkiran kadang penuh. Ada kolam renang. Sarapan lumayan kalau anggota lebih suruh bayar. Hotel bersih pelayanan ramah. Susah merokok harus ke bawah lantai 1 kalau ketahuan kena denda 1 juta. Kamar saya kurang pencahayaan.,parkiran kadang penuh ada kolam renang sarapan lumayan kalau anggota lebih suruh bayar hotel bersih pelayanan ramah susah merokok harus ke bawah lantai kalau ketahuan kena denda juta kamar saya kurang pencahayaan
286.0,Slamet Nurhadi Sumarno,13,2025-01-08,2,"Tempat cukup strategis, breakfastnya cukup menggugah selera, kamar ok, hanya air sower kurang kenceng.","Tempat cukup strategis, breakfastnya cukup menggugah selera, kamar ok, hanya air sower kurang kenceng.",tempat cukup strategis breakfastnya cukup menggugah selera kamar ok hanya air sower kurang kenceng
287.0,davi anggie,737,2025-01-08,4,"Lokasi nya strategis ,mudah di jangkau,dekat dengan area TUGU, parkiran luas, Pelayanan juga baik,hotel juga bersih, Untuk kamar bersih,lengkap juga,AC dingin.. Wifi juga bagus cepat sinyal.. Colokan listrik juga banyak.. Makanan breakfast nya juga banyak varian menu nya.. Ada air panas untuk mandi,","Lokasi nya strategis,mudah di jangkau,dekat dengan area tugu, parkiran luas, pelayanan juga baik,hotel juga bersih, untuk kamar bersih,lengkap juga,ac dingin.. Wifi juga bagus cepat sinyal.. Colokan listrik juga banyak.. Makanan breakfast nya juga banyak varian menu nya.. Ada air panas untuk mandi,",lokasi nya strategis mudah di jangkaudekat dengan area tugu parkiran luas pelayanan juga baikhotel juga bersih untuk kamar bersihlengkap jugaac dingin wifi juga bagus cepat sinyal colokan listrik juga banyak makanan breakfast nya juga banyak varian menu nya ada air panas untuk mandi
288.0,Husnuzzhan Al-badry,72,2020-01-08,5,"Hari ini buka puasa bareng teman disini. Awalnya agak sedikit kecewa ce karena meja yg dibooking dipake orang lain. Alhasil kita duduk dimeja lainnya, driapada harus ke meja outdoor yg ada perokoknya, czx kita punya baby. Tapi Alhamdulillah kecewa itu hilang karena menu buka yg ditawarkan enak2, dan berani bgt bumbunya, sambelnya mantul gila, kue2 dan minumannya pun oke. Dibandingin beberapa hotel terkenal lainnya. Kokinya oke punya ini dan pelayanannya ramah2. Secara keseluruhan gak nyesel milih tempat ini buat buka bersama teman dan keluarga. Rekomended bgt lah menunya😁😂😍😘","Hari ini buka puasa bareng teman disini. Awalnya agak sedikit kecewa ce karena meja yg dibooking dipake orang lain. Alhasil kita duduk dimeja lainnya, driapada harus ke meja outdoor yg ada perokoknya, czx kita punya baby. Tapi alhamdulillah kecewa itu hilang karena menu buka yg ditawarkan enak2, dan berani bgt bumbunya, sambelnya mantul gila, kue2 dan minumannya pun oke. Dibandingin beberapa hotel terkenal lainnya. Kokinya oke punya ini dan pelayanannya ramah2. Secara keseluruhan gak nyesel milih tempat ini buat buka bersama teman dan keluarga. Rekomended bgt lah menunya",hari ini buka puasa bareng teman disini awalnya agak sedikit kecewa ce karena meja yg dibooking dipake orang lain alhasil kita duduk dimeja lainnya driapada harus ke meja outdoor yg ada perokoknya czx kita punya baby tapi alhamdulillah kecewa itu hilang karena menu buka yg ditawarkan enak dan berani bgt bumbunya sambelnya mantul gila kue dan minumannya pun oke dibandingin beberapa hotel terkenal lainnya kokinya oke punya ini dan pelayanannya ramah secara keseluruhan gak nyesel milih tempat ini buat buka bersama teman dan keluarga rekomended bgt lah menunya
289.0,Lyna Ning,6,2025-01-08,5,"Langganan nginep disini, strategis, kamar double panoramanya 😍 bgt, kamar nyaman, ada fasilitas mukena&Al Quran juga disetiap kamar","Langganan nginep disini, strategis, kamar double panoramanya bgt, kamar nyaman, ada fasilitas mukena&al quran juga disetiap kamar",langganan nginep disini strategis kamar double panoramanya bgt kamar nyaman ada fasilitas mukenaal quran juga disetiap kamar
290.0,Rijalul Alam,304,2020-01-08,5,"Nyaman, Ramah, Bersih, dan Strategis. Kamarnya bersih, pegawai ramah dan makanannya enak serta tempatnya strategis, pelayanan check-in juga cukup memuaskan walaupun harus nunggu kamarnya dulu untuk dibersihkan. Kekurangannya acara televisi belum lengkap, ada beberapa channel yang justru gak ada. Security sudah ramah hanya saja kalau ada tamu datang paling tidak stand-by di parkiran masuk dan murah senyum juga yaa Keseluruhan Hotel Bagus dan Recomended","Nyaman, ramah, bersih, dan strategis. Kamarnya bersih, pegawai ramah dan makanannya enak serta tempatnya strategis, pelayanan check-in juga cukup memuaskan walaupun harus nunggu kamarnya dulu untuk dibersihkan. Kekurangannya acara televisi belum lengkap, ada beberapa channel yang justru gak ada. Security sudah ramah hanya saja kalau ada tamu datang paling tidak stand-by di parkiran masuk dan murah senyum juga yaa keseluruhan hotel bagus dan recomended",nyaman ramah bersih dan strategis kamarnya bersih pegawai ramah dan makanannya enak serta tempatnya strategis pelayanan checkin juga cukup memuaskan walaupun harus nunggu kamarnya dulu untuk dibersihkan kekurangannya acara televisi belum lengkap ada beberapa channel yang justru gak ada security sudah ramah hanya saja kalau ada tamu datang paling tidak standby di parkiran masuk dan murah senyum juga yaa keseluruhan hotel bagus dan recomended
291.0,Nathan Kent,26,2022-01-08,1,"Lantai kamar mandi licin banget, walaupun sudah ada notice tapi tetep bahaya. Keramik lantai gerak. Makanan kurang enak, nasi goreng gosong tetap disajikan parah banget. Minuman jus tidak dingin.","Lantai kamar mandi licin banget, walaupun sudah ada notice tapi tetep bahaya. Keramik lantai gerak. Makanan kurang enak, nasi goreng gosong tetap disajikan parah banget. Minuman jus tidak dingin.",lantai kamar mandi licin banget walaupun sudah ada notice tapi tetep bahaya keramik lantai gerak makanan kurang enak nasi goreng gosong tetap disajikan parah banget minuman jus tidak dingin
292.0,Muhammad Anton,31,2025-01-08,4,"Lokasi sangat strategis, namun WC kamar...Flush nya pada toilet sangat sedikit airnya. Pelayanan dan makanan sangat baik.","Lokasi sangat strategis, namun wc kamar..flush nya pada toilet sangat sedikit airnya. Pelayanan dan makanan sangat baik.",lokasi sangat strategis namun wc kamarflush nya pada toilet sangat sedikit airnya pelayanan dan makanan sangat baik
293.0,Akhdan Az Zanjani Lubis,5,2025-03-08,5,"Bolehkah kamar tanya sarwono dan bu yanti acara ke sana, nanti jalan-jalan ke jauh ke khas tugu hotel Yogyakarta","Bolehkah kamar tanya sarwono dan bu yanti acara ke sana, nanti jalan-jalan ke jauh ke khas tugu hotel yogyakarta",bolehkah kamar tanya sarwono dan bu yanti acara ke sana nanti jalanjalan ke jauh ke khas tugu hotel yogyakarta
294.0,adhim,128,2023-01-08,4,"Sebagai kaum rebahan, satu hal yang langsung ternotice saat masuk kamarnya, seprainya wangi bangettt :) a really good thing, kamar mandi bersih, ac dingin, pelayanan prima. Menu breakfast-nya emang gak terlalu banyak, tapi lumayan juga","Sebagai kaum rebahan, satu hal yang langsung ternotice saat masuk kamarnya, seprainya wangi bangett:) a really good thing, kamar mandi bersih, ac dingin, pelayanan prima. Menu breakfast-nya emang gak terlalu banyak, tapi lumayan juga",sebagai kaum rebahan satu hal yang langsung ternotice saat masuk kamarnya seprainya wangi bangett a really good thing kamar mandi bersih ac dingin pelayanan prima menu breakfastnya emang gak terlalu banyak tapi lumayan juga
