User Name,Review Count,Rating,Review Text
indah nuria Savitri,982,4,hotel darı group hig indonesia yang letaknya sangat strategis dekat dengan tugu jogja dan beberapa makanan jajanan legendaris dan viral kami dapat kamar twin deluxe dengan city view tempat tidur oke dan nyaman amenities cukup dan ada sahadan serta al quran view darı kamar cakep bisa menikmati gunung merapi darı kejauhan entrance juga friendly dengan ramps welcome drinknya enak dan sehat banget kami tidak ambil paket sarapan karena jajan terus di sekitar sini
FITRIYANNA RAMADHANNY,9,4,kamar bersih dan tidak bau tapi sayangnya untuk kulkaas nya tidak berfungsi tidak di fungsikan jadi tidak bisa jika mau menyimpan minuman dingin iseng bertanya ke housekeeper katanya baru saja rusak semua untuk sabun mandi awal masuk hendak pakai saat dipencet yang keluar cair seperti air kurang berbusa entah setuap hari begitu atau saat mndekati high season dioplos air untuk rasa makanan breakfast tergolong enak dan bisa dirasakan overall untuk pelayanan baik lokasi masih tergolong strategis dekat tugu mau cari makan di sekitar hotel juga mudah note sekedar mengingatkan untuk housekeeper pihak hotel di hotel manapun bintang berapapun cleaning kamar selalu sesuaikan dengan sop yaa karena kita sebagai tamu tahu mana saja yang sudah di ganti baru atau hanya dibersihkan dirapikan saja dari bekas tamu sebelumnya terimakasih
Stanly Fredrik Napoleon,86,3,secara lokasi sangat strategis dekat tugu monumen malioboro dan stasiun jogja kamar termasuk kecil namun nyaman dengan ac air conditioning yang berfungsi baik swimming pool kecil hanya untuk anak2 saat nya dining areanya cukup luas tapi tetap saja ramai jika waktu breakfast sarapan terlebih banyak menu yang habis lama di refill isi ulang makanannya oke biasa saja rasanya waluapun ada beberapa pilihan yang menjadi highlight adalah keramahan staff dan warm welcome dari receptionist lowlight nya adalah shower kamar mandi perlu di perbaiki sudah rusak dan air mencar kemana mana jadinya banjir atau basah disuruh area kamar mandi handuk tipis tipis jadi musti minta lagi jika mau mandi kedua kali karena pasti basah amenities standard bintang 3 dan lain lainnya biasa saja wifi tidak terlalu cepat sering on off kadang harganya overrated jadi harus pinter memilih waktu yang saat supaya sesuai ekspektasi
Didi Musriadi,96,4,pencahayaannya kurang ac lama dinginnya tv kecil hair dryer tidak ada by request makanan minumannya bervariasi traditional western good thingsnya adalah hotel ini menyediakan sajadah mukena quran yang jarang banget hotel2 lain sediakan
Wit Widjaja Akbar,53,5,nyaman kamu beserta rombongan dari jakarta dengan jumlah 98 org terlayani dengan baik
Dwi Aja,9,5,tempat nya strategis bersih nyaman dan pegawainya ramah ramah
Insani Kinasih,110,5,kamar nyaman fasilitas lengkap disediakan al quran mukena dan sajadah dalam kamar untuk breakfast lengkap enak dan beragam terima kasih khas tugu hotel jogjakarta
Haniah Hamidah Sahid,20,5,dulu wedding disini staff sangat ramah komunikatif menu makanan tidak ada yang fail dlu paketnya dapat free food testing jg untuk di kelasnya segala fasilitas staff room sangat memuaskan worth every penny nilai tambah nya juga hotel ini sangat dekat dengan berbagai tujuan wisata jogja tugu jogja sampai malioboro pun masih walking distance anniversary coba kesini lagi pelayanan ttp juwara paket romantic dinnernya juga oke
Pearl Evelyn,280,5,the best hotel i ve ever stayed masuk i stayed here for the first time because there was a waisak event the tour package i chose included the khas tugu hotel package and it turned keluar that this hotel has the best service from the responsive room service complete hotel facilities there is a hairdryer electric kettle and mini frigde the room is comfortable and located masuk a strategic place the receptionist is also very informative recommended for a vacation to jogja
gabriela,3,5,tempat ini bagus bangett terutama untuk acara² yang banyak orang tempatnya nyaman suasananya juga oke para pegawainya kerja bagus pekanya dapat banget dan mereka juga selalu siap untuk membantu satu sama lain
Brenda Sitorus,2,4,kamar mandi kurang fresh ruang breakfast bertangga sehingga menyulitkan lansia dalam menikmati sarapan layanan baik sekali satpam resepsionis dan waiters karena setiap permintaan customer cepat di tanggapi dengan cepat mbak mega melayani dengan ramah dan sopan mbak sherly dan friska ramah dan sopan
Amit Upadhyay,3,5,i had such a wonderful experience during my recent stay at your hotel from the moment i arrived the reception staff made me feel welcomed and valued their warm smiles and attentive service set the tone for a truly enjoyable visit i appreciate their willingness to assist with any requests and provide helpful recommendations additionally i would like to extend my compliments to the restaurant staff masuk particular to dear fitri the dining experience was exceptional the food was not only delicious but beautifully presented and customised to my dietary needs since i am a vegetarian the team s professionalism and friendliness enhanced the overall atmosphere it was a pleasure to dine masuk such a lovely setting thank you once again for your outstanding hospitality i look forward to returning masuk the future and will certainly recommend your hotel
Murdi Urip Widodo,51,5,saya menginap bersama keluarga book 2 deluxe twin room ruangan bersih dan terawat para staff sangat sopan dan helpfull lokasi sangat strategis di pinggir jalan besar dan cukup hanya berjalan kaki ke tugu jogja sarapan juga lumayan banyak variannya
Lolis Sofia Oktaviani,46,2,saya berharap kamarnya wangi seperti diloby semoga kedepannya hitel ini memberikan perubahan khusus untuk kamarnya terimakasih
Hening Bondan Arif Aulia,172,5,hotel ini terletak di jalan diponegoro sangat dekat dengan tugu yogyakarta bersebelahan dengan burger king dan kota go hotel pun juga dekat dengan travel rama sakti mencoba menginap semalam di sini sangat puas pelayanan check masuk check keluar sangat cepat kurang dari 5 menit kamar bersih cukup luas dan di pinjami sajadah untuk shalat kamar di lengkapi smart tv dan wifi yang cukup stabil kamar mandi tersedia aminities yang lengkap ruang resto sangat nyaman dan estetik dengan varian menu cita rasa istimewa utamanya menu nasi goreng dan minuman jamu beras kencurnya kolam renang airnya dingin dan tersedia handuk bagi tamu hotel yang berenang tempat parkir juga memadai seluruh staff hotel mulai dari security front officer chef dan petugas resto bersikap sangat membantu dan memberikan pelayanan prima sukses selalu untuk khas tugu hotel yogyakarta minggu depan saya akan kembali lagi menginap di sini
Luciana Firmansyah,1,3,agak kecewa dengan kamarnya sudah booking dan bayar untuk kamar deluxe double tapi sampai di lokasi diberikan yang twin pelayanan baik ada smootish semangka yang rasanya lumayan disediakan oleh mba lita
sinta dewi lestyoningrum,7,4,menginap di sini selama 4 malam honest review karena lumayan ada jarak dengan malioboro jadi kalau malam lebih tenang cuma suara dari luar kamar kedengeran banget kamar saya di bagian tengah tidak disapu pdahal saya minta ke cleaning service untuk membersihkan makanan di resto malam b saja tapi mahal banget harganya saya pesan mie godog ada di lampiran gambar dengan harga 45rbu tapi yang saya dapat ngga sesuai ekspektasi sih karena bayangan saya yang namanya mie godog jogja ya mienya lumayan gedhe macam mie telur bukan seperti mie instan indomie soto kek gini mana asin banget ya allah sampe harus saya tambah air mineral lanjut lagi ke kamar kamarnya cukup luas bisa untuk sholat dengan nyaman ada sajadah dan mukena yang bersih ada al quran juga kedengeran adzan subuh sudah nambah point buat saya dan yang bikin respect adalah pelayanannya responsif dan ramah2 cuma ya masalah di atas tadi yang perlu ada perbaikan selebihnya oke termasuk bf pagi menunya yang lumayan beragam dan rasanya enak tapi ngga yang enak banget 3 9 5
rendrayuda 11,7,5,hotelnya bersih dan nyaman dekat dari mana saja pelayanan ramah dan baik salah satunya dengan mbak lita terimakasih khas tugu hotel recommend buat tempat nginap di tengah kota
Lovenia Joan Shannia,3,5,pelayanan karyawan sangat baik dan ramah kelas table mannernya juga asik dan makanannya enak suasana hotel nyaman dan bersih
Candra Sari Djati,20,5,ruang kamarnya bersih dan cukup luas makanannya enak2 dan cukup beragam tapi paling utama lokasinya strategis banget terima kasih untuk mbak friska yang selalu ramah dan membantu
Motivasi Softskill,1,5,hotel khas tugu wort it untuk di coba selain tempat yang bersih dan tertata rapih semua staff nya ramah dengan good performance excellent service thanks jg event kami lancar berkat support bu sissy gercep fast respon and good problem solving teman2 jika ada event dan penginapan wajib coba khas tugu hotel yogyakarta semangat
Tony Jans,122,4,sebagai budget hotel ini bagus sekali dekat malioboro tetapi tidak terlalu terpengaruh dengan kemacetan di malioboro
Lraule,1,2,banyak fasilitas yang kurang berfungsi dengan baik seperti mini kulkas yang tidak pernah dingin dingin ac yang tidak dingin wifi yang tidak bisa disambungkan dll saya berharap untuk hotel ini kedepanya lebih baik
Mama Mia,47,5,saya mau memberikan saran saja kalau untuk staff perempuan di bagian corner noodle itu tidak ramah karena saya meminta mie rebus dia membuatkan belum matang masih keras saya minta rebus lagi dia memberikan respon kurang baik dan memberikan mangkuknya dengan di lempar sedikit bahkan ada tamu lain yang meminta omlet lagi dia memberikan kesan yang kurang menyenangkan saya sudah memberikan keluhan ini dengan mba lita mba lita memberikan respon baik semoga manajemen bisa lebih memperhatikan hal kecil seperti ini agar tamu juga nyaman terimakasih sebelumnya
Renggan Setiawan,17,5,hotelnya strategis ditengah kota dekat ke tugu dan malioboro disamping hotel ada jajanan viral lupis mbok satinem pelayanan dari resepsionis dan staff yang lain sangat ramah kamar juga bersih breakfastnya juga enak enak
Fachri Hammad 'Evga',64,5,salah satu hotel yang cukup strategis hanya berjarak sekitar 600m dari tugu jogja daerah tidak terlalu bising hiruk pikuk jalan utama di jogja jika tengah malam sedang lapar cukup ke restoran burger king di sebelahnya sarapan sangat memuaskan seluruhnya fresh dan rasanya sedap 2 hari menginap disini sangat puas oleh layanan kamar dan sarapannya poin tambah tidak perlu deposit ketika saya melakukan check masuk sehingga saya memutuskan extend
SHAS Tour,12,5,saya sebagai travel agent mewakili tamu saya sebanyak 100 pax yang stay selama 3 malam di khas tugu yogya puas dengan pelayanan prima menu sarapan variatif kamar yang nyaman dan bersih vibes yang membuat pengalaman berkesan dekat dengan tugu malioboro dan pusat kuliner di malam hari next khas tugu menjadi prioritas stay cation kami sukses dan pertahankan kualitas pelayanan
Marisy Bastian,6,5,hotelnya bersih staff ramah smua makan enak kamar selalu d bwrsihkan stiap hari harga hotelny murah pkonya pelayanan nya top bangt next klo ke jogja pasti nginep d sini lagi
Ekola Tour,1,5,terima kasih khas tugu untuk kamar service nya selama tamu kami bermalam disini utnuk 2 malam 13 15 des kamarnya bersih makannya enak pelayanannya jg ramah terima kasih mb sissy sudah bantu jg 5 kamar yang menyenangkan buat peserta kami order kamar sesuai harapan pesertanya terima kasih support nya ya semoga kedepan bisa bikin event disini jangan kapok kita mintain tolong ya mb
Nazri Rozi,37,4,kamar saya untuk listrik pakai kartu aksesnya error ketika kartu dicabut listrik tidak mati lalu air shower kamar mandinya tidak kecang dan untuk tempat sarapannya tidak luas untuk service sangat oke staffnya sangat membantu dan lokasi juga strategis untuk berpergian
Marc El basil,23,5,minggu kemarin nginep di sini mantep sih buat semua nya semua pelayanan dari receptionist sampai karyawan saat sarapan semua ramah top semoga makin bagus selalu
tri suci,4,5,hotelnya nyaman dan pelayanannya juga bagus orangnya rama2 parkirannya juga di saat penuh di parkirin jadi kita tinggal masuk saja tidak perlu susah2 cari parkiran next klo ke jogja bakal nginep di hotel ini lagi
molly anak,12,1,kami memesan ruang meeting dengan makan di tgl 13 des dan menu yang ditawarkan sangat2 berbeda dengan yang disajikan membuat kami sangat2 kecewa apalagi kami sudah lunas jauh2 hari mungkin bisa menjadi koreksi agar tidak terulamg lagi hal yang sama
Tsani Aji Novarima,7,5,tempat yang nyaman untuk nginep deket tugu staf ramah bersih deket banget sama lupis mbah satinem yang uenak bagi penyuka jajan pasar tradisional
Shira Selena,1,4,hotel khas tugu yogyakarta bener bener vibe banget desainnya super artsy dan full dengan sentuhan budaya jawa yang tidak biasa jadi saat banget buat yang suka foto foto aesthetic pelayanan dari mba riama juga keren banget super friendly dan selalu siap bantuin dengan senyuman tidak nyangka hotel dengan suasana seni kayak gini bisa se relaxt ini pokoknya stay di sini tuh pengalaman yang tidak bakal terlupakan
ridha rusly,14,5,kamar standart bersih perlengkapan mandi full set teko teh mineral dn kopi paling suka karena posisi hotel dekat ke malioboro dan tugu layanan bagus dan informatif
Sa Rifa,78,4,agak repot akses lift harus pakai kunci kamar kalau seorang keluar hotel otomatis untuk kembali ke kamar harus pakai pinjam kunci cust serv atau bawa kunci yang dikamar tidak bisa akses listrik harusnya semua masuk keluar sama2 itu saja sih
Wahyudi Eka Syahputra,11,1,i dont have a problem with the service but the food its not just horrible its the worst foods i ever taste pihak hotel kalau kalian lihat foto2 dari makanannya kalian pasti tahu ini acara apa emang boleh sup sedingin dan se gajelas itu rasanya emang boleh ikan se sampah itu rasanya kaya makan lumpur pakai sayur mohon maaf tapi makanan angkringan masih lebih edible dibanding makanan kalian dan berani beraninya kalian adain live cooking setelah menyajikan makanan kaya gini how dare
Ahmad Sarip,4,5,hotel yang sangat strategis dekat ksana ksini selama kegiatan bener2 full support makanan enak terima kasih staff marketing mba sisy yang telah membantu kami selama kegiatan ada keluhan langsung bner2 di tangani tanpa di tunda2
Yogi Arnandho,4,5,terima kasih buat khas hotel bener2 penginapan paling okee ini mah terima kasih juga untuk pelayanan yang bener2 topp banget mbk bella juga terima kasih banyak pelayanannya sangat2 top banget bonus mbk bellanya super wangi dan cantik wkwk direkomendasiin wisata2 sekitar yang oke banget belum lagi kemarin direkomendasiin menu di hotel khas tugu yang enak banget namanya nasi blawong enak bangett kalian harus cobain sih rekom banget hotel khas tugu
siswi irawati,1,5,hotel di pusat kota jogja yang sangat sangat direkomendasikan kamarnya bagus dan nyaman apalagi saat suasana hujan bikin betah untuk menginap di sini reseptionist nyaa alus dan santun banget dimintain tolong langsung gercep suka banget sama hotel ini next akan jadi rekomendasi kalau ke jogja lagi
Nabella syahda,1,5,tempatnya strategis kamar nya bersih makanannya enak pelayanan bagus terus yang paling penting ada netflix apalagi sama waiter nya kak sherli mantap banget
Irwan Ariyanto,4,2,tolong kalau ada barang sandal slop jatuh usahakan disimpan dlu kurang lebihnya 1x24 jam masa di tinggal beli bbm dipom bensin kurang lebihnya 30 minta lgsg balik ke hotel sya tanyakan ke scuritynya bilang tidak ada paginya sya tanya scurity beda bilang ada tpi sudah di buang ke sampah lalu sudah diambil tukang sampah
Widiya Ningsih,5,4,pelayanan ramah menu sarapan tidak lengkap kolam renang kecil
Siti Zaenab,1,5,tempat penginapan yang sangat nyaman memungkinkan pengunjung dapat bersantai dengan tenang dan pelayanan yang cukup ramah terlebih lagi dari para karyawan nya terimakasih untuk kak friska karna sudah memberikan layanan terbaik bagi para pengunjung
Astuti Purwaningsih,6,5,table manner di hotel khas tugu jadi pengalaman luar biasa layanan dari kak sissy dan team sales marketing yang ramah profesional fun nyaman tasty meals
Ikah Sholikhah,50,4,makanan enak ruang meetingnya oke
Achmad Fauzi Saputra,4,5,terimakasih atas pengalaman bermalam di khas tugu hotel jogja karena saya dan rombongan merasakan kenyamanan tenang bersih dan pelayanan terbaik terimakasih saya ucapakan ke mba sissy sales khas tugu hotel jogja atas bantuannya dan pelayanannya hingga saya dan rombongan dapat melaksanakan kegiatan dengan lancar
Dedik Rahmat,14,5,menu sarapan dihotel cukup beragam semoga managemen hotel senantiasa meningkatkan pelayanan dan memberikan kepuasan kepada para pengunjung nya thanks mba friska
Asep Rukmana,12,5,hotelnya berada di lokasi strategis layanan terbaik pokoknya recomendid banget saya selaku agent travel dari bandung bawa group from malaysia semua puas hati terima kasih khas tugu yogyakarta sukses selalu
Just Prita,1,5,kamarnya bersih nyaman pelayanan baik cekatan helpful terima kasih untuk mbak friska yang baik hati atas layanan yang baik dan keramahannya semoga sukses terus
rv dafi,13,5,lokasi nya deket kemana mana pelayanan baik sekali kamarnya oke ac dingin dan air lancar jaya kasurnya king koil
Desi Hepy L,9,5,hotelnya strategis banget nyaman bersih dan semua serba ramah trimakasih banget buat mba friska udah melayani dengan baik dan sangat ramah
Wida Yulia,19,5,ke sini untuk event di ballrom saja muat 100 orang lebih sampai belakang makan siangnya oke standar ada mie ayam dan sup kepiting ada area makan outdoor dekat kolam renang dan indoor akses parkir dan jalannya mudah tidak macet jadi cocok untuk mengadakan event yang akan mengumpulkan banyak kendaraan dan orang
firman syah,7,5,hotelnya bagus nyaman staffnya ramah satu lagi terimakasih untuk mas ludowikus atas pelayan saat breakfastnya sangat membantu sekali
fks bianca (friz),552,5,pelayanannya jauh lebih bagus daripada saya yang 1 datang mobil sampai diparkiran security lari berinisiatif membantu bawa barang t anoa dicari tanpa diminta resepsionis good tamat menawarkan bantuan untuk menyimpan oleh oleh di kulkas mereka supaya tidak rusak pokoknya semuanya better good exelent tidak seperti kunjungan saya yang 1 inilah hotel tingkatkan terus ya
Dedy Hartanto,33,1,kamar kecil terasa sumpek seperti hotel bintang 2 kasur terlalu empuk badan dan leher sakit semua suara luar sangat terdengar saya kebangun berkali kali oleh suara orang di lorong jam 2 pagi baru kali ini sangat benci pengalaman menginap update suasana tambah parah d pagir hari orang2 berteriak sepanjang lorong anak2 berlari2 kalau mau cari hotel yang nyaman untuk liburan jangan di sini sudah telfon resepsionis tidak ada perubahan apa2
Christin N,4,4,pelayanannya mba lita sangat baik namun untuk penjaga bagian indomie sangat kurang ramah mohon agar lebih diperhatikan lagi dan ditrainingkan kembali karyawannya terima kasih
novita indri,18,5,kamar bersih semua karyawannya welcome tanpa pandang bulu lokasinya strategis kalau malem banyak makanan pagi banyak sarapan
hevan heppy channel,9,5,menyenangkan bisa liburan k jogja dan menginap di hotel khas tugu kamarnya bagus pelayanan nya baik staf ramah2 makanannya enak dan beragam jenisnya dekat dengan tugu jogja
Bengkel Las Maju Jaya,168,5,bagus baget hotelnya tiap pagi ada yang jual getuk enak baget yang viral sampe dibuatin flm dokumenter oleh netflix
lestari solo,154,5,kesini ada acara seminar jadi singgah dari jam 9 maghrib bukber disana makanan enak ada paket bukber 99k per orang all can you eat suasana ramai semoga lain waktu bisa berkunjung kembali
Defry Rahwanto,1,5,pelayanan dan service baik petugas ramah mba sherly breakfast baik menu makanan bervariasi senang menginap disini
Angela Swanja A.M (anya),4,5,tempatnya begitu nyaman pelayanannya juga begitu baik sehingga jika ingin mengadakan acara atau menginap disini sudah terverifikasi nyaman
Vera Vito,138,5,hotel apik bersih strategis kamar bersih terang lokasi deket tugu tinggal jalan kaki ke tugu menu breakfast lengkap enak2 parkir mobil luas aman
Asia Herdevi Destiny,26,5,lokasi strategis dekat dengan pasar kranggan dan tugu jogja salah satu kelebihan yang jarang ditawarkan adalah tersedianya alat sholat mukena dan sajadah selain itu room service juga oke cepat tanggap waktu minta ganti keset handuk kamar mandinya nice
Regy Wijaya,35,5,we have such a wonderful experience masuk this hotel good food and all staf were nice and polite ms sherly were nice giving me a delicious drink of watermelon smoothies i hope i could be back stay masuk this hotel for the next trip thank you very much
Fany Nurdiansyah,66,5,minusnya kamar mandi tergenang jadi licin tidak ada pintu di shower airnya kemana2 untuk makanannya oke tapi tidak banyak variasi layanan baik pinjam setrika diantar ke kamar butuh lakban juga dipinjami oleh resepsionis tapi sayangnya sewaktu check masuk tidak ada petugas yang bawakan barang
Natalie Handoko,2,4,tempatnya sangat friendly bagi anak anak layanan sangat baik kamarnya bersih
Ita Rosalinatambun,3,5,hotel bersih harga untuk nataru juga gaa seeheboh hotel lain breakfast juga enak2 kepengen pancake nya lag sukses khastugu hotel smoga kolam renangnya dperbesaar
Tri Hartati,14,5,hotel bintang 3 yang strategis kemana dapet harga murah lewat aplikasi saat sampe disambut ramah dan gue tiap ke hotel pasti cek kamar mandinya overall bersih i like sih cuma sayangnya kulkasnya ternyata tidak bisa dingin harus call operatornya kalau mau dingin titip di mereka
"Ruri Milandu, SH",138,4,kok hotel ini terasa sempit atau kurang luas ya tempat parkirnya sekalian lobby nya swimming pool untuk orang dewasa sekaligus restorannya juga di dalam kamar dilengkapi dengan sajadah dan kitab suci al qur an petugas di sini ramah ramah dan makanan di restorannya juga enak enak
Raden R,1473,4,gatel dekat kawasan tugu yogyakarta enak kulineran di sekitar hotel
Maya Andita,1,4,kita menjadi tau bagaimana mempelajari table manner dari cara makan cara duduk dll mengenyangkan belajar dan berbagi informasi
Iranga Tillekeratne,86,5,location is peaceful away from the tugu train station and closer to the tugu monument room was exactly as per the photos masuk the booking spacious luxurious and value for money good buffet breakfast spread recommended for solo as well as family stays keep up the good work team khas tugu
Najwa Dinara,18,5,pelayanan bagus banget dan cepet staffnya juga ramah ramah i ll recomend this for you guys if you looking for cheap but a great hotel
johanna sarah,96,4,kamar kecil tapi cukup nyaman amenities lengkap ada sendal kamar juga kalau butuh hair dryer bisa minta ke resepsionis kolam renangnya cukup buat bocah main air stafnya ramah2 staf restoran malah saking sigapnya sampe piring masih penuh udah mo diangkut saja hehee rasa makanan saat sarapan enak2 sedia jajanan kayak pop corn dan mi rebus dengan harga terjangkau di sekitar hotel banyak makanan depannya ada lombok idjo enak terjangkau makan bertujuh sekitar 200ribuan samping hotel ada lupis legend mbah satinem jalan sedikit ke arah tugu ada aneka jajanan di pasar dekat bakpiaku bakpia tugu
Andreas Yuli Setiawan,12,5,okelah untuk kamar yang sesuai rate harga secara kamar ac dingin tempat tidur nyaman sarapan tidak terlalu banyak pilihan fasilitas show case mini hairdryer ada air panas aman perlengkapan kamar mandi juga oke menggunakan packaging sudah dengan nama hotel so far amantidak ada yang istimewa hanya menurut saya kamar nya agak kecil ukurannya itu saja
dvftm,15,5,perjalan ke yogya dibulan mei kemarin pilih stay dihotel ini 5 hari lupa waktu itu dapet room berapa tapi view nya kekampus gitu waktu itu saat banget suami lagi brithday juga untuk kamarnya cukup untuk 2 orang kamar selalu bersih breakfastnya lumayan bervariatif untuk parkir mobilnya agak sedikit lokasinya strategis banget ke ps kranggan bisa jalan kaki bahkan ke tugu pun jalan kaki cuma 5mnt
selica shine,1,5,sudah 2x nginap di hotel ini saat ke jogya breakfast nya banyak varian kamar nya nyaman dan terimkasih buat mas ludowikos yang selalu ramah dalam melayani tamu
the icebear,14,2,menginap 2 malam disini kurang oke lah nothing special selain keramahan staffnya breskfast b saja monoton taste kurang variasi dikit terutama untuk minumannya air putih ada 2 tower sebaiknya yang satunya di isi infuse water jus nya selama 2 hari masih sama pineapple jus tosa terus kamar untuk seharga 800 ribuan per malam not worth it sih cuma beda di panoramic window saja kulkas minibar buat pajangan saja tidak dingin sama sekali banyak spot di bed sheet n bed covernya sarung bantal jg sepertinya tidak diganti selama 2 malam menginap hanya dirapikan saja not worth it lah untuk harga kamar segitu
ADK,43,5,kamar lumayan loby kecil menu sarapan masih kurang lengkap tempat sarapan juga kecil kolam renang juga kecil sempit saat dapat kamar di ujung tidak ada menu makan nya over all nyaman dan bagus
ika sosmed,27,5,menyenangkan disini parkiran juga memadai kemana mana dekat pelayanan bagus kamar nyaman
Ratih Wulandari,92,5,lokasi strategis harga terjangkau dekat kemana2 suasana jalan pagi sekitar hotel jg keren cm unt area makan kurang luas karena tamu relatif banyak area kolam renang yang sempit terkesan bikin area makan outdoor jadi kurang saat pelayanan officer lumayan wellcomedrink nya mantab meski area sangat terbatas bbrp spot foto jg tersedia good rate
Tutik Astutik,52,4,kamar oke air hangat oke petugas security ramah helpful lokasi oke harga oke menu sarapan bervariasi
Aditya Kurniawati,41,5,bagus dan strategis tempatnya di kamar pertama dapet mukenah sajadah al qur an waktu extend dan dapat kamar baru tidak ada mukenah sama sajadahnya dan dapet kamar yang berbau rokok karena lupa request hair dryer dipinjami by request dan dibatasi 1 5 jam saja overall baguslah
Fakhri Sidik,30,5,dari awal datang langsung di sambut dan di bantu oleh security yang bertugas check masuk dengan smooth dan semua staff yang sangat membantu baik dari security front office housekeeping kamar housekeeping public area waiters nya breakfast nya juga enak dan cukup bervariasi tiap hari berubah menu dan juga tidak lupa lokasinya sangat strategis
Shinta Arien,18,4,bermalam di hotel khas tugu dengan fasilitas yang alhamdulillah lengkap pelayanan sangat ramah room nya bersih cm lantai kamar mandi aga licin jadi hrs hati2 ud free sarapan wifi ada kolam renang nya juga trima kasih sudah memberikan layanan yang baik buat kami sekeluarga smoga tambah sukses
Betik Kusuma,71,4,salah satu hotel di tengah kota jogja terdapat meetingroom untuk acara hotelnya wangi makanan lengkap dan lumayan enak untuk kamar twin jarak antar bed terlalu dekat kamar mandi pakai shower atas bukan shower yang dapat digenggam namun hanya diberi showercup 1 saja padahal yang menginap 2 orang semoga kedepannya lebih baik lagi ya
Charles Awuy,2,5,buat khas tugu hotel yogyakarta terimakasih buat pelayanan sangat2 memuaskan buat ibu witria sissy dan teamnya pak bagus dan semuanya terima kasih pokoknya keren mantap
Ahmad Fuady,52,5,lokasinya strategis pelayanan ramah mbak friska salah satu staf hotel memeberikan layanan dengan baik
Elisabeth Priscila,16,4,pool a little bit too much chlorine all other services are nice
Via Fitrian,122,5,pelayanan staff cukup ramah kamar bersih varian sarapan cukup banyak dan rasa enak apa lagi jamunya ruang tunggunya juga banyak untuk minusnya lorong menuju kamar cukup panas kamar tidak terlalu luas selebihnya oke lah apa lagi sekitaran hotel bny kulineran apotik dll
Rez Vita,3,5,pelayanan dan sarapan enak hotelnya juga strategis thanks to mba friska yang menemani pagi kami
Hope 23,128,4,kalau butuh hotel budget 500ribuan dengan lokasi dekat tugu hotel ini bisa menjadi pilihan tapi ya keunggulannya cuma itu di dekat tugu dan pasar kranggan kamar deluxe nya sempit seperti kamar superior di hotel lain karena ini hotel lama yang ganti nama dan manajemen terlihatlah dari kondisi kamarnya wallpaper ada yang sudah terkelupas ac jadul yang lama sekali dinginnya bikin kepanasan menu sarapan tidak bervariasi cuma ada 1 lauk hewani jika tidak tanya ada telur atau tidak saya tidak akan tau jika ada stand telur di balik pintu arah kolam renang ya bagaimana tamu bisa tau wong ketutupan para pegawai yang berdiri di situ pintunya juga selalu tertutup siapa yang expect ada makanan di situ tidak ada tempelan informasi atau apa pun ada kuah soto tapi tidak ada condimentnya jadi terpaksa ambil ayam di bubur buah cuma ada pepaya dan semangka itu pun semangkanya lama direfill dan potongannya kurang rapi banyak yang hancur kolam renangnya kecil sekali lebih cocok untuk berendam anak anak lalu beberapa kali saya mencium bau seperti bangkai cicak tapi kan tidak mungkin ya di dalam kamar hotel ada cicaknya
mutiara tiffani,326,5,kamar luas view nya juga oke harga affordable dekat dengan tugu malioboro dan juga pasar kranggan jadi mau cari makan mudah service nya oke staff nya ramah ramah untuk sarapan cukup bervariasi dan rasanya juga enak coba room service nya juga makanannya enak
