"No","User Name","Review Count","Review Time","Rating","Review Text"
"66.","Syenni Gemilang","606","2022-01-05","5","Awalnya saya kira Aloft merupakan budget hotel yang sama seperti hotel lainnya. Ternyata dugaan saya salah, Aloft merupakan trendy budget hotel yang memiliki banyak nilai tambah, keramahan stafnya sangat baik, design kamarnya bagus sehingga terasa nyaman dan luas, seluruh bagian hotel memiliki konsep warna yang senada. Bedding nyaman dari King Koil dan ukurannya 200x200, pas banget buat saya yang menginap dengan 2 anak. Kamarnya bersih, ada 2 jendela yang lebar, amanities lengkap. Hairdryer, setrika handuk lap tangan komplit. Lokasi hotel strategis dan banyak pilihan restoran dekat hotel bisa juga pesan lewat aplikasi online. Untuk view ke arah barat, saat sunset bisa menikmati pemandangan langit senja yang indah. Kalau ke arah utara bisa terlihat tugu monas. Untuk kolam renang saat pandemi dibatasi maksimal hanya untuk 3 orang atau 1 keluarga. Kolamnya tidak terlalu luas dan airnya dingin sekali karena kolam semi indoor tidak terkena cahaya matahari langsung. Handuk renang juga tersedia. Menu sarapan cukup variatif. Egg corner, bubur ayam, tom yam, nasi, ikan, sayur, sosis, kentang. Cereal dengan susu, croissant, danish dan bread corner dengan aneka topping kesukaan anak2. Lalu juga ada jus, kopi dan teh. Uniknya saat sarapan juga ada teh yan dihidangkan dengan gelas enamel jadoel serta ada juga pop mie yang hanya bisa dinikmati ditempat. Untuk warna piringnya juga menarik sekali sesuai konsep hotelnya. Saat menginap kebetulan sedang libur Imlek jadi saat check in saya berkesempatan mengambil angpau yang setelah dibuka hadiahnya menginap 1 malam dengan sarapan. Beruntung sekali bisa kembali ke hotel ini dilain waktu. Terima kasih juga untuk Mbak Rani dan mas Adit yang sudah melayani dengan ramah saat check in."
"67.","awall hakim","1","2025-01-05","1","Hotel aneh repot mau keluar mobil aja mesti turun dulu ke basement dulu udh jalannya terjal bahaya kalau untuk orang yang baru bisa naik mobil security nya juga belagu2 ganti aja vendornya ga ramah sama pengunjung"
"68.","agung revo","47","2024-01-05","4","Kamarnya nyaman ukurannya twin besar bisa bawa anak 2 , untuk Parkir basement nya sempit dan jika bawa koper dari basement karena tidak ada jalur koper hanya ada tangga trap2, untuk sarapan nya sangat variasi good taste"
"69.","Andry Sugiarto","40","2025-01-05","1","2022 nginep di Aloft di kecewakan, sekarang tahun 2024 di kecewakan lg. 1. Check in baru bisa dpt kamar jam 16.30 padahal di apps Marriot sudah muncul di kamar brp. Namun ketika datang ke hotel blg kamar blm ready, jika emang belum ready kenapa udah muncul nomor kamar? 2. INI LEBIH PARAH, KEBERSIHAN KAMAR DI PERTANYAKAN, BISA BISA NYA NEMU SIKAT GIGI BEKAS ORANG LAIN DAN BUNGKUS SABUN MANDI PDAHAL BUKAN PUNYA SAYA DAN SIKAT GIGI MANA UDAH RUSAK PULA BULU NYA. APA GA JOROK???? UNTUK HRG DI 1.3 MIO SANGAT MALU SIH UNTUK KEBERSIHAN AJA DI PERTANYKAN!"
"70.","E.Z RAHMAN HABIBIE","6","2025-01-05","5","Tempat strategis, kamar nyaman, makanannya enak2 dan mba hani staf restorannya memberikan service excellent waktu saya sarapan"
"71.","Danang Juffry","586","2024-01-05","5","Lokasi bagus, kebersihan juga bagus. Kasurnya enak banget. Internet bagus dan dapat diandalkan. Amenities cukup walaupun tidak lengkap. Tersedia hair dryer. Showernya enak banget, air panas mengucur deras. Ada meja kerja yang cukup nyaman. Sarapannya cukup oke."
"72.","Yan Kurniawan","68","2024-01-05","5","Kamarnya lega dan bersih, koridor senyap, makanannya cukup enak, petugasnya ramah semua dan hangat, kolam renangnya dingin. Tapi parkirnya terbatas, untungnya ada valet gratis jadi terbantu sekali. Viewnya juara."
"73.","Sri WAHYUNI","151","2024-01-05","5","Saya baru mencoba meeting di hotel ini, ruang meeringnya sangat memadai, makannya berlimpah dengan mesin kopi modern, ada tambahan popcorn yang bisa membuat Anda sangat nyaman Ada permainan yg disediakan dan interiornya sangat keren dan bagus menurut saya. Sangat layan di jadikan tempat bisnis dan menginap. Lokasinya di jalan wahid hasyim yang sangat strategis. Makan siangnya punya banyak sekali pilihan, dari makanan tradional sampai makanan Jepang tersedia, jika ada undangan meeting sangat saya nantikan di hotel ini karena kopinya yang sangat enak."
"74.","Donnie Yen","86","2024-01-05","3","Nginep disini tanggal 20 Januari 23, semuanya bagus hingga masa sarapan. Saran saya rasa utk breakfast nya perlu di perbaiki dan ditingkatkan. Peringkat pertama terparah pada sarapan tgl 21 terutama utk lontong sayur nya. Sudah disajikan dalam keadaan dingin, lontongnya keras dan rasa yg membuat mual. Saya memperhatikan sebelah sebelah saya yg mencicipi lontong sayur semuanya gak stop pada suapan pertama. Nasi goreng daging nya dibuat tanggung, nasi kebuli bukan, nasgor kampung juga bukan dan rasanya mengecewakan. Maaf kepada manajemen aloft utk kamar, pelayanan, fasilitas saya gak komplain tapi utk sarapannya dari 1 sd 10 saya kasih nilai 3. Overall saya kasih bintang 5 utk fasilitasnya tapi utk sarapan saya kasih bintang 1"
"75.","Reza Pratama","2","2025-01-05","5","Saya staycation dengan keluarga, beberapa malam di HOTEL Aloft Wahid Hasyim. Saya merasa nyaman selama saya Stay di hotel ini, pelayanan yang EXCELLENT untuk Pak HERU Thanks sudah memberikan yang terbaik"
"76.","Diaz Miguel","404","2022-01-05","5","Aloft Hotel Jakarta Terletak di Wahid Hasyim, Jakarta. Dimana disana banyak sekali terdapat hotel-hotel Bintang 3 sampai 4. Hotel ini tergabung di dalam Marriot Group. Check-in sangat mudah sekali, apalagi jika kita mempunyai Aplikasi Marriot Bonvoy. Bisa online Check in melalui Aplikasi. Saya datang di Weekday, dimana resepsionis merangkap menjadi Bell boy, karena mungkin kekurangan SDM, jadi semua serba merangkap. Di Lobby terdapat banyak bangku untuk para tamu bersantai, dan juga ada meja billiard, tapi karena di masa PPKM seperti ini jadinya masih ditutup. Kolam renang sudah buka, dengan maksimal 3 orang di dalam Kolam Renang, untuk Gym masih tutup. Kamar menurut saya sangat baik, Full Carpet, lengkap terdapat Kulkas dan juga Safe deposit Box. Amenities cukup lengkap. Kebersihan kamar sudah tidak usah diragukan lagi. Ranjang sangat empuk, design kamar sangat baik. Membuat sangat nyaman untuk staycation. Dengan Pemandangan Kota Jakarta. Dan Juga Hotel ini Breakfastnya sudah Buffet . Terdapat banyak pilihan Buffetnya, menurut saya sangat oke untuk standard Hotel Bintang 4, dimana banyak Hotel lain masih Box diantar ke Kamar. Pelayanan staff juga sangat ramah, parkiran luas sekali untuk Motor dan juga Mobil. Di Daerah sana juga banyak sekali tempat makan yang bisa ditempuh dengan jalan kaki, tidak terkena Ganjil Genap juga di jalan sekitar sana. Sekian, Terima Kasih"
"77.","Faith Loen","174","2025-01-05","5","Bukber di aloft wahid hasyim memberikan sebuah pengalaman yang menarik bagi saya dan teman-teman. Suguhan berbagai variasi menu makanan dan minuman yang menarik dengan rasa yang enak membuat momen berbuka puasa kami terasa makin lengkap. Pelayanan terbaik yg diberikan Kak Rena atas grup kami pun membuat kami makin nyaman menikmati momen berbuka puasa di aloft wahid hasyim. Terima kasih tim aloft wahid hasyim 🙏🏼"
"78.","qisty astari","38","2022-01-05","4","staycay 1 malam disini, overall good. Kamar bersih rapih wangi, amenitiesnya lengkap, hairdryer plus ada setrikaan pula happy bgt ni para hijabers. Lokasinya strategis bgt yaa, cari makanan enak tinggal belok ke jl. sabang, lari pagi bisa sampe HI. Poolnya minimalis ya bun, selama pandemi terbatas utk 3 org, cuma kurang di breakfastnya aja rasanya kurang nampol he he"
"79.","Tama Nikodemus","18","2023-01-05","5","Salah satu hotel marriott category 1 favorit bgt karena kamarnya super duper nyaman, stafnya sangat playful dan ramah banget, makanan sarapannya juga enak2 ga sembarangan, lengkap juga fasilitas ada gym dan kolam renang. Jika kamu member Platinum Elite keatas Marriott Bonvoy, kamu bisa dapet early check-in dan late check-out sampai jam 4 sore, plus akan dapat free breakfast kalau booking kamu ga dapat sarapan."
"80.","Dwi Novria Ambarwati","114","2025-01-05","5","Saya meeting di aloft, ruangan bagus bersih dan pada middle poin yang menyediakan kopi, bilyard mini, dan beberapa alat permainan lainnya yang bisa digunakan saat break meeting."
"81.","AdDi Gamersss","3","2025-11-05","5","Kalo mau ngajuin band untuk live musiknya gmn ?"
"82.","Aqsa Gunapraja","15","2024-01-05","4","Pelayanan di lobby & resto kurang maksimal, piring & gelas kotor bekas dibiarkan mangkrak di meja dan perlu ditegur, di ingatkan untuk di angkat & dibersihkan. Makan & minumnya cukup, agar tingkatkan saja pelayanannya. Sukses terus Aloft, terima kasih."
"83.","Om Attox","251","2025-01-05","5","Meeting dua hari disini, makanan variatif dan enak, ada coffe makernya pula, nambah mantap.. di lobby ada dingdong dan bilyar, sama spot foto yg instagramable"
"84.","Rizkiyani Tyas","39","2020-01-05","3","Hotel bintang 4 yg tdk sesuai ekspektasi. Kesini acara kantor. Restoran kecil sehingga makan siang harus antri krn penuh. Akhirnya makan selalu di atas jam 13.00. Padahal barengan cuma 3 instansi dan itu pun saya taksir gak sampai 200 orang. Ruang pertemuan jg kecil. Udah 2 ruangan, tapi dipakai 30 orang aja dah sempit. Tempat duduk di lobby ruangan utk coffee break jg penataannya kurang pas, kursi2 yg tidak efektif. Kamar twin bed sempit. Bed terlalu besar utk single sehingga kamar penuh krn bed yg besar utk masing2 bed. Sanitary kit jg gak lengkap. Biasanya kan ada dua gelas utk sikat gigi, ini cuma ada satu. Cotton bud jg gak ada. Hair dryer rusak. Ada jam weker, tapi jam mati. Teh tidak di refill. Handuk sengaja ditaruh bawah utk diganti, tapi tnyta gak diganti, diambil doang, shg handuk kecil di kamar cuma tinggal satu. Kolam renang kecil dan dekat sekali dg tempat makan,sayang gak ada kamar ganti. Lift jg biasa saja, tidak ada aksesoris apa2, warna perak besi lift doang. Kamar jg tidak terlalu kedap suara, suara ondel2 dari pemukiman sebelah hotel aja kedengeran. Klo soal makanan sih lumayan. Bukan yg enak bgt tapi jg not bad."
"85.","Astrid Theresia","12","2024-01-05","5","Perlu lebih improve mengenai fasilitas spt kolam renang dan gym nya. Dan juga untuk service terutama utk member, saya pemegang silver elite setiap check in di aloft selalu berbeda treatment nya terkadang dpt welcome drink, terkadang dpt welcome cake.. pernah malah tak dapat apa-apa.. dan ini semuanya check in di aloft wahid hasyim periode thn 2022..."
"86.","Lilianti Puspaningrum","19","2021-01-05","5","Hotelnya bersih dan bagus. Pelayanan front office juga sangat ramah dan membantu sekali. Saat sarapan sy membawa anak kecil dan semua Crew sangat ramah sekali menyapa anak2 dan mengajak bicara. Menurut saya itu value yg baik utk hotel ini. Untuk sarapan memang varian tdk banyak. Ya utk pandemi gini mungkin juga tidak bs berlama-lama sarapan di tempat umum utk mencegah penyebaran virus. Hanya saja, sanitizer di hotel ini minim sekali... Mungkin bs diperbanyak apalagi di area lobby atau dekat lift."
"87.","Nasser Attamimy","53","2024-01-05","5","Pengalaman menginap di Aloft Hotel sangat bagus, kamar bersih, staf ramah dan ada snack corner dg harga bersahabat yang memudahkan tamu utk mendapatkan kudapan di tengah malam."
"88.","Machie Industries","129","2021-01-05","5","Hotel bintang 4 yang nyaman. Posisinya juga masih bisa dibilang strategis karena ada di jalan Wahid Hasyim. Tidak jauh dari jalan Thamrin, Sarinah dan jalan Sabang. Daerah sini memang banyak alternatif hotel. Ada beberapa bus Transjakarta yang melewati jalur ini juga. Hotelnya bersih dan fasilitas kamarnya lengkap. Ruangan kamar tidurnya cukup besar dengan ukuran twin bed nya yang lebih besar dsripada yang biasa. Sehingga jadi lebih mirip double bed dengan ukuran mini. Parkiran mobil dan motor ada di basement, cukup luas namun gelap. Restorannya menyajikan makanan yang rasanya enak juga. Kolam renangnya tidak terlalu besar namun kedalamannya didesain untuk anak, remaja dan dewasa. Batita dan balita tidak direkomendasikan untuk berenang di sini sendirian kecuali didampingi oleh orang dewasa. Salah satu hotel yang direkomendasikan."
"89.","Khalid_ferdi2 Ferdi","187","2019-01-05","4","Hotel baru dengan akses yang mudah untuk dituju. Ruang meeting yang sangat baik juga kamarnya oke. Sajian coffee breaknya juga enak namun untuk makan siang/malam untuk taste dan variasi perlu selalu ditingkatkan. Keramahan dari pegawai hotel dan kesigapan dalam melayani tamunya juga sangat baik."
"90.","Ang Leonard Anthony","279","2022-01-05","5","Saya sangat suka dengan lobby nya yang artsy dan luas. Banyak sudut-sudut untuk berfoto di lobby yang fotogenik. Adanya Grab & Go corner sangat membantu ketika tamu ingin membeli snacks atau minuman ringan Fasiltas yang dimiliki adalah Nook Resto, Kolam renang dan gym. Untuk makanan, jaringan Marriott sepertinya selalu lezat. Kamarnya sangat luas dan saya suka dengan penataanya. Terdapat 1 sofa juga yang bisa digunakan sebagai daybed atau extrabed untuk anak-anak Seluruh staffnya sangat ramah dan sangat membantu sekali selama saya tinggal di Aloft"
"91.","Noviyanti Setiawan","116","2024-01-05","5","Posisi hotel mudah ditemukan, karna di tengah kota kemana2 deket. Restonya so so. Ga yang enakk bgt dan bukan juga ga enak. Konsepnya industrial bgt, kmrn kesini karna ada Training dr kantor. Kamarnya bersih, pelayanannya oke, kmrn sempet hilang kartu akses. Tp abis itu langsung diganti baru tanpa denda 👍 Salah satu hotel dg konsep yg unik 👍"
"92.","Laely Nur Syahbania","21","2025-01-05","5","Suka banget roomnya. Its layout, vibes, all in. Sukaaa banget! Service dari staffnya juara! Ramah banget. Ice creamnya juga! Also its wifi, auto-connected in every single spot in here! Asik banget kalo mau meeting fullboard atau staycation sendirian 💕"
"93.","Joshua Trash","53","2025-01-05","5","Letaknya strategis, di pusat kota dan dekat dengan pusat kuliner (jalan sabang). Pilihan menu sarapan bervariasi, cuma beberapa menu rasanya hambar."
"94.","Staycation Buddy","126","2022-01-05","5","Hotel ini merupakan hotel bintang empat yang terletak di pusat kota Jakarta. Hotel ini memiliki design yang sangat menarik dengan aksen warna ungu dan warna Pink sebagai ciri khas hotel ini Karena merupakan hotel bisnis jika Anda memerlukan Prin dokumen kurang dari lima lembar bisa mendapatkannya secara gratis. Suasana kamar yang terang dan sangat nyaman cocok untuk istirahat ketika perjalanan bisnis atau liburan di pusat kota Jakarta. Sajian sarapan yang disajikan oleh hotel ini juga sangat lezat dan enak"
"95.","del prodho","172","2022-01-05","5","Hotel yang nyaman dan bersih di pusat kota Jakarta. Letaknya strategis dekat dengan pusat perbelanjaan, stasiun, dan shelter busway. Fasilitas lumayan lengkap, pelayanan ramah, namun cuma satu yang kurang menurut saya yaitu variasi makanan di resto lantai 1. Secara keseluruhan oke banget buat acara ataupun sekedar menginap."
"96.","Moffy Pamungkas","38","2019-01-05","5","Kamar yang bagus, sangat luas .. Sudut sudut di hotel menampilkan pemandangan seni yang menarik. sarapan lumayan enak. Namun kurang bervariasi. Secara keseluruhan menginap di hotel aloft rasanya memenuhi harapan sebanding dengan kenyamanan kamar hotel. Hanya sekitar 900k idr per malam. Untuk saat ini mereka adalah yang terbaik di sabang."
"97.","Said Ramadhan","4","2024-01-05","2","Tolong donk!! untuk Pelanggaran fee nya terlalu besar tapi ga diimbangi kesesuaian sama apa yg dilanggar, saran sih harus tepat untuk membuat keputusan...padahal hotelnya udah bagus bintang 4 pula...tapi baru ketemu hotel seperti ini jenis konsekuensi pelanggarannya yg diatas rata rata🙌"
"98.","Aulia F P.","529","2023-01-05","4","Hotel di tengah kota Jakarta. Macem maceem menu makanannya, ada menu sundaannya, sushi, dimsum, dll. Trus ada es krimnya juga, es krimnya ngmbil sendiri lagi, puaaas deh jadinya. Untuk fasilitas kamar, kasurnya luas, ada tv, kulkas mini, setrikaan, hair dryer. Utk fasil.olahraga ada kolam renangnya, tempat fitnes juga ada. O iya pas sarapan pagi bisa minta di buatkan jus,"
"99.","Noor Hadi P","54","2023-01-05","4","Hotel dengan konsep milenial, kamarnya cukup luas dibandingkan dgn kompetitor selevelnya. Wifi cepat, lokasi strategis, tempat parkir mobil ada basement aman dari hujan dan terik matahari."
"100.","Lu'lu Rihhadhatul Aisy","94","2025-01-05","5","Baguuus bgt meeting roomnya recommended. Stafnya jg ramah2 bangeet ❤️ Musholla nyaman, toilet jg bersiih"
"101.","Shinta","16","2024-01-05","2","Pengalaman menginap dsni, pulang ke hotel tgh malam malah pintu kamar ga bs dibuka krna sensor kartu kamarnya mati. Trus engineeringnya ga tau kmna dan kita nunggu hampir 1 jam ga ada engineeringnya sama sekali. Posisi jam 12 tgh malam kita sampai hotel niat mau cpt2 istirahat malah nunggu smpai 47min ga diurus sama sekali kamar kita"
"102.","Nazlya Syahputri","66","2023-01-05","5","Saya hanya datang untuk meeting. Makan siangnya luar biasa. Banyak pilihan. Ada menu warteg/warsun nya. Stand yg lain seperti sushi, bakso, dimsum, dan western food juga lengkap. Resto nya jg cukup luas, ada smoking dan non smoking room"
"103.","Adi Nugroho","49","2020-01-05","4","Hotel yg letaknya strategis di tengah kota. Dengan fasilitas beberapa ruang meeting. Sarapan pagi dengan cukup banyak pilihan. Dari nasi dengan beberapa pilihan lauk dan aneka roti. Dengan buah, jus dan smoothie yg segar. Makan siang dan snack utk peserta meeting yg enak dan bervariasi."
"104.","faisal kosasih","85","2024-01-05","5","Ruang meeting minimalis, namun ada solusi dgn modifikasi susunan u shape. Makanan variatif..salut utk jengkol dan pete nya. Kopi nya ngga asem di perut. Kamar sangat nyaman dengan jendela yang praktis utk lihat view keluar tanpa curtain hanya krey saja."
"105.","Yourcustomer","18","2025-01-05","5","BISING dan BISING ( ruangannya sangat bising antara jam 4 pagi dari suara speaker masjid sampai adzan subuH DAN SUARA2 dari kendaraan seharusnya ruangan kamar dibuat kedap suara atau disediakan earplug..)"
"106.","Septian Hy","11","2024-01-05","5","Stay di hotel sekitar 2 mingguan. Untuk room, breakfast dan tempat gym sangat oke. Kalau bosen makanan hotel bisa ke kuliner Sabang, deket banget. Akses transportasi juga gampang"
"107.","Berliana Rahayu","27","2022-01-05","5","Menyenangkan karantina disini pada saat itu saya masih 3 hari 2 malam. Makanannya sesuai dengan seleraku. Dan mereka siap memberikan solusi seperti pada saat saya early check in ternyata kamar 1 bed belum available tapi mereka ngerti banget aku capek langsung dikasih room sementara yg available twin bed supaya saya bisa beristirahat dulu selama kamar sedang dibersihkan. Suka banget sama wewangian laundry nya. Sayangnya untuk check in karantina dan check in umum sama. Dan saat itu tidak disediakan kursi atau meja untuk meletakkan makanan. Jadi kayak mereka mencet bel dan makanan kita dipegang mereka sampai kita ambil. Selebihnya menyenangkan. Terima kasih."
"108.","Eka irwandi","2","2025-02-05","5","Lokasi Strategis dan Surprise sama tawaran Mba Nurul nya…ada fresh juice dan ditawarkan untuk take away lagi…excellent 👍"
"109.","Citra FL","376","2023-01-05","5","Tempat tidurnya dan bantalnya nyaman banget. Warnanya juga putih bersih gitu gak keliatan buluk. Fasilitas cukup lengkap, TV, hairdryer, setrika, kulkas, WIFI stabil. Amenities umum/standar. Pelayanannya cukup baik dan ramah."
"110.","CAHYADI GUNAWAN","282","2019-01-05","4","Hotel kecil tapi desainnya menarik. Lunch buffetnya cukup enak. Kombinasi makanan barat dan Indonesia. Demikian juga kue-kuenya. Selain cake juga disediakan kue basah. Setelah lunch lanjut ikut workshop di lantai 2. Ada beberapa ruangan berukuran tidak terlalu besar. Pas ada 2 acara berbeda. Waktu coffee break sempat hampir salah ambil kue karena letaknya berdekatan."
"111.","Isweldi hq","28","2023-01-05","5","Sangat2 memuaskan, bersih wangi pelayan ramah dan sopan semua. Kamar modern minimalis cantik, ada gulingnya lagi. bathroom oke bgt washtafel terpisah dgn area mandi dan toilet. Very2 recomended"
"112.","Tiara Pratiwi","101","2023-01-05","4","makanan jenisnya byk walaupun porsinya dikit2 cuma kebanyakan keasinan sama ada es krim dan popcorn juga kamar agak sempit, tp kasurnya besar, kamar mandinya luas resepsionisnya rada cuek ya lokasi hotel enak sih krn tengah kota bgt jd mau cari makan atau transportasi online juga gampang"
"113.","Agustino","51","2024-01-05","5","recommended for staycation.. desain modern n semua fasilitas dalam kamar oke bgt.. posisi juga strategis deket kemana2. sayangnya pas kami stay fitness center sedang perbaikan.. lainnya 👍"
"114.","Ridha N","154","2022-01-05","4","Lebih tepat disebut bisnis hotel, untuk staycation bersama anak² fasilitasnya kurang hanya indoor pool saja yang menarik. Bagian kursi dekat pool sepertinya terlewat dibersihkan, banyak tumpahan nasi goreng dan sayangnya saya telat menyadari, tersadar ketika ganti baju untuk berenang, celana panjang putih saya terkena noda minyak dan makanan banyak sekali. Untuk check in cepat dan bisa menggunakan online check in di apps marriotbonvoy. Sarapan cukup beragam, hanya untuk bihun goreng dan kuah bubur ayam too salty, btw thanks for slice cake 🥳"
"115.","Shelvi Tya Nurani","107","2020-01-05","4","Pelayanan ramah, makanan resto lumayan enak, ada kolam renang tetapi tidak terlalu luas, resto indoor dan outdoor, beberapa pilihan makanan untuk sarapan, fasilitas kamar lemari es, coffe/tea maker, strika dan papan alasnya, hairdryer, wifi,brangkas. di lobby hotel ada beberapa permaianan, mulai bilyard, congklak, catur. Lobby lumayan luas. Ada kantin di lobby jual makanan kecil."
"116.","i.f.","45","2024-01-05","5","Hotel yg asik sih, tp pada saat cek in agak aneh juga karena sedikit out of the box, dengan lobby berkonsep cafe dilengkapi dengan meja biliar, kebersihannya standar group marriot, breakfast nya kurang asik, lokasi restorannya sempit dan makanannya kurang beragam"
"117.","Ummu Fadhil","9","2022-01-05","5","Alhamdulillah hotelnya baguuss, bersiih, desainnya bagus, makanannya enak-enak maasyaa Allah, staffnya ramah2.. ada kolam renang, ga terlalu gede tp cukup puas, cuma krn indoor jd duingiin airnya, tp enaknya jd ga takut gosong kalo berenang siang². So far puas Alhamdulillah."
"118.","Endang Purwasari","186","2021-01-05","4","Nginep di sini karena ada acara. Awalnya sempat mikir, ah paling juga sama kayak yg lain. Tapi ternyata beda! Konsep kamarnya nggak seperti kamar kebanyakan yang gitu-gitu aja. Kamar mandinya ada di balik kasur, jadi waktu rebahan yg dilihat pemandangan kota Jakarta. Kasur dan bantalnya aselik nyaman bangettt. Beneran khusus untuk istirahat setelah capek workshop. Katanya, untuk bikin hotel dan konsepin hotelnya pake riset panjang. Tapi emang hasilnya nggak mengecewakan sih. So far, di sini satu-satunya hotel yang menawarkan kenyamanan tidur yang berkualitas. 👏"
"119.","I Herdika","26","2019-01-05","4","Hotel baru!!! Kamarnya citi view, luas, nyaman, enak. Staff ramah, helpfull. Di lobby ada meja billiard dan bisa dipakai. Konsep menu sarapannya katanya sih tematik tapi sekilas mirip sama Morrissey. Kalau pilih Morrissey atau aloft, kupilih Morrissey. Ehehehehe"
"120.","Alva Siregar","15","2020-01-05","4","Makanannya lumayan terutama sliced beef sama ikannya. Meeting room ok tanpa ada pillar jadi tidak mengganggu kalau peserta rapat full. Room nya bersih, nyaman, ukuran tidak terlalu besar tidak terlalu kecil, 28m2 kalau tidak salah."
"121.","Hernawati Rai","2","2025-06-05","5","Sangat memuaskan, recommended bgt. Terima kasih Bpk Rizky Chandra, very helpful. Sukses selalu aloft."
"122.","Wenwen","281","2025-01-05","5","ruangan kamar enak, service good banget, lokasi enak, cuma lahan parkir yang minim, dan dari basement ga ada lift hehe, terimakasih Aloft untuk tahun barunya"
"123.","Akbar Prasetia","4","2024-01-05","3","Kalau hotel udh penuh tolong jangan terima reservasi lagi, masa ditelp utk reservasi udah diconfirm tapi pas sampai dihotel dibilangnya ngga ada. Mana yang layanin yang ngangkat telpon lagi. Paginya bilang masih ada kamar, malamnya pas udah dateng kesana dibilang ngga pernah reservasi. Jadinya harus repot-repot nyari hotel lain yang masih kosong, parah."
"124.","Diyah Widayanti","52","2022-01-05","4","Sejauh ini hotelnya bagus. Tapi pas saya banget saya nginap ada kejadian listrik di kamar saya mati2 gitu. Saya cek bahwa tidak ada kelebihan listrik yang saya gunakan. Saya tlp front desk untuk minta teknisi dan teknisi datang 10 menit berikutnya, kemudian listrik dibenerin selama 20 menit, agak kurang nyaman karena hal itu. Info teknisi ada kabel di instalasi yang kendor/tidak kencang waktu dipasang. Cukup ngeri juga ya. Semoga ke depannya dapat diinfokan ke pengunjung hotel perihal do and don't terutama untuk listrik di kamar, dibuat daftarnya gitu di setiap kamar. Terima kasih atas hospitality para pegawai hotel saat breakfast. Alhamdulillah food and beverage nya tidak mengecewakan. 👍👍"
"125.","Jossie Jossie","336","2021-01-05","4","Kamar cukup luasnya untuk berdua,, bersih,, air di kamar mandi cukup kencang,, ada setrika,, hair dryer ada di laci almari,, tetapi tidak ada sikat gigi,, tempat minuman hangat dekat kamar mandi,, variasi makanan tidak banyak tetapi rasa ok,,"
"126.","Rina Sagita","264","2025-01-05","5","Lokasi strategis banget, pelayanan oke, ramah ramah, kamar bersih, dapet view monas 😍"
"127.","Elly Suryani","525","2024-01-05","5","Lokasi strategis sekali, dekat sarinah, kawasan kuliner sabang, dll. Interior clzy, kamar nyaman. Hanya resto tempat sarapannya kecil"
"128.","Ayah Saka Channel","365","2020-01-05","5","Dari luar nampak seperti masuk ke hunian apartment bukan hotel dipenuhi dengan tanaman hidroponik hijau. lobby nya unik dengan warna dasar abu abu dan tata cahaya yg tak lazim sebuah hotel mungkin karena ada bar dan luas.. keamanan terjaga ketat dan kamar yg luas dengan kombinasi abu abu putih dengan pemandngan taknlazim pula karena langsung menghadap jendela dan rest room yg lengkap fasilitasnya dan luas. koridor minimalis nuansa biru. elegant"
"129.","Safrida Fatmawati","45","2019-01-05","4","Desainnya unik, di lobby ada minibar dan tempat main billard, kamarnya minimalis tapi kasurnya gede banget.. bisa guling2.. hehe.. resto nya cukup kecil ya, jadi harus antre saat jam makan. Makanannya not bad lah"
"130.","novy elshaday","5","2025-01-05","5","lokasinya bagus dan strategis, pelayanan super cepat dan makanannya enak semua.. numero uno👍🏻"
"131.","Fajar Mangrove","90","2024-01-05","5","Lokasi strategis, kamar nyaman. Sarapan dan makan siang uenak. Harga sesuai dengan yg di dapat. Ruang rapatnya juga bagus ,,,🤓 👌🏻"
"132.","Ariko Andikabina","146","2020-01-05","4","Secara umum hotelnya bagus. Orientasi mudah, makanan juga lumayan enak, kamarnya apik, suka dengan disain kamar mandinya beserta furnishing. Hanya ruang pertemuan terasa terlalu biasa saja. Kaca dengan reflektif ke dalam juga terkesan menganggu. Secara umum bagus"
"133.","Stella lala_chubie","224","2020-01-05","4","hotelnya bagus..bangunannya modern banget.. keren tema peruangan kamar beda beda..makanannya banyak.. Kasurnya luas untuk size twins.. Makanannya beraneka macam.. Dan Enak juga.. Sayangnya kolam renangnya minimalis kecil.. Ga bisa dive juga.. Ya kalau untuk anak2 lumayan lah yaaa..."
"134.","asti widiandita","141","2023-01-05","5","cocok buat staycation keluarga karena ada connectiong room dan twin bed nya guedeee. lokasi strategis bgt di pusat, deket sarinah deket sabang tinggal jalan kaki. breakfast lumayan lah bisa ditingkatin lagi."
"135.","Amirulloh Dwi Febriyanto","91","2025-01-05","5","Hotel ini merupakan hotel rekanan ketika kebutuhan perjalanan dinas kantor saya. Dekat pusat kota dengan pengalaman yang bagus dengan dimanjakan layanan yang prima"
"136.","Elfindra Edyson","2","2025-02-05","5","Breakfast nya enak dan pelayanan nya juga mantap, Terimkasih mbak nurul atas pelayananya👍"
"137.","Leiwakabessy Joan","58","2025-01-05","5","Lokasinya strategis. Untuk keluarga dgn anak kecil masih okeh lah, meskipun utk kolam renangnya kurang menarik utk anak2."
"138.","Afkar Aristo","282","2020-01-05","5","Hotel ini nuansanya emang bisnis banget bagi yang punya urusan di Jakarta karena lokasinya yang strategis dengan kawasan bisnis Senayan, dan kawasan Eksekutif di Gambir. Untuk wisata juga oke, karena dekat ke beberapa objek wisata yang bisa dikunjungi di Jakarta. Keamanannya juga ketat kok, jadi ga usah khawatir kalau ada kenapa-kenapa untuk menginap untuk suatu urusan."
